"1866140","-104.64082414","40.07622015","806",""," "," ","Birch","Street"," ","Unit","30","806 Birch Street Unit 30","Hudson","80642","Weld"
"1866141","-104.64070082","40.07621932","806",""," "," ","Birch","Street"," ","Unit","31","806 Birch Street Unit 31","Hudson","80642","Weld"
"1866142","-104.64087477","40.07602341","806",""," "," ","Birch","Street"," ","Unit","32","806 Birch Street Unit 32","Hudson","80642","Weld"
"1866143","-104.64230421","40.07599045","806",""," "," ","Birch","Street"," ","Unit","4","806 Birch Street Unit 4","Hudson","80642","Weld"
"1866144","-104.64221699","40.07600723","806",""," "," ","Birch","Street"," ","Unit","5","806 Birch Street Unit 5","Hudson","80642","Weld"
"1866145","-104.64212083","40.0760067","806",""," "," ","Birch","Street"," ","Unit","6","806 Birch Street Unit 6","Hudson","80642","Weld"
"1866146","-104.64199835","40.07600603","806",""," "," ","Birch","Street"," ","Unit","7","806 Birch Street Unit 7","Hudson","80642","Weld"
"1866147","-104.64188482","40.07599164","806",""," "," ","Birch","Street"," ","Unit","8","806 Birch Street Unit 8","Hudson","80642","Weld"
"1866148","-104.64177136","40.07599334","806",""," "," ","Birch","Street"," ","Unit","9","806 Birch Street Unit 9","Hudson","80642","Weld"
"1866149","-105.04582589","40.05176285","735",""," "," ","Kattell","Street"," ","Unit","101","735 Kattell Street Unit 101","Erie","80516","Weld"
"1866150","-105.04580393","40.05216273","735",""," "," ","Kattell","Street"," ","Unit","109","735 Kattell Street Unit 109","Erie","80516","Weld"
"1866151","-105.04551695","40.05218107","735",""," "," ","Kattell","Street"," ","Unit","110","735 Kattell Street Unit 110","Erie","80516","Weld"
"1866152","-105.04580365","40.05223639","735",""," "," ","Kattell","Street"," ","Unit","111","735 Kattell Street Unit 111","Erie","80516","Weld"
"1866153","-105.0455246","40.05230503","735",""," "," ","Kattell","Street"," ","Unit","112","735 Kattell Street Unit 112","Erie","80516","Weld"
"1866154","-105.04579534","40.05233376","735",""," "," ","Kattell","Street"," ","Unit","113","735 Kattell Street Unit 113","Erie","80516","Weld"
"1866155","-105.0455246","40.05241623","735",""," "," ","Kattell","Street"," ","Unit","114","735 Kattell Street Unit 114","Erie","80516","Weld"
"1866156","-105.04580427","40.05245435","735",""," "," ","Kattell","Street"," ","Unit","115","735 Kattell Street Unit 115","Erie","80516","Weld"
"1866157","-105.04551978","40.05252178","735",""," "," ","Kattell","Street"," ","Unit","116","735 Kattell Street Unit 116","Erie","80516","Weld"
"1866158","-105.04581016","40.05256367","735",""," "," ","Kattell","Street"," ","Unit","117","735 Kattell Street Unit 117","Erie","80516","Weld"
"1866159","-105.04552117","40.05263641","735",""," "," ","Kattell","Street"," ","Unit","118","735 Kattell Street Unit 118","Erie","80516","Weld"
"1866160","-105.04580194","40.05267976","735",""," "," ","Kattell","Street"," ","Unit","119","735 Kattell Street Unit 119","Erie","80516","Weld"
"1866161","-105.0455195","40.05273775","735",""," "," ","Kattell","Street"," ","Unit","120","735 Kattell Street Unit 120","Erie","80516","Weld"
"1866162","-105.04589014","40.05194748","735",""," "," ","Kattell","Street"," ","Unit","102","735 Kattell Street Unit 102","Erie","80516","Weld"
"1866163","-105.0456517","40.05174533","735",""," "," ","Kattell","Street"," ","Unit","103","735 Kattell Street Unit 103","Erie","80516","Weld"
"1866164","-105.04568776","40.05194456","735",""," "," ","Kattell","Street"," ","Unit","104","735 Kattell Street Unit 104","Erie","80516","Weld"
"1866165","-105.04548728","40.05175694","735",""," "," ","Kattell","Street"," ","Unit","105","735 Kattell Street Unit 105","Erie","80516","Weld"
"1866166","-105.04554769","40.05193981","735",""," "," ","Kattell","Street"," ","Unit","106","735 Kattell Street Unit 106","Erie","80516","Weld"
"1866167","-105.04538312","40.0517627","735",""," "," ","Kattell","Street"," ","Unit","107","735 Kattell Street Unit 107","Erie","80516","Weld"
"1866168","-105.04542109","40.05195694","735",""," "," ","Kattell","Street"," ","Unit","108","735 Kattell Street Unit 108","Erie","80516","Weld"
"1866169","-104.81736798","40.03033276","12623",""," ","","Wcr 6"," "," ","Unit","109","12623 Wcr 6 Unit 109","Fort Lupton","80621","Weld"
"1866170","-104.81724721","40.03036273","12623",""," ","","Wcr 6"," "," ","Unit","111","12623 Wcr 6 Unit 111","Fort Lupton","80621","Weld"
"1866171","-104.81712482","40.03033898","12623",""," ","","Wcr 6"," "," ","Unit","113","12623 Wcr 6 Unit 113","Fort Lupton","80621","Weld"
"1866172","-104.81702164","40.0303531","12623",""," ","","Wcr 6"," "," ","Unit","115","12623 Wcr 6 Unit 115","Fort Lupton","80621","Weld"
"1866173","-104.81690024","40.03034666","12623",""," ","","Wcr 6"," "," ","Unit","117","12623 Wcr 6 Unit 117","Fort Lupton","80621","Weld"
"1866174","-104.81778578","40.03047511","12623",""," ","","Wcr 6"," "," ","Unit","200","12623 Wcr 6 Unit 200","Fort Lupton","80621","Weld"
"1866175","-104.8178824","40.03069864","12623",""," ","","Wcr 6"," "," ","Unit","201","12623 Wcr 6 Unit 201","Fort Lupton","80621","Weld"
"1866176","-104.81767858","40.03047257","12623",""," ","","Wcr 6"," "," ","Unit","202","12623 Wcr 6 Unit 202","Fort Lupton","80621","Weld"
"1866177","-104.81776897","40.03070265","12623",""," ","","Wcr 6"," "," ","Unit","203","12623 Wcr 6 Unit 203","Fort Lupton","80621","Weld"
"1866178","-104.81758006","40.03047479","12623",""," ","","Wcr 6"," "," ","Unit","204","12623 Wcr 6 Unit 204","Fort Lupton","80621","Weld"
"1866179","-104.81765995","40.03069065","12623",""," ","","Wcr 6"," "," ","Unit","205","12623 Wcr 6 Unit 205","Fort Lupton","80621","Weld"
"1866180","-104.81746362","40.03048653","12623",""," ","","Wcr 6"," "," ","Unit","206","12623 Wcr 6 Unit 206","Fort Lupton","80621","Weld"
"1866181","-104.81755417","40.03068896","12623",""," ","","Wcr 6"," "," ","Unit","207","12623 Wcr 6 Unit 207","Fort Lupton","80621","Weld"
"1866182","-104.81727677","40.03047641","12623",""," ","","Wcr 6"," "," ","Unit","208","12623 Wcr 6 Unit 208","Fort Lupton","80621","Weld"
"1866183","-104.81740486","40.03068588","12623",""," ","","Wcr 6"," "," ","Unit","209","12623 Wcr 6 Unit 209","Fort Lupton","80621","Weld"
"1866184","-104.81718345","40.03048082","12623",""," ","","Wcr 6"," "," ","Unit","210","12623 Wcr 6 Unit 210","Fort Lupton","80621","Weld"
"1866185","-104.8172921","40.03070017","12623",""," ","","Wcr 6"," "," ","Unit","211","12623 Wcr 6 Unit 211","Fort Lupton","80621","Weld"
"1866186","-104.81704943","40.03047744","12623",""," ","","Wcr 6"," "," ","Unit","212","12623 Wcr 6 Unit 212","Fort Lupton","80621","Weld"
"1866187","-104.81719799","40.03068711","12623",""," ","","Wcr 6"," "," ","Unit","213","12623 Wcr 6 Unit 213","Fort Lupton","80621","Weld"
"1866188","-104.81692683","40.03047145","12623",""," ","","Wcr 6"," "," ","Unit","214","12623 Wcr 6 Unit 214","Fort Lupton","80621","Weld"
"1866189","-104.8171007","40.03069004","12623",""," ","","Wcr 6"," "," ","Unit","215","12623 Wcr 6 Unit 215","Fort Lupton","80621","Weld"
"1866190","-104.81673199","40.03047745","12623",""," ","","Wcr 6"," "," ","Unit","216","12623 Wcr 6 Unit 216","Fort Lupton","80621","Weld"
"1866191","-104.81696923","40.03068591","12623",""," ","","Wcr 6"," "," ","Unit","217","12623 Wcr 6 Unit 217","Fort Lupton","80621","Weld"
"1866192","-104.81686216","40.03069566","12623",""," ","","Wcr 6"," "," ","Unit","219","12623 Wcr 6 Unit 219","Fort Lupton","80621","Weld"
"1866193","-104.81675248","40.03070881","12623",""," ","","Wcr 6"," "," ","Unit","221","12623 Wcr 6 Unit 221","Fort Lupton","80621","Weld"
"1866194","-104.81664514","40.0306968","12623",""," ","","Wcr 6"," "," ","Unit","223","12623 Wcr 6 Unit 223","Fort Lupton","80621","Weld"
"1866195","-104.81651692","40.03069713","12623",""," ","","Wcr 6"," "," ","Unit","225","12623 Wcr 6 Unit 225","Fort Lupton","80621","Weld"
"1866196","-104.81791497","40.03085637","12623",""," ","","Wcr 6"," "," ","Unit","300","12623 Wcr 6 Unit 300","Fort Lupton","80621","Weld"
"1866197","-104.81795963","40.0310858","12623",""," ","","Wcr 6"," "," ","Unit","301","12623 Wcr 6 Unit 301","Fort Lupton","80621","Weld"
"1866198","-104.8177698","40.03085158","12623",""," ","","Wcr 6"," "," ","Unit","302","12623 Wcr 6 Unit 302","Fort Lupton","80621","Weld"
