"1529259","-105.06688746","40.47708318","512","","","","Concise","","",""," ","512 Concise ","Fort Collins","80525","Larimer"
"1529260","-105.06693821","40.4780634","7705","","","","Emerald","","",""," ","7705 Emerald ","Fort Collins","80525","Larimer"
"1529261","-105.08460314","40.5239166","437","","","","Towhee","","",""," ","437 Towhee ","Fort Collins","80526","Larimer"
"1529262","-105.08484234","40.52391713","501","","","","Towhee","","",""," ","501 Towhee ","Fort Collins","80526","Larimer"
"1529263","-105.08412112","40.52391553","425","","","","Towhee","","",""," ","425 Towhee ","Fort Collins","80526","Larimer"
"1529264","-105.08436393","40.52391607","431","","","","Towhee","","",""," ","431 Towhee ","Fort Collins","80526","Larimer"
"1529265","-105.08362112","40.52391442","413","","","","Towhee","","",""," ","413 Towhee ","Fort Collins","80526","Larimer"
"1529266","-105.08387472","40.52391499","419","","","","Towhee","","",""," ","419 Towhee ","Fort Collins","80526","Larimer"
"1529267","-105.08310319","40.52391323","401","","","","Towhee","","",""," ","401 Towhee ","Fort Collins","80526","Larimer"
"1529268","-105.08123973","40.58225652","421","","","","Howes","","","Unit","S605","421 Howes Unit S605","Fort Collins","80521","Larimer"
"1529269","-105.13182523","40.55923396","2955","","","","Stuart","","","Unit","2","2955 Stuart Unit 2","Fort Collins","80526","Larimer"
"1529270","-105.13179269","40.55919773","2955","","","","Stuart","","","Unit","3","2955 Stuart Unit 3","Fort Collins","80526","Larimer"
"1529271","-105.13174987","40.55917049","2955","","","","Stuart","","","Unit","4","2955 Stuart Unit 4","Fort Collins","80526","Larimer"
"1529272","-105.13174443","40.55902054","2950","","","","Neil","","","Unit","1","2950 Neil Unit 1","Fort Collins","80526","Larimer"
"1529273","-105.13174338","40.55896565","2950","","","","Neil","","","Unit","2","2950 Neil Unit 2","Fort Collins","80526","Larimer"
"1529274","-105.13174235","40.55891075","2950","","","","Neil","","","Unit","3","2950 Neil Unit 3","Fort Collins","80526","Larimer"
"1529275","-105.1317413","40.55885586","2950","","","","Neil","","","Unit","4","2950 Neil Unit 4","Fort Collins","80526","Larimer"
"1529276","-105.13174026","40.55880097","2950","","","","Neil","","","Unit","5","2950 Neil Unit 5","Fort Collins","80526","Larimer"
"1529277","-105.13351541","40.5589071","3050","","","","Stuart","","","Unit","1","3050 Stuart Unit 1","Fort Collins","80526","Larimer"
"1529278","-105.1335153","40.55895117","3050","","","","Stuart","","","Unit","2","3050 Stuart Unit 2","Fort Collins","80526","Larimer"
"1529279","-105.13351514","40.55900341","3050","","","","Stuart","","","Unit","3","3050 Stuart Unit 3","Fort Collins","80526","Larimer"
"1529280","-105.13351493","40.55906365","3050","","","","Stuart","","","Unit","4","3050 Stuart Unit 4","Fort Collins","80526","Larimer"
"1529281","-105.13351479","40.5591158","3050","","","","Stuart","","","Unit","5","3050 Stuart Unit 5","Fort Collins","80526","Larimer"
"1529282","-105.13351469","40.55915976","3050","","","","Stuart","","","Unit","6","3050 Stuart Unit 6","Fort Collins","80526","Larimer"
"1529283","-105.10073485","40.54300787","1307","","","","Casa Grande","","",""," ","1307 Casa Grande ","Fort Collins","80526","Larimer"
"1529284","-105.100578","40.54286443","1301","","","","Casa Grande","","",""," ","1301 Casa Grande ","Fort Collins","80526","Larimer"
"1529285","-105.10082485","40.54268165","1300","","","","Clementine","","",""," ","1300 Clementine ","Fort Collins","80526","Larimer"
"1529286","-105.10100318","40.54282476","1306","","","","Clementine","","",""," ","1306 Clementine ","Fort Collins","80526","Larimer"
"1529287","-105.10123204","40.54291018","1312","","","","Clementine","","",""," ","1312 Clementine ","Fort Collins","80526","Larimer"
"1529288","-105.10150177","40.54295578","1318","","","","Clementine","","",""," ","1318 Clementine ","Fort Collins","80526","Larimer"
"1529289","-105.10172626","40.54299441","1324","","","","Clementine","","",""," ","1324 Clementine ","Fort Collins","80526","Larimer"
"1529290","-105.08405924","40.52629696","4413","","","","Warbler","","",""," ","4413 Warbler ","Fort Collins","80526","Larimer"
"1529291","-105.08394359","40.52667572","4343","","","","Warbler","","",""," ","4343 Warbler ","Fort Collins","80526","Larimer"
"1529292","-105.08391955","40.52647297","4407","","","","Warbler","","",""," ","4407 Warbler ","Fort Collins","80526","Larimer"
"1529293","-105.04795315","40.55547674","1612","","","","Tanglewood","","",""," ","1612 Tanglewood ","Fort Collins","80525","Larimer"
"1529294","-105.04766121","40.5554707","1618","","","","Tanglewood","","",""," ","1618 Tanglewood ","Fort Collins","80525","Larimer"
"1529295","-105.04737838","40.55543703","1624","","","","Tanglewood","","",""," ","1624 Tanglewood ","Fort Collins","80525","Larimer"
"1529296","-105.04713681","40.55537596","1630","","","","Tanglewood","","",""," ","1630 Tanglewood ","Fort Collins","80525","Larimer"
"1529297","-105.04690575","40.55530548","1636","","","","Tanglewood","","",""," ","1636 Tanglewood ","Fort Collins","80525","Larimer"
"1529298","-105.046671","40.55523217","1700","","","","Tanglewood","","",""," ","1700 Tanglewood ","Fort Collins","80525","Larimer"
"1529299","-105.04643624","40.55515876","1706","","","","Tanglewood","","",""," ","1706 Tanglewood ","Fort Collins","80525","Larimer"
"1529300","-105.04620149","40.55508535","1712","","","","Tanglewood","","",""," ","1712 Tanglewood ","Fort Collins","80525","Larimer"
"1529301","-105.04596674","40.55501194","1718","","","","Tanglewood","","",""," ","1718 Tanglewood ","Fort Collins","80525","Larimer"
"1529302","-105.04573199","40.55493853","1724","","","","Tanglewood","","",""," ","1724 Tanglewood ","Fort Collins","80525","Larimer"
"1529303","-105.04547199","40.55486613","1730","","","","Tanglewood","","",""," ","1730 Tanglewood ","Fort Collins","80525","Larimer"
"1529304","-105.04531157","40.5551335","1737","","","","Trailwood","","",""," ","1737 Trailwood ","Fort Collins","80525","Larimer"
"1529305","-105.08274295","40.52692668","4331","","","","Hummingbird","","",""," ","4331 Hummingbird ","Fort Collins","80526","Larimer"
"1529306","-105.08273959","40.52718057","4325","","","","Hummingbird","","",""," ","4325 Hummingbird ","Fort Collins","80526","Larimer"
"1529307","-105.08273841","40.52737409","4319","","","","Hummingbird","","",""," ","4319 Hummingbird ","Fort Collins","80526","Larimer"
"1529308","-105.08273723","40.52756761","4313","","","","Hummingbird","","",""," ","4313 Hummingbird ","Fort Collins","80526","Larimer"
"1529309","-105.08273607","40.52775838","4307","","","","Hummingbird","","",""," ","4307 Hummingbird ","Fort Collins","80526","Larimer"
"1529310","-105.08273495","40.52794092","4301","","","","Hummingbird","","",""," ","4301 Hummingbird ","Fort Collins","80526","Larimer"
"1529311","-105.08273384","40.52812345","4231","","","","Hummingbird","","",""," ","4231 Hummingbird ","Fort Collins","80526","Larimer"
"1529312","-105.08363867","40.52828902","400","","","","Thrasher","","",""," ","400 Thrasher ","Fort Collins","80526","Larimer"
"1529313","-105.08415668","40.52829085","412","","","","Thrasher","","",""," ","412 Thrasher ","Fort Collins","80526","Larimer"
"1529314","-105.08391027","40.52828998","406","","","","Thrasher","","",""," ","406 Thrasher ","Fort Collins","80526","Larimer"
"1529315","-105.0844103","40.52829174","418","","","","Thrasher","","",""," ","418 Thrasher ","Fort Collins","80526","Larimer"
"1529316","-105.08467281","40.52829267","424","","","","Thrasher","","",""," ","424 Thrasher ","Fort Collins","80526","Larimer"
"1529317","-105.08495331","40.52829366","430","","","","Thrasher","","",""," ","430 Thrasher ","Fort Collins","80526","Larimer"
"1529318","-105.08496109","40.52785058","431","","","","Thrasher","","",""," ","431 Thrasher ","Fort Collins","80526","Larimer"
"1529319","-105.42466713","40.86929829","467","","","","Wild Pony","","",""," ","467 Wild Pony ","Livermore","80536","Larimer"
"1529320","-105.58502673","40.73312106","3113","","","Cr","69","","",""," ","3113 Cr 69 ","Red Feather Lakes","80545","Larimer"
"1529321","-105.54814922","40.74090207","4620","","","Cr","68C","","",""," ","4620 Cr 68C ","Red Feather Lakes","80545","Larimer"
"1529322","-105.75468316","40.94504497","5520","","","","Forest Service","","",""," ","5520 Forest Service ","Red Feather Lakes","80545","Larimer"
"1529323","-105.40469221","40.72274548","1019","","","","Montcalm","","",""," ","1019 Montcalm ","Livermore","80536","Larimer"
"1529324","-105.4054052","40.72213975","193","","","","Monte Rosa","","",""," ","193 Monte Rosa ","Livermore","80536","Larimer"
"1529325","-105.40664158","40.72257982","1097","","","","Montcalm","","",""," ","1097 Montcalm ","Livermore","80536","Larimer"
"1529326","-105.40722263","40.72232045","126","","","","Le Conte","","",""," ","126 Le Conte ","Livermore","80536","Larimer"
"1529327","-105.40600331","40.72138023","28","","","","Jagerhorn","","",""," ","28 Jagerhorn ","Livermore","80536","Larimer"
"1529328","-105.40229262","40.72057826","1111","","","","Eiger","","",""," ","1111 Eiger ","Livermore","80536","Larimer"
"1529329","-105.41073495","40.71780179","132","","","","Le Conte","","",""," ","132 Le Conte ","Livermore","80536","Larimer"
"1529330","-105.40735015","40.72082369","205","","","","Le Conte","","",""," ","205 Le Conte ","Livermore","80536","Larimer"
"1529331","-105.40786307","40.72168365","195","","","","Critter","","",""," ","195 Critter ","Livermore","80536","Larimer"
"1529332","-105.03794057","40.56788362","2100","","","","Prospect","","",""," ","2100 Prospect ","Fort Collins","80525","Larimer"
"1529333","-105.04571755","40.55296061","2512","","","","Eastwood","","",""," ","2512 Eastwood ","Fort Collins","80525","Larimer"
"1529334","-105.04600183","40.55290324","2518","","","","Eastwood","","",""," ","2518 Eastwood ","Fort Collins","80525","Larimer"
"1529335","-105.04633527","40.55287745","2524","","","","Eastwood","","",""," ","2524 Eastwood ","Fort Collins","80525","Larimer"
"1529336","-105.04664087","40.55287394","2530","","","","Eastwood","","",""," ","2530 Eastwood ","Fort Collins","80525","Larimer"
"1529337","-105.0472285","40.55288949","2545","","","","Creekwood","","",""," ","2545 Creekwood ","Fort Collins","80525","Larimer"
"1529338","-105.02871215","40.57823915","701","","","","Darren","","",""," ","701 Darren ","Fort Collins","80524","Larimer"
"1529339","-105.02902435","40.57823034","703","","","","Darren","","",""," ","703 Darren ","Fort Collins","80524","Larimer"
"1529340","-105.06136577","40.5569246","925","","","","Columbia","","","Unit","234","925 Columbia Unit 234","Fort Collins","80525","Larimer"
"1529341","-105.06076318","40.55649031","925","","","","Columbia","","","Unit","811","925 Columbia Unit 811","Fort Collins","80525","Larimer"
"1529342","-105.08903503","40.54224834","3300","","","","Colony","","",""," ","3300 Colony ","Fort Collins","80526","Larimer"
"1529343","-105.06071094","40.55644509","925","","","","Columbia","","","Unit","812","925 Columbia Unit 812","Fort Collins","80525","Larimer"
"1529344","-105.08882534","40.54201923","625","","","","Blue Mesa","","",""," ","625 Blue Mesa ","Fort Collins","80526","Larimer"
"1529345","-105.06059611","40.5563934","925","","","","Columbia","","","Unit","813","925 Columbia Unit 813","Fort Collins","80525","Larimer"
"1529346","-105.10329697","40.56618377","1705","","","","Heatheridge","","","Unit","L105","1705 Heatheridge Unit L105","Fort Collins","80526","Larimer"
"1529347","-105.10322545","40.56637459","1705","","","","Heatheridge","","","Unit","L201","1705 Heatheridge Unit L201","Fort Collins","80526","Larimer"
"1529348","-105.10371011","40.5656632","1705","","","","Heatheridge","","","Unit","M205","1705 Heatheridge Unit M205","Fort Collins","80526","Larimer"
"1529349","-105.10331478","40.56613626","1705","","","","Heatheridge","","","Unit","L206","1705 Heatheridge Unit L206","Fort Collins","80526","Larimer"
"1529350","-105.1032473","40.56627636","1705","","","","Heatheridge","","","Unit","L203","1705 Heatheridge Unit L203","Fort Collins","80526","Larimer"
"1529351","-105.10369184","40.56577638","1705","","","","Heatheridge","","","Unit","M103","1705 Heatheridge Unit M103","Fort Collins","80526","Larimer"
"1529352","-105.1036528","40.56573315","1705","","","","Heatheridge","","","Unit","M102","1705 Heatheridge Unit M102","Fort Collins","80526","Larimer"
"1529353","-105.10322545","40.56637459","1705","","","","Heatheridge","","","Unit","L101","1705 Heatheridge Unit L101","Fort Collins","80526","Larimer"
"1529354","-105.10378024","40.56567805","1705","","","","Heatheridge","","","Unit","M204","1705 Heatheridge Unit M204","Fort Collins","80526","Larimer"
"1529355","-105.10324326","40.56632708","1705","","","","Heatheridge","","","Unit","L102","1705 Heatheridge Unit L102","Fort Collins","80526","Larimer"
"1529356","-105.10311099","40.56659702","1705","","","","Heatheridge","","","Unit","K204","1705 Heatheridge Unit K204","Fort Collins","80526","Larimer"
"1529357","-105.1032473","40.56627636","1705","","","","Heatheridge","","","Unit","L103","1705 Heatheridge Unit L103","Fort Collins","80526","Larimer"
"1529358","-105.10261714","40.56675156","1705","","","","Heatheridge","","","Unit","J204","1705 Heatheridge Unit J204","Fort Collins","80526","Larimer"
"1529359","-105.12897743","40.56813971","2808","","","","Prospect","","",""," ","2808 Prospect ","Fort Collins","80526","Larimer"
"1529360","-105.12898443","40.56862773","2811","","","","Lake","","",""," ","2811 Lake ","Fort Collins","80521","Larimer"
"1529361","-105.57633118","40.79270889","19","","","","Mashie","","",""," ","19 Mashie ","Red Feather Lakes","80545","Larimer"
"1529362","-105.10198258","40.54302114","1400","","","","Clementine","","",""," ","1400 Clementine ","Fort Collins","80526","Larimer"
"1529363","-105.10224119","40.54299928","1406","","","","Clementine","","",""," ","1406 Clementine ","Fort Collins","80526","Larimer"
"1529364","-105.10248674","40.54294616","1412","","","","Clementine","","",""," ","1412 Clementine ","Fort Collins","80526","Larimer"
"1529365","-105.03731176","40.53747078","2203","","","","Antelope","","",""," ","2203 Antelope ","Fort Collins","80525","Larimer"
"1529366","-105.06957839","40.515747","5108","","","","Greenview","","",""," ","5108 Greenview ","Fort Collins","80525","Larimer"
"1529367","-105.06962452","40.51607033","5104","","","","Greenview","","",""," ","5104 Greenview ","Fort Collins","80525","Larimer"
"1529368","-105.13040575","40.56625788","1620","","","","Azalea","","","Unit","A-H","1620 Azalea Unit A-H","Fort Collins","80526","Larimer"
"1529369","-105.12595636","40.57899688","722","","","","Rocky","","",""," ","722 Rocky ","Fort Collins","80521","Larimer"
"1529370","-105.1260634","40.57875695","728","","","","Rocky","","",""," ","728 Rocky ","Fort Collins","80521","Larimer"
"1529371","-105.12582041","40.57875485","2560","","","","Orchard","","",""," ","2560 Orchard ","Fort Collins","80521","Larimer"
"1529372","-105.08337112","40.52391387","407","","","","Towhee","","",""," ","407 Towhee ","Fort Collins","80526","Larimer"
"1529373","-105.13337208","40.59514099","528","","","","Overland","","",""," ","528 Overland ","Fort Collins","80521","Larimer"
"1529374","-105.13294939","40.59513549","528","","","","Overland","","","Unit","1/2","528 Overland Unit 1/2","Fort Collins","80521","Larimer"
"1529375","-105.131998","40.59514331","530","","","","Overland","","",""," ","530 Overland ","Fort Collins","80521","Larimer"
"1529376","-105.13241333","40.59542133","532","","","","Overland","","",""," ","532 Overland ","Fort Collins","80521","Larimer"
"1529377","-105.5149462","40.3691661","559","","","","Landers","","",""," ","559 Landers ","Estes Park","80517","Larimer"
"1529378","-105.50534037","40.36394491","1085","","","","Lexington","","",""," ","1085 Lexington ","Estes Park","80517","Larimer"
"1529379","-105.50673136","40.36455118","911","","","","Elk","Hollow","",""," ","911 Elk Hollow ","Estes Park","80517","Larimer"
"1529380","-105.13308546","40.5591782","3050","","","","Stuart","","","Unit","7","3050 Stuart Unit 7","Fort Collins","80526","Larimer"
"1529381","-105.13308561","40.55912999","3050","","","","Stuart","","","Unit","8","3050 Stuart Unit 8","Fort Collins","80526","Larimer"
"1529382","-105.04685155","40.55765059","2118","","","","Keywood","","",""," ","2118 Keywood ","Fort Collins","80525","Larimer"
"1529383","-105.04648178","40.55758975","2119","","","","Barnwood","","",""," ","2119 Barnwood ","Fort Collins","80525","Larimer"
"1529384","-105.04641223","40.55777238","2113","","","","Barnwood","","",""," ","2113 Barnwood ","Fort Collins","80525","Larimer"
"1529385","-105.04636743","40.55812065","2107","","","","Barnwood","","",""," ","2107 Barnwood ","Fort Collins","80525","Larimer"
"1529386","-105.04624509","40.55817203","2101","","","","Barnwood","","",""," ","2101 Barnwood ","Fort Collins","80525","Larimer"
"1529387","-105.04576064","40.55815489","2100","","","","Barnwood","","",""," ","2100 Barnwood ","Fort Collins","80525","Larimer"
"1529388","-105.04569922","40.55796718","2106","","","","Barnwood","","",""," ","2106 Barnwood ","Fort Collins","80525","Larimer"
"1529389","-105.04576535","40.55769268","2112","","","","Barnwood","","",""," ","2112 Barnwood ","Fort Collins","80525","Larimer"
"1529390","-105.04590721","40.55749043","1706","","","","Barnwood","","",""," ","1706 Barnwood ","Fort Collins","80525","Larimer"
"1529391","-105.04563713","40.55740069","1712","","","","Barnwood","","",""," ","1712 Barnwood ","Fort Collins","80525","Larimer"
"1529392","-105.08637446","40.52658707","4401","","","","Goshawk","","",""," ","4401 Goshawk ","Fort Collins","80526","Larimer"
"1529393","-105.08390112","40.52687569","4337","","","","Warbler","","",""," ","4337 Warbler ","Fort Collins","80526","Larimer"
"1529394","-105.08644075","40.52618423","4413","","","","Goshawk","","",""," ","4413 Goshawk ","Fort Collins","80526","Larimer"
"1529395","-105.08641194","40.52637501","4407","","","","Goshawk","","",""," ","4407 Goshawk ","Fort Collins","80526","Larimer"
"1529396","-105.08644072","40.52579994","4425","","","","Goshawk","","",""," ","4425 Goshawk ","Fort Collins","80526","Larimer"
"1529397","-105.08644077","40.52599346","4419","","","","Goshawk","","",""," ","4419 Goshawk ","Fort Collins","80526","Larimer"
"1529398","-105.08644062","40.52540741","4437","","","","Goshawk","","",""," ","4437 Goshawk ","Fort Collins","80526","Larimer"
"1529399","-105.08644067","40.52560642","4431","","","","Goshawk","","",""," ","4431 Goshawk ","Fort Collins","80526","Larimer"
"1529400","-105.04555817","40.55521059","1731","","","","Trailwood","","",""," ","1731 Trailwood ","Fort Collins","80525","Larimer"
"1529401","-105.04578793","40.55528244","1725","","","","Trailwood","","",""," ","1725 Trailwood ","Fort Collins","80525","Larimer"
"1529402","-105.04601768","40.55535429","1719","","","","Trailwood","","",""," ","1719 Trailwood ","Fort Collins","80525","Larimer"
"1529403","-105.04624744","40.55542614","1713","","","","Trailwood","","",""," ","1713 Trailwood ","Fort Collins","80525","Larimer"
"1529404","-105.0464772","40.55549798","1707","","","","Trailwood","","",""," ","1707 Trailwood ","Fort Collins","80525","Larimer"
"1529405","-105.04670777","40.55557121","1701","","","","Trailwood","","",""," ","1701 Trailwood ","Fort Collins","80525","Larimer"
"1529406","-105.04693957","40.55563876","1631","","","","Trailwood","","",""," ","1631 Trailwood ","Fort Collins","80525","Larimer"
"1529407","-105.04717602","40.55569445","1619","","","","Trailwood","","",""," ","1619 Trailwood ","Fort Collins","80525","Larimer"
"1529408","-105.04741692","40.55573567","1613","","","","Trailwood","","",""," ","1613 Trailwood ","Fort Collins","80525","Larimer"
"1529409","-105.02922431","40.5780032","2606","","","","Darren","","",""," ","2606 Darren ","Fort Collins","80524","Larimer"
"1529410","-105.02939498","40.57818345","2604","","","","Darren","","",""," ","2604 Darren ","Fort Collins","80524","Larimer"
"1529411","-105.02956969","40.57827905","2602","","","","Darren","","",""," ","2602 Darren ","Fort Collins","80524","Larimer"
"1529412","-105.02976621","40.57830453","614","","","","Andrea","","",""," ","614 Andrea ","Fort Collins","80524","Larimer"
"1529413","-105.02976306","40.57852867","612","","","","Andrea","","",""," ","612 Andrea ","Fort Collins","80524","Larimer"
"1529414","-105.02976108","40.5786659","610","","","","Andrea","","",""," ","610 Andrea ","Fort Collins","80524","Larimer"
"1529415","-105.0297591","40.57880314","608","","","","Andrea","","",""," ","608 Andrea ","Fort Collins","80524","Larimer"
"1529416","-105.02975709","40.57895793","606","","","","Andrea","","",""," ","606 Andrea ","Fort Collins","80524","Larimer"
"1529417","-105.08586516","40.52580574","4424","","","","Goshawk","","",""," ","4424 Goshawk ","Fort Collins","80526","Larimer"
"1529418","-105.08586511","40.52561496","4430","","","","Goshawk","","",""," ","4430 Goshawk ","Fort Collins","80526","Larimer"
"1529419","-105.04667011","40.5560584","1630","","","","Trailwood","","",""," ","1630 Trailwood ","Fort Collins","80525","Larimer"
"1529420","-105.04644058","40.55599122","1700","","","","Trailwood","","",""," ","1700 Trailwood ","Fort Collins","80525","Larimer"
"1529421","-105.04621271","40.55591901","1706","","","","Trailwood","","",""," ","1706 Trailwood ","Fort Collins","80525","Larimer"
"1529422","-105.04598295","40.55584716","1712","","","","Trailwood","","",""," ","1712 Trailwood ","Fort Collins","80525","Larimer"
"1529423","-105.04575319","40.55577531","1718","","","","Trailwood","","",""," ","1718 Trailwood ","Fort Collins","80525","Larimer"
"1529424","-105.04552344","40.55570347","1724","","","","Trailwood","","",""," ","1724 Trailwood ","Fort Collins","80525","Larimer"
"1529425","-105.04529368","40.55563162","1730","","","","Trailwood","","",""," ","1730 Trailwood ","Fort Collins","80525","Larimer"
"1529426","-105.04503995","40.55556053","1736","","","","Trailwood","","",""," ","1736 Trailwood ","Fort Collins","80525","Larimer"
"1529427","-105.0448684","40.55585017","1743","","","","Sagewood","","",""," ","1743 Sagewood ","Fort Collins","80525","Larimer"
"1529428","-105.0451284","40.55591552","1737","","","","Sagewood","","",""," ","1737 Sagewood ","Fort Collins","80525","Larimer"
"1529429","-105.40877941","40.72096973","349","","","","Le Conte","","",""," ","349 Le Conte ","Livermore","80536","Larimer"
"1529430","-105.4096744","40.72059851","493","","","","Le Conte","","",""," ","493 Le Conte ","Livermore","80536","Larimer"
"1529431","-105.41086944","40.72018041","565","","","","Le Conte","","",""," ","565 Le Conte ","Livermore","80536","Larimer"
"1529432","-105.41170763","40.71953912","637","","","","Le Conte","","",""," ","637 Le Conte ","Livermore","80536","Larimer"
"1529433","-105.41267269","40.72050399","504","","","","Mont Blanc","","",""," ","504 Mont Blanc ","Livermore","80536","Larimer"
"1529434","-105.41147716","40.72090884","90","","","","Bunker","","",""," ","90 Bunker ","Livermore","80536","Larimer"
"1529435","-105.41253107","40.72161198","57","","","","Critter","","",""," ","57 Critter ","Livermore","80536","Larimer"
"1529436","-105.57788913","40.79282443","56","","","","Driver","","",""," ","56 Driver ","Red Feather Lakes","80545","Larimer"
"1529437","-105.57803678","40.79249669","57","","","","Driver","","",""," ","57 Driver ","Red Feather Lakes","80545","Larimer"
"1529438","-105.06777635","40.47761436","505","","","","Park","","",""," ","505 Park ","Fort Collins","80525","Larimer"
"1529439","-105.06721048","40.47771716","7800","","","","Costigan","","",""," ","7800 Costigan ","Fort Collins","80525","Larimer"
"1529440","-105.06779072","40.4770965","7809","","","","Costigan","","",""," ","7809 Costigan ","Fort Collins","80525","Larimer"
"1529441","-105.06777836","40.47662737","7817","","","","Costigan","","",""," ","7817 Costigan ","Fort Collins","80525","Larimer"
"1529442","-105.06772337","40.47808307","7704","","","","Allott","","",""," ","7704 Allott ","Fort Collins","80525","Larimer"
"1529443","-105.06702662","40.47661717","513","","","","Concise","","",""," ","513 Concise ","Fort Collins","80525","Larimer"
"1529444","-105.06661893","40.47661551","517","","","","Concise","","",""," ","517 Concise ","Fort Collins","80525","Larimer"
"1529445","-105.06629958","40.47663436","7816","","","","Emerald","","",""," ","7816 Emerald ","Fort Collins","80525","Larimer"
"1529446","-105.06628507","40.47686476","7812","","","","Emerald","","",""," ","7812 Emerald ","Fort Collins","80525","Larimer"
"1529447","-105.08850777","40.54198334","619","","","","Blue Mesa","","",""," ","619 Blue Mesa ","Fort Collins","80526","Larimer"
"1529448","-105.06054588","40.55634877","925","","","","Columbia","","","Unit","814","925 Columbia Unit 814","Fort Collins","80525","Larimer"
"1529449","-105.08824609","40.54195777","613","","","","Blue Mesa","","",""," ","613 Blue Mesa ","Fort Collins","80526","Larimer"
"1529450","-105.06076318","40.55649031","925","","","","Columbia","","","Unit","821","925 Columbia Unit 821","Fort Collins","80525","Larimer"
"1529451","-105.06136577","40.5569246","925","","","","Columbia","","","Unit","214","925 Columbia Unit 214","Fort Collins","80525","Larimer"
"1529452","-105.06071094","40.55644509","925","","","","Columbia","","","Unit","822","925 Columbia Unit 822","Fort Collins","80525","Larimer"
"1529453","-105.06128226","40.55691629","925","","","","Columbia","","","Unit","213","925 Columbia Unit 213","Fort Collins","80525","Larimer"
"1529454","-105.06059611","40.5563934","925","","","","Columbia","","","Unit","823","925 Columbia Unit 823","Fort Collins","80525","Larimer"
"1529455","-105.06117913","40.55687396","925","","","","Columbia","","","Unit","212","925 Columbia Unit 212","Fort Collins","80525","Larimer"
"1529456","-105.06054588","40.55634877","925","","","","Columbia","","","Unit","824","925 Columbia Unit 824","Fort Collins","80525","Larimer"
"1529457","-105.06109372","40.5568618","925","","","","Columbia","","","Unit","211","925 Columbia Unit 211","Fort Collins","80525","Larimer"
"1529458","-105.06076318","40.55649031","925","","","","Columbia","","","Unit","831","925 Columbia Unit 831","Fort Collins","80525","Larimer"
"1529459","-105.06071094","40.55644509","925","","","","Columbia","","","Unit","832","925 Columbia Unit 832","Fort Collins","80525","Larimer"
"1529460","-105.10331478","40.56613626","1705","","","","Heatheridge","","","Unit","L106","1705 Heatheridge Unit L106","Fort Collins","80526","Larimer"
"1529461","-105.10317284","40.5665781","1705","","","","Heatheridge","","","Unit","K205","1705 Heatheridge Unit K205","Fort Collins","80526","Larimer"
"1529462","-105.10322634","40.56655024","1705","","","","Heatheridge","","","Unit","K206","1705 Heatheridge Unit K206","Fort Collins","80526","Larimer"
"1529463","-105.13308579","40.55907247","3050","","","","Stuart","","","Unit","9","3050 Stuart Unit 9","Fort Collins","80526","Larimer"
"1529464","-105.13308598","40.55901381","3050","","","","Stuart ","","","Unit","10","3050 Stuart Unit 10","Fort Collins","80526","Larimer"
"1529465","-105.13308617","40.55895444","3050","","","","Stuart ","","","Unit","11","3050 Stuart Unit 11","Fort Collins","80526","Larimer"
"1529466","-105.13308633","40.5588996","3050","","","","Stuart ","","","Unit","12","3050 Stuart Unit 12","Fort Collins","80526","Larimer"
"1529467","-105.13096424","40.55981289","2930","","","","Stuart","","","Unit","23","2930 Stuart Unit 23","Fort Collins","80526","Larimer"
"1529468","-105.13093859","40.55986419","2930","","","","Stuart","","","Unit","24","2930 Stuart Unit 24","Fort Collins","80526","Larimer"
"1529469","-105.13091295","40.55991548","2930","","","","Stuart","","","Unit","25","2930 Stuart Unit 25","Fort Collins","80526","Larimer"
"1529470","-105.1308873","40.55996678","2930","","","","Stuart","","","Unit","26","2930 Stuart Unit 26","Fort Collins","80526","Larimer"
"1529471","-105.13086166","40.56001808","2930","","","","Stuart","","","Unit","27","2930 Stuart Unit 27","Fort Collins","80526","Larimer"
"1529472","-105.13083605","40.56006309","2930","","","","Stuart","","","Unit","28","2930 Stuart Unit 28","Fort Collins","80526","Larimer"
"1529473","-105.13056186","40.55980627","2930","","","","Stuart","","","Unit","22","2930 Stuart Unit 22","Fort Collins","80526","Larimer"
"1529474","-105.13048382","40.55978377","2930","","","","Stuart","","","Unit","21","2930 Stuart Unit 21","Fort Collins","80526","Larimer"
"1529475","-105.03722923","40.53775142","2202","","","","Antelope","","",""," ","2202 Antelope ","Fort Collins","80525","Larimer"
"1529476","-105.03673178","40.53769845","2208","","","","Antelope","","",""," ","2208 Antelope ","Fort Collins","80525","Larimer"
"1529477","-105.03649321","40.53761143","2214","","","","Antelope","","",""," ","2214 Antelope ","Fort Collins","80525","Larimer"
"1529478","-105.03625754","40.5374955","2220","","","","Antelope","","",""," ","2220 Antelope ","Fort Collins","80525","Larimer"
"1529479","-105.03621631","40.53772968","3601","","","","Arctic Fox","","",""," ","3601 Arctic Fox ","Fort Collins","80525","Larimer"
"1529480","-105.03450971","40.53660869","2337","","","","Antelope","","",""," ","2337 Antelope ","Fort Collins","80525","Larimer"
"1529481","-105.03481905","40.53659837","2331","","","","Antelope","","",""," ","2331 Antelope ","Fort Collins","80525","Larimer"
"1529482","-105.03508932","40.53660077","2325","","","","Antelope","","",""," ","2325 Antelope ","Fort Collins","80525","Larimer"
