"1771431","-104.60212665","38.30264723","2011","","","","Mohawk","Road","","","","2011 Mohawk Road","Pueblo","81001","Pueblo"
"1771432","-104.60177172","38.30287267","2015","","","","Mohawk","Road","","","","2015 Mohawk Road","Pueblo","81001","Pueblo"
"1771433","-104.60184924","38.30287285","2017","","","","Mohawk","Road","","","","2017 Mohawk Road","Pueblo","81001","Pueblo"
"1771434","-104.60192263","38.30287154","2019","","","","Mohawk","Road","","","","2019 Mohawk Road","Pueblo","81001","Pueblo"
"1771435","-104.60199908","38.3028748","2021","","","","Mohawk","Road","","","","2021 Mohawk Road","Pueblo","81001","Pueblo"
"1771436","-104.60207988","38.3028742","2023","","","","Mohawk","Road","","","","2023 Mohawk Road","Pueblo","81001","Pueblo"
"1771437","-104.60215505","38.30287474","2025","","","","Mohawk","Road","","","","2025 Mohawk Road","Pueblo","81001","Pueblo"
"1771438","-104.58755081","38.30595687","198","","","","Montebello","Road","","","","198 Montebello Road","Pueblo","81001","Pueblo"
"1771439","-104.58741511","38.28276995","1621","","North","","Monument","Avenue","","","","1621 North Monument Avenue","Pueblo","81001","Pueblo"
"1771440","-104.58742217","38.28293202","1631","","North","","Monument","Avenue","","","","1631 North Monument Avenue","Pueblo","81001","Pueblo"
"1771441","-104.5587041","38.27785351","1006","","","","Neilson","Avenue","","","","1006 Neilson Avenue","Pueblo","81001","Pueblo"
"1771442","-104.55877046","38.27884748","1104","","","","Neilson","Avenue","","","","1104 Neilson Avenue","Pueblo","81001","Pueblo"
"1771443","-104.55872946","38.27857356","1102","","","","Neilson","Avenue","","","","1102 Neilson Avenue","Pueblo","81001","Pueblo"
"1771444","-104.5587764","38.27902408","1106","","","","Neilson","Avenue","","","","1106 Neilson Avenue","Pueblo","81001","Pueblo"
"1771445","-104.55879499","38.27917276","1108","","","","Neilson","Avenue","","","","1108 Neilson Avenue","Pueblo","81001","Pueblo"
"1771446","-104.55875071","38.27938351","1202","","","","Neilson","Avenue","","","","1202 Neilson Avenue","Pueblo","81001","Pueblo"
"1771447","-104.55931145","38.28253473","1525","","","","Neilson","Avenue","","","","1525 Neilson Avenue","Pueblo","81001","Pueblo"
"1771448","-104.55884095","38.26601165","325","","South","","Neilson","Avenue","","","","325 South Neilson Avenue","Pueblo","81001","Pueblo"
"1771449","-104.57741464","38.29922049","1","","","","Newpark","Lane","","","","1 Newpark Lane","Pueblo","81001","Pueblo"
