"240999","-104.70007153","39.59372888","24705"," ","East"," ","Ontario","Place"," ",""," ","24705 East Ontario Place ","Aurora Co","80016","Arapahoe"
"241000","-104.69982866","39.5938592","24725"," ","East"," ","Ontario","Place"," ",""," ","24725 East Ontario Place ","Aurora Co","80016","Arapahoe"
"241001","-104.70011166","39.59406962","24762"," ","East"," ","Ontario","Drive"," ",""," ","24762 East Ontario Drive ","Aurora Co","80016","Arapahoe"
"241002","-104.70029888","39.59413433","24742"," ","East"," ","Ontario","Drive"," ",""," ","24742 East Ontario Drive ","Aurora Co","80016","Arapahoe"
"241003","-104.70103676","39.59417434","24682"," ","East"," ","Ontario","Drive"," ",""," ","24682 East Ontario Drive ","Aurora Co","80016","Arapahoe"
"241004","-104.70120988","39.59409822","24662"," ","East"," ","Ontario","Drive"," ",""," ","24662 East Ontario Drive ","Aurora Co","80016","Arapahoe"
"241005","-104.70150337","39.59256502","24571"," ","East"," ","Ontario","Drive"," ",""," ","24571 East Ontario Drive ","Aurora Co","80016","Arapahoe"
"241006","-104.70073589","39.59220316","24531"," ","East"," ","Ontario","Drive"," ",""," ","24531 East Ontario Drive ","Aurora Co","80016","Arapahoe"
"241007","-104.70026434","39.59268448","24542"," ","East"," ","Ontario","Drive"," ",""," ","24542 East Ontario Drive ","Aurora Co","80016","Arapahoe"
"241008","-104.69958801","39.59217755","6842"," ","South"," ","Haleyville","Court"," ",""," ","6842 South Haleyville Court ","Aurora Co","80016","Arapahoe"
"241009","-104.69982025","39.59226079","6832"," ","South"," ","Haleyville","Court"," ",""," ","6832 South Haleyville Court ","Aurora Co","80016","Arapahoe"
"241010","-104.70000545","39.5917336","6851"," ","South"," ","Haleyville","Court"," ",""," ","6851 South Haleyville Court ","Aurora Co","80016","Arapahoe"
"241011","-104.69981023","39.5916309","6861"," ","South"," ","Haleyville","Court"," ",""," ","6861 South Haleyville Court ","Aurora Co","80016","Arapahoe"
"241012","-104.69944271","39.5910633","6891"," ","South"," ","Haleyville","Court"," ",""," ","6891 South Haleyville Court ","Aurora Co","80016","Arapahoe"
"241013","-104.69925547","39.5909628","6901"," ","South"," ","Haleyville","Court"," ",""," ","6901 South Haleyville Court ","Aurora Co","80016","Arapahoe"
"241014","-104.70123607","39.59318472","24602"," ","East"," ","Ontario","Drive"," ",""," ","24602 East Ontario Drive ","Aurora Co","80016","Arapahoe"
"241015","-104.69875801","39.59141656","6892"," ","South"," ","Haleyville","Court"," ",""," ","6892 South Haleyville Court ","Aurora Co","80016","Arapahoe"
"241016","-104.69889114","39.59157577","6882"," ","South"," ","Haleyville","Court"," ",""," ","6882 South Haleyville Court ","Aurora Co","80016","Arapahoe"
"241017","-104.6984833","39.59279509","6820"," ","South"," ","Harvest","Court"," ",""," ","6820 South Harvest Court ","Aurora Co","80016","Arapahoe"
"241018","-104.6983787","39.59296187","6810"," ","South"," ","Harvest","Court"," ",""," ","6810 South Harvest Court ","Aurora Co","80016","Arapahoe"
"241019","-104.69832494","39.59316243","6800"," ","South"," ","Harvest","Court"," ",""," ","6800 South Harvest Court ","Aurora Co","80016","Arapahoe"
"241020","-104.69901211","39.59325748","6803"," ","South"," ","Harvest","Court"," ",""," ","6803 South Harvest Court ","Aurora Co","80016","Arapahoe"
"241021","-104.69935435","39.59327981","24840"," ","East"," ","Ontario","Drive"," ",""," ","24840 East Ontario Drive ","Aurora Co","80016","Arapahoe"
"241022","-104.70341545","39.616927","5499"," ","South"," ","Elk","Way"," ",""," ","5499 South Elk Way ","Aurora Co","80016","Arapahoe"
"241023","-104.70532647","39.61694367","5467"," ","South"," ","Elk","Way"," ",""," ","5467 South Elk Way ","Aurora Co","80016","Arapahoe"
"241024","-104.70554455","39.61704401","5459"," ","South"," ","Elk","Way"," ",""," ","5459 South Elk Way ","Aurora Co","80016","Arapahoe"
"241025","-104.70572941","39.61720053","5457"," ","South"," ","Elk","Way"," ",""," ","5457 South Elk Way ","Aurora Co","80016","Arapahoe"
"241026","-104.70433297","39.61728034","5472"," ","South"," ","Eaton Park","Way"," ",""," ","5472 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241027","-104.70391787","39.61727929","5475"," ","South"," ","Flat Rock","Way"," ",""," ","5475 South Flat Rock Way ","Aurora Co","80016","Arapahoe"
"241028","-104.7032746","39.6174075","5464"," ","South"," ","Flat Rock","Way"," ",""," ","5464 South Flat Rock Way ","Aurora Co","80016","Arapahoe"
"241029","-104.70496043","39.61736108","5468"," ","South"," ","Elk","Way"," ",""," ","5468 South Elk Way ","Aurora Co","80016","Arapahoe"
"241030","-104.70587948","39.61739231","5447"," ","South"," ","Elk","Way"," ",""," ","5447 South Elk Way ","Aurora Co","80016","Arapahoe"
"241031","-104.70433214","39.61747661","5462"," ","South"," ","Eaton Park","Way"," ",""," ","5462 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241032","-104.70391682","39.61747556","5465"," ","South"," ","Flat Rock","Way"," ",""," ","5465 South Flat Rock Way ","Aurora Co","80016","Arapahoe"
"241033","-104.70523018","39.61744294","5458"," ","South"," ","Elk","Way"," ",""," ","5458 South Elk Way ","Aurora Co","80016","Arapahoe"
"241034","-104.70327388","39.61757771","5454"," ","South"," ","Flat Rock","Way"," ",""," ","5454 South Flat Rock Way ","Aurora Co","80016","Arapahoe"
"241035","-104.70594733","39.61760751","5437"," ","South"," ","Elk","Way"," ",""," ","5437 South Elk Way ","Aurora Co","80016","Arapahoe"
"241036","-104.70534963","39.61765605","5448"," ","South"," ","Elk","Way"," ",""," ","5448 South Elk Way ","Aurora Co","80016","Arapahoe"
"241037","-104.70433131","39.61767153","5452"," ","South"," ","Eaton Park","Way"," ",""," ","5452 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241038","-104.70391599","39.61767047","5455"," ","South"," ","Flat Rock","Way"," ",""," ","5455 South Flat Rock Way ","Aurora Co","80016","Arapahoe"
"241039","-104.70495969","39.61767536","5451"," ","South"," ","Eaton Park","Way"," ",""," ","5451 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241040","-104.70537438","39.61785433","5438"," ","South"," ","Elk","Way"," ",""," ","5438 South Elk Way ","Aurora Co","80016","Arapahoe"
"241041","-104.70327275","39.61784264","5444"," ","South"," ","Flat Rock","Way"," ",""," ","5444 South Flat Rock Way ","Aurora Co","80016","Arapahoe"
"241042","-104.70433048","39.61786645","5442"," ","South"," ","Eaton Park","Way"," ",""," ","5442 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241043","-104.70391517","39.61786539","5445"," ","South"," ","Flat Rock","Way"," ",""," ","5445 South Flat Rock Way ","Aurora Co","80016","Arapahoe"
"241044","-104.7049587","39.6179115","5441"," ","South"," ","Eaton Park","Way"," ",""," ","5441 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241045","-104.7059701","39.61800426","5417"," ","South"," ","Elk","Way"," ",""," ","5417 South Elk Way ","Aurora Co","80016","Arapahoe"
"241046","-104.70327269","39.61802833","5434"," ","South"," ","Flat Rock","Way"," ",""," ","5434 South Flat Rock Way ","Aurora Co","80016","Arapahoe"
"241047","-104.70432971","39.61804901","5432"," ","South"," ","Eaton Park","Way"," ",""," ","5432 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241048","-104.70495787","39.61810642","5431"," ","South"," ","Eaton Park","Way"," ",""," ","5431 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241049","-104.70391419","39.6180628","5435"," ","South"," ","Flat Rock","Way"," ",""," ","5435 South Flat Rock Way ","Aurora Co","80016","Arapahoe"
"241050","-104.70596939","39.61817447","5407"," ","South"," ","Elk","Way"," ",""," ","5407 South Elk Way ","Aurora Co","80016","Arapahoe"
"241051","-104.70537286","39.61820916","5418"," ","South"," ","Elk","Way"," ",""," ","5418 South Elk Way ","Aurora Co","80016","Arapahoe"
"241052","-104.70432909","39.61822785","5422"," ","South"," ","Eaton Park","Way"," ",""," ","5422 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241053","-104.70495709","39.61828899","5421"," ","South"," ","Eaton Park","Way"," ",""," ","5421 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241054","-104.70329164","39.61822566","5424"," ","South"," ","Flat Rock","Way"," ",""," ","5424 South Flat Rock Way ","Aurora Co","80016","Arapahoe"
"241055","-104.70596861","39.61835704","5397"," ","South"," ","Elk","Way"," ",""," ","5397 South Elk Way ","Aurora Co","80016","Arapahoe"
"241056","-104.70394441","39.61827941","5425"," ","South"," ","Flat Rock","Way"," ",""," ","5425 South Flat Rock Way ","Aurora Co","80016","Arapahoe"
"241057","-104.7053721","39.61839172","5408"," ","South"," ","Elk","Way"," ",""," ","5408 South Elk Way ","Aurora Co","80016","Arapahoe"
"241058","-104.70418616","39.61840462","5415"," ","South"," ","Flat Rock","Way"," ",""," ","5415 South Flat Rock Way ","Aurora Co","80016","Arapahoe"
"241059","-104.70596785","39.6185396","5387"," ","South"," ","Elk","Way"," ",""," ","5387 South Elk Way ","Aurora Co","80016","Arapahoe"
"241060","-104.70537138","39.61856193","5398"," ","South"," ","Elk","Way"," ",""," ","5398 South Elk Way ","Aurora Co","80016","Arapahoe"
"241061","-104.7049556","39.61864313","5401"," ","South"," ","Eaton Park","Way"," ",""," ","5401 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241062","-104.70316568","39.61856117","5406"," ","South"," ","Fultondale","Way"," ",""," ","5406 South Fultondale Way ","Aurora Co","80016","Arapahoe"
"241063","-104.7042505","39.61859994","5405"," ","South"," ","Flat Rock","Way"," ",""," ","5405 South Flat Rock Way ","Aurora Co","80016","Arapahoe"
"241064","-104.70596713","39.61870982","5377"," ","South"," ","Elk","Way"," ",""," ","5377 South Elk Way ","Aurora Co","80016","Arapahoe"
"241065","-104.70537066","39.61873214","5388"," ","South"," ","Elk","Way"," ",""," ","5388 South Elk Way ","Aurora Co","80016","Arapahoe"
"241066","-104.70301657","39.6187395","5396"," ","South"," ","Fultondale","Way"," ",""," ","5396 South Fultondale Way ","Aurora Co","80016","Arapahoe"
"241067","-104.70596642","39.61888002","5367"," ","South"," ","Elk","Way"," ",""," ","5367 South Elk Way ","Aurora Co","80016","Arapahoe"
"241068","-104.70494342","39.61885443","5391"," ","South"," ","Eaton Park","Way"," ",""," ","5391 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241069","-104.70374815","39.61884731","5397"," ","South"," ","Fultondale","Way"," ",""," ","5397 South Fultondale Way ","Aurora Co","80016","Arapahoe"
"241070","-104.70288508","39.61887599","5386"," ","South"," ","Fultondale","Way"," ",""," ","5386 South Fultondale Way ","Aurora Co","80016","Arapahoe"
"241071","-104.70535102","39.61892492","5378"," ","South"," ","Elk","Way"," ",""," ","5378 South Elk Way ","Aurora Co","80016","Arapahoe"
"241072","-104.70353344","39.61892229","5387"," ","South"," ","Fultondale","Way"," ",""," ","5387 South Fultondale Way ","Aurora Co","80016","Arapahoe"
"241073","-104.70595358","39.61906007","5357"," ","South"," ","Elk","Way"," ",""," ","5357 South Elk Way ","Aurora Co","80016","Arapahoe"
"241074","-104.70274404","39.61902239","5376"," ","South"," ","Fultondale","Way"," ",""," ","5376 South Fultondale Way ","Aurora Co","80016","Arapahoe"
"241075","-104.70487716","39.61908322","5381"," ","South"," ","Eaton Park","Way"," ",""," ","5381 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241076","-104.70341234","39.61911902","5377"," ","South"," ","Fultondale","Way"," ",""," ","5377 South Fultondale Way ","Aurora Co","80016","Arapahoe"
"241077","-104.70529751","39.61914292","5368"," ","South"," ","Elk","Way"," ",""," ","5368 South Elk Way ","Aurora Co","80016","Arapahoe"
"241078","-104.70389195","39.61911524","5372"," ","South"," ","Eaton Park","Way"," ",""," ","5372 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241079","-104.70259185","39.61916555","5366"," ","South"," ","Fultondale","Way"," ",""," ","5366 South Fultondale Way ","Aurora Co","80016","Arapahoe"
"241080","-104.70328084","39.61925552","5367"," ","South"," ","Fultondale","Way"," ",""," ","5367 South Fultondale Way ","Aurora Co","80016","Arapahoe"
"241081","-104.7037177","39.61929108","5362"," ","South"," ","Eaton Park","Way"," ",""," ","5362 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241082","-104.70472811","39.61928805","5371"," ","South"," ","Eaton Park","Way"," ",""," ","5371 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241083","-104.70247183","39.61934065","5356"," ","South"," ","Fultondale","Way"," ",""," ","5356 South Fultondale Way ","Aurora Co","80016","Arapahoe"
"241084","-104.70519307","39.61937304","5358"," ","South"," ","Elk","Way"," ",""," ","5358 South Elk Way ","Aurora Co","80016","Arapahoe"
"241085","-104.70314962","39.61939216","5357"," ","South"," ","Fultondale","Way"," ",""," ","5357 South Fultondale Way ","Aurora Co","80016","Arapahoe"
"241086","-104.70356757","39.61945414","5352"," ","South"," ","Eaton Park","Way"," ",""," ","5352 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241087","-104.7023994","39.61954048","5346"," ","South"," ","Fultondale","Way"," ",""," ","5346 South Fultondale Way ","Aurora Co","80016","Arapahoe"
"241088","-104.70582423","39.61949958","5347"," ","South"," ","Elk","Way"," ",""," ","5347 South Elk Way ","Aurora Co","80016","Arapahoe"
"241089","-104.70301763","39.61955611","5347"," ","South"," ","Fultondale","Way"," ",""," ","5347 South Fultondale Way ","Aurora Co","80016","Arapahoe"
"241090","-104.70493367","39.61952357","5348"," ","South"," ","Elk","Way"," ",""," ","5348 South Elk Way ","Aurora Co","80016","Arapahoe"
"241091","-104.70425201","39.61951612","5361"," ","South"," ","Eaton Park","Way"," ",""," ","5361 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241092","-104.70341998","39.6196266","5342"," ","South"," ","Eaton Park","Way"," ",""," ","5342 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241093","-104.70407804","39.61971464","5351"," ","South"," ","Eaton Park","Way"," ",""," ","5351 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241094","-104.70236612","39.61980377","5336"," ","South"," ","Fultondale","Way"," ",""," ","5336 South Fultondale Way ","Aurora Co","80016","Arapahoe"
"241095","-104.7059354","39.61972265","5337"," ","South"," ","Elk","Way"," ",""," ","5337 South Elk Way ","Aurora Co","80016","Arapahoe"
"241096","-104.70326038","39.6197798","5332"," ","South"," ","Eaton Park","Way"," ",""," ","5332 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241097","-104.70297435","39.61983226","5322"," ","South"," ","Eaton Park","Way"," ",""," ","5322 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241098","-104.70392784","39.61987381","5341"," ","South"," ","Eaton Park","Way"," ",""," ","5341 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241099","-104.70235062","39.61998678","5326"," ","South"," ","Fultondale","Way"," ",""," ","5326 South Fultondale Way ","Aurora Co","80016","Arapahoe"
"241100","-104.7052166","39.6199507","5307"," ","South"," ","Elk","Way"," ",""," ","5307 South Elk Way ","Aurora Co","80016","Arapahoe"
"241101","-104.70376459","39.62005628","5331"," ","South"," ","Eaton Park","Way"," ",""," ","5331 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241102","-104.70588343","39.6200695","5327"," ","South"," ","Elk","Way"," ",""," ","5327 South Elk Way ","Aurora Co","80016","Arapahoe"
"241103","-104.7055132","39.62008663","5317"," ","South"," ","Elk","Way"," ",""," ","5317 South Elk Way ","Aurora Co","80016","Arapahoe"
"241104","-104.70231526","39.62018001","5312"," ","South"," ","Eaton Park","Way"," ",""," ","5312 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241105","-104.70354946","39.62016617","5321"," ","South"," ","Eaton Park","Way"," ",""," ","5321 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241106","-104.70329986","39.62024911","5311"," ","South"," ","Eaton Park","Way"," ",""," ","5311 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241107","-104.70224239","39.62034766","5302"," ","South"," ","Eaton Park","Way"," ",""," ","5302 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241108","-104.70283099","39.62047654","5291"," ","South"," ","Eaton Park","Way"," ",""," ","5291 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241109","-104.7021689","39.62050956","5292"," ","South"," ","Eaton Park","Way"," ",""," ","5292 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241110","-104.70275221","39.62065009","5281"," ","South"," ","Eaton Park","Way"," ",""," ","5281 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241111","-104.70209481","39.62067275","5282"," ","South"," ","Eaton Park","Way"," ",""," ","5282 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241112","-104.7026793","39.62081069","5271"," ","South"," ","Eaton Park","Way"," ",""," ","5271 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241113","-104.70202073","39.62083594","5272"," ","South"," ","Eaton Park","Way"," ",""," ","5272 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241114","-104.70260395","39.6209767","5261"," ","South"," ","Eaton Park","Way"," ",""," ","5261 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241115","-104.70194933","39.621004","5262"," ","South"," ","Eaton Park","Way"," ",""," ","5262 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241116","-104.70253297","39.62115302","5251"," ","South"," ","Eaton Park","Way"," ",""," ","5251 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241117","-104.70190814","39.62118775","5252"," ","South"," ","Eaton Park","Way"," ",""," ","5252 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241118","-104.70251282","39.62134632","5241"," ","South"," ","Eaton Park","Way"," ",""," ","5241 South Eaton Park Way ","Aurora Co","80016","Arapahoe"
"241119","-104.70505418","39.61686096","5469"," ","South"," ","Elk","Way"," ",""," ","5469 South Elk Way ","Aurora Co","80016","Arapahoe"
"241120","-104.70475726","39.61683335","5477"," ","South"," ","Elk","Way"," ",""," ","5477 South Elk Way ","Aurora Co","80016","Arapahoe"
"241121","-104.70450523","39.61683283","5479"," ","South"," ","Elk","Way"," ",""," ","5479 South Elk Way ","Aurora Co","80016","Arapahoe"
"241122","-104.7042532","39.61683231","5487"," ","South"," ","Elk","Way"," ",""," ","5487 South Elk Way ","Aurora Co","80016","Arapahoe"
"241123","-104.70400118","39.61683178","5489"," ","South"," ","Elk","Way"," ",""," ","5489 South Elk Way ","Aurora Co","80016","Arapahoe"
"241124","-104.70369655","39.61684164","5497"," ","South"," ","Elk","Way"," ",""," ","5497 South Elk Way ","Aurora Co","80016","Arapahoe"
"241125","-104.78794424","39.68039818","17206"," ","East"," ","Asbury","Avenue"," ",""," ","17206 East Asbury Avenue ","Aurora Co","80013","Arapahoe"
"241126","-104.78995055","39.68082895","1992"," ","South"," ","Pagosa","Street"," ",""," ","1992 South Pagosa Street ","Aurora Co","80013","Arapahoe"
"241127","-104.78994944","39.68122702","1962"," ","South"," ","Pagosa","Street"," ",""," ","1962 South Pagosa Street ","Aurora Co","80013","Arapahoe"
"241128","-104.78994997","39.68103485","1982"," ","South"," ","Pagosa","Street"," ",""," ","1982 South Pagosa Street ","Aurora Co","80013","Arapahoe"
"241129","-104.78994842","39.6814511","1942"," ","South"," ","Pagosa","Street"," ",""," ","1942 South Pagosa Street ","Aurora Co","80013","Arapahoe"
"241130","-104.78953155","39.68106779","1983"," ","South"," ","Pitkin","Street"," ",""," ","1983 South Pitkin Street ","Aurora Co","80013","Arapahoe"
"241131","-104.79036262","39.68198899","17009"," ","East"," ","Atlantic","Place"," ",""," ","17009 East Atlantic Place ","Aurora Co","80013","Arapahoe"
"241132","-104.79001814","39.68195628","17019"," ","East"," ","Atlantic","Place"," ",""," ","17019 East Atlantic Place ","Aurora Co","80013","Arapahoe"
"241133","-104.78977298","39.6819556","17039"," ","East"," ","Atlantic","Place"," ",""," ","17039 East Atlantic Place ","Aurora Co","80013","Arapahoe"
"241134","-104.78929334","39.68195427","17099"," ","East"," ","Atlantic","Place"," ",""," ","17099 East Atlantic Place ","Aurora Co","80013","Arapahoe"
"241135","-104.78953139","39.68195493","17069"," ","East"," ","Atlantic","Place"," ",""," ","17069 East Atlantic Place ","Aurora Co","80013","Arapahoe"
"241136","-104.78898423","39.68195341","17101"," ","East"," ","Atlantic","Place"," ",""," ","17101 East Atlantic Place ","Aurora Co","80013","Arapahoe"
"241137","-104.78874619","39.68195275","17131"," ","East"," ","Atlantic","Place"," ",""," ","17131 East Atlantic Place ","Aurora Co","80013","Arapahoe"
"241138","-104.78850814","39.68195209","17161"," ","East"," ","Atlantic","Place"," ",""," ","17161 East Atlantic Place ","Aurora Co","80013","Arapahoe"
"241139","-104.78827009","39.68195143","17191"," ","East"," ","Atlantic","Place"," ",""," ","17191 East Atlantic Place ","Aurora Co","80013","Arapahoe"
"241140","-104.78803205","39.68195076","17203"," ","East"," ","Atlantic","Place"," ",""," ","17203 East Atlantic Place ","Aurora Co","80013","Arapahoe"
"241141","-104.787794","39.68195009","17233"," ","East"," ","Atlantic","Place"," ",""," ","17233 East Atlantic Place ","Aurora Co","80013","Arapahoe"
"241142","-104.78755239","39.68194942","17263"," ","East"," ","Atlantic","Place"," ",""," ","17263 East Atlantic Place ","Aurora Co","80013","Arapahoe"
"241143","-104.78731071","39.68193903","17293"," ","East"," ","Atlantic","Place"," ",""," ","17293 East Atlantic Place ","Aurora Co","80013","Arapahoe"
"241144","-104.78706593","39.68189676","17347"," ","East"," ","Asbury","Circle"," ",""," ","17347 East Asbury Circle ","Aurora Co","80013","Arapahoe"
"241145","-104.78681701","39.68193648","17357"," ","East"," ","Asbury","Circle"," ",""," ","17357 East Asbury Circle ","Aurora Co","80013","Arapahoe"
"241146","-104.78656833","39.68194638","17367"," ","East"," ","Asbury","Circle"," ",""," ","17367 East Asbury Circle ","Aurora Co","80013","Arapahoe"
"241147","-104.78632509","39.68194568","17377"," ","East"," ","Asbury","Circle"," ",""," ","17377 East Asbury Circle ","Aurora Co","80013","Arapahoe"
"241148","-104.78608051","39.68194498","17387"," ","East"," ","Asbury","Circle"," ",""," ","17387 East Asbury Circle ","Aurora Co","80013","Arapahoe"
"241149","-104.78579225","39.68192589","17397"," ","East"," ","Asbury","Circle"," ",""," ","17397 East Asbury Circle ","Aurora Co","80013","Arapahoe"
"241150","-104.78533811","39.68173681","17429"," ","East"," ","Asbury","Circle"," ",""," ","17429 East Asbury Circle ","Aurora Co","80013","Arapahoe"
"241151","-104.78552592","39.68189428","17409"," ","East"," ","Asbury","Circle"," ",""," ","17409 East Asbury Circle ","Aurora Co","80013","Arapahoe"
"241152","-104.78519789","39.68154919","17439"," ","East"," ","Asbury","Circle"," ",""," ","17439 East Asbury Circle ","Aurora Co","80013","Arapahoe"
"241153","-104.78507787","39.68138005","17449"," ","East"," ","Asbury","Circle"," ",""," ","17449 East Asbury Circle ","Aurora Co","80013","Arapahoe"
"241154","-104.7857406","39.68147431","17410"," ","East"," ","Asbury","Circle"," ",""," ","17410 East Asbury Circle ","Aurora Co","80013","Arapahoe"
"241155","-104.78562544","39.68128982","17430"," ","East"," ","Asbury","Circle"," ",""," ","17430 East Asbury Circle ","Aurora Co","80013","Arapahoe"
"241156","-104.78483447","39.68105276","17469"," ","East"," ","Asbury","Circle"," ",""," ","17469 East Asbury Circle ","Aurora Co","80013","Arapahoe"
"241157","-104.78495396","39.68121344","17459"," ","East"," ","Asbury","Circle"," ",""," ","17459 East Asbury Circle ","Aurora Co","80013","Arapahoe"
"241158","-104.78470879","39.68088377","17479"," ","East"," ","Asbury","Circle"," ",""," ","17479 East Asbury Circle ","Aurora Co","80013","Arapahoe"
"241159","-104.78458311","39.68071477","17489"," ","East"," ","Asbury","Circle"," ",""," ","17489 East Asbury Circle ","Aurora Co","80013","Arapahoe"
"241160","-104.78446539","39.68055648","17499"," ","East"," ","Asbury","Circle"," ",""," ","17499 East Asbury Circle ","Aurora Co","80013","Arapahoe"
"241161","-104.78433255","39.68037799","2044"," ","South"," ","Salida","Street"," ",""," ","2044 South Salida Street ","Aurora Co","80013","Arapahoe"
"241162","-104.78420036","39.68021775","2046"," ","South"," ","Salida","Street"," ",""," ","2046 South Salida Street ","Aurora Co","80013","Arapahoe"
"241163","-104.78406723","39.68003108","2048"," ","South"," ","Salida","Street"," ",""," ","2048 South Salida Street ","Aurora Co","80013","Arapahoe"
"241164","-104.78394909","39.67982705","2050"," ","South"," ","Salida","Street"," ",""," ","2050 South Salida Street ","Aurora Co","80013","Arapahoe"
"241165","-104.78410525","39.67956915","2052"," ","South"," ","Salida","Street"," ",""," ","2052 South Salida Street ","Aurora Co","80013","Arapahoe"
"241166","-104.78373646","39.67958188","2054"," ","South"," ","Salida","Street"," ",""," ","2054 South Salida Street ","Aurora Co","80013","Arapahoe"
"241167","-104.78353496","39.67934749","2058"," ","South"," ","Salida","Street"," ",""," ","2058 South Salida Street ","Aurora Co","80013","Arapahoe"
"241168","-104.78410767","39.67912503","2068"," ","South"," ","Salida","Street"," ",""," ","2068 South Salida Street ","Aurora Co","80013","Arapahoe"
"241169","-104.78409394","39.67864027","2096"," ","South"," ","Salida","Street"," ",""," ","2096 South Salida Street ","Aurora Co","80013","Arapahoe"
"241170","-104.78400671","39.67886645","2086"," ","South"," ","Salida","Street"," ",""," ","2086 South Salida Street ","Aurora Co","80013","Arapahoe"
"241171","-104.78302243","39.67867971","17597"," ","East"," ","Evans","Avenue"," ",""," ","17597 East Evans Avenue ","Aurora Co","80013","Arapahoe"
"241172","-104.78321887","39.67895385","17567"," ","East"," ","Evans","Avenue"," ",""," ","17567 East Evans Avenue ","Aurora Co","80013","Arapahoe"
"241173","-104.78365577","39.67888583","17537"," ","East"," ","Evans","Avenue"," ",""," ","17537 East Evans Avenue ","Aurora Co","80013","Arapahoe"
"241174","-104.78370477","39.67911497","2064"," ","South"," ","Salida","Street"," ",""," ","2064 South Salida Street ","Aurora Co","80013","Arapahoe"
"241175","-104.78376392","39.6786589","17517"," ","East"," ","Evans","Avenue"," ",""," ","17517 East Evans Avenue ","Aurora Co","80013","Arapahoe"
"241176","-104.78495269","39.67858436","2094"," ","South"," ","Rifle","Street"," ",""," ","2094 South Rifle Street ","Aurora Co","80013","Arapahoe"
"241177","-104.78461336","39.67862189","2095"," ","South"," ","Salida","Street"," ",""," ","2095 South Salida Street ","Aurora Co","80013","Arapahoe"
"241178","-104.7846146","39.67882963","2085"," ","South"," ","Salida","Street"," ",""," ","2085 South Salida Street ","Aurora Co","80013","Arapahoe"
"241179","-104.78500869","39.67879128","2084"," ","South"," ","Rifle","Street"," ",""," ","2084 South Rifle Street ","Aurora Co","80013","Arapahoe"
"241180","-104.78461571","39.67902673","2077"," ","South"," ","Salida","Street"," ",""," ","2077 South Salida Street ","Aurora Co","80013","Arapahoe"
"241181","-104.78461936","39.67941108","2051"," ","South"," ","Salida","Street"," ",""," ","2051 South Salida Street ","Aurora Co","80013","Arapahoe"
"241182","-104.78502867","39.67899386","2076"," ","South"," ","Rifle","Street"," ",""," ","2076 South Rifle Street ","Aurora Co","80013","Arapahoe"
"241183","-104.78461754","39.6792189","2067"," ","South"," ","Salida","Street"," ",""," ","2067 South Salida Street ","Aurora Co","80013","Arapahoe"
"241184","-104.78462119","39.67960326","2049"," ","South"," ","Salida","Street"," ",""," ","2049 South Salida Street ","Aurora Co","80013","Arapahoe"
"241185","-104.7850027","39.67945083","2064"," ","South"," ","Rifle","Street"," ",""," ","2064 South Rifle Street ","Aurora Co","80013","Arapahoe"
"241186","-104.78503479","39.6791896","2066"," ","South"," ","Rifle","Street"," ",""," ","2066 South Rifle Street ","Aurora Co","80013","Arapahoe"
