"1460054","-105.02000528","40.41341794","4081","","","","Buffalo","Mountain","",""," ","4081 Buffalo Mountain ","Loveland","80538","Larimer"
"1460055","-104.98111133","40.55869822","","","","","","","",""," "," "," "," ","Larimer"
"1460056","-104.9794356","40.55512439","","","","","","","",""," "," "," "," ","Larimer"
"1460057","-104.98379348","40.67158854","","","","","","","",""," "," "," "," ","Larimer"
"1460058","-105.18233193","40.42966309","","","","","","","",""," "," "," "," ","Larimer"
"1460059","-105.18796201","40.42799626","7644","","","","Bison","Bluff","",""," ","7644 Bison Bluff ","Loveland","80538","Larimer"
"1460060","-105.56268385","40.39116732","","","","","","","",""," "," "," "," ","Larimer"
"1460061","-105.52274628","40.38142606","","","","","","","",""," "," "," "," ","Larimer"
"1460062","-105.09652778","40.51745142","","","","","","","",""," "," "," "," ","Larimer"
"1460063","-105.09660639","40.51986482","","","","","","","",""," "," "," "," ","Larimer"
"1460064","-105.09986869","40.51841775","","","","","","","",""," "," "," "," ","Larimer"
"1460065","-105.09685566","40.51857548","","","","","","","",""," "," "," "," ","Larimer"
"1460066","-105.56728665","40.39677843","","","","","","","",""," "," "," "," ","Larimer"
"1460067","-105.56750632","40.39629161","","","","","","","",""," "," "," "," ","Larimer"
"1460068","-105.14156139","40.63066694","","","","","","","",""," "," "," "," ","Larimer"
"1460069","-105.13829725","40.62772908","","","","","","","",""," "," "," "," ","Larimer"
"1460070","-105.02936701","40.50941822","5527","","","","Rabbit","Creek","",""," ","5527 Rabbit Creek ","Fort Collins","80528","Larimer"
"1460071","-105.58596258","40.81400011","","","","","","","",""," "," "," "," ","Larimer"
"1460072","-105.01805554","40.41185445","1945","","","","Piney","River","",""," ","1945 Piney River ","Loveland","80538","Larimer"
"1460073","-105.01798746","40.41178863","1941","","","","Piney","River","",""," ","1941 Piney River ","Loveland","80538","Larimer"
"1460074","-105.06641111","40.59501038","","","","","","","",""," "," "," "," ","Larimer"
"1460075","-105.04007319","40.51410944","","","","","","","",""," "," "," "," ","Larimer"
"1460076","-105.604302","40.80475517","","","","","","","",""," "," "," "," ","Larimer"
"1460077","-105.02936839","40.50965707","5521","","","","Rabbit","Creek","",""," ","5521 Rabbit Creek ","Fort Collins","80528","Larimer"
"1460078","-105.02937093","40.50986842","5515","","","","Rabbit","Creek","",""," ","5515 Rabbit Creek ","Fort Collins","80528","Larimer"
"1460079","-105.02937342","40.51007908","5509","","","","Rabbit","Creek","",""," ","5509 Rabbit Creek ","Fort Collins","80528","Larimer"
"1460080","-105.02937631","40.51031284","5503","","","","Rabbit","Creek","",""," ","5503 Rabbit Creek ","Fort Collins","80528","Larimer"
