680026,031-001620-364377,NULL,-105.00378434,39.75574903,1620,NULL,NULL,NULL,Little Raven,Street,NULL,Unit,704,1620 Little Raven Street Unit 704,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C98FCA9003E405AC0389F5762BCE04340
680027,031-002500-364378,NULL,-104.98683608,39.75836550,2500,NULL,NULL,NULL,Walnut,Street,NULL,Apt,202,2500 Walnut Street Apt 202,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C30F07B52283F5AC05021D31E12E14340
680028,031-002500-364379,NULL,-104.98683608,39.75836550,2500,NULL,NULL,NULL,Walnut,Street,NULL,Apt,204,2500 Walnut Street Apt 204,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C30F07B52283F5AC05021D31E12E14340
680029,031-002500-364380,NULL,-104.98683608,39.75836550,2500,NULL,NULL,NULL,Walnut,Street,NULL,Apt,206,2500 Walnut Street Apt 206,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C30F07B52283F5AC05021D31E12E14340
680030,031-002500-364381,NULL,-104.98683608,39.75836550,2500,NULL,NULL,NULL,Walnut,Street,NULL,Apt,209,2500 Walnut Street Apt 209,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C30F07B52283F5AC05021D31E12E14340
680031,031-002500-364382,NULL,-104.98683608,39.75836550,2500,NULL,NULL,NULL,Walnut,Street,NULL,Apt,210,2500 Walnut Street Apt 210,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C30F07B52283F5AC05021D31E12E14340
680032,031-002500-364383,NULL,-104.98683608,39.75836550,2500,NULL,NULL,NULL,Walnut,Street,NULL,Apt,211,2500 Walnut Street Apt 211,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C30F07B52283F5AC05021D31E12E14340
680033,031-003332-364384,NULL,-104.91734478,39.76450252,3332,NULL,North,NULL,Kearney,Street,NULL,NULL,NULL,3332 North Kearney Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C186780C9B53A5AC038929141DBE14340
680034,031-003367-364385,NULL,-104.91661282,39.76507654,3367,NULL,North,NULL,Krameria,Street,NULL,NULL,NULL,3367 North Krameria Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CC845E7C2A93A5AC090612407EEE14340
680035,031-003300-364386,NULL,-104.91723509,39.76392635,3300,NULL,North,NULL,Kearney,Street,NULL,NULL,NULL,3300 North Kearney Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CA0E32B00B43A5AC05804F958C8E14340
680036,031-003340-364387,NULL,-104.91735231,39.76462043,3340,NULL,North,NULL,Kearney,Street,NULL,NULL,NULL,3340 North Kearney Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C4CA939E3B53A5AC0F0B30D20DFE14340
680037,031-003333-364388,NULL,-104.91660650,39.76453592,3333,NULL,North,NULL,Krameria,Street,NULL,NULL,NULL,3333 North Krameria Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C383605A9A93A5AC020252E4EDCE14340
680038,031-003361-364389,NULL,-104.91670834,39.76494188,3361,NULL,North,NULL,Krameria,Street,NULL,NULL,NULL,3361 North Krameria Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C94CE685AAB3A5AC008D2BDA2E9E14340
680039,031-003343-364390,NULL,-104.91669649,39.76463062,3343,NULL,North,NULL,Krameria,Street,NULL,NULL,NULL,3343 North Krameria Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCCA1A729AB3A5AC03014F960DFE14340
