2290017,039-000240-536330,NULL,-104.71574274,38.73098490,240, ,,,Fairfax,Street,,,,240 Fairfax Street ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C8C29A3BACE2D5AC098F2BCE9905D4340
2290018,039-000407-536331,NULL,-104.71335981,38.73106333,407, ,,,Quebec,Street,,,,407 Quebec Street ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C64C7EAAFA72D5AC0D03CAA7B935D4340
2290019,039-000425-536332,NULL,-104.71216264,38.73065376,425, ,,,Squire,Court,,,,425 Squire Court ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C88479F12942D5AC068CDF70F865D4340
2290020,039-000423-536333,NULL,-104.71241339,38.73059644,423, ,,,Squire,Court,,,,423 Squire Court ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C30BF532E982D5AC068E41F2F845D4340
2290021,039-000303-536334,NULL,-104.71547668,38.73054715,303, ,,,Fairfax,Street,,,,303 Fairfax Street ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C24B5B75ECA2D5AC09046A491825D4340
2290022,039-000419-536335,NULL,-104.71318589,38.73047834,419, ,,,Quebec,Street,,,,419 Quebec Street ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C94BF73D6A42D5AC040C76950805D4340
2290023,039-000404-536336,NULL,-104.71317127,38.73193708,404, ,,,Squire,Street,,,,404 Squire Street ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CF06B1E99A42D5AC0801B451DB05D4340
2290024,039-000314-536337,NULL,-104.71622901,38.73028469,314, ,,,Fairfax,Street,,,,314 Fairfax Street ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CF83A2EB2D62D5AC0707402F8795D4340
2290025,039-000427-536338,NULL,-104.71293015,38.73006142,427, ,,,Quebec,Street,,,,427 Quebec Street ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C24B8C8A5A02D5AC020A213A7725D4340
2290026,039-000406-536339,NULL,-104.71567817,38.72914595,406, ,,,Eudora,Street,,,,406 Eudora Street ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C3894CEABCD2D5AC030C78EA7545D4340
2290027,039-000419-536340,NULL,-104.71472826,38.72913248,419, ,,,Eudora,Street,,,,419 Eudora Street ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C848E991BBE2D5AC018BB8936545D4340
2290028,039-000415-536341,NULL,-104.71504000,38.72908592,415, ,,,Eudora,Street,,,,415 Eudora Street ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CD8761C37C32D5AC0F0C603B0525D4340
2290029,039-000505-536342,NULL,-104.71487880,38.72887098,505, ,,,Syracuse,Street,,,,505 Syracuse Street ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C1C5BFE92C02D5AC0480DEFA44B5D4340
2290030,039-000707-536343,NULL,-104.82430043,38.84415922,707, ,North,,Cascade,Avenue,,,,707 North Cascade Avenue ,Colorado Springs,80903,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C6C3B9756C1345AC0B08DCD680D6C4340
2290031,039-000014-536344,NULL,-104.82398167,38.84408347,14, ,East,,Monument,Street,,,,14 East Monument Street ,Colorado Springs,80903,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C5495A11DBC345AC0D0AA5DED0A6C4340
2290032,039-000611-536345,NULL,-104.82250800,38.84285981,611, ,North,,Tejon,Street,,,,611 North Tejon Street ,Colorado Springs,80903,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C0CF494F8A3345AC0506289D4E26B4340
2290033,039-003559-536346,NULL,-104.73186054,38.77946988,3559, ,,,Red Baron,Drive,,,,3559 Red Baron Drive ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CBC5A9ACDD62E5AC0A06845ABC5634340
2290034,039-003542-536347,NULL,-104.73338234,38.77950066,3542, ,,,Tail Wind,Drive,,,,3542 Tail Wind Drive ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CA4967DBCEF2E5AC0988B81ADC6634340
2290035,039-003558-536348,NULL,-104.73235041,38.77945758,3558, ,,,Red Baron,Drive,,,,3558 Red Baron Drive ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CDCBE3CD4DE2E5AC0D8811944C5634340
2290036,039-003557-536349,NULL,-104.73285406,38.77939356,3557, ,,,Tail Wind,Drive,,,,3557 Tail Wind Drive ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C341CB714E72E5AC0B031182BC3634340
