690000,031-007373-374351,NULL,-104.90137787,39.68764856,7373,NULL,East,NULL,Iowa,Avenue,NULL,Apt,1123,7373 East Iowa Avenue Apt 1123,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C6CEBBA2CB0395AC0480E43DE04D84340
690001,031-007373-374352,NULL,-104.90134511,39.68762495,7373,NULL,East,NULL,Iowa,Avenue,NULL,Apt,1124,7373 East Iowa Avenue Apt 1124,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C64D56BA3AF395AC000AC301804D84340
690002,031-007373-374353,NULL,-104.90130749,39.68758595,7373,NULL,East,NULL,Iowa,Avenue,NULL,Apt,1125,7373 East Iowa Avenue Apt 1125,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C48D0A305AF395AC0B055F3D002D84340
690003,031-007373-374354,NULL,-104.90124967,39.68754470,7373,NULL,East,NULL,Iowa,Avenue,NULL,Apt,1126,7373 East Iowa Avenue Apt 1126,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CF8802613AE395AC098E5E07601D84340
690004,031-007370-374355,NULL,-104.90223470,39.68894943,7370,NULL,East,NULL,Florida,Avenue,NULL,Apt,1018,7370 East Florida Avenue Apt 1018,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C0431A736BE395AC0E01BC07E2FD84340
690005,031-007370-374356,NULL,-104.90221417,39.68902058,7370,NULL,East,NULL,Florida,Avenue,NULL,Apt,1017,7370 East Florida Avenue Apt 1017,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CF0757FE0BD395AC078817BD331D84340
690006,031-007370-374357,NULL,-104.90217655,39.68905487,7370,NULL,East,NULL,Florida,Avenue,NULL,Apt,1016,7370 East Florida Avenue Apt 1016,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CE09EC842BD395AC0D80325F332D84340
690007,031-007370-374358,NULL,-104.90194480,39.68901463,7370,NULL,East,NULL,Florida,Avenue,NULL,Apt,1015,7370 East Florida Avenue Apt 1015,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CA8EBB176B9395AC0A0D48FA131D84340
690008,031-007370-374359,NULL,-104.90210561,39.68912448,7370,NULL,East,NULL,Florida,Avenue,NULL,Apt,1014,7370 East Florida Avenue Apt 1014,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CA07D3019BC395AC05862223B35D84340
690009,031-007370-374360,NULL,-104.90204848,39.68909423,7370,NULL,East,NULL,Florida,Avenue,NULL,Apt,1013,7370 East Florida Avenue Apt 1013,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCC9E9129BB395AC0002F723D34D84340
690010,031-007370-374361,NULL,-104.90184002,39.68909357,7370,NULL,East,NULL,Florida,Avenue,NULL,Apt,1012,7370 East Florida Avenue Apt 1012,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C88A92EBFB7395AC0D8A1C83734D84340
690011,031-007370-374362,NULL,-104.90178186,39.68912380,7370,NULL,East,NULL,Florida,Avenue,NULL,Apt,1011,7370 East Florida Avenue Apt 1011,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C84044FCBB6395AC05881653535D84340
690012,031-000675-374363,NULL,-104.87602383,39.70438996,675,NULL,South,NULL,Clinton,Street,NULL,Apt,4A,675 South Clinton Street Apt 4A,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCC4735C610385AC04825277329DA4340
690013,031-009360-374364,NULL,-104.87602383,39.70438996,9360,NULL,East,NULL,Center,Avenue,NULL,Apt,10B,9360 East Center Avenue Apt 10B,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCC4735C610385AC04825277329DA4340
690014,031-009360-374365,NULL,-104.87602383,39.70438996,9360,NULL,East,NULL,Center,Avenue,NULL,Apt,11B,9360 East Center Avenue Apt 11B,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCC4735C610385AC04825277329DA4340
690015,031-009360-374366,NULL,-104.87602383,39.70438996,9360,NULL,East,NULL,Center,Avenue,NULL,Apt,12B,9360 East Center Avenue Apt 12B,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCC4735C610385AC04825277329DA4340
690016,031-009360-374367,NULL,-104.87602383,39.70438996,9360,NULL,East,NULL,Center,Avenue,NULL,Apt,1C,9360 East Center Avenue Apt 1C,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCC4735C610385AC04825277329DA4340
690017,031-009360-374368,NULL,-104.87602383,39.70438996,9360,NULL,East,NULL,Center,Avenue,NULL,Apt,2C,9360 East Center Avenue Apt 2C,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCC4735C610385AC04825277329DA4340
690018,031-009360-374369,NULL,-104.87602383,39.70438996,9360,NULL,East,NULL,Center,Avenue,NULL,Apt,3C,9360 East Center Avenue Apt 3C,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCC4735C610385AC04825277329DA4340
690019,031-009360-374370,NULL,-104.87602383,39.70438996,9360,NULL,East,NULL,Center,Avenue,NULL,Apt,4C,9360 East Center Avenue Apt 4C,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCC4735C610385AC04825277329DA4340
690020,031-009360-374371,NULL,-104.87602383,39.70438996,9360,NULL,East,NULL,Center,Avenue,NULL,Apt,5C,9360 East Center Avenue Apt 5C,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCC4735C610385AC04825277329DA4340
690021,031-009360-374372,NULL,-104.87602383,39.70438996,9360,NULL,East,NULL,Center,Avenue,NULL,Apt,6C,9360 East Center Avenue Apt 6C,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCC4735C610385AC04825277329DA4340
690022,031-009360-374373,NULL,-104.87602383,39.70438996,9360,NULL,East,NULL,Center,Avenue,NULL,Apt,7C,9360 East Center Avenue Apt 7C,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCC4735C610385AC04825277329DA4340
690023,031-009360-374374,NULL,-104.87602383,39.70438996,9360,NULL,East,NULL,Center,Avenue,NULL,Apt,8C,9360 East Center Avenue Apt 8C,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCC4735C610385AC04825277329DA4340
690024,031-009360-374375,NULL,-104.87602383,39.70438996,9360,NULL,East,NULL,Center,Avenue,NULL,Apt,9C,9360 East Center Avenue Apt 9C,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCC4735C610385AC04825277329DA4340
690025,031-009360-374376,NULL,-104.87602383,39.70438996,9360,NULL,East,NULL,Center,Avenue,NULL,Apt,10C,9360 East Center Avenue Apt 10C,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCC4735C610385AC04825277329DA4340
690026,031-009360-374377,NULL,-104.87602383,39.70438996,9360,NULL,East,NULL,Center,Avenue,NULL,Apt,11C,9360 East Center Avenue Apt 11C,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCC4735C610385AC04825277329DA4340
690027,031-009360-374378,NULL,-104.87602383,39.70438996,9360,NULL,East,NULL,Center,Avenue,NULL,Apt,12C,9360 East Center Avenue Apt 12C,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCC4735C610385AC04825277329DA4340
690028,031-009300-374379,NULL,-104.87602383,39.70438996,9300,NULL,East,NULL,Center,Avenue,NULL,Apt,8B,9300 East Center Avenue Apt 8B,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCC4735C610385AC04825277329DA4340
690029,031-009300-374380,NULL,-104.87602383,39.70438996,9300,NULL,East,NULL,Center,Avenue,NULL,Apt,9B,9300 East Center Avenue Apt 9B,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCC4735C610385AC04825277329DA4340
690030,031-009300-374381,NULL,-104.87602383,39.70438996,9300,NULL,East,NULL,Center,Avenue,NULL,Apt,10B,9300 East Center Avenue Apt 10B,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCC4735C610385AC04825277329DA4340
690031,031-004980-374382,NULL,-104.92984915,39.68190235,4980,NULL,East,NULL,Jewell,Avenue,NULL,NULL,NULL,4980 East Jewell Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCC2527A3823B5AC0B893F18A48D74340
