"1680030","-108.56362182","39.07960568","1400"," ","North"," ","5Th","Street"," ","Unit","105","1400 North 5Th Street Unit 105","Grand Junction","81501","Mesa"
"1680031","-108.56198645","39.07961581","1400"," ","North"," ","5Th","Street"," ","Unit","133","1400 North 5Th Street Unit 133","Grand Junction","81501","Mesa"
"1680032","-108.56374305","39.07965541","1400"," ","North"," ","5Th","Street"," ","Unit","207","1400 North 5Th Street Unit 207","Grand Junction","81501","Mesa"
"1680033","-108.56262444","39.07963345","1400"," ","North"," ","5Th","Street"," ","Unit","31","1400 North 5Th Street Unit 31","Grand Junction","81501","Mesa"
"1680034","-108.56374657","39.07965977","1400"," ","North"," ","5Th","Street"," ","Unit","106","1400 North 5Th Street Unit 106","Grand Junction","81501","Mesa"
"1680035","-108.56312118","39.07964956","1400"," ","North"," ","5Th","Street"," ","Unit","115","1400 North 5Th Street Unit 115","Grand Junction","81501","Mesa"
"1680036","-108.56242739","39.07965364","1400"," ","North"," ","5Th","Street"," ","Unit","C2","1400 North 5Th Street Unit C2","Grand Junction","81501","Mesa"
"1680037","-108.56228055","39.07965486","1400"," ","North"," ","5Th","Street"," ","Unit","C4","1400 North 5Th Street Unit C4","Grand Junction","81501","Mesa"
"1680038","-108.56213911","39.07965905","1400"," ","North"," ","5Th","Street"," ","Unit","C6","1400 North 5Th Street Unit C6","Grand Junction","81501","Mesa"
"1680039","-108.56374084","39.07971972","1400"," ","North"," ","5Th","Street"," ","Unit","208","1400 North 5Th Street Unit 208","Grand Junction","81501","Mesa"
"1680040","-108.56312288","39.0797068","1400"," ","North"," ","5Th","Street"," ","Unit","218","1400 North 5Th Street Unit 218","Grand Junction","81501","Mesa"
"1680041","-108.56261841","39.07970197","1400"," ","North"," ","5Th","Street"," ","Unit","130","1400 North 5Th Street Unit 130","Grand Junction","81501","Mesa"
"1680042","-108.56374054","39.0797283","1400"," ","North"," ","5Th","Street"," ","Unit","107","1400 North 5Th Street Unit 107","Grand Junction","81501","Mesa"
"1680043","-108.56241249","39.0797134","1400"," ","North"," ","5Th","Street"," ","Unit","C1","1400 North 5Th Street Unit C1","Grand Junction","81501","Mesa"
"1680044","-108.56228403","39.07971357","1400"," ","North"," ","5Th","Street"," ","Unit","C3","1400 North 5Th Street Unit C3","Grand Junction","81501","Mesa"
"1680045","-108.56362973","39.07974887","1400"," ","North"," ","5Th","Street"," ","Unit","109","1400 North 5Th Street Unit 109","Grand Junction","81501","Mesa"
"1680046","-108.56354538","39.0797471","1400"," ","North"," ","5Th","Street"," ","Unit","211","1400 North 5Th Street Unit 211","Grand Junction","81501","Mesa"
"1680047","-108.56331795","39.07974378","1400"," ","North"," ","5Th","Street"," ","Unit","113","1400 North 5Th Street Unit 113","Grand Junction","81501","Mesa"
"1680048","-108.5621297","39.07971893","1400"," ","North"," ","5Th","Street"," ","Unit","C5","1400 North 5Th Street Unit C5","Grand Junction","81501","Mesa"
"1680049","-108.56349761","39.07974896","1400"," ","North"," ","5Th","Street"," ","Unit","111","1400 North 5Th Street Unit 111","Grand Junction","81501","Mesa"
"1680050","-108.56343343","39.07974762","1400"," ","North"," ","5Th","Street"," ","Unit","213","1400 North 5Th Street Unit 213","Grand Junction","81501","Mesa"
"1680051","-108.56356714","39.07975471","1400"," ","North"," ","5Th","Street"," ","Unit","110","1400 North 5Th Street Unit 110","Grand Junction","81501","Mesa"
"1680052","-108.56341494","39.07975153","1400"," ","North"," ","5Th","Street"," ","Unit","112","1400 North 5Th Street Unit 112","Grand Junction","81501","Mesa"
"1680053","-108.56332326","39.07974961","1400"," ","North"," ","5Th","Street"," ","Unit","215","1400 North 5Th Street Unit 215","Grand Junction","81501","Mesa"
"1680054","-108.56370901","39.07984492","1400"," ","North"," ","5Th","Street"," ","Unit","209","1400 North 5Th Street Unit 209","Grand Junction","81501","Mesa"
"1680055","-108.56348703","39.07984314","1400"," ","North"," ","5Th","Street"," ","Unit","212","1400 North 5Th Street Unit 212","Grand Junction","81501","Mesa"
"1680056","-108.56362089","39.07984594","1400"," ","North"," ","5Th","Street"," ","Unit","108","1400 North 5Th Street Unit 108","Grand Junction","81501","Mesa"
"1680057","-108.56360057","39.07984981","1400"," ","North"," ","5Th","Street"," ","Unit","210","1400 North 5Th Street Unit 210","Grand Junction","81501","Mesa"
"1680058","-108.56337864","39.0798466","1400"," ","North"," ","5Th","Street"," ","Unit","214","1400 North 5Th Street Unit 214","Grand Junction","81501","Mesa"
"1680059","-108.56326658","39.07984997","1400"," ","North"," ","5Th","Street"," ","Unit","216","1400 North 5Th Street Unit 216","Grand Junction","81501","Mesa"
"1680060","-108.56315647","39.07985053","1400"," ","North"," ","5Th","Street"," ","Unit","217","1400 North 5Th Street Unit 217","Grand Junction","81501","Mesa"
"1680061","-108.56324424","39.07985952","1400"," ","North"," ","5Th","Street"," ","Unit","119","1400 North 5Th Street Unit 119","Grand Junction","81501","Mesa"
"1680062","-108.56322811","39.07995501","1400"," ","North"," ","5Th","Street"," ","Unit","120","1400 North 5Th Street Unit 120","Grand Junction","81501","Mesa"
"1680063","-108.56322787","39.08001508","1400"," ","North"," ","5Th","Street"," ","Unit","121","1400 North 5Th Street Unit 121","Grand Junction","81501","Mesa"
"1680064","-108.56323612","39.08009534","1400"," ","North"," ","5Th","Street"," ","Unit","122","1400 North 5Th Street Unit 122","Grand Junction","81501","Mesa"
"1680065","-108.56306914","39.0802549","1400"," ","North"," ","5Th","Street"," ","Unit","124","1400 North 5Th Street Unit 124","Grand Junction","81501","Mesa"
"1680066","-108.56323964","39.08031282","1400"," ","North"," ","5Th","Street"," ","Unit","125","1400 North 5Th Street Unit 125","Grand Junction","81501","Mesa"
"1680067","-108.56307606","39.08037376","1400"," ","North"," ","5Th","Street"," ","Unit","126","1400 North 5Th Street Unit 126","Grand Junction","81501","Mesa"
