1700018,077-001405-171567,NULL,-108.54886875,39.08950950,1405, , , ,Wellington,Avenue, ,Unit,G46,1405 Wellington Avenue Unit G46,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C780E69AA20235BC0B84B170C758B4340
1700019,077-001405-171568,NULL,-108.54878335,39.08951567,1405, , , ,Wellington,Avenue, ,Unit,G,1405 Wellington Avenue Unit G,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C189438441F235BC0D8D3D23F758B4340
1700020,077-001405-171569,NULL,-108.54870327,39.08952832,1405, , , ,Wellington,Avenue, ,Unit,G43,1405 Wellington Avenue Unit G43,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C88984CF41D235BC0A0A4F2A9758B4340
1700021,077-001405-171570,NULL,-108.54824311,39.08954011,1405, , , ,Wellington,Avenue, ,Unit,F,1405 Wellington Avenue Unit F,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CE425486A16235BC030C5DD0C768B4340
1700022,077-001405-171571,NULL,-108.54831809,39.08954873,1405, , , ,Wellington,Avenue, ,Unit,F34,1405 Wellington Avenue Unit F34,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C54B8BCA417235BC050AB3555768B4340
1700023,077-001405-171572,NULL,-108.54877780,39.08957387,1405, , , ,Wellington,Avenue, ,Unit,G47,1405 Wellington Avenue Unit G47,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CD43CF02C1F235BC0408E1B28778B4340
1700024,077-001405-171573,NULL,-108.54948390,39.08959267,1405, , , ,Wellington,Avenue, ,Unit,B8,1405 Wellington Avenue Unit B8,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C88F883BE2A235BC0883FD0C5778B4340
1700025,077-001405-171574,NULL,-108.54863532,39.08957973,1405, , , ,Wellington,Avenue, ,Unit,G44,1405 Wellington Avenue Unit G44,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C84FC4DD71C235BC0C8EC3659778B4340
1700026,077-001405-171575,NULL,-108.54837813,39.08960581,1405, , , ,Wellington,Avenue, ,Unit,F33,1405 Wellington Avenue Unit F33,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CE4C498A018235BC0684CFD33788B4340
1700027,077-001405-171576,NULL,-108.54956618,39.08963955,1405, , , ,Wellington,Avenue, ,Unit,B7,1405 Wellington Avenue Unit B7,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C7C98A1172C235BC01848124F798B4340
1700028,077-001405-171577,NULL,-108.54870985,39.08962529,1405, , , ,Wellington,Avenue, ,Unit,G48,1405 Wellington Avenue Unit G48,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CF08DF00F1E235BC028FC61D7788B4340
1700029,077-001405-171578,NULL,-108.54942790,39.08965221,1405, , , ,Wellington,Avenue, ,Unit,B4,1405 Wellington Avenue Unit B4,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CE05AA1D329235BC0789247B9798B4340
1700030,077-001405-171579,NULL,-108.54831364,39.08965988,1405, , , ,Wellington,Avenue, ,Unit,F37,1405 Wellington Avenue Unit F37,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C88A4139217235BC0C0718BF9798B4340
1700031,077-001405-171580,NULL,-108.54951018,39.08969909,1405, , , ,Wellington,Avenue, ,Unit,B3,1405 Wellington Avenue Unit B3,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CD0FABE2C2B235BC0009B89427B8B4340
1700032,077-001405-171581,NULL,-108.54958394,39.08970376,1405, , , ,Wellington,Avenue, ,Unit,B,1405 Wellington Avenue Unit B,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CB8E119622C235BC0E09DAB697B8B4340
1700033,077-001405-171582,NULL,-108.54965170,39.08970830,1405, , , ,Wellington,Avenue, ,Unit,B6,1405 Wellington Avenue Unit B6,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CD424567E2D235BC0880BBF8F7B8B4340
1700034,077-001405-171583,NULL,-108.54971985,39.08975955,1405, , , ,Wellington,Avenue, ,Unit,B5,1405 Wellington Avenue Unit B5,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C70802B9C2E235BC04006B03D7D8B4340
1700035,077-001405-171584,NULL,-108.54959570,39.08976784,1405, , , ,Wellington,Avenue, ,Unit,B2,1405 Wellington Avenue Unit B2,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C0C9A74932C235BC0705E36837D8B4340
1700036,077-001405-171585,NULL,-108.54966385,39.08981909,1405, , , ,Wellington,Avenue, ,Unit,B1,1405 Wellington Avenue Unit B1,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CE4CF47B12D235BC0285927317F8B4340
1700037,077-001405-171586,NULL,-108.54907235,39.08982378,1405, , , ,Wellington,Avenue, ,Unit,A,1405 Wellington Avenue Unit A,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C1073580024235BC0E87476587F8B4340
1700038,077-000515-171587,NULL,-108.52080028,39.07876298,515, , , ,28 3/4,Road, ,Unit,B,515 28 3/4 Road Unit B,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C5C83B1CA54215BC0309EC3E7148A4340
1700039,077-000515-171588,NULL,-108.52134275,39.07894853,515, , , ,28 3/4,Road, ,Unit,C,515 28 3/4 Road Unit C,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C2C76FDAD5D215BC078CC4DFC1A8A4340
1700040,077-000515-171589,NULL,-108.52084261,39.07912621,515, , , ,28 3/4,Road, ,NULL, ,515 28 3/4 Road ,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C48EE3B7C55215BC0B88BC8CE208A4340
1700041,077-000515-171590,NULL,-108.52032432,39.07921054,515, , , ,28 3/4,Road, ,Unit,A,515 28 3/4 Road Unit A,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C28B964FE4C215BC0F8F42492238A4340
1700042,077-000515-171591,NULL,-108.52124946,39.07942926,515, , , ,28 3/4,Road, ,Unit,D,515 28 3/4 Road Unit D,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C003CB6265C215BC0982BEFBC2A8A4340
1700043,077-002723-171592,NULL,-108.54754960,39.03983390,2723, , ,Hwy,50, , ,NULL, ,2723 Hwy 50 ,Grand Junction,81503,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CA0DD740D0B235BC09871F24619854340
1700044,077-000985-171593,NULL,-108.32916141,39.11401241,985, ,North, ,River,Road, ,NULL, ,985 North River Road ,Palisade,81526,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C080F09FB10155BC070706EF5978E4340
1700045,077-001041-171594,NULL,-108.32778247,39.11456169,1041, ,North, ,River,Road, ,NULL, ,1041 North River Road ,Palisade,81526,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C286F5663FA145BC0608D24F5A98E4340
1700046,077-000776-171595,NULL,-108.53362508,39.11751699,776, , , ,Hilaria,Avenue, ,NULL, ,776 Hilaria Avenue ,Grand Junction,81506,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C58A8CDE926225BC0E888F8CB0A8F4340
1700047,077-002805-171596,NULL,-108.53282748,39.11777663,2805, , , ,Printers,Way, ,NULL, ,2805 Printers Way ,Grand Junction,81506,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C447971D819225BC06830FD4D138F4340
1700048,077-000768-171597,NULL,-108.53271933,39.11643854,768, , , ,Hilaria,Avenue, ,NULL, ,768 Hilaria Avenue ,Grand Junction,81506,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C9CB4CB1218225BC0A00E3C75E78E4340
1700049,077-010553-171598,NULL,-108.14114359,39.15992726,10553, , , ,Foxcross,Lane, ,NULL, ,10553 Foxcross Lane ,Mesa,81643,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CA0D8207F08095BC07092157F78944340
1700050,077-010565-171599,NULL,-108.14114935,39.16016077,10565, , , ,Foxcross,Lane, ,NULL, ,10565 Foxcross Lane ,Mesa,81643,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CFC3A449708095BC0C854E62580944340
1700051,077-010577-171600,NULL,-108.14112604,39.16039294,10577, , , ,Foxcross,Lane, ,NULL, ,10577 Foxcross Lane ,Mesa,81643,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CBC74813508095BC0E05886C187944340
1700052,077-010589-171601,NULL,-108.14108454,39.16060358,10589, , , ,Foxcross,Lane, ,NULL, ,10589 Foxcross Lane ,Mesa,81643,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C1C77758707095BC0089984A88E944340
1700053,077-010600-171602,NULL,-108.14063947,39.16057995,10600, , , ,Foxcross,Lane, ,NULL, ,10600 Foxcross Lane ,Mesa,81643,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C301EB23C00095BC060D240E28D944340
1700054,077-048784-171603,NULL,-108.14036725,39.16056312,48784, , , ,Cool Creek,Drive, ,NULL, ,48784 Cool Creek Drive ,Mesa,81643,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CB8E5E8C6FB085BC088F716558D944340
1700055,077-048816-171604,NULL,-108.14011163,39.16057378,48816, , , ,Cool Creek,Drive, ,NULL, ,48816 Cool Creek Drive ,Mesa,81643,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C8861C896F7085BC0381C74AE8D944340
1700056,077-048940-171605,NULL,-108.13967906,39.16051804,48940, , , ,Cool Creek,Drive, ,NULL, ,48940 Cool Creek Drive ,Mesa,81643,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C34F47480F0085BC0285FDFDA8B944340
