"1487166","-105.079983","40.44029298","240","","","","48Th","","",""," ","240 48Th ","Loveland","80538","Larimer"
"1487167","-105.0802574","40.4402926","306","","","","48Th","","",""," ","306 48Th ","Loveland","80538","Larimer"
"1487168","-105.07961987","40.44113215","4832","","","","Harrison","","",""," ","4832 Harrison ","Loveland","80538","Larimer"
"1487169","-105.07355818","40.56461492","304","","","","Alpert","","",""," ","304 Alpert ","Fort Collins","80525","Larimer"
"1487170","-105.07337822","40.56461426","306","","","","Alpert","","",""," ","306 Alpert ","Fort Collins","80525","Larimer"
"1487171","-105.07319826","40.5646136","308","","","","Alpert","","",""," ","308 Alpert ","Fort Collins","80525","Larimer"
"1487172","-105.0730183","40.56461294","310","","","","Alpert","","",""," ","310 Alpert ","Fort Collins","80525","Larimer"
"1487173","-105.07284733","40.56461231","312","","","","Alpert","","",""," ","312 Alpert ","Fort Collins","80525","Larimer"
"1487174","-105.07268536","40.56461171","314","","","","Alpert Thru","","","","","314 Alpert Thru","Fort Collins","80525","Larimer"
"1487175","-105.0725144","40.56461109","316","","","","Alpert","","",""," ","316 Alpert ","Fort Collins","80525","Larimer"
"1487176","-105.08363621","40.54900232","2828","","","","Eagle","","",""," ","2828 Eagle ","Fort Collins","80526","Larimer"
"1487177","-105.08389598","40.54908072","2824","","","","Eagle","","",""," ","2824 Eagle ","Fort Collins","80526","Larimer"
"1487178","-105.08414591","40.54916131","2820","","","","Eagle","","",""," ","2820 Eagle ","Fort Collins","80526","Larimer"
"1487179","-105.08121287","40.55010706","2701","","","","Redwing","","",""," ","2701 Redwing ","Fort Collins","80526","Larimer"
"1487180","-105.0794149","40.44029264","216","","","","48Th","","",""," ","216 48Th ","Loveland","80538","Larimer"
"1487181","-105.06730799","40.54878667","542","","","","Del Clair","","",""," ","542 Del Clair ","Fort Collins","80525","Larimer"
"1487182","-105.06730815","40.54833368","2901","","","","Stover","","",""," ","2901 Stover ","Fort Collins","80525","Larimer"
"1487183","-105.06730184","40.5480833","2907","","","","Stover","","",""," ","2907 Stover ","Fort Collins","80525","Larimer"
"1487184","-105.06728243","40.5478565","2913","","","","Stover","","",""," ","2913 Stover ","Fort Collins","80525","Larimer"
"1487185","-105.06725021","40.54762605","2919","","","","Stover","","",""," ","2919 Stover ","Fort Collins","80525","Larimer"
"1487186","-105.06720547","40.54739015","2925","","","","Stover","","",""," ","2925 Stover ","Fort Collins","80525","Larimer"
"1487187","-105.0671449","40.54719498","2931","","","","Stover","","",""," ","2931 Stover ","Fort Collins","80525","Larimer"
"1487188","-105.06694632","40.546998","3001","","","","Stover","","",""," ","3001 Stover ","Fort Collins","80525","Larimer"
"1487190","-105.071674","40.55109156","411","","","","Thunderbird Thru","","","","","411 Thunderbird Thru","Fort Collins","80525","Larimer"
"1487192","-105.07202829","40.55112031","403","","","","Thunderbird Thru","","","","","403 Thunderbird Thru","Fort Collins","80525","Larimer"
"1487193","-105.07068504","40.55239853","2600","","","","Leisure","","",""," ","2600 Leisure ","Fort Collins","80525","Larimer"
"1487194","-105.07064569","40.55151677","2624","","","","Leisure Thru","","","","","2624 Leisure Thru","Fort Collins","80525","Larimer"
"1487195","-105.07064783","40.55127994","2630","","","","Leisure Thru","","","","","2630 Leisure Thru","Fort Collins","80525","Larimer"
"1487196","-105.07066561","40.5510611","2700","","","","Leisure Thru","","","","","2700 Leisure Thru","Fort Collins","80525","Larimer"
"1487197","-105.07072829","40.55086896","2706","","","","Leisure","","",""," ","2706 Leisure ","Fort Collins","80525","Larimer"
"1487198","-105.07072679","40.55066669","2712","","","","Leisure","","",""," ","2712 Leisure ","Fort Collins","80525","Larimer"
"1487199","-105.07311566","40.5463805","3009","","","","Phoenix","","",""," ","3009 Phoenix ","Fort Collins","80525","Larimer"
"1487200","-105.10620488","40.55616801","2407","","","","Newport","","",""," ","2407 Newport ","Fort Collins","80526","Larimer"
"1487201","-105.10671982","40.55628862","1606","","","","Germantown","","",""," ","1606 Germantown ","Fort Collins","80526","Larimer"
"1487202","-105.10717877","40.55628556","1612","","","","Germantown","","",""," ","1612 Germantown ","Fort Collins","80526","Larimer"
"1487203","-105.10714915","40.55584299","1613","","","","Germantown","","",""," ","1613 Germantown ","Fort Collins","80526","Larimer"
"1487204","-105.06868684","40.5581039","600","","","","Columbia","","",""," ","600 Columbia ","Fort Collins","80525","Larimer"
"1487205","-105.06893694","40.55810778","520","","","","Columbia","","",""," ","520 Columbia ","Fort Collins","80525","Larimer"
"1487206","-105.06918885","40.55811166","516","","","","Columbia","","",""," ","516 Columbia ","Fort Collins","80525","Larimer"
"1487207","-105.06944077","40.55811556","512","","","","Columbia","","",""," ","512 Columbia ","Fort Collins","80525","Larimer"
"1487208","-105.06969266","40.55811943","508","","","","Columbia","","",""," ","508 Columbia ","Fort Collins","80525","Larimer"
"1487209","-105.06994458","40.55812332","504","","","","Columbia","","",""," ","504 Columbia ","Fort Collins","80525","Larimer"
"1487210","-105.07028693","40.55805597","401","","","","Duke","","",""," ","401 Duke ","Fort Collins","80525","Larimer"
"1487211","-105.07028558","40.5582687","405","","","","Duke","","",""," ","405 Duke ","Fort Collins","80525","Larimer"
"1487212","-105.07028399","40.55851848","409","","","","Duke","","",""," ","409 Duke ","Fort Collins","80525","Larimer"
"1487213","-105.06993722","40.55847864","413","","","","Duke","","",""," ","413 Duke ","Fort Collins","80525","Larimer"
"1487214","-105.06969594","40.55846811","501","","","","Duke","","",""," ","501 Duke ","Fort Collins","80525","Larimer"
"1487215","-105.07489666","40.56443612","1708","","","","Remington","","",""," ","1708 Remington ","Fort Collins","80525","Larimer"
"1487216","-105.11538457","40.57818739","715","","","","Taft","Hill","",""," ","715 Taft Hill ","Fort Collins","80521","Larimer"
"1487217","-105.11537735","40.58170117","501","","","","Taft","Hill","",""," ","501 Taft Hill ","Fort Collins","80521","Larimer"
"1487218","-105.11937677","40.57510566","2260","","","","Elizabeth","","",""," ","2260 Elizabeth ","Fort Collins","80521","Larimer"
"1487219","-105.11967386","40.57510607","2300","","","","Elizabeth","","",""," ","2300 Elizabeth ","Fort Collins","80521","Larimer"
"1487220","-105.11540312","40.57784739","725","","","","Taft","Hill","",""," ","725 Taft Hill ","Fort Collins","80521","Larimer"
"1487221","-105.12073925","40.58120933","525","","","","Ponderosa","","",""," ","525 Ponderosa ","Fort Collins","80521","Larimer"
"1487222","-105.12073846","40.58100803","601","","","","Ponderosa","","",""," ","601 Ponderosa ","Fort Collins","80521","Larimer"
"1487223","-105.12073765","40.58080216","605","","","","Ponderosa","","",""," ","605 Ponderosa ","Fort Collins","80521","Larimer"
"1487224","-105.12073684","40.58059629","609","","","","Ponderosa","","",""," ","609 Ponderosa ","Fort Collins","80521","Larimer"
"1487225","-105.12073623","40.58039058","613","","","","Ponderosa","","",""," ","613 Ponderosa ","Fort Collins","80521","Larimer"
"1487226","-105.12074172","40.58183835","2315","","","","Mulberry","","",""," ","2315 Mulberry ","Fort Collins","80521","Larimer"
"1487227","-105.12074079","40.58160275","509","","","","Ponderosa","","",""," ","509 Ponderosa ","Fort Collins","80521","Larimer"
"1487228","-105.0621347","40.55869299","2206","","","","Ouray","","",""," ","2206 Ouray ","Fort Collins","80525","Larimer"
"1487229","-105.06222265","40.55848651","2212","","","","Ouray","","",""," ","2212 Ouray ","Fort Collins","80525","Larimer"
"1487230","-105.06227071","40.55831001","2218","","","","Ouray","","",""," ","2218 Ouray ","Fort Collins","80525","Larimer"
"1487231","-105.06231877","40.55812981","2224","","","","Ouray","","",""," ","2224 Ouray ","Fort Collins","80525","Larimer"
"1487232","-105.06236683","40.55794961","2230","","","","Ouray","","",""," ","2230 Ouray ","Fort Collins","80525","Larimer"
"1487233","-105.06241588","40.55777607","2236","","","","Ouray","","",""," ","2236 Ouray ","Fort Collins","80525","Larimer"
"1487234","-105.13031656","40.58071065","2913","","","","Berkeley","","",""," ","2913 Berkeley ","Fort Collins","80521","Larimer"
"1487235","-105.13065155","40.58072282","2919","","","","Berkeley","","",""," ","2919 Berkeley ","Fort Collins","80521","Larimer"
"1487236","-105.13071083","40.58093945","2924","","","","Berkeley","","",""," ","2924 Berkeley ","Fort Collins","80521","Larimer"
"1487237","-105.13065594","40.58117627","2918","","","","Berkeley","","",""," ","2918 Berkeley ","Fort Collins","80521","Larimer"
"1487238","-105.13034138","40.58124102","2912","","","","Berkeley","","",""," ","2912 Berkeley ","Fort Collins","80521","Larimer"
"1487239","-105.13005085","40.58124009","2906","","","","Berkeley","","",""," ","2906 Berkeley ","Fort Collins","80521","Larimer"
"1487240","-105.11124241","40.55845398","2212","","","","Dover","","",""," ","2212 Dover ","Fort Collins","80526","Larimer"
"1487241","-105.11110919","40.55825606","2218","","","","Dover","","",""," ","2218 Dover ","Fort Collins","80526","Larimer"
"1487242","-105.1110005","40.55802704","2224","","","","Dover","","",""," ","2224 Dover ","Fort Collins","80526","Larimer"
"1487243","-105.11090345","40.55781546","2230","","","","Dover","","",""," ","2230 Dover ","Fort Collins","80526","Larimer"
