1600010,069-000438-371146,NULL,-105.02717348,40.59214726,438,NULL,,,Vicot,,,NULL, ,438 Vicot ,Fort Collins,80524,NULL,8708129008,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010CE4E7D435BD415AC0E00E3E7BCB4B4440
1600011,069-000428-371147,NULL,-105.02726252,40.59202714,428,NULL,,,Vicot,,,NULL, ,428 Vicot ,Fort Collins,80524,NULL,8708129009,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C389546ABBE415AC0089E9E8BC74B4440
1600012,069-000426-371148,NULL,-105.02731568,40.59195541,426,NULL,,,Vicot,,,NULL, ,426 Vicot ,Fort Collins,80524,NULL,8708129010,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C64EB418ABF415AC0C077E531C54B4440
1600013,069-000422-371149,NULL,-105.02736884,40.59188368,422,NULL,,,Vicot,,,NULL, ,422 Vicot ,Fort Collins,80524,NULL,8708129011,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C70543E69C0415AC078512CD8C24B4440
1600014,069-000420-371150,NULL,-105.02742198,40.59181198,420,NULL,,,Vicot,,,NULL, ,420 Vicot ,Fort Collins,80524,NULL,8708129012,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010CC4BF1D48C1415AC0607AC07EC04B4440
1600015,069-000416-371151,NULL,-105.02747508,40.59174027,416,NULL,,,Vicot,,,NULL, ,416 Vicot ,Fort Collins,80524,NULL,8708129013,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C6496D726C2415AC038473225BE4B4440
1600016,069-000414-371152,NULL,-105.02752992,40.59166802,414,NULL,,,Vicot,,,NULL, ,414 Vicot ,Fort Collins,80524,NULL,8708129014,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010CB0A9DC0CC3415AC098670DC7BB4B4440
1600017,069-000410-371153,NULL,-105.02758403,40.59158995,410,NULL,,,Vicot,,,NULL, ,410 Vicot ,Fort Collins,80524,NULL,8708129015,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010CFCFAD2EFC3415AC0F8802938B94B4440
1600018,069-000408-371154,NULL,-105.02762858,40.59150571,408,NULL,,,Vicot,,,NULL, ,408 Vicot ,Fort Collins,80524,NULL,8708129016,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010CBC2DAEAAC4415AC0B8C68575B64B4440
1600019,069-002830-371155,NULL,-105.11528769,40.33961884,2830,NULL,,,Heron,Lakes,,NULL, ,2830 Heron Lakes ,Berthoud,80513,NULL,9404124027,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C988B9EDF60475AC0B09953A1782B4440
1600020,069-002828-371156,NULL,-105.11539923,40.33944659,2828,NULL,,,Heron,Lakes,,NULL, ,2828 Heron Lakes ,Berthoud,80513,NULL,9404124028,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C58B573B362475AC0006561FC722B4440
1600021,069-002812-371157,NULL,-105.11551077,40.33927434,2812,NULL,,,Heron,Lakes,,NULL, ,2812 Heron Lakes ,Berthoud,80513,NULL,9404124029,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C34CC478764475AC0085671576D2B4440
1600022,069-005891-371158,NULL,-104.95019569,40.50397218,5891,NULL,,,Sunny,Crescent,,NULL, ,5891 Sunny Crescent ,Timnath,80547,NULL,8612162004,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010CE40A9101D03C5AC0D8980F2982404440
1600023,069-005890-371159,NULL,-104.95072550,40.50426352,5890,NULL,,,Jasper,,,NULL, ,5890 Jasper ,Timnath,80547,NULL,8612163001,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C487EC4AFD83C5AC02830FBB48B404440
1600024,069-005900-371160,NULL,-104.95072261,40.50409884,5900,NULL,,,Jasper,,,NULL, ,5900 Jasper ,Timnath,80547,NULL,8612163002,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C8028A2A3D83C5AC03049874F86404440
1600025,069-005920-371161,NULL,-104.95072125,40.50379761,5920,NULL,,,Jasper,,,NULL, ,5920 Jasper ,Timnath,80547,NULL,8612164001,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C8CDEED9DD83C5AC070F7B1707C404440
1600026,069-005930-371162,NULL,-104.95076340,40.50360820,5930,NULL,,,Jasper,,,NULL, ,5930 Jasper ,Timnath,80547,NULL,8612164002,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C5016B84ED93C5AC078A5C83B76404440
1600027,069-005940-371163,NULL,-104.95092083,40.50344112,5940,NULL,,,Jasper,,,NULL, ,5940 Jasper ,Timnath,80547,NULL,8612164003,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010CF86809E3DB3C5AC048572CC270404440
1600028,069-005950-371164,NULL,-104.95107204,40.50329837,5950,NULL,,,Jasper,,,NULL, ,5950 Jasper ,Timnath,80547,NULL,8612164004,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C28FC425DDE3C5AC06058B7146C404440
1600029,069-005960-371165,NULL,-104.95121089,40.50315513,5960,NULL,,,Jasper,,,NULL, ,5960 Jasper ,Timnath,80547,NULL,8612164005,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010CC8E3A1A3E03C5AC0D8A31F6367404440
1600030,069-005970-371166,NULL,-104.95135025,40.50301189,5970,NULL,,,Jasper,,,NULL, ,5970 Jasper ,Timnath,80547,NULL,8612164006,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010CA4B228ECE23C5AC090608EB162404440
1600031,069-005984-371167,NULL,-104.95154431,40.50281243,5984,NULL,,,Jasper,,,NULL, ,5984 Jasper ,Timnath,80547,NULL,8612165001,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010CC0BD161AE63C5AC0709561285C404440
1600032,069-005994-371168,NULL,-104.95167295,40.50268021,5994,NULL,,,Jasper,,,NULL, ,5994 Jasper ,Timnath,80547,NULL,8612165002,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C94F6A535E83C5AC0F8253BD357404440
1600033,069-006004-371169,NULL,-104.95180159,40.50254799,6004,NULL,,,Jasper,,,NULL, ,6004 Jasper ,Timnath,80547,NULL,8612165003,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C48423651EA3C5AC0006B107E53404440
1600034,069-003113-371170,NULL,-105.03386117,40.39524248,3113,NULL,,,Crux,,,NULL, ,3113 Crux ,Loveland,80537,NULL,8517370001,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010CC8BB0EC82A425AC0C00E304E97324440
1600035,069-003121-371171,NULL,-105.03369227,40.39534302,3121,NULL,,,Crux,,,NULL, ,3121 Crux ,Loveland,80537,NULL,8517370002,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010CA884A00328425AC0583EA5999A324440
1600036,069-003131-371172,NULL,-105.03352653,40.39543719,3131,NULL,,,Crux,,,NULL, ,3131 Crux ,Loveland,80537,NULL,8517370003,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C00C5794C25425AC0105693AF9D324440
1600037,069-003139-371173,NULL,-105.03334897,40.39552074,3139,NULL,,,Crux,,,NULL, ,3139 Crux ,Loveland,80537,NULL,8517370004,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010CB0A7B46322425AC0582F7A6CA0324440
1600038,069-003149-371174,NULL,-105.03318985,40.39559111,3149,NULL,,,Crux,,,NULL, ,3149 Crux ,Loveland,80537,NULL,8517370005,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C24DB4EC81F425AC070B9BBBAA2324440
1600039,069-003157-371175,NULL,-105.03302217,40.39565464,3157,NULL,,,Crux,,,NULL, ,3157 Crux ,Loveland,80537,NULL,8517370006,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010CD4C000091D425AC090CDAFCFA4324440
1600040,069-003167-371176,NULL,-105.03283359,40.39571635,3167,NULL,,,Crux,,,NULL, ,3167 Crux ,Loveland,80537,NULL,8517370007,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C082F14F219425AC0909352D5A6324440
1600041,069-003175-371177,NULL,-105.03263846,40.39576896,3175,NULL,,,Crux,,,NULL, ,3175 Crux ,Loveland,80537,NULL,8517370008,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C6CB8A1BF16425AC0F047AE8EA8324440
1600042,069-003183-371178,NULL,-105.03246878,40.39581435,3183,NULL,,,Crux,,,NULL, ,3183 Crux ,Loveland,80537,NULL,8517370009,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C88FCEDF713425AC0101F6A0BAA324440
1600043,069-003191-371179,NULL,-105.03229059,40.39587392,3191,NULL,,,Crux,,,NULL, ,3191 Crux ,Loveland,80537,NULL,8517370010,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010CF0268F0C11425AC0E02117FFAB324440
1600044,069-003199-371180,NULL,-105.03200913,40.39592989,3199,NULL,,,Crux,,,NULL, ,3199 Crux ,Loveland,80537,NULL,8517370011,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C184300700C425AC09087A4D4AD324440
1600045,069-000173-371181,NULL,-105.03360329,40.39305367,173,NULL,,,Vela,,,NULL, ,173 Vela ,Loveland,80537,NULL,8517373004,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010CA0E5698E26425AC0C8F626954F324440
1600046,069-000161-371182,NULL,-105.03339370,40.39304937,161,NULL,,,Vela,,,NULL, ,161 Vela ,Loveland,80537,NULL,8517373005,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C7820511F23425AC088570E714F324440
1600047,069-000151-371183,NULL,-105.03321419,40.39304883,151,NULL,,,Vela,,,NULL, ,151 Vela ,Loveland,80537,NULL,8517373006,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C48CE662E20425AC0B0BB956C4F324440
1600048,069-000139-371184,NULL,-105.03303468,40.39304830,139,NULL,,,Vela,,,NULL, ,139 Vela ,Loveland,80537,NULL,8517373007,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010CF48E7D3D1D425AC010FA1A684F324440
1600049,069-000129-371185,NULL,-105.03273800,40.39306667,129,NULL,,,Vela,,,NULL, ,129 Vela ,Loveland,80537,NULL,8517373008,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C048A1B6118425AC0A01A320250324440
1600050,069-000117-371186,NULL,-105.03255946,40.39317940,117,NULL,,,Vela,,,NULL, ,117 Vela ,Loveland,80537,NULL,8517373009,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C64BF427415425AC000A4D3B353324440
1600051,069-000441-371187,NULL,-105.51028172,40.37077617,441,NULL,,,Aspen,,,NULL, ,441 Aspen ,Estes Park,80517,NULL,2530316023,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010CC427AE74A8605AC0684AF497752F4440
1600052,069-002803-371188,NULL,-105.02544088,40.59314069,2803,NULL,,,Conquest,,,NULL, ,2803 Conquest ,Fort Collins,80524,NULL,8708140001,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010CB099C4D2A0415AC09808C108EC4B4440
1600053,069-002809-371189,NULL,-105.02531384,40.59306995,2809,NULL,,,Conquest,,,NULL, ,2809 Conquest ,Fort Collins,80524,NULL,8708140002,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C6470ECBD9E415AC0884D4DB7E94B4440
1600054,069-002815-371190,NULL,-105.02519201,40.59299528,2815,NULL,,,Conquest,,,NULL, ,2815 Conquest ,Fort Collins,80524,NULL,8708140003,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C80C4F2BE9C415AC02824F344E74B4440
1600055,069-007506-371191,NULL,-104.99793129,40.69433721,7506,NULL,,,Final Turn,NULL,,NULL, ,7506 Final Turn ,Wellington,80549,NULL,8803242004,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010CC0C5361BDE3F5AC04815A40AE0584440
1600056,069-007464-371192,NULL,-104.99793255,40.69414507,7464,NULL,,,Final Turn,NULL,,NULL, ,7464 Final Turn ,Wellington,80549,NULL,8803242005,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C68647B20DE3F5AC0809BE9BED9584440
1600057,069-007450-371193,NULL,-104.99793381,40.69395294,7450,NULL,,,Final Turn,NULL,,NULL, ,7450 Final Turn ,Wellington,80549,NULL,8803242006,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C0C03C025DE3F5AC030D62A73D3584440
1600058,069-007448-371194,NULL,-104.99793506,40.69376080,7448,NULL,,,Final Turn,NULL,,NULL, ,7448 Final Turn ,Wellington,80549,NULL,8803242007,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C94B4052BDE3F5AC0E0106C27CD584440
1600059,069-007436-371195,NULL,-104.99793629,40.69357263,7436,NULL,,,Final Turn,NULL,,NULL, ,7436 Final Turn ,Wellington,80549,NULL,8803242008,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C487B2F30DE3F5AC02837F2FCC6584440
1600060,069-007424-371196,NULL,-104.99793752,40.69338448,7424,NULL,,,Final Turn,NULL,,NULL, ,7424 Final Turn ,Wellington,80549,NULL,8803242009,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010CFC415935DE3F5AC0C09398D2C0584440
1600061,069-003532-371197,NULL,-105.10017780,40.34844481,3532,NULL,,,Lissa,,,NULL, ,3532 Lissa ,Berthoud,80513,NULL,9403131005,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010CC0FD295069465AC02000F0D6992C4440
1600062,069-003522-371198,NULL,-105.10017828,40.34828011,3522,NULL,,,Lissa,,,NULL, ,3522 Lissa ,Berthoud,80513,NULL,9403131006,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C08762E5269465AC0D84B5371942C4440
1600063,069-003512-371199,NULL,-105.10017880,40.34810171,3512,NULL,,,Lissa,,,NULL, ,3512 Lissa ,Berthoud,80513,NULL,9403131007,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010CA8BB5B5469465AC0A036CC988E2C4440
1600064,069-001472-371200,NULL,-105.09989166,40.34814255,1472,NULL,,,Skimmer,,,NULL, ,1472 Skimmer ,Berthoud,80513,NULL,9403131008,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C3410FB9F64465AC0504C61EF8F2C4440
1600065,069-001462-371201,NULL,-105.09967639,40.34814237,1462,NULL,,,Skimmer,,,NULL, ,1462 Skimmer ,Berthoud,80513,NULL,9403131009,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C0CBC131961465AC04029D6ED8F2C4440
1600066,069-001452-371202,NULL,-105.09944539,40.34814211,1452,NULL,,,Skimmer,,,NULL, ,1452 Skimmer ,Berthoud,80513,NULL,9403131010,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C0CAB35505D465AC008D9B6EB8F2C4440
1600067,069-001442-371203,NULL,-105.09922036,40.34815353,1442,NULL,,,Skimmer,,,NULL, ,1442 Skimmer ,Berthoud,80513,NULL,9403131011,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C68B15FA059465AC03042854B902C4440
1600068,069-001432-371204,NULL,-105.09893178,40.34813189,1432,NULL,,,Skimmer,,,NULL, ,1432 Skimmer ,Berthoud,80513,NULL,9403131012,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C84FBF6E554465AC098F9F2958F2C4440
1600069,069-003460-371205,NULL,-105.09873649,40.34769755,3460,NULL,,,Petrel,,,NULL, ,3460 Petrel ,Berthoud,80513,NULL,9403131013,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010CF003DDB251465AC0A0C76E5A812C4440
1600070,069-003450-371206,NULL,-105.09874885,40.34752005,3450,NULL,,,Petrel,,,NULL, ,3450 Petrel ,Berthoud,80513,NULL,9403131014,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C0064B3E651465AC068FD6D897B2C4440
1600071,069-003440-371207,NULL,-105.09874933,40.34735534,3440,NULL,,,Petrel,,,NULL, ,3440 Petrel ,Berthoud,80513,NULL,9403131015,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010CE814BBE851465AC05823CF23762C4440
1600072,069-003430-371208,NULL,-105.09874982,40.34719064,3430,NULL,,,Petrel,,,NULL, ,3430 Petrel ,Berthoud,80513,NULL,9403131016,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010CF0B2C1EA51465AC088232EBE702C4440
1600073,069-002338-371209,NULL,-105.03418759,40.50405123,2338,NULL,,,Spruce,Creek,,NULL, ,2338 Spruce Creek ,Fort Collins,80528,NULL,8608260010,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C4877282130425AC068E229C084404440
1600074,069-002332-371210,NULL,-105.03436798,40.50412364,2332,NULL,,,Spruce,Creek,,NULL, ,2332 Spruce Creek ,Fort Collins,80528,NULL,8608260011,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C6875C01533425AC02807931F87404440
1600075,069-005830-371211,NULL,-105.03758115,40.50477985,5830,NULL,,,Timberline,,,NULL, ,5830 Timberline ,Fort Collins,80528,NULL,8608253901,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C282EBFBA67425AC0D0DC4BA09C404440
1600076,069-001657-371212,NULL,-105.06495834,40.56648337,1657,NULL,,,Freewheel,,,NULL, ,1657 Freewheel ,Fort Collins,80525,NULL,9724183001,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C44C50A4728445AC06059E58682484440
1600077,069-001651-371213,NULL,-105.06475984,40.56650236,1651,NULL,,,Freewheel,,,NULL, ,1651 Freewheel ,Fort Collins,80525,NULL,9724183002,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010CBC04790625445AC0503E432683484440
1600078,069-001652-371214,NULL,-105.06474479,40.56627072,1652,NULL,,,Freewheel,,,NULL, ,1652 Freewheel ,Fort Collins,80525,NULL,9724183003,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010CD8D553C724445AC0D8FB1D8F7B484440
1600079,069-001658-371215,NULL,-105.06475531,40.56614398,1658,NULL,,,Freewheel,,,NULL, ,1658 Freewheel ,Fort Collins,80525,NULL,9724183004,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010CAC7371F324445AC0C00DF46777484440
1600080,069-001664-371216,NULL,-105.06475664,40.56603968,1664,NULL,,,Freewheel,,,NULL, ,1664 Freewheel ,Fort Collins,80525,NULL,9724183005,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C488705F924445AC01811FFFC73484440
1600081,069-001670-371217,NULL,-105.06475731,40.56593538,1670,NULL,,,Freewheel,,,NULL, ,1670 Freewheel ,Fort Collins,80524,NULL,9724183006,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C5C02D6FB24445AC0E8C8059270484440
1600082,069-001180-371218,NULL,-105.09269128,40.33922947,1180,NULL,,,Little Branch,NULL,,NULL, ,1180 Little Branch ,Berthoud,80513,NULL,9402319001,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C1C346AA7EE455AC0300A10DF6B2B4440
1600083,069-003441-371219,NULL,-105.01367954,40.53489211,3441,NULL,,Cr,40,,,NULL, ,3441 Cr 40 ,Fort Collins,80525,NULL,8733231902,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C44282520E0405AC02068465877444440
1600084,069-004010-371220,NULL,-105.00205584,40.51454079,4010,NULL,,,Rock,Creek,,NULL, ,4010 Rock Creek ,Fort Collins,80528,NULL,8604430023,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C1477D2AE21405AC04804F278DC414440
1600085,069-000204-371221,NULL,-105.07660780,40.31202371,204,NULL,,,Versaw,,,Unit,A,204 Versaw Unit A,Berthoud,80513,NULL,9414445001,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C74FA6724E7445AC0B0DD9464F0274440
1600086,069-000204-371222,NULL,-105.07649058,40.31202403,204,NULL,,,Versaw,,,Unit,B,204 Versaw Unit B,Berthoud,80513,NULL,9414445002,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C70D0BD38E5445AC0D0804A67F0274440
1600087,069-000204-371223,NULL,-105.07640979,40.31202442,204,NULL,,,Versaw,NULL,,Unit,C,204 Versaw Unit C,Berthoud,80513,NULL,9414445003,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C7823E1E5E3445AC048FD806AF0274440
1600088,069-000227-371224,NULL,-105.05691831,40.58977826,227,NULL,,,Longleaf,,,Unit,1,227 Longleaf Unit 1,Fort Collins,80524,NULL,8707218001,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C10B4AD8CA4435AC048009DDA7D4B4440
1600089,069-000227-371225,NULL,-105.05705443,40.58973230,227,NULL,,,Longleaf,,,Unit,2,227 Longleaf Unit 2,Fort Collins,80524,NULL,8707218002,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C64A99EC7A6435AC090F216597C4B4440
1600090,069-000227-371226,NULL,-105.05720087,40.58977271,227,NULL,,,Longleaf,,,Unit,3,227 Longleaf Unit 3,Fort Collins,80524,NULL,8707218003,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C7CC8DA2DA9435AC0880E17AC7D4B4440
1600091,069-000227-371227,NULL,-105.05705744,40.58981946,227,NULL,,,Longleaf,,,Unit,4,227 Longleaf Unit 4,Fort Collins,80524,NULL,8707218004,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C68EB42D4A6435AC0D0EA41347F4B4440
1600092,069-002945-371228,NULL,-105.02275150,40.59220062,2945,NULL,,,Conquest,,,NULL, ,2945 Conquest ,Fort Collins,80524,NULL,8708142003,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C14F6B2C274415AC0E085E63ACD4B4440
1600093,069-000711-371229,NULL,-105.08861182,40.59909268,711,NULL,,,Peregoy Farms,,,NULL, ,711 Peregoy Farms ,Fort Collins,80521,NULL,9702311015,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010CF84EEAD0AB455AC0C886AE11AF4C4440
1600094,069-000717-371230,NULL,-105.08889269,40.59909526,717,NULL,,,Peregoy Farms,,,NULL, ,717 Peregoy Farms ,Fort Collins,80521,NULL,9702311016,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C2CE1F36AB0455AC0C8085327AF4C4440
1600095,069-000723-371231,NULL,-105.08917320,40.59909794,723,NULL,,,Peregoy Farms,,,NULL, ,723 Peregoy Farms ,Fort Collins,80521,NULL,9702311017,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C00B78603B5455AC0A024CC3DAF4C4440
1600096,069-000729-371232,NULL,-105.08952630,40.59910186,729,NULL,,,Peregoy Farms,,,NULL, ,729 Peregoy Farms ,Fort Collins,80521,NULL,9702311018,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010CEC5C80CCBA455AC0A821AC5EAF4C4440
1600097,069-000735-371233,NULL,-105.08981987,40.59911254,735,NULL,,,Peregoy Farms,,,NULL, ,735 Peregoy Farms ,Fort Collins,80521,NULL,9702311019,2019-06-05 00:00:00.0000000,ACTIVE,ADD,Larimer,0xAD100000010C940BD79BBF455AC0385F36B8AF4C4440
