"872879","-105.00023293","39.75455664","1750","","","","Wewatta","Street","","Unit","934","1750 Wewatta Street Unit 934","","","Denver"
"872880","-105.03148328","39.76904338","3360","","West","","38Th","Avenue","","Unit","14","3360 West 38Th Avenue Unit 14","","","Denver"
"872881","-105.00014607","39.7546261","1750","","","","Wewatta","Street","","Unit","1138","1750 Wewatta Street Unit 1138","","","Denver"
"872882","-104.98333859","39.72703485","670","","North","","Grant","Street","","Unit","203","670 North Grant Street Unit 203","","","Denver"
"872883","-104.7785555","39.791978","18020","","East","","52Nd","Place","","","","18020 East 52Nd Place","","","Denver"
"872884","-104.98343251","39.73065596","900","","North","","Grant","Street","","Unit","110","900 North Grant Street Unit 110","","","Denver"
"872885","-104.97029796","39.73350743","1090","","North","","Lafayette","Street","","Apt","101","1090 North Lafayette Street Apt 101","","","Denver"
"872886","-104.98314236","39.72651878","670","","North","","Grant","Street","","Unit","624","670 North Grant Street Unit 624","","","Denver"
"872887","-104.99506338","39.74450291","1429","","","","Stout","Street","","","","1429 Streetout St","","","Denver"
"872888","-104.80507958","39.7831783","15723","","East","","Warner","Drive","","","","15723 East Warner Drive","","","Denver"
"872889","-104.92987803","39.70193112","4932","","East","","Kentucky","Circle","","","","4932 East Kentucky Circle","","","Denver"
"872890","-104.90934092","39.71520698","6830","","East","","Archer","Drive","","","","6830 East Archer Drive","","","Denver"
"872891","-104.80053298","39.78322435","16055","","East","","Warner","Drive","","","","16055 East Warner Drive","","","Denver"
"872892","-104.98635742","39.7319002","975","","North","","Lincoln","Street","","Apt","11G","975 North Lincoln Street Apt 11G","","","Denver"
"872893","-105.00087814","39.7542453","1750","","","","Wewatta","Street","","Unit","1402","1750 Wewatta Street Unit 1402","","","Denver"
"872894","-104.93123287","39.7014012","4827","","East","","Kentucky","Circle","","","","4827 East Kentucky Circle","","","Denver"
"872895","-104.98001016","39.74230038","1633","","North","","Pearl","Street","","","","1633 North Pearl Street","","","Denver"
"872896","-105.00088823","39.75424844","1750","","","","Wewatta","Street","","Unit","609","1750 Wewatta Street Unit 609","","","Denver"
"872897","-105.00045194","39.75438945","1750","","","","Wewatta","Street","","Unit","1026","1750 Wewatta Street Unit 1026","","","Denver"
"872898","-104.98638083","39.73062537","925","","North","","Lincoln","Street","","Apt","10G","925 North Lincoln Street Apt 10G","","","Denver"
"872899","-104.7729666","39.79267057","18333","","East","","Elmendorf","Drive","","Bldg","1","18333 East Elmendorf Drive Bldg 1","","","Denver"
"872900","-104.98318065","39.72693083","670","","North","","Grant","Street","","Unit","711","670 North Grant Street Unit 711","","","Denver"
"872901","-104.98430487","39.75047475","615","","","","22Nd","Street","","","","615 22Nd Street","","","Denver"
"872902","-104.98635618","39.73190115","975","","North","","Lincoln","Street","","Apt","8I","975 North Lincoln Street Apt 8I","","","Denver"
"872903","-105.00053009","39.75433509","1750","","","","Wewatta","Street","","Unit","524","1750 Wewatta Street Unit 524","","","Denver"
"872904","-104.98335626","39.72705886","670","","North","","Grant","Street","","Unit","601","670 North Grant Street Unit 601","","","Denver"
"872905","-105.03286297","39.73640661","3450","","West","","13Th","Avenue","","Unit","304","3450 West 13Th Avenue Unit 304","","","Denver"
"872906","-104.87906337","39.80353322","9366","","East","","59Th","Avenue","","","","9366 East 59Th Avenue","","","Denver"
"872907","-104.76591586","39.7957632","18942","","East","","Maxwell","Place","","","","18942 East Maxwell Place","","","Denver"
"872908","-105.00265827","39.75387691","1601","","","","Wewatta","Street","","Ste","300","1601 Wewatta Street Ste 300","","","Denver"
"872909","-104.8048431","39.77575658","4255","","North","","Kittredge","Street","","Unit","1311","4255 North Kittredge Street Unit 1311","","","Denver"
"872910","-104.76334181","39.79496164","19203","","East","","Maxwell","Place","","","","19203 East Maxwell Place","","","Denver"
"872911","-104.77826121","39.79123884","18108","","East","","52Nd","Avenue","","","","18108 East 52Nd Avenue","","","Denver"
"872912","-104.75183089","39.77477979","20211","","East","","42Nd","Avenue","","","","20211 East 42Nd Avenue","","","Denver"
"872913","-104.74287419","39.77814042","4399","","North","","Malaya","Street","","","","4399 North Malaya Street","","","Denver"
"872914","-105.04823096","39.73981897","1480","","North","","Wolff","Street","","Unit","117","1480 North Wolff Street Unit 117","","","Denver"
"872915","-105.08779519","39.6369619","4451","","South","","Ammons","Street","","Unit","5-308","4451 South Ammons Street Unit 5-308","","","Denver"
"872916","-104.73871808","39.78089183","21402","","East","","47Th","Avenue","","","","21402 East 47Th Avenue","","","Denver"
"872917","-104.73743011","39.78088624","21498","","East","","47Th","Avenue","","","","21498 East 47Th Avenue","","","Denver"
"872918","-104.73806699","39.78088762","21448","","East","","47Th","Avenue","","","","21448 East 47Th Avenue","","","Denver"
"872919","-104.94237651","39.68189553","3808","","East","","Jewell","Avenue","","","","3808 East Jewell Avenue","","","Denver"
"872920","-104.94280494","39.74037348","1510","","North","","Jackson","Street","","Ste","210","1510 North Jackson Street Ste 210","","","Denver"
"872921","-104.8833067","39.80550887","5987","","North","","Alton","Street","","","","5987 North Alton Street","","","Denver"
"872922","-104.98454856","39.72741473","211","","East","","7Th","Avenue","","","","211 East 7Th Avenue","","","Denver"
"872923","-104.99821371","39.7255191","574","","North","","Santa Fe","Drive","","Ste","210","574 North Santa Fe Drive Ste 210","","","Denver"
"872924","-104.80369922","39.77542744","4255","","North","","Kittredge","Street","","Unit","1513","4255 North Kittredge Street Unit 1513","","","Denver"
"872925","-104.80320662","39.77552081","4255","","North","","Kittredge","Street","","Unit","1812","4255 North Kittredge Street Unit 1812","","","Denver"
"872926","-104.98659663","39.73160384","975","","North","","Lincoln","Street","","Apt","5C","975 North Lincoln Street Apt 5C","","","Denver"
"872927","-104.80246594","39.77513284","4255","","North","","Kittredge","Street","","Unit","2123","4255 North Kittredge Street Unit 2123","","","Denver"
"872928","-104.97793306","39.74758112","709","","East","","20Th","Avenue","","","","709 East 20Th Avenue","","","Denver"
"872929","-105.00016565","39.75461283","1750","","","","Wewatta","Street","","Unit","736","1750 Wewatta Street Unit 736","","","Denver"
"872930","-104.78088993","39.79411403","5345","","North","","Truckee","Street","","","","5345 North Truckee Street","","","Denver"
"872931","-104.77989652","39.79373729","5333","","North","","Uravan","Street","","","","5333 North Uravan Street","","","Denver"
"872932","-104.92993069","39.70073602","4901","","East","","Kentucky","Circle","","Unit","119","4901 East Kentucky Circle Unit 119","","","Denver"
"872933","-104.78094127","39.7918343","5211","","North","","Truckee","Street","","","","5211 North Truckee Street","","","Denver"
"872934","-104.97881077","39.75187813","409","","","","25Th","Street","","","","409 25Th Street","","","Denver"
"872935","-105.01367718","39.7611957","3123","","North","","Vallejo","Street","","Gar","1","3123 North Vallejo Street Gar 1","","","Denver"
"872936","-104.80270271","39.77444876","4255","","North","","Kittredge","Street","","Unit","216","4255 North Kittredge Street Unit 216","","","Denver"
"872937","-104.93115456","39.701927","4843","","East","","Kentucky","Circle","","","","4843 East Kentucky Circle","","","Denver"
"872938","-105.00009822","39.75468428","1750","","","","Wewatta","Street","","Unit","1940","1750 Wewatta Street Unit 1940","","","Denver"
"872939","-105.01555668","39.73873441","1999","","West","","14Th","Avenue","","","","1999 West 14Th Avenue","","","Denver"
"872940","-105.09309783","39.61770177","8500","","West","","Crestline","Avenue","","Unit","K","8500 West Crestline Avenue Unit K","","","Denver"
"872941","-104.98665827","39.73169991","975","","North","","Lincoln","Street","","Apt","6D","975 North Lincoln Street Apt 6D","","","Denver"
"872942","-104.89339814","39.62794641","4900","","South","","Ulster","Street","","Bldg","4","4900 South Ulster Street Bldg 4","","","Denver"
"872943","-104.80419766","39.77549187","4255","","North","","Kittredge","Street","","Unit","1417","4255 North Kittredge Street Unit 1417","","","Denver"
"872944","-104.80394663","39.78248022","4771","","North","","Joplin","Street","","","","4771 North Joplin Street","","","Denver"
"872945","-105.0454863","39.74118789","1541","","North","","Utica","Street","","","","1541 North Utica Street","","","Denver"
"872946","-104.95524752","39.68435517","1751","","South","","Clayton","Street","","","","1751 South Clayton Street","","","Denver"
"872947","-104.97369842","39.69063551","1471","","South","","Downing","Street","","","","1471 South Downing Street","","","Denver"
"872948","-104.95378344","39.68441991","1751","","South","","Fillmore","Street","","","","1751 South Fillmore Street","","","Denver"
"872949","-104.95238597","39.68442199","1751","","South","","Milwaukee","Street","","","","1751 South Milwaukee Street","","","Denver"
"872950","-104.94900909","39.68439363","3287","","East","","Colorado","Avenue","","","","3287 East Colorado Avenue","","","Denver"
"872951","-104.94745728","39.6841916","3409","","East","","Colorado","Avenue","","","","3409 East Colorado Avenue","","","Denver"
"872952","-104.88217735","39.80308981","5875","","North","","Beeler","Street","","","","5875 North Beeler Street","","","Denver"
"872953","-104.87890179","39.80705523","6052","","North","","Chester","Street","","","","6052 North Chester Street","","","Denver"
"872954","-104.88218126","39.80354432","5895","","North","","Beeler","Street","","","","5895 North Beeler Street","","","Denver"
"872955","-104.88219136","39.80318291","5883","","North","","Beeler","Street","","","","5883 North Beeler Street","","","Denver"
"872956","-104.88216612","39.80551064","5985","","North","","Beeler","Street","","","","5985 North Beeler Street","","","Denver"
"872957","-104.88218662","39.80338421","5887","","North","","Beeler","Street","","","","5887 North Beeler Street","","","Denver"
"872958","-104.88216736","39.80537053","5975","","North","","Beeler","Street","","","","5975 North Beeler Street","","","Denver"
"872959","-105.08611906","39.63362958","7977","","West","","Tufts","Avenue","","","","7977 West Tufts Avenue","","","Denver"
"872960","-105.00306228","39.73307946","1057","","North","","Mariposa","Street","","","","1057 North Mariposa Street","","","Denver"
"872961","-105.06439996","39.65436128","5995","","West","","Hampden","Avenue","","Unit","4I","5995 West Hampden Avenue Unit 4I","","","Denver"
"872962","-104.90506044","39.63906733","7255","","East","","Quincy","Avenue","","Apt","204","7255 East Quincy Avenue Apt 204","","","Denver"
"872963","-104.97548745","39.73620867","1255","","North","","Ogden","Street","","Apt","102","1255 North Ogden Street Apt 102","","","Denver"
"872964","-105.0906827","39.63723036","4385","","South","","Balsam","Street","","Unit","2-101","4385 South Balsam Street Unit 2-101","","","Denver"
"872965","-105.0881179","39.63746778","8100","","West","","Quincy","Avenue","","Apt","N22","8100 West Quincy Avenue Apt N22","","","Denver"
"872966","-105.01077521","39.7587426","1560","","","","Boulder","Street","","Unit","502","1560 Boulder Street Unit 502","","","Denver"
"872967","-105.01163931","39.75990586","3022","","North","","Umatilla","Street","","Unit","A","3022 North Umatilla Street Unit A","","","Denver"
"872968","-104.99489982","39.73386017","601","","West","","11Th","Avenue","","Apt","808","601 West 11Th Avenue Apt 808","","","Denver"
"872969","-105.08842428","39.63696345","4451","","South","","Ammons","Street","","Unit","4-208","4451 South Ammons Street Unit 4-208","","","Denver"
"872970","-104.97800524","39.73115735","937","","North","","Clarkson","Street","","Apt","503","937 North Clarkson Street Apt 503","","","Denver"
"872971","-105.01164408","39.76055049","3082","","North","","Umatilla","Street","","Unit","D","3082 North Umatilla Street Unit D","","","Denver"
"872972","-104.99927983","39.75638652","1975","","","","19Th","Street","","Unit","4006","1975 19Th Street Unit 4006","","","Denver"
"872973","-104.90993921","39.62562669","4855","","South","","Niagara","Street","","Unit","519","4855 South Niagara Street Unit 519","","","Denver"
"872974","-104.97797823","39.731487","955","","North","","Clarkson","Street","","","","955 North Clarkson Street","","","Denver"
"872975","-104.99927983","39.75638652","1975","","","","19Th","Street","","Unit","5025","1975 19Th Street Unit 5025","","","Denver"
"872976","-104.90945498","39.62545426","4855","","South","","Niagara","Street","","Unit","633","4855 South Niagara Street Unit 633","","","Denver"
"872977","-104.90981734","39.62593312","4855","","South","","Niagara","Street","","Unit","404","4855 South Niagara Street Unit 404","","","Denver"
"872978","-104.99927983","39.75638652","1975","","","","19Th","Street","","Unit","4017","1975 19Th Street Unit 4017","","","Denver"
"872979","-104.99927983","39.75638652","1975","","","","19Th","Street","","Unit","4018","1975 19Th Street Unit 4018","","","Denver"
"872980","-104.99927983","39.75638652","1975","","","","19Th","Street","","Unit","3058","1975 19Th Street Unit 3058","","","Denver"
"872981","-104.76318385","39.79378383","5470","","North","","Danube","Street","","","","5470 North Danube Street","","","Denver"
"872982","-104.76494805","39.79362978","19178","","East","","54Th","Place","","","","19178 East 54Th Place","","","Denver"
"872983","-104.76318936","39.79314295","5442","","North","","Danube","Street","","","","5442 North Danube Street","","","Denver"
"872984","-105.09693462","39.61666685","8785","","West","","Berry","Avenue","","Apt","201","8785 West Berry Avenue Apt 201","","","Denver"
"872985","-105.09672376","39.61756321","8765","","West","","Berry","Avenue","","Apt","203","8765 West Berry Avenue Apt 203","","","Denver"
"872986","-105.00101061","39.75485404","1777","","","","Wewatta","Street","","Unit","705","1777 Wewatta Street Unit 705","","","Denver"
"872987","-105.00116244","39.75473446","1777","","","","Wewatta","Street","","Unit","811","1777 Wewatta Street Unit 811","","","Denver"
"872988","-105.00131661","39.75456734","1777","","","","Wewatta","Street","","Unit","419","1777 Wewatta Street Unit 419","","","Denver"
"872989","-105.09557836","39.61795753","5439","","South","","Dover","Street","","Unit","104","5439 South Dover Street Unit 104","","","Denver"
"872990","-105.09472653","39.61677919","8615","","West","","Berry","Avenue","","","","8615 West Berry Avenue","","","Denver"
"872991","-104.76436646","39.7933668","19186","","East","","54Th","Place","","","","19186 East 54Th Place","","","Denver"
"872992","-104.76345937","39.79279562","5432","","North","","Danube","Street","","","","5432 North Danube Street","","","Denver"
"872993","-104.76440254","39.79458578","19155","","East","","55Th","Avenue","","","","19155 East 55Th Avenue","","","Denver"
"872994","-104.87125932","39.78509428","4870","","North","","Florence","Street","","","","4870 North Florence Street","","","Denver"
"872995","-104.99170164","39.74647818","730","","","","17Th","Street","","Ste","810","730 17Th Street Ste 810","","","Denver"
"872996","-104.76805192","39.79542606","5453","","North","","Bahama","Street","","","","5453 North Bahama Street","","","Denver"
"872997","-104.76417508","39.79334433","19192","","East","","54Th","Place","","","","19192 East 54Th Place","","","Denver"
"872998","-104.76709031","39.79479598","19028","","East","","54Th","Place","","","","19028 East 54Th Place","","","Denver"
"872999","-104.76341336","39.79413795","5492","","North","","Danube","Street","","","","5492 North Danube Street","","","Denver"
"873000","-105.02821409","39.74657875","1904","","North","","Hooker","Street","","","","1904 North Hooker Street","","","Denver"
"873001","-104.98476114","39.75746636","2560","","","","Lawrence","Street","","","","2560 Lawrence Street","","","Denver"
"873002","-105.00397107","39.76882042","3738","","North","","Navajo","Street","","","","3738 North Navajo Street","","","Denver"
"873003","-104.98458147","39.75763357","2580","","","","Lawrence","Street","","","","2580 Lawrence Street","","","Denver"
"873004","-104.98502671","39.75726158","2550","","","","Lawrence","Street","","","","2550 Lawrence Street","","","Denver"
"873005","-104.98458405","39.75668103","2525","","","","Arapahoe","Street","","","","2525 Arapahoe Street","","","Denver"
"873006","-104.98421436","39.75752281","1160","","","","26Th","Street","","","","1160 26Th Street","","","Denver"
"873007","-104.92481561","39.67830637","5450","","East","","Evans","Avenue","","","","5450 East Evans Avenue","","","Denver"
"873008","-104.92491302","39.67765678","2148","","South","","Grape","Street","","","","2148 South Grape Street","","","Denver"
"873009","-104.98427447","39.75731073","1140","","","","26Th","Street","","","","1140 26Th Street","","","Denver"
"873010","-104.98421226","39.75735736","1130","","","","26Th","Street","","","","1130 26Th Street","","","Denver"
"873011","-104.98398078","39.75713334","2579","","","","Arapahoe","Street","","","","2579 Arapahoe Street","","","Denver"
"873012","-104.9841373","39.75740905","1120","","","","26Th","Street","","","","1120 26Th Street","","","Denver"
"873013","-105.00164145","39.75501034","1770","","","","Chestnut","Place","","Unit","1014","1770 Chestnut Place Unit 1014","","","Denver"
"873014","-105.001798","39.75496477","1770","","","","Chestnut","Place","","Unit","1117","1770 Chestnut Place Unit 1117","","","Denver"
"873015","-105.00182699","39.75494643","1770","","","","Chestnut","Place","","Unit","519","1770 Chestnut Place Unit 519","","","Denver"
"873016","-105.0014663","39.75515306","1770","","","","Chestnut","Place","","Unit","906","1770 Chestnut Place Unit 906","","","Denver"
"873017","-105.00173337","39.75493543","1770","","","","Chestnut","Place","","Unit","918","1770 Chestnut Place Unit 918","","","Denver"
"873018","-105.00156412","39.75511725","1770","","","","Chestnut","Place","","Unit","1109","1770 Chestnut Place Unit 1109","","","Denver"
"873019","-105.00160274","39.75504842","1770","","","","Chestnut","Place","","Unit","412","1770 Chestnut Place Unit 412","","","Denver"
"873020","-105.00160995","39.7550761","1770","","","","Chestnut","Place","","Unit","411","1770 Chestnut Place Unit 411","","","Denver"
"873021","-105.00150891","39.75515324","1770","","","","Chestnut","Place","","Unit","707","1770 Chestnut Place Unit 707","","","Denver"
"873022","-105.00182944","39.7549493","1770","","","","Chestnut","Place","","Unit","419","1770 Chestnut Place Unit 419","","","Denver"
"873023","-105.00176702","39.75491436","1770","","","","Chestnut","Place","","Unit","1314","1770 Chestnut Place Unit 1314","","","Denver"
"873024","-105.0015079","39.7551213","1770","","","","Chestnut","Place","","Unit","808","1770 Chestnut Place Unit 808","","","Denver"
"873025","-105.00150233","39.75512318","1770","","","","Chestnut","Place","","Unit","908","1770 Chestnut Place Unit 908","","","Denver"
"873026","-105.00156537","39.75511487","1770","","","","Chestnut","Place","","Unit","709","1770 Chestnut Place Unit 709","","","Denver"
"873027","-105.00170012","39.75500916","1770","","","","Chestnut","Place","","Unit","1115","1770 Chestnut Place Unit 1115","","","Denver"
"873028","-105.00153835","39.75509474","1770","","","","Chestnut","Place","","Unit","610","1770 Chestnut Place Unit 610","","","Denver"
"873029","-105.00140507","39.75525384","1770","","","","Chestnut","Place","","Unit","1101","1770 Chestnut Place Unit 1101","","","Denver"
"873030","-105.00160685","39.75507799","1770","","","","Chestnut","Place","","Unit","511","1770 Chestnut Place Unit 511","","","Denver"
"873031","-105.00159857","39.75504924","1770","","","","Chestnut","Place","","Unit","912","1770 Chestnut Place Unit 912","","","Denver"
"873032","-105.00140956","39.75525219","1770","","","","Chestnut","Place","","Unit","1301","1770 Chestnut Place Unit 1301","","","Denver"
"873033","-105.00159919","39.75504877","1770","","","","Chestnut","Place","","Unit","612","1770 Chestnut Place Unit 612","","","Denver"
"873034","-105.00173027","39.75493732","1770","","","","Chestnut","Place","","Unit","1018","1770 Chestnut Place Unit 1018","","","Denver"
"873035","-104.77934369","39.8056689","17511","","East","","60Th","Avenue","","","","17511 East 60Th Avenue","","","Denver"
"873036","-105.00653788","39.75753561","1648","","","","Platte","Street","","","","1648 Platte Street","","","Denver"
"873037","-105.01009589","39.78029143","1925","","West","","46Th","Avenue","","","","1925 West 46Th Avenue","","","Denver"
"873038","-105.01022787","39.78028776","1931","","West","","46Th","Avenue","","","","1931 West 46Th Avenue","","","Denver"
"873039","-104.77918912","39.80567689","17515","","East","","60Th","Avenue","","","","17515 East 60Th Avenue","","","Denver"
"873040","-105.01003143","39.7802898","1923","","West","","46Th","Avenue","","","","1923 West 46Th Avenue","","","Denver"
"873041","-105.01019822","39.78028763","1929","","West","","46Th","Avenue","","","","1929 West 46Th Avenue","","","Denver"
"873042","-105.01000579","39.78051131","1919","","West","","46Th","Avenue","","Unit","2","1919 West 46Th Avenue Unit 2","","","Denver"
"873043","-104.75672673","39.78437129","20030","","East","","48Th","Drive","","","","20030 East 48Th Drive","","","Denver"
"873044","-104.96848752","39.69701115","1074","","South","","Franklin","Street","","","","1074 South Franklin Street","","","Denver"
"873045","-104.99512868","39.74588711","901","","","","15Th","Street","","","","901 15Th Street","","","Denver"
"873046","-104.98408769","39.7464117","1901","","North","","Grant","Street","","Unit","601","1901 North Grant Street Unit 601","","","Denver"
"873047","-104.98384622","39.74642017","1901","","North","","Grant","Street","","Unit","609","1901 North Grant Street Unit 609","","","Denver"
"873048","-104.98396229","39.7467599","1901","","North","","Grant","Street","","Unit","725","1901 North Grant Street Unit 725","","","Denver"
"873049","-104.98401297","39.7467382","1901","","North","","Grant","Street","","Unit","526","1901 North Grant Street Unit 526","","","Denver"
"873050","-104.98407244","39.74673656","1901","","North","","Grant","Street","","Unit","728","1901 North Grant Street Unit 728","","","Denver"
"873051","-104.98387664","39.74654833","1901","","North","","Grant","Street","","Unit","714","1901 North Grant Street Unit 714","","","Denver"
"873052","-104.98409142","39.74641225","1901","","North","","Grant","Street","","Unit","801","1901 North Grant Street Unit 801","","","Denver"
"873053","-104.98384695","39.74664918","1901","","North","","Grant","Street","","Unit","717","1901 North Grant Street Unit 717","","","Denver"
"873054","-104.984036","39.74675963","1901","","North","","Grant","Street","","Unit","727","1901 North Grant Street Unit 727","","","Denver"
"873055","-104.98387659","39.74648846","1901","","North","","Grant","Street","","Unit","612","1901 North Grant Street Unit 612","","","Denver"
"873056","-104.98389627","39.74676033","1901","","North","","Grant","Street","","Unit","523","1901 North Grant Street Unit 523","","","Denver"
"873057","-104.98389971","39.74639872","1901","","North","","Grant","Street","","Unit","507","1901 North Grant Street Unit 507","","","Denver"
"873058","-104.98403244","39.74640335","1901","","North","","Grant","Street","","Unit","803","1901 North Grant Street Unit 803","","","Denver"
"873059","-104.98384978","39.74657663","1901","","North","","Grant","Street","","Unit","515","1901 North Grant Street Unit 515","","","Denver"
"873060","-104.9002233","39.68086868","1944","","South","","Rosemary","Street","","","","1944 South Rosemary Street","","","Denver"
"873061","-104.98395748","39.74675917","1901","","North","","Grant","Street","","Unit","425","1901 North Grant Street Unit 425","","","Denver"
"873062","-104.98387621","39.74662334","1901","","North","","Grant","Street","","Unit","618","1901 North Grant Street Unit 618","","","Denver"
"873063","-104.98407474","39.7464232","1901","","North","","Grant","Street","","Unit","702","1901 North Grant Street Unit 702","","","Denver"
"873064","-104.98384566","39.74658078","1901","","North","","Grant","Street","","Unit","615","1901 North Grant Street Unit 615","","","Denver"
"873065","-104.98389439","39.74675812","1901","","North","","Grant","Street","","Unit","723","1901 North Grant Street Unit 723","","","Denver"
"873066","-104.98408775","39.74675045","1901","","North","","Grant","Street","","Unit","529","1901 North Grant Street Unit 529","","","Denver"
"873067","-104.98384877","39.74645527","1901","","North","","Grant","Street","","Unit","811","1901 North Grant Street Unit 811","","","Denver"
"873068","-104.98409335","39.74640791","1901","","North","","Grant","Street","","Unit","501","1901 North Grant Street Unit 501","","","Denver"
"873069","-104.98387727","39.74656424","1901","","North","","Grant","Street","","Unit","616","1901 North Grant Street Unit 616","","","Denver"
"873070","-104.98385247","39.74642055","1901","","North","","Grant","Street","","Unit","509","1901 North Grant Street Unit 509","","","Denver"
"873071","-104.98385052","39.74652802","1901","","North","","Grant","Street","","Unit","413","1901 North Grant Street Unit 413","","","Denver"
"873072","-105.01835719","39.7341461","2575","","West","","11Th","Avenue","","","","2575 West 11Th Avenue","","","Denver"
"873073","-104.90820967","39.71581614","19","","South","","Oneida","Street","","","","19 South Oneida Street","","","Denver"
"873074","-104.90986056","39.71570374","6817","","East","","Archer","Drive","","","","6817 East Archer Drive","","","Denver"
"873075","-105.03133395","39.70170521","3408","1/2","West","","Ohio","Avenue","","","","3408 1/2 West Ohio Avenue","","","Denver"
"873076","-105.03172243","39.70137122","3432","1/2","West","","Ohio","Avenue","","","","3432 1/2 West Ohio Avenue","","","Denver"
"873077","-104.98201844","39.75915747","1145","","","","27Th","Street","","","","1145 27Th Street","","","Denver"
"873078","-105.03132527","39.70097214","3409","1/2","West","","Kentucky","Avenue","","","","3409 1/2 West Kentucky Avenue","","","Denver"
"873079","-104.89481075","39.6923598","1301","","South","","Ulster","Street","","","","1301 South Ulster Street","","","Denver"
"873080","-104.90984116","39.71580946","6819","","East","","Archer","Drive","","","","6819 East Archer Drive","","","Denver"
"873081","-105.03171968","39.70122823","3433","1/2","West","","Kentucky","Avenue","","","","3433 1/2 West Kentucky Avenue","","","Denver"
"873082","-105.03132682","39.70055463","3417","1/2","West","","Kentucky","Avenue","","","","3417 1/2 West Kentucky Avenue","","","Denver"
"873083","-105.03171744","39.70156375","3428","1/2","West","","Ohio","Avenue","","","","3428 1/2 West Ohio Avenue","","","Denver"
"873084","-104.90918438","39.71549432","6827","","East","","Archer","Drive","","","","6827 East Archer Drive","","","Denver"
"873085","-105.03133181","39.70184056","3410","1/2","West","","Ohio","Avenue","","","","3410 1/2 West Ohio Avenue","","","Denver"
"873086","-105.03133381","39.7008025","3411","1/2","West","","Kentucky","Avenue","","","","3411 1/2 West Kentucky Avenue","","","Denver"
"873087","-105.03171934","39.70164955","3426","1/2","West","","Ohio","Avenue","","","","3426 1/2 West Ohio Avenue","","","Denver"
"873088","-105.03172539","39.70148276","3430","1/2","West","","Ohio","Avenue","","","","3430 1/2 West Ohio Avenue","","","Denver"
"873089","-105.03133073","39.70144783","3402","1/2","West","","Ohio","Avenue","","","","3402 1/2 West Ohio Avenue","","","Denver"
"873090","-104.90820472","39.71560002","29","","South","","Oneida","Street","","","","29 South Oneida Street","","","Denver"
"873091","-105.0313344","39.70200739","3414","1/2","West","","Ohio","Avenue","","","","3414 1/2 West Ohio Avenue","","","Denver"
"873092","-105.03133018","39.70153075","3404","1/2","West","","Ohio","Avenue","","","","3404 1/2 West Ohio Avenue","","","Denver"
"873093","-105.03171759","39.700825","3425","1/2","West","","Kentucky","Avenue","","","","3425 1/2 West Kentucky Avenue","","","Denver"
"873094","-105.03133134","39.70209602","3416","1/2","West","","Ohio","Avenue","","","","3416 1/2 West Ohio Avenue","","","Denver"
"873095","-105.01185024","39.76236687","3215","","North","","Tejon","Street","","Unit","225","3215 North Tejon Street Unit 225","","","Denver"
"873096","-104.98917704","39.75852111","2401","","","","Blake","Street","","Unit","407","2401 Blake Street Unit 407","","","Denver"
"873097","-104.98970246","39.75850926","2401","","","","Blake","Street","","Unit","320","2401 Blake Street Unit 320","","","Denver"
"873098","-104.98861682","39.7589039","2401","","","","Blake","Street","","Unit","239","2401 Blake Street Unit 239","","","Denver"
"873099","-104.9889702","39.75907661","2401","","","","Blake","Street","","Unit","350","2401 Blake Street Unit 350","","","Denver"
"873100","-104.98905704","39.75861675","2401","","","","Blake","Street","","Unit","125","2401 Blake Street Unit 125","","","Denver"
"873101","-104.98981762","39.75842245","2401","","","","Blake","Street","","Unit","323","2401 Blake Street Unit 323","","","Denver"
"873102","-104.98892814","39.75885011","2401","","","","Blake","Street","","Unit","332","2401 Blake Street Unit 332","","","Denver"
"873103","-104.98870446","39.75883762","2401","","","","Blake","Street","","Unit","535","2401 Blake Street Unit 535","","","Denver"
"873104","-104.98866385","39.75902288","2401","","","","Blake","Street","","Unit","243","2401 Blake Street Unit 243","","","Denver"
"873105","-104.98975684","39.75837253","2401","","","","Blake","Street","","Unit","321","2401 Blake Street Unit 321","","","Denver"
"873106","-104.98893623","39.75871016","2401","","","","Blake","Street","","Unit","329","2401 Blake Street Unit 329","","","Denver"
"873107","-104.98975684","39.75837253","2401","","","","Blake","Street","","Unit","521","2401 Blake Street Unit 521","","","Denver"
"873108","-104.98917704","39.75852111","2401","","","","Blake","Street","","Unit","707","2401 Blake Street Unit 707","","","Denver"
"873109","-104.98880515","39.7588114","2401","","","","Blake","Street","","Unit","633","2401 Blake Street Unit 633","","","Denver"
"873110","-105.0026196","39.75385658","1601","","","","Wewatta","Street","","Ste","828","1601 Wewatta Street Ste 828","","","Denver"
"873111","-104.98893623","39.75871016","2401","","","","Blake","Street","","Unit","429","2401 Blake Street Unit 429","","","Denver"
"873112","-104.98944612","39.75845239","2401","","","","Blake","Street","","Unit","312","2401 Blake Street Unit 312","","","Denver"
"873113","-105.00265899","39.75387913","1601","","","","Wewatta","Street","","Ste","700","1601 Wewatta Street Ste 700","","","Denver"
"873114","-104.98893623","39.75871016","2401","","","","Blake","Street","","Unit","629","2401 Blake Street Unit 629","","","Denver"
"873115","-104.98902051","39.75878082","2401","","","","Blake","Street","","Unit","428","2401 Blake Street Unit 428","","","Denver"
"873116","-104.98893623","39.75871016","2401","","","","Blake","Street","","Unit","129","2401 Blake Street Unit 129","","","Denver"
