1820017,101-004908-241685,NULL,-104.67262666,38.24836780,4908,NULL,NULL,NULL,Almondcrest,Drive,NULL,NULL,NULL,4908 Almondcrest Drive,Pueblo,81005,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C0813B5500C2B5AC018E51884CA1F4340
1820018,101-005017-241686,NULL,-104.67417554,38.24807275,5017,NULL,NULL,NULL,Applecrest,Drive,NULL,NULL,NULL,5017 Applecrest Drive,Pueblo,81005,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C48DE27B1252B5AC0B8230ED9C01F4340
1820019,101-005013-241687,NULL,-104.67398303,38.24807601,5013,NULL,NULL,NULL,Applecrest,Drive,NULL,NULL,NULL,5013 Applecrest Drive,Pueblo,81005,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CAC45BC89222B5AC0687E60F4C01F4340
1820020,101-005007-241688,NULL,-104.67378475,38.24807462,5007,NULL,NULL,NULL,Applecrest,Drive,NULL,NULL,NULL,5007 Applecrest Drive,Pueblo,81005,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C8898144A1F2B5AC01886C6E8C01F4340
1820021,101-005003-241689,NULL,-104.67359517,38.24807790,5003,NULL,NULL,NULL,Applecrest,Drive,NULL,NULL,NULL,5003 Applecrest Drive,Pueblo,81005,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CAC2DE62E1C2B5AC028AE4104C11F4340
1820022,101-004925-241690,NULL,-104.67340555,38.24808348,4925,NULL,NULL,NULL,Applecrest,Drive,NULL,NULL,NULL,4925 Applecrest Drive,Pueblo,81005,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C18C59A13192B5AC0900C0833C11F4340
1820023,101-004921-241691,NULL,-104.67320139,38.24808665,4921,NULL,NULL,NULL,Applecrest,Drive,NULL,NULL,NULL,4921 Applecrest Drive,Pueblo,81005,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C384546BB152B5AC08829A84DC11F4340
1820024,101-004917-241692,NULL,-104.67301177,38.24809223,4917,NULL,NULL,NULL,Applecrest,Drive,NULL,NULL,NULL,4917 Applecrest Drive,Pueblo,81005,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CA8DCFA9F122B5AC0F0876E7CC11F4340
1820025,101-004911-241693,NULL,-104.67283393,38.24808868,4911,NULL,NULL,NULL,Applecrest,Drive,NULL,NULL,NULL,4911 Applecrest Drive,Pueblo,81005,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C4C3F0BB60F2B5AC0D824B85EC11F4340
1820026,101-004907-241694,NULL,-104.67261229,38.24808944,4907,NULL,NULL,NULL,Applecrest,Drive,NULL,NULL,NULL,4907 Applecrest Drive,Pueblo,81005,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CA4546E140C2B5AC0380D0765C11F4340
1820027,101-002039-241695,NULL,-104.56402595,38.24152656,2039,NULL,NULL,NULL,Zinno,Boulevard,NULL,NULL,NULL,2039 Zinno Boulevard,Pueblo,81006,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CF8684D0019245AC020B79B57EA1E4340
1820028,101-000314-241696,NULL,-104.25254554,38.25303600,314,NULL,NULL,NULL,Wilson,Avenue,NULL,NULL,NULL,314 Wilson Avenue,Boone,81025,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C988AC1B429105AC0780FCC7B63204340
1820029,101-000310-241697,NULL,-104.25253941,38.25295131,310,NULL,NULL,NULL,Wilson,Avenue,NULL,NULL,NULL,310 Wilson Avenue,Boone,81025,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C0C18149B29105AC0186059B560204340
1820030,101-001110-241698,NULL,-104.59658370,38.24431907,1110,NULL,East,NULL,Northern,Avenue,NULL,NULL,NULL,1110 East Northern Avenue,Pueblo,81006,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CA85A686D2E265AC0404FF0D8451F4340
1820031,101-001922-241699,NULL,-104.61619797,38.28549579,1922,NULL,NULL,NULL,West,Street,NULL,NULL,NULL,1922 West Street,Pueblo,81003,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C9C539DC96F275AC010023C208B244340
1820032,101-000621-241700,NULL,-104.61836569,38.24989516,621,NULL,West,NULL,Summit,Avenue,NULL,NULL,NULL,621 West Summit Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C6CBBAD4D93275AC080D08990FC1F4340
1820033,101-000617-241701,NULL,-104.61824410,38.24982513,617,NULL,West,NULL,Summit,Avenue,NULL,NULL,NULL,617 West Summit Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C58AFB44F91275AC010CC0A45FA1F4340
1820034,101-000619-241702,NULL,-104.61829463,38.24985835,619,NULL,West,NULL,Summit,Avenue,NULL,NULL,NULL,619 West Summit Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CDCEEA52392275AC0B87FBA5BFB1F4340
1820035,101-000430-241703,NULL,-104.61826431,38.25003028,430,NULL,NULL,NULL,Washington,Street,NULL,NULL,NULL,430 Washington Street,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C5C4D7DA491275AC0D8F303FE00204340
1820036,101-005595-241704,NULL,-104.69489801,38.16940345,5595,NULL,NULL,NULL,Walsh,Road,NULL,NULL,NULL,5595 Walsh Road,Beulah,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CD4747C35792C5AC078A42003AF154340
1820037,101-001114-241705,NULL,-104.62375166,38.24221178,1114,NULL,NULL,NULL,Central,Avenue,NULL,NULL,NULL,1114 Central Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C246D198CEB275AC0F075A6CB001F4340
1820038,101-001402-241706,NULL,-104.62401296,38.24222444,1402,NULL,NULL,NULL,Wabash,Avenue,NULL,NULL,NULL,1402 Wabash Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C1C3D13D4EF275AC0C874D735011F4340
1820039,101-001404-241707,NULL,-104.62400768,38.24216004,1404,NULL,NULL,NULL,Wabash,Avenue,NULL,NULL,NULL,1404 Wabash Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CC4E1EDBDEF275AC0985C9B19FF1E4340
1820040,101-001622-241708,NULL,-104.62398237,38.23768368,1622,NULL,NULL,NULL,Wabash,Avenue,NULL,NULL,NULL,1622 Wabash Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CAC08BF53EF275AC058C9406B6C1E4340
1820041,101-001620-241709,NULL,-104.62398473,38.23773972,1620,NULL,NULL,NULL,Wabash,Avenue,NULL,NULL,NULL,1620 Wabash Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CE4D7A15DEF275AC0202E51416E1E4340
1820042,101-000126-241710,NULL,-104.74898202,38.33295637,126,NULL,South,NULL,Glenrose,Drive,NULL,NULL,NULL,126 South Glenrose Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C68394752EF2F5AC050A171509E2A4340
1820043,101-000134-241711,NULL,-104.74903910,38.33279806,134,NULL,South,NULL,Glenrose,Drive,NULL,NULL,NULL,134 South Glenrose Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C98D9B641F02F5AC0E8326D20992A4340
1820044,101-000142-241712,NULL,-104.74906980,38.33265108,142,NULL,South,NULL,Glenrose,Drive,NULL,NULL,NULL,142 South Glenrose Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CF45A75C2F02F5AC0600D784F942A4340
1820045,101-000184-241713,NULL,-104.74919121,38.33191828,184,NULL,South,NULL,Glenrose,Drive,NULL,NULL,NULL,184 South Glenrose Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C04B8B5BFF22F5AC0F89F544C7C2A4340
1820046,101-000194-241714,NULL,-104.74928626,38.33175944,194,NULL,South,NULL,Glenrose,Drive,NULL,NULL,NULL,194 South Glenrose Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CD06F5A4EF42F5AC0C8C3E817772A4340
1820047,101-000096-241715,NULL,-104.74116371,38.33214909,96,NULL,East,NULL,Spaulding,Avenue,NULL,NULL,NULL,96 East Spaulding Avenue,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C6401EC396F2F5AC068EA89DC832A4340
1820048,101-000303-241716,NULL,-104.75244549,38.31246556,303,NULL,West,NULL,Song Sparrow,Drive,NULL,NULL,NULL,303 West Song Sparrow Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C680A231128305AC0D04021DFFE274340
1820049,101-000305-241717,NULL,-104.75256875,38.31254262,305,NULL,West,NULL,Song Sparrow,Drive,NULL,NULL,NULL,305 West Song Sparrow Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C54621F162A305AC0D0C0856501284340
1820050,101-000127-241718,NULL,-104.62458299,38.25859898,127,NULL,West,NULL,Routt,Avenue,NULL,NULL,NULL,127 West Routt Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CC411F12AF9275AC048167BC519214340
1820051,101-000125-241719,NULL,-104.62451543,38.25856034,125,NULL,West,NULL,Routt,Avenue,NULL,NULL,NULL,125 West Routt Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CDCC68E0FF8275AC0289D5C8118214340
1820052,101-000213-241720,NULL,-104.62211812,38.25620811,213,NULL,East,NULL,Routt,Avenue,NULL,NULL,NULL,213 East Routt Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C68FC85C8D0275AC000F95B6DCB204340
1820053,101-000211-241721,NULL,-104.62216620,38.25623230,211,NULL,East,NULL,Routt,Avenue,NULL,NULL,NULL,211 East Routt Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C0C913092D1275AC028315038CC204340
1820054,101-000209-241722,NULL,-104.62223346,38.25629597,209,NULL,East,NULL,Routt,Avenue,NULL,NULL,NULL,209 East Routt Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CB4A94FACD2275AC01854684ECE204340
1820055,101-000207-241723,NULL,-104.62228155,38.25632016,207,NULL,East,NULL,Routt,Avenue,NULL,NULL,NULL,207 East Routt Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C583EFA75D3275AC0408C5C19CF204340
1820056,101-000205-241724,NULL,-104.62234577,38.25638500,205,NULL,East,NULL,Routt,Avenue,NULL,NULL,NULL,205 East Routt Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CCC625C83D4275AC0F0F14039D1204340
1820057,101-000203-241725,NULL,-104.62239385,38.25640919,203,NULL,East,NULL,Routt,Avenue,NULL,NULL,NULL,203 East Routt Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C90E4054DD5275AC0182A3504D2204340
1820058,101-000201-241726,NULL,-104.62248391,38.25646231,201,NULL,East,NULL,Routt,Avenue,NULL,NULL,NULL,201 East Routt Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CA03AC5C6D6275AC0E850BEC1D3204340
1820059,101-000302-241727,NULL,-104.62253199,38.25648650,302,NULL,NULL,NULL,Broadway,Avenue,NULL,NULL,NULL,302 Broadway Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C44CF6F90D7275AC05063B08CD4204340
1820060,101-000916-241728,NULL,-104.63464792,38.26575447,916,NULL,West,NULL,Routt,Avenue,NULL,NULL,NULL,916 West Routt Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CF4374F129E285AC0C0690E3E04224340
1820061,101-000227-241729,NULL,-104.62590287,38.25960938,227,NULL,West,NULL,Routt,Avenue,NULL,NULL,NULL,227 West Routt Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C986DEBCA0E285AC0E06A52E13A214340
1820062,101-000229-241730,NULL,-104.62593426,38.25963941,229,NULL,West,NULL,Routt,Avenue,NULL,NULL,NULL,229 West Routt Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C341C934E0F285AC0383439DD3B214340
1820063,101-000322-241731,NULL,-104.62735713,38.26020174,322,NULL,West,NULL,Routt,Avenue,NULL,NULL,NULL,322 West Routt Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C6C49889E26285AC04889614A4E214340
1820064,101-000415-241732,NULL,-104.62815693,38.26139451,415,NULL,West,NULL,Routt,Avenue,NULL,NULL,NULL,415 West Routt Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CE0B31EB933285AC0F0E6136075214340
1820065,101-000413-241733,NULL,-104.62809094,38.26134993,413,NULL,West,NULL,Routt,Avenue,NULL,NULL,NULL,413 West Routt Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C30D95BA432285AC0F85712EA73214340
1820066,101-000411-241734,NULL,-104.62791219,38.26119364,411,NULL,West,NULL,Routt,Avenue,NULL,NULL,NULL,411 West Routt Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CB0469DB62F285AC0D8B60CCB6E214340
1820067,101-000409-241735,NULL,-104.62782985,38.26112629,409,NULL,West,NULL,Routt,Avenue,NULL,NULL,NULL,409 West Routt Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C54143D5D2E285AC040650F966C214340
1820068,101-000302-241736,NULL,-104.62877142,38.26132485,302,NULL,NULL,NULL,Polk,Street,NULL,NULL,NULL,302 Polk Street,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CCC637BCA3D285AC0A8BFB31773214340
1820069,101-000428-241737,NULL,-104.62865256,38.26127749,428,NULL,West,NULL,Routt,Avenue,NULL,NULL,NULL,428 West Routt Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C044AF0D73B285AC0D8376F8A71214340
1820070,101-000110-241738,NULL,-104.62442032,38.25793685,110,NULL,West,NULL,Routt,Avenue,NULL,NULL,NULL,110 West Routt Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C68A2A980F6275AC0B8DA141304214340
1820071,101-000112-241739,NULL,-104.62448318,38.25798975,112,NULL,West,NULL,Routt,Avenue,NULL,NULL,NULL,112 West Routt Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CC0F84F88F7275AC090C5E5CE05214340
1820072,101-001040-241740,NULL,-104.61573945,38.24823224,1040,NULL,East,NULL,Routt,Avenue,NULL,NULL,NULL,1040 East Routt Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C5C72744668275AC0F899F812C61F4340
1820073,101-000933-241741,NULL,-104.61646353,38.25018787,933,NULL,East,NULL,Routt,Avenue,NULL,NULL,NULL,933 East Routt Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C1880782374275AC01032FE2706204340
1820074,101-000929-241742,NULL,-104.61644759,38.25038930,929,NULL,East,NULL,Routt,Avenue,NULL,NULL,NULL,929 East Routt Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C1C8A95E073275AC0E016ABC10C204340
1820075,101-000931-241743,NULL,-104.61645135,38.25032735,931,NULL,East,NULL,Routt,Avenue,NULL,NULL,NULL,931 East Routt Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C6C2D60F073275AC0307AFEB90A204340
1820076,101-001727-241744,NULL,-104.61630850,38.23604794,1727,NULL,East,NULL,Routt,Avenue,NULL,NULL,NULL,1727 East Routt Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C2C4E3A9971275AC0888E98D1361E4340
1820077,101-001729-241745,NULL,-104.61629719,38.23598349,1729,NULL,East,NULL,Routt,Avenue,NULL,NULL,NULL,1729 East Routt Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CE8C4C26971275AC058D3FBB4341E4340
1820078,101-000909-241746,NULL,-104.63520982,38.26494941,909,NULL,West,NULL,Pitkin,Avenue,NULL,NULL,NULL,909 West Pitkin Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CA0E51847A7285AC0C01CC6DCE9214340
1820079,101-000911-241747,NULL,-104.63532378,38.26502891,911,NULL,West,NULL,Pitkin,Avenue,NULL,NULL,NULL,911 West Pitkin Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CE4831425A9285AC0F078A277EC214340
1820080,101-000917-241748,NULL,-104.63543961,38.26511750,917,NULL,West,NULL,Pitkin,Avenue,NULL,NULL,NULL,917 West Pitkin Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C9C2DEA0AAB285AC0F8C0C35EEF214340
1820081,101-000919-241749,NULL,-104.63550822,38.26519666,919,NULL,West,NULL,Pitkin,Avenue,NULL,NULL,NULL,919 West Pitkin Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CB0ADB02AAC285AC0B871DBF6F1214340
1820082,101-000109-241750,NULL,-104.62475712,38.25625309,109,NULL,East,NULL,Pitkin,Avenue,NULL,NULL,NULL,109 East Pitkin Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C34704705FC275AC0501DC1E6CC204340
1820083,101-000103-241751,NULL,-104.62500027,38.25639792,103,NULL,East,NULL,Pitkin,Avenue,NULL,NULL,NULL,103 East Pitkin Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CE8FB220100285AC05049A0A5D1204340
1820084,101-000105-241752,NULL,-104.62489800,38.25635425,105,NULL,East,NULL,Pitkin,Avenue,NULL,NULL,NULL,105 East Pitkin Avenue,Pueblo,81004,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C00A13254FE275AC0708F5837D0204340
