1170019,051-000483-021420,NULL,-106.89133306,38.81644173,483, , ,NULL,Haverly,Street, , , ,483  Haverly Street ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C30EB096E0BB95AC0B87BE9F580684340
1170020,051-000084-021421,NULL,-107.24005792,38.31362643,84, , ,NULL,Scholfield,Trail, , , ,84  Scholfield Trail ,Powderhorn,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C88D709F05CCF5AC0A8303AB624284340
1170021,051-002306-021422,NULL,-107.16708350,38.31474493,2306, , ,NULL,Goose Creek,Road, , , ,2306  Goose Creek Road ,Gunnison,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C20D12E53B1CA5AC080A6E25C49284340
1170022,051-002004-021423,NULL,-107.25323521,38.31367339,2004, , ,NULL,Blue Mesa,Drive, , , ,2004  Blue Mesa Drive ,Powderhorn,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010CE4A690D534D05AC0F0762E4026284340
1170023,051-000215-021424,NULL,-106.89097909,38.81643502,215, , ,NULL,Brackenbury,Street, , , ,215  Brackenbury Street ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010CBCF767A105B95AC0F803A2BD80684340
1170024,051-000422-021425,NULL,-106.89043406,38.81587080,422, , ,NULL,Haverly,Street, , , ,422  Haverly Street ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010CF8F15AB3FCB85AC0A861A5406E684340
1170025,051-000450-021426,NULL,-106.89078188,38.81592183,450, , ,NULL,Haverly,Street, , , ,450  Haverly Street ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010CF4313D6602B95AC010BCACEC6F684340
1170026,051-000210-021427,NULL,-106.89326302,38.81984752,210, , ,NULL,Huckeby,Way, , , ,210  Huckeby Way ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010CBC21E70C2BB95AC018D1BF8FF0684340
1170027,051-000522-021428,NULL,-106.89177548,38.81574501,522, , ,NULL,Haverly,Street, , , ,522  Haverly Street ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010CEC4AB6AD12B95AC018446F216A684340
1170028,051-000810-021429,NULL,-106.88635445,38.81700429,810, , ,NULL,Bryant,Avenue, , , ,810  Bryant Avenue ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010CECB944DCB9B85AC068790A6593684340
1170029,051-000405-021430,NULL,-106.89428376,38.82673160,405, , ,NULL,Upper Highlands,Road, , , ,405  Upper Highlands Road ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C18FE2CC63BB95AC020329B23D2694340
1170030,051-000076-021431,NULL,-106.89157382,38.82379777,76, , ,NULL,Gloria,Place, , , ,76  Gloria Place ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C5471E25F0FB95AC0A0A7D20072694340
1170031,051-000010-021432,NULL,-106.89073103,38.82529159,10, , ,NULL,Neville,Way, , , ,10  Neville Way ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C2492F79001B95AC098DBF5F3A2694340
1170032,051-004698-021433,NULL,-106.89289686,38.82334269,4698, , ,NULL,Bryant,Avenue, , , ,4698  Bryant Avenue ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C74C01C0D25B95AC0A088601763694340
1170033,051-000055-021434,NULL,-106.89178771,38.82601900,55, , ,NULL,Barbra,Place, , , ,55  Barbra Place ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010CD47DF8E012B95AC0E87EE4C9BA694340
1170034,051-000127-021435,NULL,-106.89311912,38.82602602,127, , ,NULL,Barbra,Place, , , ,127  Barbra Place ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010CF0AE57B128B95AC03089C304BB694340
1170035,051-004806-021436,NULL,-106.89341238,38.82327685,4806, , ,NULL,Bryant,Avenue, , , ,4806  Bryant Avenue ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C2C105B7F2DB95AC0D09E09EF60694340
1170036,051-004374-021437,NULL,-106.89218487,38.82312212,4374, , ,NULL,Bryant,Avenue, , , ,4374  Bryant Avenue ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C38DEC86219B95AC0C07911DD5B694340
1170037,051-000117-021438,NULL,-106.88918130,38.82348651,117, , ,NULL,Cisneros,Lane, , , ,117  Cisneros Lane ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010CA881EB2CE8B85AC0905EDECD67694340
1170038,051-000099-021439,NULL,-106.88945069,38.82350463,99, , ,NULL,Cisneros,Lane, , , ,99  Cisneros Lane ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C20BED196ECB85AC02009D46568694340
1170039,051-000065-021440,NULL,-106.89138314,38.82435631,65, , ,NULL,Gloria,Place, , , ,65  Gloria Place ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C68211A400CB95AC07077364E84694340
1170040,051-000104-021441,NULL,-106.89098424,38.82462885,104, , ,NULL,Anderson,Drive, , , ,104  Anderson Drive ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010CF4BC01B705B95AC0381A783C8D694340
1170041,051-004770-021442,NULL,-107.29746028,38.31431689,4770, , ,NULL,Cardwell Draw,Road, , , ,4770  Cardwell Draw Road ,Cimarron,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C909CEE6A09D35AC0F05642563B284340
1170042,051-001276-021443,NULL,-107.25035195,38.31387148,1276, , ,NULL,Slumgullion,Trail, , , ,1276  Slumgullion Trail ,Powderhorn,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010CD476559805D05AC0A0CBE5BD2C284340
1170043,051-004782-021444,NULL,-107.30653628,38.31444844,4782, , ,NULL,Armitage Ridge,Road, , , ,4782  Armitage Ridge Road ,Cimarron,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C3C426D1E9ED35AC0C8B2D4A53F284340
1170044,051-001260-021445,NULL,-107.24236577,38.31397655,1260, , ,NULL,Cinnamon,Trail, , , ,1260  Cinnamon Trail ,Powderhorn,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C70B0D9BF82CF5AC040C1472F30284340
1170045,051-000046-021446,NULL,-106.89128229,38.82289988,46, , ,NULL,Cisneros,Lane, , , ,46  Cisneros Lane ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010CDC0B18990AB95AC068DBCA9454694340
1170046,051-000099-021447,NULL,-106.88979320,38.82620086,99, , ,NULL,Neville,Way, , , ,99  Neville Way ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C080E6933F2B85AC0009C7CBFC0694340
1170047,051-000045-021448,NULL,-106.89113069,38.82329596,45, , ,NULL,Cisneros,Lane, , , ,45  Cisneros Lane ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C504D441D08B95AC0B810678F61694340
1170048,051-000027-021449,NULL,-106.89157028,38.82330122,27, , ,NULL,Cisneros,Lane, , , ,27  Cisneros Lane ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C48F402510FB95AC0483D7EBB61694340
1170049,051-000105-021450,NULL,-107.24140013,38.31437376,105, , ,NULL,Scholfield,Trail, , , ,105  Scholfield Trail ,Powderhorn,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C00DBACED72CF5AC048FF46333D284340
1170050,051-001327-021451,NULL,-107.25175404,38.31415022,1327, , ,NULL,Slumgullion,Trail, , , ,1327  Slumgullion Trail ,Powderhorn,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C9CFD1D911CD05AC068A618E035284340
1170051,051-000358-021452,NULL,-107.25567682,38.31418288,358, , ,NULL,Uncompahgre,Drive, , , ,358  Uncompahgre Drive ,Powderhorn,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010CC8B86FD65CD05AC0D0C215F236284340
1170052,051-000297-021453,NULL,-107.25832478,38.31415319,297, , ,NULL,Uncompahgre,Drive, , , ,297  Uncompahgre Drive ,Powderhorn,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C600CC83888D05AC078B511F935284340
1170053,051-000106-021454,NULL,-107.24007636,38.31428021,106, , ,NULL,Scholfield,Trail, , , ,106  Scholfield Trail ,Powderhorn,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010CA4EF653D5DCF5AC030EF94223A284340
1170054,051-001946-021455,NULL,-107.25312765,38.31432368,1946, , ,NULL,Blue Mesa,Drive, , , ,1946  Blue Mesa Drive ,Powderhorn,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010CDC33701233D05AC0E0292F8F3B284340
1170055,051-000064-021456,NULL,-106.88523023,38.82631247,64, , ,NULL,Proffitt,Place, , , ,64  Proffitt Place ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010CC078EF70A7B85AC010A3A567C4694340
1170056,051-000052-021457,NULL,-106.88498429,38.82604845,52, , ,NULL,Proffitt,Place, , , ,52  Proffitt Place ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010CAC2F6069A3B85AC0A87AF8C0BB694340
1170057,051-001204-021458,NULL,-107.24255366,38.31468890,1204, , ,NULL,Cinnamon,Trail, , , ,1204  Cinnamon Trail ,Powderhorn,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010CE055EFD385CF5AC078FEDC8647284340
1170058,051-001203-021459,NULL,-107.24422888,38.31450296,1203, , ,NULL,Cinnamon,Trail, , , ,1203  Cinnamon Trail ,Powderhorn,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C20864846A1CF5AC0C0EA246F41284340
1170059,051-000147-021460,NULL,-107.24138919,38.31484246,147, , ,NULL,Schofield,Trail, , , ,147  Schofield Trail ,Powderhorn,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C5857CDBF72CF5AC0C8E0088F4C284340
1170060,051-001411-021461,NULL,-107.25187342,38.31505075,1411, , ,NULL,Slumgullion,Trail, , , ,1411  Slumgullion Trail ,Powderhorn,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C244AD5851ED05AC088475B6253284340
1170061,051-001484-021462,NULL,-107.25045932,38.31526293,1484, , ,NULL,Slumgullion,Trail, , , ,1484  Slumgullion Trail ,Powderhorn,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010CB01FAD5A07D05AC0987933565A284340
1170062,051-001148-021463,NULL,-107.24274106,38.31541152,1148, , ,NULL,Cinnamon,Trail, , , ,1148  Cinnamon Trail ,Powderhorn,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010CA48DF2E588CF5AC038ECA7345F284340
1170063,051-002477-021464,NULL,-107.16564083,38.31686579,2477, , ,NULL,Goose Creek,Road, , , ,2477  Goose Creek Road ,Gunnison,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C244A38B099CA5AC0A860ECDB8E284340
1170064,051-000189-021465,NULL,-107.24150994,38.31556614,189, , ,NULL,Schofield,Trail, , , ,189  Schofield Trail ,Powderhorn,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C344C3EBA74CF5AC0B0BAC04564284340
1170065,051-001463-021466,NULL,-107.25198493,38.31575102,1463, , ,NULL,Slumgullion,Trail, , , ,1463  Slumgullion Trail ,Powderhorn,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C28DF845920D05AC010369F546A284340
1170066,051-000459-021467,NULL,-107.25824348,38.31581491,459, , ,NULL,Uncompahgre,Drive, , , ,459  Uncompahgre Drive ,Powderhorn,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C2C0FCCE386D05AC000F1916C6C284340
1170067,051-001063-021468,NULL,-107.24439380,38.31612107,1063, , ,NULL,Cinnamon,Trail, , , ,1063  Cinnamon Trail ,Powderhorn,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C0C5206FAA3CF5AC00089D37476284340
1170068,051-000738-021469,NULL,-106.88342759,38.79466802,738, , ,NULL,Red Mountain Ranch,Road, , , ,738  Red Mountain Ranch Road ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C54A81FE889B85AC0180AD67AB7654340
1170069,051-000910-021470,NULL,-106.88619818,38.79554684,910, , ,NULL,Red Mountain Ranch,Road, , , ,910  Red Mountain Ranch Road ,Crested Butte,NULL,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NULL,Gunnison,0xAD100000010C283DD54CB7B85AC06807E146D4654340
