2030023,021-016285-002660,0,-105.97479249,37.23019097,16285, , ,Cord,County Road 15.5, , , , ,16285 County Road 15.5 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010CCC4E0B00637E5AC00867C7E5769D4240
2030024,021-015421-002661,0,-105.97629866,37.23039052,15421, , ,Cord,County Road T.37, , , , ,15421 County Road T.37 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C24E25EAD7B7E5AC038A6C66F7D9D4240
2030025,021-015310-002662,0,-105.97801851,37.23060340,15310, , ,Cord,County Road T.37, , , , ,15310 County Road T.37 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C88AFF0DA977E5AC068438F69849D4240
2030026,021-015356-002663,0,-105.97699536,37.23072533,15356, , ,Cord,County Road T.37, , , , ,15356 County Road T.37 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C4C2E9017877E5AC000355768889D4240
2030027,021-015399-002664,0,-105.97630359,37.23111713,15399, , ,Cord,County Road T.37, , , , ,15399 County Road T.37 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C78480AC27B7E5AC0A8090A3F959D4240
2030028,021-015397-002665,0,-105.97679041,37.23125139,15397, , ,Cord,County Road T.37, , , , ,15397 County Road T.37 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C4034E8BB837E5AC070DD37A5999D4240
2030029,021-016400-002666,0,-105.97827282,37.23149779,16400, , ,Cord,County Road 15.25, , , , ,16400 County Road 15.25 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C48D295059C7E5AC080B838B8A19D4240
2030030,021-000445-002667,0,-106.16982028,37.23306135,445, , , ,Canyon,Road, , , ,445 Canyon Road ,CAPULIN, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C8C7EE555DE8A5AC0188445F4D49D4240
2030031,021-000695-002668,0,-105.89232836,37.25845526,695, , ,Cord,Tenth,Street, , , ,695 Tenth Street ,SANFORD, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C90DF68E81B795AC078E2E00F15A14240
2030032,021-018794-002669,0,-105.96384234,37.25894846,18794, , ,Hwy,Highway 285, , , , ,18794 Highway 285 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C1446C997AF7D5AC058EF163925A14240
2030033,021-018796-002670,0,-105.96356921,37.25999162,18796, , ,Hwy,Highway 285, , , , ,18796 Highway 285 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C3C3E331EAB7D5AC0B045C46747A14240
2030034,021-000340-002671,0,-105.86751181,37.26126259,340, , , ,Saddle Mountain,Drive, , , ,340 Saddle Mountain Drive ,SANFORD, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C5CFD3D5085775AC0301F690D71A14240
2030035,021-018798-002672,0,-105.96391178,37.26050015,18798, , ,Hwy,Highway 285, , , , ,18798 Highway 285 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C8C8904BBB07D5AC030D69B1158A14240
2030036,021-019021-002673,0,-105.96555116,37.26289898,19021, , ,Hwy,Highway 285, , , , ,19021 Highway 285 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C88121D97CB7D5AC0881183ACA6A14240
2030037,021-019053-002674,0,-105.96779976,37.26411218,19053, , ,Hwy,Highway 285, , , , ,19053 Highway 285 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C54CA6A6EF07D5AC03015906DCEA14240
2030038,021-019279-002675,0,-105.96454375,37.26767358,19279, , ,Hwy,Highway 285, , , , ,19279 Highway 285 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C0861B415BB7D5AC048A4C42043A24240
2030039,021-016510-002676,0,-105.95371722,37.26852070,16510, , ,Hwy,Highway 136, , , , ,16510 Highway 136 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C0C62F3B3097D5AC008F5DDE25EA24240
2030040,021-016482-002677,0,-105.95546195,37.26852633,16482, , ,Hwy,Highway 136, , , , ,16482 Highway 136 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010CC0E1DF49267D5AC0905227125FA24240
2030041,021-013996-002678,0,-106.00057640,37.26850981,13996, , ,Cord,County Road W, , , , ,13996 County Road W ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C70DC997109805AC080E492875EA24240
2030042,021-018733-002679,0,-105.91466933,37.26880254,18733, , ,Hwy,Highway 136, , , , ,18733 Highway 136 ,SANFORD, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010CE4F83DF1897A5AC0A8ED2D1F68A24240
2030043,021-019012-002680,0,-105.90860982,37.26906342,19012, , ,Hwy,Co Rd 19,Road, , , ,19012 Co Rd 19 Road ,SANFORD, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C1C94CFA9267A5AC0982286AB70A24240
2030044,021-019050-002681,0,-105.88989034,37.26889119,19050, , ,Cord,County Road 20, , , , ,19050 County Road 20 ,SANFORD, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C5C8998F6F3785AC04852C5066BA24240
2030045,021-016431-002682,0,-105.95631725,37.26918821,16431, , ,Hwy,Highway 136, , , , ,16431 Highway 136 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010CAC30424D347D5AC0E8A665C274A24240
2030046,021-016335-002683,0,-105.95906579,37.26919883,16335, , ,Hwy,Highway 136, , , , ,16335 Highway 136 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C64527555617D5AC068137E1B75A24240
2030047,021-016745-002684,0,-105.95108865,37.26930750,16745, , ,Hwy,Highway 136, , , , ,16745 Highway 136 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010CD00EF1A2DE7C5AC0A8880CAB78A24240
2030048,021-016637-002685,0,-105.95316757,37.26929293,16637, , ,Hwy,Highway 136, , , , ,16637 Highway 136 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010CE08E92B2007D5AC0F8FDD73078A24240
2030049,021-016619-002686,0,-105.95357075,37.26931265,16619, , ,Hwy,Highway 136, , , , ,16619 Highway 136 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C84B6A04D077D5AC0201340D678A24240
2030050,021-016555-002687,0,-105.95431807,37.26931857,16555, , ,Hwy,Highway 136, , , , ,16555 Highway 136 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010CCCEF158C137D5AC00879ED0779A24240
2030051,021-016645-002688,0,-105.95264416,37.26933577,16645, , ,Hwy,Highway 136, , , , ,16645 Highway 136 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C58E8341FF87C5AC0089A2D9879A24240
2030052,021-000002-002689,0,-105.95818255,37.26929757,2, , , ,Willow,Drive, , , ,2 Willow Drive ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C40F6E6DC527D5AC0686EB75778A24240
2030053,021-000003-002690,0,-105.95862755,37.26937409,3, , , ,Willow,Drive, , , ,3 Willow Drive ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C5C5E62275A7D5AC0580FAED97AA24240
2030054,021-016749-002691,0,-105.95059166,37.26948189,16749, , ,Hwy,Highway 136, , , , ,16749 Highway 136 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010CB82E6B7ED67C5AC04878E5617EA24240
2030055,021-016411-002692,0,-105.95760682,37.26945486,16411, , ,Hwy,Highway 136, , , , ,16411 Highway 136 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010CA4BA1F6E497D5AC06022297F7DA24240
2030056,021-019437-002693,0,-105.96334960,37.26931482,19437, , ,Hwy,Highway 285, , , , ,19437 Highway 285 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C94811285A77D5AC0B8D16FE878A24240
2030057,021-016731-002694,0,-105.95104915,37.26980745,16731, , ,Hwy,Highway 136, , , , ,16731 Highway 136 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C3CD03DFDDD7C5AC0D892F70C89A24240
2030058,021-016677-002695,0,-105.95244328,37.26987960,16677, , ,Hwy,Highway 136, , , , ,16677 Highway 136 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C08DFAAD4F47C5AC0C856236A8BA24240
2030059,021-016699-002696,0,-105.95177378,37.26990793,16699, , ,Hwy,Highway 136, , , , ,16699 Highway 136 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010CD06C90DCE97C5AC080D8CD578CA24240
2030060,021-016679-002697,0,-105.95240005,37.27016660,16679, , ,Hwy,Highway 136, , , , ,16679 Highway 136 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C98B7541FF47C5AC06853BCD194A24240
2030061,021-000012-002698,0,-105.95346700,37.27017281,12, , , ,Trading Post,Lane, , , ,12 Trading Post Lane ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010CACFF779A057D5AC0400DD20595A24240
2030062,021-019481-002699,0,-105.96325708,37.26987296,19481, , ,Hwy,Highway 285, , , , ,19481 Highway 285 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010CFCB00001A67D5AC0F03172328BA24240
2030063,021-014653-002700,0,-105.98786961,37.26941647,14653, , ,Cord,County Road W, , , , ,14653 County Road W ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010CDC9E7041397F5AC0B86A303D7CA24240
2030064,021-000014-002701,0,-105.95621991,37.27083137,14, , , ,Willow,Drive, , , ,14 Willow Drive ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C183CFDB4327D5AC080FF2B9AAAA24240
2030065,021-019617-002702,0,-105.96346748,37.27074711,19617, , ,Hwy,Highway 285, , , , ,19617 Highway 285 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010CA48F8473A97D5AC028E965D7A7A24240
2030066,021-000006-002703,0,-105.95588600,37.27129390,6, , , ,Myron,Way, , , ,6 Myron Way ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C301A783C2D7D5AC0E0C129C2B9A24240
2030067,021-019238-002704,0,-105.89116777,37.27251618,19238, , ,Cord,County Road 20, , , , ,19238 County Road 20 ,SANFORD, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010CACC689E408795AC0D03766CFE1A24240
2030068,021-019344-002705,0,-105.89125326,37.27374474,19344, , ,Cord,County Road 20, , , , ,19344 County Road 20 ,SANFORD, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C0CE41A4B0A795AC0404948110AA34240
2030069,021-009995-002706,0,-106.08210893,37.27083775,9995, , ,Cord,County Road W, , , , ,9995 County Road W ,CAPULIN, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C30A2D54541855AC06017B3CFAAA24240
2030070,021-000103-002707,0,-105.95767817,37.27652444,103, , , ,Poplar,Street, , , ,103 Poplar Street ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010CECD65D994A7D5AC0A877252765A34240
2030071,021-000113-002708,0,-105.96557159,37.27682178,113, , , ,Medina,Lane, , , ,113 Medina Lane ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010CE82CC7ECCB7D5AC0E08C6EE56EA34240
2030072,021-000110-002709,0,-105.96420041,37.27692722,110, , , ,Polk,Street, , , ,110 Polk Street ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C94C9A075B57D5AC02014EB5972A34240
2030073,021-000109-002710,0,-105.96466057,37.27698419,109, , , ,Polk,Street, , , ,109 Polk Street ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C8444B4FFBC7D5AC09030C23774A34240
2030074,021-000111-002711,0,-105.96560528,37.27700125,111, , , ,Medina,Lane, , , ,111 Medina Lane ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C789C167ACC7D5AC0C8D9E6C674A34240
2030075,021-000024-002712,0,-105.95694817,37.27711353,24, , , ,Poplar,Street, , , ,24 Poplar Street ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C1CC08CA33E7D5AC09050C67478A34240
2030076,021-000006-002713,0,-105.95634008,37.27712581,6, , , ,Salazar,Way, , , ,6 Salazar Way ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C6CA402AD347D5AC0F069C9DB78A34240
2030077,021-000110-002714,0,-105.96523448,37.27708602,110, , , ,Medina,Lane, , , ,110 Medina Lane ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C345DDA66C67D5AC060E4FE8D77A34240
2030078,021-000108-002715,0,-105.96416040,37.27714785,108, , , ,Polk,Street, , , ,108 Polk Street ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010CA44DCFCDB47D5AC0D082A59479A34240
2030079,021-016962-002716,0,-105.94552588,37.27720423,16962, , ,Cord,County Road W.4, , , , ,16962 County Road W.4 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C64A9F57E837C5AC0A03AA16D7BA34240
2030080,021-000109-002717,0,-105.96560963,37.27717563,109, , , ,Medina,Lane, , , ,109 Medina Lane ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010CD817518CCC7D5AC0589BAE7D7AA34240
2030081,021-017200-002718,0,-105.94509570,37.27735415,17200, , ,Cord,County Road W.4, , , , ,17200 County Road W.4 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C04A0AA727C7C5AC03863375780A34240
2030082,021-000107-002719,0,-105.96459295,37.27720125,107, , , ,Polk,Street, , , ,107 Polk Street ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C70D815E4BB7D5AC0C8D794547BA34240
2030083,021-000002-002720,0,-105.95630465,37.27730094,2, , , ,Salazar,Way, , , ,2 Salazar Way ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010CEC1D6A18347D5AC0E8AAE8987EA34240
2030084,021-000108-002721,0,-105.96521630,37.27730474,108, , , ,Medina,Lane, , , ,108 Medina Lane ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010CDCBC991AC67D5AC0F0ECB7B87EA34240
2030085,021-000107-002722,0,-105.96557171,37.27736319,107, , , ,Medina,Lane, , , ,107 Medina Lane ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C400648EDCB7D5AC0C8A30CA380A34240
2030086,021-000105-002723,0,-105.96454366,37.27740721,105, , , ,Polk,Street, , , ,105 Polk Street ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C64855015BB7D5AC0B8DE501482A34240
2030087,021-000106-002724,0,-105.96409323,37.27743839,106, , , ,Polk,Street, , , ,106 Polk Street ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C086F19B4B37D5AC00000E81983A34240
2030088,021-016975-002725,0,-105.94639565,37.27765133,16975, , ,Cord,County Road W.4, , , , ,16975 County Road W.4 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C04620EBF917C5AC0804820148AA34240
2030089,021-000106-002726,0,-105.96515900,37.27751840,106, , , ,Medina,Lane, , , ,106 Medina Lane ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010CAC67452AC57D5AC0B02A14B985A34240
2030090,021-000105-002727,0,-105.96555001,37.27754027,105, , , ,Medina,Lane, , , ,105 Medina Lane ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C301F4892CB7D5AC058A2897086A34240
2030091,021-000103-002728,0,-105.96451287,37.27763147,103, , , ,Polk,Street, , , ,103 Polk Street ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010CC0EF2A94BA7D5AC048B38D6D89A34240
2030092,021-017201-002729,0,-105.94541469,37.27784937,17201, , ,Cord,County Road W.4, , , , ,17201 County Road W.4 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010CB00BA3AC817C5AC0E81F799190A34240
2030093,021-000104-002730,0,-105.96508553,37.27775035,104, , , ,Medina,Lane, , , ,104 Medina Lane ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010CF8841CF6C37D5AC0B8FFD0528DA34240
2030094,021-000103-002731,0,-105.96548631,37.27777218,103, , , ,Medina,Lane, , , ,103 Medina Lane ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C84C41A87CA7D5AC0A0DCF4098EA34240
2030095,021-019820-002732,0,-106.11076845,37.28107507,19820, , ,Cord,County Road 8, , , , ,19820 County Road 8 ,CAPULIN, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010CD0E992D416875AC078188C44FAA34240
2030096,021-007188-002733,0,-106.12573540,37.28308523,7188, , ,Hwy,Highway 15, , , , ,7188 Highway 15 ,CAPULIN, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C00977B0C0C885AC0A0DB0C233CA44240
2030097,021-007370-002734,0,-106.12270341,37.28330929,7370, , ,Hwy,Highway 15, , , , ,7370 Highway 15 ,CAPULIN, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010CEC1D655FDA875AC0009A937A43A44240
2030098,021-020001-002735,0,-105.90129974,37.28235963,20001, , ,Cord,County Road 19.5, , , , ,20001 County Road 19.5 ,SANFORD, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C00051EE5AE795AC05093445C24A44240
2030099,021-014236-002736,0,-105.99825064,37.28325515,14236, , ,Hwy,Highway 15, , , , ,14236 Highway 15 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010CB400A756E37F5AC040D66AB441A44240
2030100,021-014950-002737,0,-105.98384540,37.28328168,14950, , ,Hwy,Highway 15, , , , ,14950 Highway 15 ,LA JARA, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010CB82EB052F77E5AC0F8FCEE9242A44240
2030101,021-009950-002738,0,-106.07538704,37.28298411,9950, , ,Hwy,Highway 15, , , , ,9950 Highway 15 ,CAPULIN, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C449D2624D3845AC0389BCFD238A44240
2030102,021-009752-002739,0,-106.07605780,37.28254623,9752, , ,Hwy,Highway 15, , , , ,9752 Highway 15 ,CAPULIN, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010C840C8B21DE845AC0E8948E792AA44240
2030103,021-008390-002740,0,-106.10402524,37.28329861,8390, , ,Hwy,Highway 15, , , , ,8390 Highway 15 ,CAPULIN, , , ,2017-04-28 00:00:00.0000000,ACTIVE,ADD,Conejos,0xAD100000010CC8CA7859A8865AC0B09FFE2043A44240
