"597485","-105.29032764","38.09378387","1475","","","","Engelman","Road","",""," ","1475 Engelman Road ","","","Custer"
"597486","-105.28599282","38.09312515","310","","","","Spruce","Knoll","",""," ","310 Spruce Knoll ","","","Custer"
"597487","-105.28114801","38.09946802","1800","","","","Junkins","Park","",""," ","1800 Junkins Park ","","","Custer"
"597488","-105.2919107","38.10852015","1745","","","","Junkins","Park","",""," ","1745 Junkins Park ","","","Custer"
"597489","-105.29122011","38.10620399","350","","","","Engelman","Road","",""," ","350 Engelman Road ","","","Custer"
"597490","-105.28331543","38.10900888","1782","","","","Junkins","Park","",""," ","1782 Junkins Park ","","","Custer"
"597491","-105.28321981","38.11333308","1693","","","","Junkins","Park","",""," ","1693 Junkins Park ","","","Custer"
"597492","-105.27415705","38.11126129","2265","","","","Junkins","Park","",""," ","2265 Junkins Park ","","","Custer"
"597494","-105.26512616","38.11289747","2795","","","","Junkins","Park","",""," ","2795 Junkins Park ","","","Custer"
"597495","-105.4393509","38.24675166","2100","","","","Black Cloud","Circle","",""," ","2100 Black Cloud Circle ","","","Custer"
"597496","-105.48425584","38.23835046","4905","","","","Oak Grove","Circle","",""," ","4905 Oak Grove Circle ","","","Custer"
"597497","-105.49082316","38.2362946","5250","","","","Oak Grove","Circle","",""," ","5250 Oak Grove Circle ","","","Custer"
"597498","-105.49653386","38.23215434","5890","","","","Oak Grove","Circle","",""," ","5890 Oak Grove Circle ","","","Custer"
"597499","-105.49828277","38.22451627","3655","","","","Copper Gulch","Road","",""," ","3655 Copper Gulch Road ","","","Custer"
"597500","-105.49784019","38.2158931","3131","","","","Copper Gulch","Road","",""," ","3131 Copper Gulch Road ","","","Custer"
"597501","-105.49805434","38.21290926","2863","","","","Copper Gulch","Road","",""," ","2863 Copper Gulch Road ","","","Custer"
"597502","-105.49842553","38.20699868","2555","","","","Copper Gulch","Road","",""," ","2555 Copper Gulch Road ","","","Custer"
"597503","-105.49916792","38.20189331","2133","","","","Copper Gulch","Road","",""," ","2133 Copper Gulch Road ","","","Custer"
"597504","-105.49626974","38.19395542","105","","","Cr","220","","",""," ","105 Cr 220 ","","","Custer"
"597505","-105.49658383","38.19673939","420","","","","Lope","Loop","",""," ","420 Lope Loop ","","","Custer"
"597506","-105.49090168","38.19535455","215","","","","Lope","Loop","",""," ","215 Lope Loop ","","","Custer"
"597507","-105.4924864","38.21108754","1600","","","","Lope","Loop","",""," ","1600 Lope Loop ","","","Custer"
"597508","-105.48872687","38.21096697","1305","","","","Lope","Loop","",""," ","1305 Lope Loop ","","","Custer"
"597509","-105.48721827","38.21529919","1605","","","","Lope","Loop","",""," ","1605 Lope Loop ","","","Custer"
"597510","-105.4833921","38.22796268","2480","","","","Lope","Loop","",""," ","2480 Lope Loop ","","","Custer"
"597511","-105.48257832","38.22296581","1205","","","","Oak Grove","Circle","",""," ","1205 Oak Grove Circle ","","","Custer"
"597512","-105.47547434","38.21728635","1030","","","","Lake View","Road","",""," ","1030 Lake View Road ","","","Custer"
"597513","-105.46842717","38.2194734","655","","","","Lake View","Road","",""," ","655 Lake View Road ","","","Custer"
"597514","-105.27414461","38.2024787","300","","","","Carl","Trail","",""," ","300 Carl Trail ","","","Custer"
"597515","-105.2544073","38.20966697","1890","","","","Dilley","Road","",""," ","1890 Dilley Road ","","","Custer"
"597516","-105.25769513","38.2097681","1275","","","","Tibby","Trail","",""," ","1275 Tibby Trail ","","","Custer"
"597517","-105.25572017","38.21138613","1525","","","","Tibby","Trail","",""," ","1525 Tibby Trail ","","","Custer"
"597518","-105.25374874","38.19182564","1","","","","Ilse","Court","",""," ","1 Ilse Court ","","","Custer"
"597519","-105.25042367","38.19360935","2","","","","Ilse","Court","",""," ","2 Ilse Court ","","","Custer"
"597520","-105.25800446","38.18847148","2","","","","Ilse","Loop","",""," ","2 Ilse Loop ","","","Custer"
"597521","-105.26092238","38.18460353","5","","","","Camp","Drive","",""," ","5 Camp Drive ","","","Custer"
"597522","-105.26353009","38.18033813","8","","","","Camp","Drive","",""," ","8 Camp Drive ","","","Custer"
"597523","-105.25827589","38.18217031","7","","","","Camp","Drive","",""," ","7 Camp Drive ","","","Custer"
"597524","-105.25272911","38.21771897","1785","","","","Tibby","Trail","",""," ","1785 Tibby Trail ","","","Custer"
"597525","-105.25434602","38.23423213","111","","","","Bobcat","Trail","",""," ","111 Bobcat Trail ","","","Custer"
"597527","-105.25678859","38.23980532","1050","","","","Elk","Trail","",""," ","1050 Elk Trail ","","","Custer"
"597528","-105.26353147","38.23615867","650","","","","Bobcat","Trail","",""," ","650 Bobcat Trail ","","","Custer"
"597529","-105.27354257","38.2508141","120","","","","Bear Gulch","Road","",""," ","120 Bear Gulch Road ","","","Custer"
"597530","-105.28183355","38.25294705","10001","","","","Bear Basin","Road","",""," ","10001 Bear Basin Road ","","","Custer"
"597531","-105.27880614","38.25889867","10080","","","","Bear Basin","Road","",""," ","10080 Bear Basin Road ","","","Custer"
"597532","-105.4985369","38.26046903","6001","","","","Copper Gulch","Road","",""," ","6001 Copper Gulch Road ","","","Custer"
"597533","-105.49923515","38.24877933","205","","","","Acorn","Avenue","",""," ","205 Acorn Avenue ","","","Custer"
"597534","-105.42977787","38.18302727","155","","","","Cochise","Court","South",""," ","155 Cochise Court South ","","","Custer"
"597535","-105.43168944","38.18073737","170","","","","Cochise","Court","South",""," ","170 Cochise Court South ","","","Custer"
"597536","-105.44514369","38.1842537","220","","","","Rhonda","Road","",""," ","220 Rhonda Road ","","","Custer"
"597537","-105.44411342","38.18435644","215","","","","Rhonda","Road","",""," ","215 Rhonda Road ","","","Custer"
"597538","-105.46865618","38.22473146","2000","","","","Oak Grove","Circle","",""," ","2000 Oak Grove Circle ","","","Custer"
"597539","-105.46644371","38.25348209","1005","","","","Wild Bill","Boulevard","",""," ","1005 Wild Bill Boulevard ","","","Custer"
"597540","-105.42936575","38.24626737","490","","","","Kellogg","Court","",""," ","490 Kellogg Court ","","","Custer"
"597541","-105.42063687","38.20943244","100","","","","Cochise","Court","North",""," ","100 Cochise Court North ","","","Custer"
"597542","-105.41925485","38.21363098","325","","","","Cochise","Court","North",""," ","325 Cochise Court North ","","","Custer"
"597543","-105.53504384","38.23188446","1830","","","","Wild Turkey","Road","",""," ","1830 Wild Turkey Road ","","","Custer"
"597544","-105.52499418","38.22329342","356","","","","Tanager","Trail","",""," ","356 Tanager Trail ","","","Custer"
