"893135","-104.82458171","39.79126016","5271","","North","","Crown","Boulevard","","","","5271 North Crown Boulevard","","","Denver"
"893136","-104.95325108","39.66107377","3030","","South","","Detroit","Way","","","","3030 South Detroit Way","","","Denver"
"893137","-104.82400709","39.77630895","4366","","North","","Deephaven","Court","","","","4366 North Deephaven Court","","","Denver"
"893138","-105.02563768","39.67879085","2099","","South","","Federal","Boulevard","","","","2099 South Federal Boulevard","","","Denver"
"893139","-104.74590456","39.77700684","4360","","North","","Lisbon","Court","","","","4360 North Lisbon Court","","","Denver"
"893140","-104.82030753","39.78725496","5115","","North","","Deephaven","Court","","","","5115 North Deephaven Court","","","Denver"
"893141","-104.9086912","39.64254919","4111","","South","","Narcissus","Way","","","","4111 South Narcissus Way","","","Denver"
"893142","-105.05276962","39.69515217","1190","","South","","Sheridan","Boulevard","","","","1190 South Sheridan Boulevard","","","Denver"
"893143","-104.82268949","39.79484282","5554","","North","","Bedford","Court","","","","5554 North Bedford Court","","","Denver"
"893144","-105.03836172","39.67265629","2486","","South","","Patton","Court","","","","2486 South Patton Court","","","Denver"
"893145","-104.92660029","39.66284931","3055","","South","","Flamingo","Way","","","","3055 South Flamingo Way","","","Denver"
"893146","-104.93526371","39.72119277","307","","North","","Clermont Street","Parkway","","","","307 North Clermont Street Parkway","","","Denver"
"893147","-105.03433427","39.76085458","3024","","North","","Lowell","Boulevard","","","","3024 North Lowell Boulevard","","","Denver"
"893148","-105.04831541","39.6771561","2190","","South","","Wolcott","Court","","","","2190 South Wolcott Court","","","Denver"
"893149","-104.82908712","39.78789279","5061","","North","","Crown","Boulevard","","","","5061 North Crown Boulevard","","","Denver"
"893150","-105.03214368","39.67495151","2315","","South","","Knox","Court","","","","2315 South Knox Court","","","Denver"
"893151","-104.92486175","39.66521006","2992","","South","","Grape","Way","","","","2992 South Grape Way","","","Denver"
"893152","-105.10108247","39.63251845","4644","","South","","Garland","Way","","","","4644 South Garland Way","","","Denver"
"893153","-104.9539332","39.65831512","3218","","South","","Dallas","Court","","","","3218 South Dallas Court","","","Denver"
"893154","-105.03076142","39.75790573","2834","","North","","Java","Court","","","","2834 North Java Court","","","Denver"
"893155","-104.9275442","39.68518453","1730","","South","","Filbert","Court","","","","1730 South Filbert Court","","","Denver"
"893156","-104.93095393","39.69280015","1301","","South","","Edison","Way","","","","1301 South Edison Way","","","Denver"
"893157","-105.06251101","39.66424637","2799","","South","","Ingalls","Way","","","","2799 South Ingalls Way","","","Denver"
"893158","-104.93534541","39.72160315","323","","North","","Clermont Street","Parkway","","","","323 North Clermont Street Parkway","","","Denver"
"893159","-104.81110441","39.78338282","5038","","North","","Fraser","Way","","","","5038 North Fraser Way","","","Denver"
"893160","-105.06047524","39.66374462","2821","","South","","Harlan","Way","","","","2821 South Harlan Way","","","Denver"
"893161","-105.04778091","39.77170675","3931","","North","","Winona","Court","","","","3931 North Winona Court","","","Denver"
"893162","-104.89782191","39.66237321","3064","","South","","Spruce","Way","","","","3064 South Spruce Way","","","Denver"
"893163","-105.02186982","39.70357672","715","","South","","Dale","Court","","","","715 South Dale Court","","","Denver"
"893164","-104.94235506","39.66357576","3833","","East","","Nielsen","Lane","","","","3833 East Nielsen Lane","","","Denver"
"893165","-104.83140214","39.78618743","4965","","North","","Blackhawk","Way","","","","4965 North Blackhawk Way","","","Denver"
"893166","-104.93235202","39.74401497","4655","","East","","17Th Avenue","Parkway","","","","4655 East 17Th Avenue Parkway","","","Denver"
"893167","-105.06210448","39.66165326","2897","","South","","Harlan","Way","","","","2897 South Harlan Way","","","Denver"
"893168","-104.92375705","39.76172134","5450","","East","","Martin Luther King","Boulevard","","","","5450 East Martin Luther King Boulevard","","","Denver"
"893169","-104.84307681","39.78507543","4884","","North","","Scranton","Court","","","","4884 North Scranton Court","","","Denver"
"893170","-105.05426366","39.79003381","5161","","North","","Sheridan","Boulevard","","","","5161 North Sheridan Boulevard","","","Denver"
"893171","-104.88695728","39.755408","2626","","North","","Xanthia","Court","","","","2626 North Xanthia Court","","","Denver"
"893172","-105.0125036","39.7001588","870","","South","","Umatilla","Way","","","","870 South Umatilla Way","","","Denver"
"893173","-104.91316647","39.73083409","915","","North","","Monaco Street","Parkway","","","","915 North Monaco Street Parkway","","","Denver"
"893174","-104.81493296","39.78593903","5123","","North","","Enid","Way","","","","5123 North Enid Way","","","Denver"
"893175","-104.95146855","39.69964837","920","","South","","Clayton","Way","","","","920 South Clayton Way","","","Denver"
"893176","-104.91201591","39.65134557","3612","","South","","Narcissus","Way","","","","3612 South Narcissus Way","","","Denver"
"893177","-105.0508407","39.71447167","125","","South","","Yates","Way","","","","125 South Yates Way","","","Denver"
"893178","-105.04930754","39.68974168","1493","","South","","Wolcott","Way","","","","1493 South Wolcott Way","","","Denver"
"893179","-104.87934482","39.65787353","3222","","South","","Boston","Court","","","","3222 South Boston Court","","","Denver"
"893180","-104.82602855","39.79067822","5364","","North","","Blackhawk","Way","","","","5364 North Blackhawk Way","","","Denver"
"893181","-105.02120519","39.69836893","1000","","South","","Dale","Court","","","","1000 South Dale Court","","","Denver"
"893182","-105.03547287","39.66040348","3199","","South","","Lowell","Boulevard","","","","3199 South Lowell Boulevard","","","Denver"
"893183","-104.98725129","39.78694725","4976","","North","","Broadway","","","","","4976 North Broadway","","","Denver"
"893184","-104.92890958","39.74402302","5045","","East","","17Th Avenue","Parkway","","","","5045 East 17Th Avenue Parkway","","","Denver"
