"2061913","-104.72386919","38.87617324","3020"," ","","","Mandalay","Grove","","UNIT","1","3020 Mandalay Grove UNIT 1","Colorado Springs","80917","ElPaso"
"2061914","-104.72387187","38.87615132","3020"," ","","","Mandalay","Grove","","UNIT","2","3020 Mandalay Grove UNIT 2","Colorado Springs","80917","ElPaso"
"2061915","-104.72372267","38.87607596","3020"," ","","","Mandalay","Grove","","UNIT","6","3020 Mandalay Grove UNIT 6","Colorado Springs","80917","ElPaso"
"2061916","-104.72368377","38.87617486","3020"," ","","","Mandalay","Grove","","UNIT","1","3020 Mandalay Grove UNIT 1","Colorado Springs","80917","ElPaso"
"2061917","-104.84951821","38.85174915","919"," ","North","","19Th","Street","","APT","14","919 North 19Th Street APT 14","Colorado Springs","80904","ElPaso"
"2061918","-104.84943999","38.85190317","919"," ","North","","19Th","Street","","APT","17","919 North 19Th Street APT 17","Colorado Springs","80904","ElPaso"
"2061919","-104.84948144","38.8519034","919"," ","North","","19Th","Street","","APT","18","919 North 19Th Street APT 18","Colorado Springs","80904","ElPaso"
"2061920","-104.84921385","38.85177916","923"," ","North","","19Th","Street","","APT","8","923 North 19Th Street APT 8","Colorado Springs","80904","ElPaso"
"2061921","-104.84901434","38.85172712","923"," ","North","","19Th","Street","","APT","2","923 North 19Th Street APT 2","Colorado Springs","80904","ElPaso"
"2061922","-104.84893068","38.85165059","923"," ","North","","19Th","Street","","APT","1","923 North 19Th Street APT 1","Colorado Springs","80904","ElPaso"
"2061923","-104.84861241","38.85175717","927"," ","North","","19Th","Street","","APT","3","927 North 19Th Street APT 3","Colorado Springs","80904","ElPaso"
"2061924","-104.84861613","38.8517049","927"," ","North","","19Th","Street","","APT","19","927 North 19Th Street APT 19","Colorado Springs","80904","ElPaso"
"2061925","-104.848524","38.85172926","927"," ","North","","19Th","Street","","APT","13","927 North 19Th Street APT 13","Colorado Springs","80904","ElPaso"
"2061926","-104.84852484","38.85167774","927"," ","North","","19Th","Street","","APT","22","927 North 19Th Street APT 22","Colorado Springs","80904","ElPaso"
"2061927","-104.84843898","38.85164616","927"," ","North","","19Th","Street","","APT","16","927 North 19Th Street APT 16","Colorado Springs","80904","ElPaso"
"2061928","-104.84947038","38.85202068","935"," ","North","","19Th","Street","","APT","2","935 North 19Th Street APT 2","Colorado Springs","80904","ElPaso"
"2061929","-104.84947182","38.85213033","935"," ","North","","19Th","Street","","APT","9","935 North 19Th Street APT 9","Colorado Springs","80904","ElPaso"
"2061930","-104.84918428","38.85210679","935"," ","North","","19Th","Street","","APT","23","935 North 19Th Street APT 23","Colorado Springs","80904","ElPaso"
"2061931","-104.84851258","38.85210072","931"," ","North","","19Th","Street","","APT","18","931 North 19Th Street APT 18","Colorado Springs","80904","ElPaso"
"2061932","-104.848511","38.8518738","931"," ","North","","19Th","Street","","APT","24","931 North 19Th Street APT 24","Colorado Springs","80904","ElPaso"
"2061933","-104.84843661","38.85187529","931"," ","North","","19Th","Street","","APT","15","931 North 19Th Street APT 15","Colorado Springs","80904","ElPaso"
"2061934","-104.84912719","38.85174995","923"," ","North","","19Th","Street","","APT","14","923 North 19Th Street APT 14","Colorado Springs","80904","ElPaso"
"2061935","-104.84912957","38.85170117","923"," ","North","","19Th","Street","","APT","21","923 North 19Th Street APT 21","Colorado Springs","80904","ElPaso"
"2061936","-104.84937055","38.8518296","919"," ","North","","19Th","Street","","APT","3","919 North 19Th Street APT 3","Colorado Springs","80904","ElPaso"
"2061937","-104.84927451","38.85210634","935"," ","North","","19Th","Street","","APT","21","935 North 19Th Street APT 21","Colorado Springs","80904","ElPaso"
"2061938","-104.84927504","38.85204819","935"," ","North","","19Th","Street","","APT","14","935 North 19Th Street APT 14","Colorado Springs","80904","ElPaso"
"2061939","-104.84847425","38.85202614","931"," ","North","","19Th","Street","","APT","19","931 North 19Th Street APT 19","Colorado Springs","80904","ElPaso"
"2061940","-104.84840961","38.85202768","931"," ","North","","19Th","Street","","APT","3","931 North 19Th Street APT 3","Colorado Springs","80904","ElPaso"
"2061941","-104.84901493","38.85167934","923"," ","North","","19Th","Street","","APT","11","923 North 19Th Street APT 11","Colorado Springs","80904","ElPaso"
"2061942","-104.8490138","38.85175571","923"," ","North","","19Th","Street","","APT","12","923 North 19Th Street APT 12","Colorado Springs","80904","ElPaso"
"2061943","-104.84854985","38.85202561","931"," ","North","","19Th","Street","","APT","12","931 North 19Th Street APT 12","Colorado Springs","80904","ElPaso"
"2061944","-104.84854932","38.85195029","931"," ","North","","19Th","Street","","APT","14","931 North 19Th Street APT 14","Colorado Springs","80904","ElPaso"
"2061945","-104.80070366","38.85215016","1309"," ","East","","Columbia","Street","","APT","7","1309 East Columbia Street APT 7","Colorado Springs","80909","ElPaso"
"2061946","-104.80054324","38.85218971","1309"," ","East","","Columbia","Street","","APT","1","1309 East Columbia Street APT 1","Colorado Springs","80909","ElPaso"
"2061947","-104.80073564","38.85180331","1315"," ","East","","Columbia","Street","","APT","1","1315 East Columbia Street APT 1","Colorado Springs","80909","ElPaso"
"2061948","-104.80064145","38.85177176","1315"," ","East","","Columbia","Street","","APT","8","1315 East Columbia Street APT 8","Colorado Springs","80909","ElPaso"
"2061949","-104.80122789","38.85206152","1303"," ","East","","Columbia","Street","","APT","2","1303 East Columbia Street APT 2","Colorado Springs","80909","ElPaso"
"2061950","-104.80113642","38.85195987","1303"," ","East","","Columbia","Street","","APT","3","1303 East Columbia Street APT 3","Colorado Springs","80909","ElPaso"
"2061951","-104.80151623","38.85191536","1213"," ","East","","Columbia","Street","","APT","5","1213 East Columbia Street APT 5","Colorado Springs","80909","ElPaso"
"2061952","-104.80152465","38.8519893","1213"," ","East","","Columbia","Street","","APT","2","1213 East Columbia Street APT 2","Colorado Springs","80909","ElPaso"
"2061953","-104.80107452","38.85162069","1310"," ","East","","San Miguel","Street","","APT","7","1310 East San Miguel Street APT 7","Colorado Springs","80909","ElPaso"
"2061954","-104.80101867","38.85156553","1310"," ","East","","San Miguel","Street","","APT","6","1310 East San Miguel Street APT 6","Colorado Springs","80909","ElPaso"
"2061955","-104.80107679","38.85169936","1310"," ","East","","San Miguel","Street","","APT","3","1310 East San Miguel Street APT 3","Colorado Springs","80909","ElPaso"
"2061956","-104.80081088","38.85144623","1316"," ","East","","San Miguel","Street","","APT","1","1316 East San Miguel Street APT 1","Colorado Springs","80909","ElPaso"
"2061957","-104.80072505","38.85134083","1316"," ","East","","San Miguel","Street","","APT","1","1316 East San Miguel Street APT 1","Colorado Springs","80909","ElPaso"
"2061958","-104.80132605","38.85154188","1304"," ","East","","San Miguel","Street","","APT","6","1304 East San Miguel Street APT 6","Colorado Springs","80909","ElPaso"
"2061959","-104.8014126","38.85157576","1304"," ","East","","San Miguel","Street","","APT","1","1304 East San Miguel Street APT 1","Colorado Springs","80909","ElPaso"
"2061960","-104.80174659","38.85151355","1214"," ","East","","San Miguel","Street","","APT","8","1214 East San Miguel Street APT 8","Colorado Springs","80909","ElPaso"
"2061961","-104.80169381","38.85145603","1214"," ","East","","San Miguel","Street","","APT","9","1214 East San Miguel Street APT 9","Colorado Springs","80909","ElPaso"
"2061962","-104.80188444","38.851599","1214"," ","East","","San Miguel","Street","","APT","2","1214 East San Miguel Street APT 2","Colorado Springs","80909","ElPaso"
"2061963","-104.80178946","38.85149355","1214"," ","East","","San Miguel","Street","","APT","3","1214 East San Miguel Street APT 3","Colorado Springs","80909","ElPaso"
"2061964","-104.80227369","38.85211088","1207"," ","East","","Columbia","Street","","APT","5","1207 East Columbia Street APT 5","Colorado Springs","80909","ElPaso"
"2061965","-104.80222245","38.85205098","1207"," ","East","","Columbia","Street","","APT","6","1207 East Columbia Street APT 6","Colorado Springs","80909","ElPaso"
"2061966","-104.80211454","38.85186561","1207"," ","East","","Columbia","Street","","APT","4","1207 East Columbia Street APT 4","Colorado Springs","80909","ElPaso"
"2061967","-104.80237007","38.85153284","1202"," ","East","","San Miguel","Street","","APT","9","1202 East San Miguel Street APT 9","Colorado Springs","80909","ElPaso"
"2061968","-104.80255971","38.85167691","1202"," ","East","","San Miguel","Street","","APT","2","1202 East San Miguel Street APT 2","Colorado Springs","80909","ElPaso"
"2061969","-104.80250909","38.85200526","1201"," ","East","","Columbia","Street","","APT","8","1201 East Columbia Street APT 8","Colorado Springs","80909","ElPaso"
"2061970","-104.80246087","38.85194896","1201"," ","East","","Columbia","Street","","APT","7","1201 East Columbia Street APT 7","Colorado Springs","80909","ElPaso"
"2061971","-104.80232","38.85185992","1201"," ","East","","Columbia","Street","","APT","1","1201 East Columbia Street APT 1","Colorado Springs","80909","ElPaso"
"2061972","-104.80226289","38.85173229","1208"," ","East","","San Miguel","Street","","APT","9","1208 East San Miguel Street APT 9","Colorado Springs","80909","ElPaso"
"2061973","-104.80211966","38.85157292","1208"," ","East","","San Miguel","Street","","APT","6","1208 East San Miguel Street APT 6","Colorado Springs","80909","ElPaso"
"2061974","-104.80212659","38.85164328","1208"," ","East","","San Miguel","Street","","APT","1","1208 East San Miguel Street APT 1","Colorado Springs","80909","ElPaso"
"2061975","-104.80202862","38.85153186","1208"," ","East","","San Miguel","Street","","APT","1","1208 East San Miguel Street APT 1","Colorado Springs","80909","ElPaso"
"2061976","-104.80212537","38.85109955","1211"," ","East","","San Miguel","Street","","APT","4","1211 East San Miguel Street APT 4","Colorado Springs","80909","ElPaso"
"2061977","-104.80114488","38.85098712","1235"," ","East","","San Miguel","Street","","APT","5","1235 East San Miguel Street APT 5","Colorado Springs","80909","ElPaso"
"2061978","-104.80122514","38.85103885","1235"," ","East","","San Miguel","Street","","APT","2","1235 East San Miguel Street APT 2","Colorado Springs","80909","ElPaso"
"2061979","-104.80078175","38.85094573","1313"," ","East","","San Miguel","Street","","APT","4","1313 East San Miguel Street APT 4","Colorado Springs","80909","ElPaso"
"2061980","-104.80189404","38.85061549","1223"," ","East","","San Miguel","Street","","APT","9","1223 East San Miguel Street APT 9","Colorado Springs","80909","ElPaso"
"2061981","-104.80182239","38.85061744","1223"," ","East","","San Miguel","Street","","APT","8","1223 East San Miguel Street APT 8","Colorado Springs","80909","ElPaso"
"2061982","-104.80172756","38.85065143","1223"," ","East","","San Miguel","Street","","APT","1","1223 East San Miguel Street APT 1","Colorado Springs","80909","ElPaso"
"2061983","-104.80155221","38.85065991","1223"," ","East","","San Miguel","Street","","APT","1","1223 East San Miguel Street APT 1","Colorado Springs","80909","ElPaso"
"2061984","-104.80117577","38.85054774","1301"," ","East","","San Miguel","Street","","APT","7","1301 East San Miguel Street APT 7","Colorado Springs","80909","ElPaso"
"2061985","-104.80110121","38.85053538","1301"," ","East","","San Miguel","Street","","APT","6","1301 East San Miguel Street APT 6","Colorado Springs","80909","ElPaso"
"2061986","-104.80126212","38.8506007","1301"," ","East","","San Miguel","Street","","APT","3","1301 East San Miguel Street APT 3","Colorado Springs","80909","ElPaso"
"2061987","-104.80205053","38.85088109","1219"," ","East","","San Miguel","Street","","APT","6","1219 East San Miguel Street APT 6","Colorado Springs","80909","ElPaso"
"2061988","-104.80204515","38.85084645","1219"," ","East","","San Miguel","Street","","APT","2","1219 East San Miguel Street APT 2","Colorado Springs","80909","ElPaso"
"2061989","-104.80188015","38.85086463","1219"," ","East","","San Miguel","Street","","APT","3","1219 East San Miguel Street APT 3","Colorado Springs","80909","ElPaso"
"2061990","-104.80136317","38.85083302","1229"," ","East","","San Miguel","Street","","APT","7","1229 East San Miguel Street APT 7","Colorado Springs","80909","ElPaso"
"2061991","-104.80152479","38.85082684","1229"," ","East","","San Miguel","Street","","APT","1","1229 East San Miguel Street APT 1","Colorado Springs","80909","ElPaso"
"2061992","-104.80092679","38.85075217","1307"," ","East","","San Miguel","Street","","APT","5","1307 East San Miguel Street APT 5","Colorado Springs","80909","ElPaso"
"2061993","-104.80095151","38.85071895","1307"," ","East","","San Miguel","Street","","APT","1","1307 East San Miguel Street APT 1","Colorado Springs","80909","ElPaso"
"2061994","-104.80081046","38.85064898","1307"," ","East","","San Miguel","Street","","APT","1","1307 East San Miguel Street APT 1","Colorado Springs","80909","ElPaso"
"2061995","-104.78851766","38.85790813","1803"," ","","","Prairie","Road","","APT","211","1803 Prairie Road APT 211","Colorado Springs","80909","ElPaso"
"2061996","-104.78848154","38.85801398","1803"," ","","","Prairie","Road","","APT","11","1803 Prairie Road APT 11","Colorado Springs","80909","ElPaso"
"2061997","-104.78861647","38.8577824","1803"," ","","","Prairie","Road","","APT","22","1803 Prairie Road APT 22","Colorado Springs","80909","ElPaso"
"2061998","-104.78855684","38.85764856","1803"," ","","","Prairie","Road","","APT","313","1803 Prairie Road APT 313","Colorado Springs","80909","ElPaso"
"2061999","-104.78851956","38.8575661","1803"," ","","","Prairie","Road","","APT","214","1803 Prairie Road APT 214","Colorado Springs","80909","ElPaso"
"2062000","-104.7884791","38.85749673","1803"," ","","","Prairie","Road","","APT","115","1803 Prairie Road APT 115","Colorado Springs","80909","ElPaso"
"2062001","-104.78855378","38.85749718","1803"," ","","","Prairie","Road","","APT","315","1803 Prairie Road APT 315","Colorado Springs","80909","ElPaso"
"2062002","-104.78861086","38.85818996","1803"," ","","","Prairie","Road","","APT","22","1803 Prairie Road APT 22","Colorado Springs","80909","ElPaso"
"2062003","-104.78828707","38.85827995","1803"," ","","","Prairie","Road","","APT","15","1803 Prairie Road APT 15","Colorado Springs","80909","ElPaso"
"2062004","-104.78818582","38.8581411","1803"," ","","","Prairie","Road","","APT","17","1803 Prairie Road APT 17","Colorado Springs","80909","ElPaso"
"2062005","-104.7885642","38.85823828","1803"," ","","","Prairie","Road","","APT","33","1803 Prairie Road APT 33","Colorado Springs","80909","ElPaso"
"2062006","-104.78828548","38.85822866","1803"," ","","","Prairie","Road","","APT","35","1803 Prairie Road APT 35","Colorado Springs","80909","ElPaso"
"2062007","-104.78818552","38.85820547","1803"," ","","","Prairie","Road","","APT","37","1803 Prairie Road APT 37","Colorado Springs","80909","ElPaso"
"2062008","-104.78850413","38.85820624","1803"," ","","","Prairie","Road","","APT","39","1803 Prairie Road APT 39","Colorado Springs","80909","ElPaso"
"2062009","-104.78865554","38.85753356","1803"," ","","","Prairie","Road","","APT","117","1803 Prairie Road APT 117","Colorado Springs","80909","ElPaso"
"2062010","-104.78857019","38.85753304","1803"," ","","","Prairie","Road","","APT","317","1803 Prairie Road APT 317","Colorado Springs","80909","ElPaso"
"2062011","-104.78865532","38.85786011","1803"," ","","","Prairie","Road","","APT","121","1803 Prairie Road APT 121","Colorado Springs","80909","ElPaso"
"2062012","-104.78856997","38.85785959","1803"," ","","","Prairie","Road","","APT","321","1803 Prairie Road APT 321","Colorado Springs","80909","ElPaso"
"2062013","-104.7877096","38.8582003","1809"," ","","","Eagle View","Drive","","","1","1809 Eagle View Drive 1","Colorado Springs","80909","ElPaso"
"2062014","-104.78770753","38.85810256","1809"," ","","","Eagle View","Drive","","","2","1809 Eagle View Drive 2","Colorado Springs","80909","ElPaso"
"2062015","-104.78770077","38.8578955","1805"," ","","","Eagle View","Drive","","","2","1805 Eagle View Drive 2","Colorado Springs","80909","ElPaso"
"2062016","-104.78768459","38.85753261","1709"," ","","","Eagle View","Drive","","","1","1709 Eagle View Drive 1","Colorado Springs","80909","ElPaso"
"2062017","-104.78773444","38.85717626","1705"," ","","","Eagle View","Drive","","","4","1705 Eagle View Drive 4","Colorado Springs","80909","ElPaso"
"2062018","-104.78675501","38.85795289","1807"," ","","","Monteagle","Street","","","4","1807 Monteagle Street 4","Colorado Springs","80909","ElPaso"
"2062019","-104.78725902","38.85729672","1710"," ","","","Monteagle","Street","","","3","1710 Monteagle Street 3","Colorado Springs","80909","ElPaso"
"2062020","-104.78725208","38.85740932","1714"," ","","","Monteagle","Street","","","2","1714 Monteagle Street 2","Colorado Springs","80909","ElPaso"
"2062021","-104.78735789","38.85772099","1802"," ","","","Monteagle","Street","","","4","1802 Monteagle Street 4","Colorado Springs","80909","ElPaso"
"2062022","-104.78735666","38.85783678","1806"," ","","","Monteagle","Street","","","1","1806 Monteagle Street 1","Colorado Springs","80909","ElPaso"
"2062023","-104.78675297","38.8581157","1811"," ","","","Monteagle","Street","","","1","1811 Monteagle Street 1","Colorado Springs","80909","ElPaso"
"2062024","-104.7866463","38.85811266","1811"," ","","","Monteagle","Street","","","3","1811 Monteagle Street 3","Colorado Springs","80909","ElPaso"
"2062025","-104.78767647","38.8586386","2310"," ","East","","La Salle","Street","","UNIT","11","2310 East La Salle Street UNIT 11","Colorado Springs","80909","ElPaso"
"2062026","-104.78766283","38.85894936","2280"," ","East","","La Salle","Street","","UNIT","11","2280 East La Salle Street UNIT 11","Colorado Springs","80909","ElPaso"
"2062027","-104.78758976","38.85894033","2280"," ","East","","La Salle","Street","","UNIT","12","2280 East La Salle Street UNIT 12","Colorado Springs","80909","ElPaso"
"2062028","-104.78825089","38.85905299","2250"," ","East","","La Salle","Street","","UNIT","17","2250 East La Salle Street UNIT 17","Colorado Springs","80909","ElPaso"
"2062029","-104.78810679","38.85901349","2250"," ","East","","La Salle","Street","","UNIT","15","2250 East La Salle Street UNIT 15","Colorado Springs","80909","ElPaso"
"2062030","-104.79317297","38.86104579","1802"," ","East","","La Salle","Street","","APT","11","1802 East La Salle Street APT 11","Colorado Springs","80909","ElPaso"
"2062031","-104.79312935","38.86098713","1802"," ","East","","La Salle","Street","","APT","8","1802 East La Salle Street APT 8","Colorado Springs","80909","ElPaso"
"2062032","-104.79321016","38.86098524","1802"," ","East","","La Salle","Street","","APT","3","1802 East La Salle Street APT 3","Colorado Springs","80909","ElPaso"
"2062033","-104.79296315","38.86090007","1804"," ","East","","La Salle","Street","","APT","4","1804 East La Salle Street APT 4","Colorado Springs","80909","ElPaso"
"2062034","-104.79266483","38.86079285","1806"," ","East","","La Salle","Street","","APT","11","1806 East La Salle Street APT 11","Colorado Springs","80909","ElPaso"
"2062035","-104.79276085","38.86079463","1806"," ","East","","La Salle","Street","","APT","6","1806 East La Salle Street APT 6","Colorado Springs","80909","ElPaso"
"2062036","-104.7926151","38.86073534","1806"," ","East","","La Salle","Street","","APT","8","1806 East La Salle Street APT 8","Colorado Springs","80909","ElPaso"
"2062037","-104.79284624","38.86079157","1806"," ","East","","La Salle","Street","","APT","1","1806 East La Salle Street APT 1","Colorado Springs","80909","ElPaso"
"2062038","-104.79270049","38.86073229","1806"," ","East","","La Salle","Street","","APT","3","1806 East La Salle Street APT 3","Colorado Springs","80909","ElPaso"
"2062039","-104.79181827","38.86012205","1930"," ","East","","La Salle","Street","","APT","22","1930 East La Salle Street APT 22","Colorado Springs","80909","ElPaso"
"2062040","-104.79174391","38.86011873","1930"," ","East","","La Salle","Street","","APT","14","1930 East La Salle Street APT 14","Colorado Springs","80909","ElPaso"
"2062041","-104.79177728","38.86007413","1930"," ","East","","La Salle","Street","","APT","34","1930 East La Salle Street APT 34","Colorado Springs","80909","ElPaso"
"2062042","-104.7917253","38.860029","1930"," ","East","","La Salle","Street","","APT","35","1930 East La Salle Street APT 35","Colorado Springs","80909","ElPaso"
"2062043","-104.79156053","38.86004325","1930"," ","East","","La Salle","Street","","APT","11","1930 East La Salle Street APT 11","Colorado Springs","80909","ElPaso"
"2062044","-104.7915939","38.85999864","1930"," ","East","","La Salle","Street","","APT","31","1930 East La Salle Street APT 31","Colorado Springs","80909","ElPaso"
"2062045","-104.7915183","38.85999818","1930"," ","East","","La Salle","Street","","APT","212","1930 East La Salle Street APT 212","Colorado Springs","80909","ElPaso"
"2062046","-104.79154799","38.85995546","1930"," ","East","","La Salle","Street","","APT","311","1930 East La Salle Street APT 311","Colorado Springs","80909","ElPaso"
"2062047","-104.79150695","38.85991325","1930"," ","East","","La Salle","Street","","APT","213","1930 East La Salle Street APT 213","Colorado Springs","80909","ElPaso"
"2062048","-104.79138685","38.85997354","1930"," ","East","","La Salle","Street","","APT","116","1930 East La Salle Street APT 116","Colorado Springs","80909","ElPaso"
"2062049","-104.79133856","38.85992462","1930"," ","East","","La Salle","Street","","APT","218","1930 East La Salle Street APT 218","Colorado Springs","80909","ElPaso"
"2062050","-104.79136825","38.8598819","1930"," ","East","","La Salle","Street","","APT","317","1930 East La Salle Street APT 317","Colorado Springs","80909","ElPaso"
"2062051","-104.79129758","38.8598767","1930"," ","East","","La Salle","Street","","APT","32","1930 East La Salle Street APT 32","Colorado Springs","80909","ElPaso"
"2062052","-104.79132602","38.85983683","1930"," ","East","","La Salle","Street","","APT","219","1930 East La Salle Street APT 219","Colorado Springs","80909","ElPaso"
"2062053","-104.79187764","38.86003755","1930"," ","East","","La Salle","Street","","APT","11","1930 East La Salle Street APT 11","Colorado Springs","80909","ElPaso"
"2062054","-104.79157768","38.85991369","1930"," ","East","","La Salle","Street","","APT","111","1930 East La Salle Street APT 111","Colorado Springs","80909","ElPaso"
"2062055","-104.79146229","38.85986817","1930"," ","East","","La Salle","Street","","APT","115","1930 East La Salle Street APT 115","Colorado Springs","80909","ElPaso"
"2062056","-104.79226525","38.86048361","1920"," ","East","","La Salle","Street","","APT","114","1920 East La Salle Street APT 114","Colorado Springs","80909","ElPaso"
"2062057","-104.7922947","38.86043493","1920"," ","East","","La Salle","Street","","APT","314","1920 East La Salle Street APT 314","Colorado Springs","80909","ElPaso"
"2062058","-104.79224062","38.8603855","1920"," ","East","","La Salle","Street","","APT","311","1920 East La Salle Street APT 311","Colorado Springs","80909","ElPaso"
"2062059","-104.79226758","38.86034157","1920"," ","East","","La Salle","Street","","APT","111","1920 East La Salle Street APT 111","Colorado Springs","80909","ElPaso"
"2062060","-104.79214867","38.86040425","1920"," ","East","","La Salle","Street","","APT","29","1920 East La Salle Street APT 29","Colorado Springs","80909","ElPaso"
"2062061","-104.79206942","38.86040257","1920"," ","East","","La Salle","Street","","APT","18","1920 East La Salle Street APT 18","Colorado Springs","80909","ElPaso"
"2062062","-104.79206052","38.86028596","1920"," ","East","","La Salle","Street","","APT","25","1920 East La Salle Street APT 25","Colorado Springs","80909","ElPaso"
"2062063","-104.79200718","38.86037716","1920"," ","East","","La Salle","Street","","APT","16","1920 East La Salle Street APT 16","Colorado Springs","80909","ElPaso"
"2062064","-104.79199527","38.86025696","1920"," ","East","","La Salle","Street","","APT","23","1920 East La Salle Street APT 23","Colorado Springs","80909","ElPaso"
"2062065","-104.79191726","38.86025362","1920"," ","East","","La Salle","Street","","APT","31","1920 East La Salle Street APT 31","Colorado Springs","80909","ElPaso"
"2062066","-104.79190608","38.86027406","1920"," ","East","","La Salle","Street","","APT","32","1920 East La Salle Street APT 32","Colorado Springs","80909","ElPaso"
"2062067","-104.7794819","38.85349085","1416"," ","","","Stanley","Lane","","APT","5","1416 Stanley Lane APT 5","Colorado Springs","80909","ElPaso"
"2062068","-104.77948479","38.85356667","1416"," ","","","Stanley","Lane","","APT","2","1416 Stanley Lane APT 2","Colorado Springs","80909","ElPaso"
"2062069","-104.77974522","38.85401225","1424"," ","","","Stanley","Lane","","APT","8","1424 Stanley Lane APT 8","Colorado Springs","80909","ElPaso"
"2062070","-104.77967987","38.85396322","1424"," ","","","Stanley","Lane","","APT","3","1424 Stanley Lane APT 3","Colorado Springs","80909","ElPaso"
"2062071","-104.77965023","38.85382002","1424"," ","","","Stanley","Lane","","APT","1","1424 Stanley Lane APT 1","Colorado Springs","80909","ElPaso"
"2062072","-104.77933884","38.85335205","1408"," ","","","Stanley","Lane","","APT","8","1408 Stanley Lane APT 8","Colorado Springs","80909","ElPaso"
"2062073","-104.77923658","38.85333568","1408"," ","","","Stanley","Lane","","APT","3","1408 Stanley Lane APT 3","Colorado Springs","80909","ElPaso"
"2062074","-104.77822417","38.85482726","2718"," ","","","Palmer Park","Boulevard","","APT","24","2718 Palmer Park Boulevard APT 24","Colorado Springs","80909","ElPaso"
"2062075","-104.77816809","38.85482596","2718"," ","","","Palmer Park","Boulevard","","APT","33","2718 Palmer Park Boulevard APT 33","Colorado Springs","80909","ElPaso"
"2062076","-104.77810835","38.85482559","2718"," ","","","Palmer Park","Boulevard","","APT","13","2718 Palmer Park Boulevard APT 13","Colorado Springs","80909","ElPaso"
"2062077","-104.77825236","38.854693","2718"," ","","","Palmer Park","Boulevard","","APT","15","2718 Palmer Park Boulevard APT 15","Colorado Springs","80909","ElPaso"
"2062078","-104.77819369","38.85482707","2718"," ","","","Palmer Park","Boulevard","","APT","34","2718 Palmer Park Boulevard APT 34","Colorado Springs","80909","ElPaso"
"2062079","-104.77756164","38.85486215","1510"," ","","","Yuma","Street","","APT","23","1510 Yuma Street APT 23","Colorado Springs","80909","ElPaso"
"2062080","-104.77756111","38.85479445","1510"," ","","","Yuma","Street","","APT","24","1510 Yuma Street APT 24","Colorado Springs","80909","ElPaso"
"2062081","-104.77730652","38.85476903","1510"," ","","","Yuma","Street","","APT","16","1510 Yuma Street APT 16","Colorado Springs","80909","ElPaso"
"2062082","-104.77758109","38.85448359","1504"," ","","","Yuma","Street","","APT","34","1504 Yuma Street APT 34","Colorado Springs","80909","ElPaso"
"2062083","-104.77758039","38.8544321","1504"," ","","","Yuma","Street","","APT","14","1504 Yuma Street APT 14","Colorado Springs","80909","ElPaso"
"2062084","-104.7774633","38.85455532","1504"," ","","","Yuma","Street","","APT","12","1504 Yuma Street APT 12","Colorado Springs","80909","ElPaso"
"2062085","-104.77746261","38.85450383","1504"," ","","","Yuma","Street","","APT","32","1504 Yuma Street APT 32","Colorado Springs","80909","ElPaso"
"2062086","-104.77731551","38.85446001","1504"," ","","","Yuma","Street","","APT","26","1504 Yuma Street APT 26","Colorado Springs","80909","ElPaso"
"2062087","-104.77777485","38.84536351","901"," ","","","Yuma","Street","","UNIT","A","901 Yuma Street UNIT A","Colorado Springs","80909","ElPaso"
"2062088","-104.77777567","38.84564116","903"," ","","","Yuma","Street","","UNIT","A","903 Yuma Street UNIT A","Colorado Springs","80909","ElPaso"
"2062089","-104.83089415","38.80255868","57"," ","","","Newport","Circle","","APT","B","57 Newport Circle APT B","Colorado Springs","80906","ElPaso"
"2062090","-104.80206204","38.88000756","3303"," ","North","","Hancock","Avenue","","","61","3303 North Hancock Avenue 61","Colorado Springs","80907","ElPaso"
"2062091","-104.80230999","38.88005317","3303"," ","North","","Hancock","Avenue","","","41","3303 North Hancock Avenue 41","Colorado Springs","80907","ElPaso"
"2062092","-104.80205832","38.87988075","3303"," ","North","","Hancock","Avenue","","","62","3303 North Hancock Avenue 62","Colorado Springs","80907","ElPaso"
"2062093","-104.80229904","38.87995211","3303"," ","North","","Hancock","Avenue","","","4","3303 North Hancock Avenue 4","Colorado Springs","80907","ElPaso"
"2062094","-104.80178393","38.87931142","3303"," ","North","","Hancock","Avenue","","","78","3303 North Hancock Avenue 78","Colorado Springs","80907","ElPaso"
"2062095","-104.80180317","38.8794145","3303"," ","North","","Hancock","Avenue","","","79","3303 North Hancock Avenue 79","Colorado Springs","80907","ElPaso"
"2062096","-104.80244394","38.88132105","3303"," ","North","","Hancock","Avenue","","","98","3303 North Hancock Avenue 98","Colorado Springs","80907","ElPaso"
"2062097","-104.80300773","38.8797537","3303"," ","North","","Hancock","Avenue","","","12","3303 North Hancock Avenue 12","Colorado Springs","80907","ElPaso"
"2062098","-104.80230323","38.88120385","3303"," ","North","","Hancock","Avenue","","","96","3303 North Hancock Avenue 96","Colorado Springs","80907","ElPaso"
"2062099","-104.80292771","38.8803577","3303"," ","North","","Hancock","Avenue","","","47","3303 North Hancock Avenue 47","Colorado Springs","80907","ElPaso"
"2062100","-104.80274726","38.88120185","3303"," ","North","","Hancock","Avenue","","","49","3303 North Hancock Avenue 49","Colorado Springs","80907","ElPaso"
"2062101","-104.80264059","38.8811286","3303"," ","North","","Hancock","Avenue","","","5","3303 North Hancock Avenue 5","Colorado Springs","80907","ElPaso"
