"1968004","-104.72706249","40.5206537","1305",""," "," ","Colorado","Parkway"," ",""," ","1305 Colorado Parkway ","Eaton","80615","Weld"
"1968005","-104.7280941","40.52059165","1345",""," "," ","Colorado","Parkway"," ",""," ","1345 Colorado Parkway ","Eaton","80615","Weld"
"1968006","-104.7275173","40.52063957","1325",""," "," ","Colorado","Parkway"," ",""," ","1325 Colorado Parkway ","Eaton","80615","Weld"
"1968007","-104.6898216","40.38174165","3300",""," "," ","State","Street"," ",""," ","3300 State Street ","Evans","80620","Weld"
"1968008","-104.70731027","40.37466138","1711",""," "," ","Rachael","Court"," ",""," ","1711 Rachael Court ","Evans","80620","Weld"
"1968009","-104.7069592","40.37465349","1707",""," "," ","Rachael","Court"," ",""," ","1707 Rachael Court ","Evans","80620","Weld"
"1968010","-104.70661522","40.37465297","1703",""," "," ","Rachael","Court"," ",""," ","1703 Rachael Court ","Evans","80620","Weld"
"1968011","-104.70730656","40.3744347","1710",""," "," ","Rachael","Court"," ",""," ","1710 Rachael Court ","Evans","80620","Weld"
"1968012","-104.70695219","40.37443379","1706",""," "," ","Rachael","Court"," ",""," ","1706 Rachael Court ","Evans","80620","Weld"
"1968013","-104.70663015","40.37443374","1702",""," "," ","Rachael","Court"," ",""," ","1702 Rachael Court ","Evans","80620","Weld"
"1968014","-104.70815322","40.37401068","1757",""," "," ","Rowan","Lane"," ",""," ","1757 Rowan Lane ","Evans","80620","Weld"
"1968015","-104.70805864","40.37401155","1759",""," "," ","Rowan","Lane"," ",""," ","1759 Rowan Lane ","Evans","80620","Weld"
"1968016","-104.70257246","40.373621","3995",""," "," ","Burlington","Avenue"," ",""," ","3995 Burlington Avenue ","Evans","80620","Weld"
"1968017","-104.96674672","40.04751809","3261",""," "," ","Meadowbrook","Place"," ",""," ","3261 Meadowbrook Place ","Dacono","80514","Weld"
"1968018","-104.96787648","40.04749586","4642",""," "," ","Sedona","Lane"," ",""," ","4642 Sedona Lane ","Dacono","80514","Weld"
"1968019","-104.96812395","40.04749626","4630",""," "," ","Sedona","Lane"," ",""," ","4630 Sedona Lane ","Dacono","80514","Weld"
"1968020","-104.96421131","40.04745662","4855",""," "," ","Sunset","Place"," ",""," ","4855 Sunset Place ","Dacono","80514","Weld"
"1968021","-104.96978372","40.04739118","4589",""," "," ","Sedona","Lane"," ",""," ","4589 Sedona Lane ","Dacono","80514","Weld"
