"20299","-105.85572758","38.45053263","798","","","","Pinion Hills","Drive","","","","798 Pinion Hills Drive","Howard","81233","Fremont"
"20300","-105.69950699","38.32883922","601","","","","Road D","","","","","601 Road D","Cotopaxi","81223","Fremont"
"20301","-105.30012367","38.57427538","9201","","","Cr","69","","","","","9201 Cr 69","Canon City","81212","Fremont"
"20302","-105.30210855","38.58039422","9421","","","Cr","69","","","","","9421 Cr 69","Canon City","81212","Fremont"
"20303","-105.30034242","38.58405421","9498","","","Cr","69","","","","","9498 Cr 69","Canon City","81212","Fremont"
"20304","-105.30192478","38.58540822","9618","","","Cr","69","","","","","9618 Cr 69","Canon City","81212","Fremont"
"20305","-105.30779023","38.58538424","10338","","","Cr","69","","","","","10338 Cr 69","Canon City","81212","Fremont"
"20306","-105.31005622","38.58709067","10398","","","Cr","69","","","","","10398 Cr 69","Canon City","81212","Fremont"
"20307","-105.31606655","38.57988917","10421","","","Cr","69","","","","","10421 Cr 69","Canon City","81212","Fremont"
"20308","-105.31908318","38.57935048","10551","","","Cr","69","","","","","10551 Cr 69","Canon City","81212","Fremont"
"20309","-105.32113299","38.58210442","10564","","","Cr","69","","","","","10564 Cr 69","Canon City","81212","Fremont"
"20310","-105.32915902","38.58661003","11450","","","Cr","69","","","","","11450 Cr 69","Canon City","81212","Fremont"
"20311","-105.32991607","38.58331612","11453","","","Cr","69","","","","","11453 Cr 69","Canon City","81212","Fremont"
"20312","-105.36196778","38.62318262","16501","","","Cr","69","","","","","16501 Cr 69","Canon City","81212","Fremont"
"20313","-105.36469833","38.62611612","16950","","","Cr","69","","","","","16950 Cr 69","Canon City","81212","Fremont"
"20314","-105.2121505","38.36762094","2455","","","Cr","78","","","","","2455 Cr 78","Canon City","81212","Fremont"
"20315","-105.17474073","38.3944604","2228","","","Cr","79","","","","","2228 Cr 79","Canon City","81212","Fremont"
"20316","-105.22552353","38.36951115","186","","","Cr","80","","","","","186 Cr 80","Canon City","81212","Fremont"
"20317","-105.22661555","38.36969066","203","","","Cr","80","","","","","203 Cr 80","Canon City","81212","Fremont"
"20318","-105.22446317","38.37032111","380","","","Cr","80","","","","","380 Cr 80","Canon City","81212","Fremont"
"20319","-105.55855783","38.60591183","498","","","Cr","9A","","","","","498 Cr 9A","Canon City","81212","Fremont"
"20320","-105.79119984","38.64111423","883","","","Cr","117A","","","","","883 Cr 117A","Canon City","81212","Fremont"
"20321","-105.79484813","38.64143393","1097","","","Cr","117A","","","","","1097 Cr 117A","Canon City","81212","Fremont"
"20322","-105.16978308","38.45046799","198","","","Cr","123","","","","","198 Cr 123","Canon City","81212","Fremont"
"20323","-105.16370127","38.45372512","440","","","Cr","123","","","","","440 Cr 123","Canon City","81212","Fremont"
"20324","-105.14947951","38.462947","1501","","","Cr","123","","","","","1501 Cr 123","Canon City","81212","Fremont"
"20325","-105.15075822","38.4607768","1505","","","Cr","123","","","","","1505 Cr 123","Canon City","81212","Fremont"
"20326","-105.12950999","38.46574746","2833","","","Cr","123","","","","","2833 Cr 123","Canon City","81212","Fremont"
"20327","-105.23677084","38.42445316","29","","","Cr","143","","","","","29 Cr 143","Canon City","81212","Fremont"
"20328","-105.23768827","38.424231","59","","","Cr","143","","","","","59 Cr 143","Canon City","81212","Fremont"
"20329","-105.23618552","38.42327717","116","","","Cr","143","","","","","116 Cr 143","Canon City","81212","Fremont"
"20330","-105.23600639","38.42276742","138","","","Cr","143","","","","","138 Cr 143","Canon City","81212","Fremont"
"20331","-105.23822154","38.41665846","573","","","Cr","143","","","","","573 Cr 143","Canon City","81212","Fremont"
"20332","-105.23916481","38.41489479","625","","","Cr","143","","","","","625 Cr 143","Canon City","81212","Fremont"
"20333","-105.23743752","38.41558067","629","","","Cr","143","","","","","629 Cr 143","Canon City","81212","Fremont"
"20334","-105.23681847","38.4152165","646","","","Cr","143","","","","","646 Cr 143","Canon City","81212","Fremont"
"20335","-105.23719881","38.413824","740","","","Cr","143","","","","","740 Cr 143","Canon City","81212","Fremont"
"20336","-105.23762524","38.41451667","743","","","Cr","143","","","","","743 Cr 143","Canon City","81212","Fremont"
"20337","-105.23857714","38.41424088","749","","","Cr","143","","","","","749 Cr 143","Canon City","81212","Fremont"
"20338","-105.23839592","38.41328439","833","","","Cr","143","","","","","833 Cr 143","Canon City","81212","Fremont"
"20339","-105.23885723","38.41260059","875","","","Cr","143","","","","","875 Cr 143","Canon City","81212","Fremont"
"20340","-105.23673582","38.41287557","882","","","Cr","143","","","","","882 Cr 143","Canon City","81212","Fremont"
"20341","-105.23719913","38.41218197","930","","","Cr","143","","","","","930 Cr 143","Canon City","81212","Fremont"
"20342","-105.23954122","38.41192343","931","","","Cr","143","","","","","931 Cr 143","Canon City","81212","Fremont"
"20343","-105.23936123","38.41131264","937","","","Cr","143","","","","","937 Cr 143","Canon City","81212","Fremont"
"20344","-105.23795162","38.41121505","990","","","Cr","143","","","","","990 Cr 143","Canon City","81212","Fremont"
"20345","-105.23680214","38.41148005","996","","","Cr","143","","","","","996 Cr 143","Canon City","81212","Fremont"
"20346","-105.23955462","38.41095396","1015","","","Cr","143","","","","","1015 Cr 143","Canon City","81212","Fremont"
"20347","-105.23935327","38.41027509","1021","","","Cr","143","","","","","1021 Cr 143","Canon City","81212","Fremont"
"20348","-105.23712005","38.41048738","1062","","","Cr","143","","","","","1062 Cr 143","Canon City","81212","Fremont"
"20349","-105.24060789","38.41141124","1063","","","Cr","143","","","","","1063 Cr 143","Canon City","81212","Fremont"
"20350","-105.24327835","38.41177601","1067","","","Cr","143","","","","","1067 Cr 143","Canon City","81212","Fremont"
"20351","-105.23362883","38.40635522","1232","","","Cr","143","","","","","1232 Cr 143","Canon City","81212","Fremont"
"20352","-105.2471062","38.38993344","2281","","","Cr","143","","","","","2281 Cr 143","Canon City","81212","Fremont"
"20353","-105.23132421","38.3750474","3500","","","Cr","143","","","","","3500 Cr 143","Canon City","81212","Fremont"
"20354","-105.23519238","38.37762932","3551","","","Cr","143","","","","","3551 Cr 143","Canon City","81212","Fremont"
"20355","-105.22756853","38.36360583","4800","","","Cr","143","","","","","4800 Cr 143","Canon City","81212","Fremont"
"20356","-105.23113002","38.36141165","4825","","","Cr","143","","","","","4825 Cr 143","Canon City","81212","Fremont"
"20357","-105.23133159","38.35954081","4904","","","Cr","143","","","","","4904 Cr 143","Canon City","81212","Fremont"
"20358","-105.23333305","38.35605746","5281","","","Cr","143","","","","","5281 Cr 143","Canon City","81212","Fremont"
"20359","-105.23015889","38.34557786","5852","","","Cr","143","","","","","5852 Cr 143","Canon City","81212","Fremont"
"20360","-105.2426919","38.32817184","8323","","","Cr","143","","","","","8323 Cr 143","Canon City","81212","Fremont"
"20361","-105.27861338","38.25869692","10080","","","Cr","143","","","","","10080 Cr 143","Canon City","81212","Fremont"
"20362","-105.27945618","38.29287741","11000","","","Cr","143","","","","","11000 Cr 143","Canon City","81212","Fremont"
"20363","-105.27497763","38.29409802","12700","","","Cr","143","","","","","12700 Cr 143","Canon City","81212","Fremont"
"20364","-105.28424878","38.2928524","13218","","","Cr","143","","","","","13218 Cr 143","Canon City","81212","Fremont"
"20365","-105.29901442","38.28238613","14541","","","Cr","143","","","","","14541 Cr 143","Canon City","81212","Fremont"
"20366","-105.2934798","38.2794458","14704","","","Cr","143","","","","","14704 Cr 143","Canon City","81212","Fremont"
"20367","-105.29535407","38.27869462","14709","","","Cr","143","","","","","14709 Cr 143","Canon City","81212","Fremont"
"20368","-105.29768793","38.27737262","14847","","","Cr","143","","","","","14847 Cr 143","Canon City","81212","Fremont"
"20369","-105.29368799","38.27426368","15067","","","Cr","143","","","","","15067 Cr 143","Canon City","81212","Fremont"
"20370","-105.28957822","38.27494537","15208","","","Cr","143","","","","","15208 Cr 143","Canon City","81212","Fremont"
"20371","-105.29155093","38.27334683","15229","","","Cr","143","","","","","15229 Cr 143","Canon City","81212","Fremont"
"20372","-105.28910034","38.27375393","15322","","","Cr","143","","","","","15322 Cr 143","Canon City","81212","Fremont"
"20373","-105.29139638","38.27329245","15325","","","Cr","143","","","","","15325 Cr 143","Canon City","81212","Fremont"
"20374","-105.2889916","38.27180243","15406","","","Cr","143","","","","","15406 Cr 143","Canon City","81212","Fremont"
"20375","-105.2905888","38.27176824","15443","","","Cr","143","","","","","15443 Cr 143","Canon City","81212","Fremont"
"20376","-105.28916018","38.2702663","15559","","","Cr","143","","","","","15559 Cr 143","Canon City","81212","Fremont"
"20377","-105.28685835","38.26957728","15624","","","Cr","143","","","","","15624 Cr 143","Canon City","81212","Fremont"
"20378","-105.29010126","38.26927707","15635","","","Cr","143","","","","","15635 Cr 143","Canon City","81212","Fremont"
"20379","-105.28722011","38.26856753","15690","","","Cr","143","","","","","15690 Cr 143","Canon City","81212","Fremont"
"20380","-105.28936661","38.26731816","15743","","","Cr","143","","","","","15743 Cr 143","Canon City","81212","Fremont"
"20381","-105.28648998","38.26684284","15776","","","Cr","143","","","","","15776 Cr 143","Canon City","81212","Fremont"
"20382","-105.28690338","38.2663148","15862","","","Cr","143","","","","","15862 Cr 143","Canon City","81212","Fremont"
"20383","-105.28989955","38.26533116","15891","","","Cr","143","","","","","15891 Cr 143","Canon City","81212","Fremont"
"20384","-105.2894748","38.26385492","16001","","","Cr","143","","","","","16001 Cr 143","Canon City","81212","Fremont"
"20385","-105.28673452","38.26302688","16056","","","Cr","143","","","","","16056 Cr 143","Canon City","81212","Fremont"
"20386","-105.28902739","38.26163683","16113","","","Cr","143","","","","","16113 Cr 143","Canon City","81212","Fremont"
"20387","-105.28614092","38.261936","16174","","","Cr","143","","","","","16174 Cr 143","Canon City","81212","Fremont"
"20388","-105.39863434","38.48633423","110","","","Cr","157","","","","","110 Cr 157","Canon City","81212","Fremont"
"20389","-105.40030571","38.48594509","111","","","Cr","157","","","","","111 Cr 157","Canon City","81212","Fremont"
"20390","-105.39735296","38.48759605","112","","","Cr","157","","","","","112 Cr 157","Canon City","81212","Fremont"
"20391","-105.40186782","38.48586476","113","","","Cr","157","","","","","113 Cr 157","Canon City","81212","Fremont"
"20392","-105.29872944","38.27468425","67","","","Cr","277","","","","","67 Cr 277","Canon City","81212","Fremont"
"20393","-105.29899807","38.27323673","225","","","Cr","277","","","","","225 Cr 277","Canon City","81212","Fremont"
"20394","-105.30029838","38.27254563","275","","","Cr","277","","","","","275 Cr 277","Canon City","81212","Fremont"
"20395","-105.30166347","38.26955471","483","","","Cr","277","","","","","483 Cr 277","Canon City","81212","Fremont"
"20396","-105.30225804","38.26886393","549","","","Cr","277","","","","","549 Cr 277","Canon City","81212","Fremont"
"20397","-105.2972009","38.26910184","606","","","Cr","277","","","","","606 Cr 277","Canon City","81212","Fremont"
"20398","-105.30175828","38.2673441","645","","","Cr","277","","","","","645 Cr 277","Canon City","81212","Fremont"
"20399","-105.30195189","38.26624707","743","","","Cr","277","","","","","743 Cr 277","Canon City","81212","Fremont"
"20400","-105.30267614","38.26563846","787","","","Cr","277","","","","","787 Cr 277","Canon City","81212","Fremont"
"20401","-105.30050664","38.26450766","852","","","Cr","277","","","","","852 Cr 277","Canon City","81212","Fremont"
"20402","-105.30220936","38.26446247","853","","","Cr","277","","","","","853 Cr 277","Canon City","81212","Fremont"
"20403","-105.30085285","38.2617793","1000","","","Cr","277","","","","","1000 Cr 277","Canon City","81212","Fremont"
"20404","-105.30253704","38.26230012","1009","","","Cr","277","","","","","1009 Cr 277","Canon City","81212","Fremont"
"20405","-105.30260008","38.26178604","1061","","","Cr","277","","","","","1061 Cr 277","Canon City","81212","Fremont"
"20406","-105.30161104","38.26041698","1122","","","Cr","277","","","","","1122 Cr 277","Canon City","81212","Fremont"
"20407","-105.30380465","38.26036635","1143","","","Cr","277","","","","","1143 Cr 277","Canon City","81212","Fremont"
"20408","-105.30249689","38.25954033","1228","","","Cr","277","","","","","1228 Cr 277","Canon City","81212","Fremont"
"20409","-105.30530091","38.25833678","1251","","","Cr","277","","","","","1251 Cr 277","Canon City","81212","Fremont"
"20410","-105.39208563","38.67576779","1962","","","Cr","352A","","","","","1962 Cr 352A","Canon City","81212","Fremont"
"20411","-105.40341744","38.67915851","2700","","","Cr","352A","","","","","2700 Cr 352A","Canon City","81212","Fremont"
"20412","-105.40595032","38.67315958","2754","","","Cr","352A","","","","","2754 Cr 352A","Canon City","81212","Fremont"
"20413","-105.40710455","38.67903944","2822","","","Cr","352A","","","","","2822 Cr 352A","Canon City","81212","Fremont"
"20414","-105.4145092","38.68415514","3030","","","Cr","352A","","","","","3030 Cr 352A","Canon City","81212","Fremont"
"20415","-105.41265886","38.68306159","3218","","","Cr","352A","","","","","3218 Cr 352A","Canon City","81212","Fremont"
"20416","-105.41298995","38.68739523","3253","","","Cr","352A","","","","","3253 Cr 352A","Canon City","81212","Fremont"
"20417","-105.41683576","38.68433703","3448","","","Cr","352A","","","","","3448 Cr 352A","Canon City","81212","Fremont"
"20418","-105.41598496","38.68852112","3505","","","Cr","352A","","","","","3505 Cr 352A","Canon City","81212","Fremont"
"20419","-105.41104264","38.6807587","3602","","","Cr","352A","","","","","3602 Cr 352A","Canon City","81212","Fremont"
"20420","-105.42223487","38.68433025","3692","","","Cr","352A","","","","","3692 Cr 352A","Canon City","81212","Fremont"
"20421","-105.42158508","38.69018787","3787","","","Cr","352A","","","","","3787 Cr 352A","Canon City","81212","Fremont"
"20422","-105.43246671","38.69078462","4478","","","Cr","352A","","","","","4478 Cr 352A","Canon City","81212","Fremont"
"20423","-105.43549877","38.69282899","4780","","","Cr","352A","","","","","4780 Cr 352A","Canon City","81212","Fremont"
"20424","-105.43817148","38.69568559","4805","","","Cr","352A","","","","","4805 Cr 352A","Canon City","81212","Fremont"
"20425","-105.44339285","38.69626688","5113","","","Cr","352A","","","","","5113 Cr 352A","Canon City","81212","Fremont"
"20426","-105.3550092","38.50684481","5","","","Cr","353A","","","","","5 Cr 353A","Canon City","81212","Fremont"
"20427","-105.36295317","38.50946994","285","","","Cr","353A","","","","","285 Cr 353A","Canon City","81212","Fremont"
"20428","-105.35913885","38.5076989","321","","","Cr","353A","","","","","321 Cr 353A","Canon City","81212","Fremont"
"20429","-105.33686701","38.50172679","292","","","Cr","364A","","","","","292 Cr 364A","Canon City","81212","Fremont"
"20430","-105.33876241","38.5039227","415","","","Cr","364A","","","","","415 Cr 364A","Canon City","81212","Fremont"
"20431","-105.33682438","38.50355491","426","","","Cr","364A","","","","","426 Cr 364A","Canon City","81212","Fremont"
"20432","-105.33523339","38.48993115","185","","","Cr","365A","","","","","185 Cr 365A","Canon City","81212","Fremont"
"20433","-105.65127365","38.64394706","8937","","","Cr","F5","","","","","8937 Cr F5","Canon City","81212","Fremont"
"20434","-105.19462741","38.44171941","4014","","South","","Cranberry","Loop","","","","4014 South Cranberry Loop","Canon City","81212","Fremont"
"20435","-105.19373827","38.44160556","4015","","South","","Cranberry","Loop","","","","4015 South Cranberry Loop","Canon City","81212","Fremont"
"20436","-105.1945444","38.44162023","4018","","South","","Cranberry","Loop","","","","4018 South Cranberry Loop","Canon City","81212","Fremont"
"20437","-105.19358818","38.44150018","4019","","South","","Cranberry","Loop","","","","4019 South Cranberry Loop","Canon City","81212","Fremont"
"20438","-105.19429507","38.44141043","4022","","South","","Cranberry","Loop","","","","4022 South Cranberry Loop","Canon City","81212","Fremont"
"20439","-105.19343638","38.44137882","4023","","South","","Cranberry","Loop","","","","4023 South Cranberry Loop","Canon City","81212","Fremont"
"20440","-105.19439814","38.44149239","4026","","South","","Cranberry","Loop","","","","4026 South Cranberry Loop","Canon City","81212","Fremont"
"20441","-105.19333354","38.44129661","4027","","South","","Cranberry","Loop","","","","4027 South Cranberry Loop","Canon City","81212","Fremont"
"20442","-105.19414268","38.44128793","4030","","South","","Cranberry","Loop","","","","4030 South Cranberry Loop","Canon City","81212","Fremont"
"20443","-105.19315384","38.44115296","4031","","South","","Cranberry","Loop","","","","4031 South Cranberry Loop","Canon City","81212","Fremont"
"20444","-105.19403805","38.44120455","4034","","South","","Cranberry","Loop","","","","4034 South Cranberry Loop","Canon City","81212","Fremont"
"20445","-105.193051","38.44107075","4035","","South","","Cranberry","Loop","","","","4035 South Cranberry Loop","Canon City","81212","Fremont"
"20446","-105.1938851","38.44108264","4038","","South","","Cranberry","Loop","","","","4038 South Cranberry Loop","Canon City","81212","Fremont"
"20447","-105.19288397","38.44093533","4039","","South","","Cranberry","Loop","","","","4039 South Cranberry Loop","Canon City","81212","Fremont"
"20448","-105.19270424","38.44084812","4041","","South","","Cranberry","Loop","","","","4041 South Cranberry Loop","Canon City","81212","Fremont"
"20449","-105.1937819","38.44100039","4042","","South","","Cranberry","Loop","","","","4042 South Cranberry Loop","Canon City","81212","Fremont"
"20450","-105.19362963","38.44087903","4046","","South","","Cranberry","Loop","","","","4046 South Cranberry Loop","Canon City","81212","Fremont"
"20451","-105.19352694","38.44079718","4052","","South","","Cranberry","Loop","","","","4052 South Cranberry Loop","Canon City","81212","Fremont"
"20452","-105.1933741","38.44067548","4056","","South","","Cranberry","Loop","","","","4056 South Cranberry Loop","Canon City","81212","Fremont"
"20453","-105.19327065","38.44059347","4062","","South","","Cranberry","Loop","","","","4062 South Cranberry Loop","Canon City","81212","Fremont"
"20454","-105.19310562","38.44047871","4066","","South","","Cranberry","Loop","","","","4066 South Cranberry Loop","Canon City","81212","Fremont"
"20455","-105.19298166","38.44039491","4070","","South","","Cranberry","Loop","","","","4070 South Cranberry Loop","Canon City","81212","Fremont"
"20456","-105.19281219","38.4403694","4074","","South","","Cranberry","Loop","","","","4074 South Cranberry Loop","Canon City","81212","Fremont"
"20457","-105.19265242","38.44037482","4078","","South","","Cranberry","Loop","","","","4078 South Cranberry Loop","Canon City","81212","Fremont"
"20458","-105.24529112","38.27296216","8200","","","Us Fsr","343","","","","","8200 Us Fsr 343","Canon City","81212","Fremont"
"20459","-105.2111768","38.42048338","1610","","","","De Elen","Court","","","","1610 De Elen Court","Canon City","81212","Fremont"
"20460","-105.21134679","38.42013101","1620","","","","De Elen","Court","","","","1620 De Elen Court","Canon City","81212","Fremont"
"20461","-105.21142083","38.41980695","1630","","","","De Elen","Court","","","","1630 De Elen Court","Canon City","81212","Fremont"
"20462","-105.21285215","38.45255725","421","","","","Del Rey","Avenue","","Unit","A","421 Del Rey Avenue Unit A","Canon City","81212","Fremont"
"20463","-105.21628622","38.45162332","335","","North","","Diamond","Avenue","","","","335 North Diamond Avenue","Canon City","81212","Fremont"
"20464","-105.21630677","38.45159211","335","","North","","Diamond","Avenue","","SP","2","335 North Diamond Avenue SP 2","Canon City","81212","Fremont"
"20465","-105.21645052","38.45159911","335","","North","","Diamond","Avenue","","SP","3","335 North Diamond Avenue SP 3","Canon City","81212","Fremont"
"20466","-105.21651696","38.45160117","335","","North","","Diamond","Avenue","","SP","4","335 North Diamond Avenue SP 4","Canon City","81212","Fremont"
"20467","-105.21663294","38.45160336","335","","North","","Diamond","Avenue","","SP","5","335 North Diamond Avenue SP 5","Canon City","81212","Fremont"
"20468","-105.21608521","38.45171032","335","","North","","Diamond","Avenue","","SP","6","335 North Diamond Avenue SP 6","Canon City","81212","Fremont"
"20469","-105.21618727","38.45156426","335","","North","","Diamond","Avenue","","SP","Shed","335 North Diamond Avenue SP Shed","Canon City","81212","Fremont"
"20470","-105.12162188","38.35901489","1849","","","","Moore","Drive","","","","1849 Moore Drive","Florence","81226","Fremont"
"20471","-105.2162818","38.45428329","501","","North","","Diamond","Avenue","","","","501 North Diamond Avenue","Canon City","81212","Fremont"
"20472","-105.21633626","38.45439561","505","","North","","Diamond","Avenue","","Unit","4","505 North Diamond Avenue Unit 4","Canon City","81212","Fremont"
"20473","-105.21628357","38.45646824","619","","North","","Diamond","Avenue","","","","619 North Diamond Avenue","Canon City","81212","Fremont"
"20474","-105.21648237","38.45669386","619","","North","","Diamond","Avenue","","SP","10","619 North Diamond Avenue SP 10","Canon City","81212","Fremont"
"20475","-105.21648918","38.45686242","619","","North","","Diamond","Avenue","","SP","11","619 North Diamond Avenue SP 11","Canon City","81212","Fremont"
"20476","-105.2164838","38.45696235","619","","North","","Diamond","Avenue","","SP","12","619 North Diamond Avenue SP 12","Canon City","81212","Fremont"
"20477","-105.21616017","38.45686553","619","","North","","Diamond","Avenue","","SP","13","619 North Diamond Avenue SP 13","Canon City","81212","Fremont"
"20478","-105.21603808","38.45685739","619","","North","","Diamond","Avenue","","SP","14","619 North Diamond Avenue SP 14","Canon City","81212","Fremont"
"20479","-105.21612258","38.45629122","619","","North","","Diamond","Avenue","","SP","2","619 North Diamond Avenue SP 2","Canon City","81212","Fremont"
"20480","-105.21623472","38.45629346","619","","North","","Diamond","Avenue","","SP","3","619 North Diamond Avenue SP 3","Canon City","81212","Fremont"
"20481","-105.21649491","38.45604716","619","","North","","Diamond","Avenue","","SP","4","619 North Diamond Avenue SP 4","Canon City","81212","Fremont"
"20482","-105.21648958","38.45613338","619","","North","","Diamond","Avenue","","SP","5","619 North Diamond Avenue SP 5","Canon City","81212","Fremont"
"20483","-105.21648901","38.45627644","619","","North","","Diamond","Avenue","","SP","6","619 North Diamond Avenue SP 6","Canon City","81212","Fremont"
"20484","-105.21648609","38.45638422","619","","North","","Diamond","Avenue","","SP","7","619 North Diamond Avenue SP 7","Canon City","81212","Fremont"
"20485","-105.21647821","38.45648807","619","","North","","Diamond","Avenue","","SP","8","619 North Diamond Avenue SP 8","Canon City","81212","Fremont"
"20486","-105.21648278","38.45659195","619","","North","","Diamond","Avenue","","SP","9","619 North Diamond Avenue SP 9","Canon City","81212","Fremont"
"20487","-105.7598576","38.63375186","477","","","","Lost Stirrup","Road","","","","477 Lost Stirrup Road","Canon City","81212","Fremont"
"20488","-105.21635118","38.44472239","215","","South","","Diamond","Avenue","","","","215 South Diamond Avenue","Canon City","81212","Fremont"
"20489","-105.24596515","38.43288527","120","","West","","Douglas","Avenue","","","","120 West Douglas Avenue","Canon City","81212","Fremont"
"20490","-105.53324346","38.58308067","35","","","","Dover","Lane","","","","35 Dover Lane","Canon City","81212","Fremont"
"20491","-105.46204511","38.62271276","243","","","","Dunn","Drive","North","","","243 Dunn Drive North","Canon City","81212","Fremont"
"20492","-105.25105529","38.3941818","278","","","","Eagle","Drive","East","","","278 Eagle Drive East","Canon City","81212","Fremont"
"20493","-105.25077552","38.39339015","310","","","","Eagle","Drive","East","","","310 Eagle Drive East","Canon City","81212","Fremont"
"20494","-105.24830405","38.39373464","330","","","","Eagle","Drive","East","","","330 Eagle Drive East","Canon City","81212","Fremont"
"20495","-105.25112837","38.39278029","352","","","","Eagle","Drive","East","","","352 Eagle Drive East","Canon City","81212","Fremont"
"20496","-105.25082341","38.3923603","390","","","","Eagle","Drive","East","","","390 Eagle Drive East","Canon City","81212","Fremont"
"20497","-105.25524256","38.39459915","19","","","","Eagle","Drive","North","","","19 Eagle Drive North","Canon City","81212","Fremont"
"20498","-105.25488306","38.39363006","26","","","","Eagle","Drive","North","","","26 Eagle Drive North","Canon City","81212","Fremont"
"20499","-105.25421441","38.39476243","59","","","","Eagle","Drive","North","","","59 Eagle Drive North","Canon City","81212","Fremont"
"20500","-105.25415625","38.39382528","72","","","","Eagle","Drive","North","","","72 Eagle Drive North","Canon City","81212","Fremont"
"20501","-105.25361976","38.3943676","99","","","","Eagle","Drive","North","","","99 Eagle Drive North","Canon City","81212","Fremont"
"20502","-105.25350283","38.39392635","110","","","","Eagle","Drive","North","","","110 Eagle Drive North","Canon City","81212","Fremont"
