"2350099","-105.78086327","39.92868111","85",""," ","","Discovery","Lane"," "," "," ","85 Discovery Lane ","FRASER","80442","Grand"
"2350100","-105.78123206","39.92870193","125",""," ","","Discovery","Lane"," "," "," ","125 Discovery Lane ","FRASER","80442","Grand"
"2350101","-105.78152694","39.92869255","135",""," ","","Discovery","Lane"," "," "," ","135 Discovery Lane ","FRASER","80442","Grand"
"2350102","-105.78184066","39.92870152","145",""," ","","Discovery","Lane"," "," "," ","145 Discovery Lane ","FRASER","80442","Grand"
"2350103","-105.78920153","39.92790356","22",""," ","","Second","Street"," "," "," ","22 Second Street ","WINTER PARK","80482","Grand"
"2350104","-105.81080149","39.95066947","832",""," ","","Wapiti","Drive"," "," "," ","832 Wapiti Drive ","FRASER","80442","Grand"
"2350105","-105.81234302","39.95066345","655",""," ","","Wapiti","Drive"," "," ","1-2","655 Wapiti Drive 1-2","FRASER","80442","Grand"
"2350106","-105.81130445","39.95060092","720",""," ","","Wapiti","Drive"," "," "," ","720 Wapiti Drive ","FRASER","80442","Grand"
"2350107","-105.81295997","39.95065033","650-652",""," ","","Wapiti","Drive"," "," "," ","650-652 Wapiti Drive ","FRASER","80442","Grand"
"2350108","-105.81380624","39.95066487","725",""," ","","Quail","Drive"," "," "," ","725 Quail Drive ","FRASER","80442","Grand"
"2350109","-105.81600755","39.95063876","682",""," ","","Park","Place"," "," "," ","682 Park Place ","FRASER","80442","Grand"
"2350110","-105.81633227","39.94695539","247","","East","","Eisenhower","Drive"," "," "," ","247 East Eisenhower Drive ","FRASER","80442","Grand"
"2350111","-105.81660373","39.94695259","217","","East","","Eisenhower","Drive"," "," "," ","217 East Eisenhower Drive ","FRASER","80442","Grand"
"2350112","-105.78435366","39.93649028","1395",""," ","","Pioneer","Trail"," "," "," ","1395 Pioneer Trail ","FRASER","80442","Grand"
"2350113","-105.81228334","39.95174219","615",""," ","","Wapiti","Drive"," "," "," ","615 Wapiti Drive ","FRASER","80442","Grand"
"2350114","-105.81291642","39.95037948","660-662",""," ","","Wapiti","Drive"," "," "," ","660-662 Wapiti Drive ","FRASER","80442","Grand"
"2350115","-105.81136369","39.95034596","710",""," ","","Wapiti","Drive"," "," ","A-B","710 Wapiti Drive A-B","FRASER","80442","Grand"
"2350116","-105.81745859","39.9503628","627",""," ","","Park","Place"," "," "," ","627 Park Place ","FRASER","80442","Grand"
"2350117","-105.81327714","39.95037953","700",""," ","","Quail","Drive"," "," "," ","700 Quail Drive ","FRASER","80442","Grand"
