"1301496","105.07022","39.66934","6701"," ","West","","Yale","Avenue"," ",""," ","6701 West Yale Avenue ","Lakewood","80227","Jefferson"
"1301497","105.07076","39.66966","6699"," ","West","","Yale","Avenue"," ",""," ","6699 West Yale Avenue ","Lakewood","80227","Jefferson"
"1301498","105.07067","39.66966","6697"," ","West","","Yale","Avenue"," ",""," ","6697 West Yale Avenue ","Lakewood","80227","Jefferson"
"1301499","105.07058","39.66966","6695"," ","West","","Yale","Avenue"," ",""," ","6695 West Yale Avenue ","Lakewood","80227","Jefferson"
"1301500","105.0704","39.66966","6693"," ","West","","Yale","Avenue"," ",""," ","6693 West Yale Avenue ","Lakewood","80227","Jefferson"
"1301501","105.07031","39.66966","6691"," ","West","","Yale","Avenue"," ",""," ","6691 West Yale Avenue ","Lakewood","80227","Jefferson"
"1301502","105.07021","39.66966","6689"," ","West","","Yale","Avenue"," ",""," ","6689 West Yale Avenue ","Lakewood","80227","Jefferson"
"1301503","105.06882","39.71442","6520"," ","West","","Bayaud","Avenue"," ",""," ","6520 West Bayaud Avenue ","Lakewood","80226","Jefferson"
"1301504","105.06882","39.71466","6530"," ","West","","Bayaud","Avenue"," ",""," ","6530 West Bayaud Avenue ","Lakewood","80226","Jefferson"
"1301505","105.06903","39.71467","6540"," ","West","","Bayaud","Avenue"," ",""," ","6540 West Bayaud Avenue ","Lakewood","80226","Jefferson"
"1301506","105.07771","39.7973","5535"," "," ","","Wadsworth","Bypass"," ",""," ","5535  Wadsworth Bypass ","Arvada","80002","Jefferson"
"1301507","105.07808","39.79653","5525"," "," ","","Wadsworth","Bypass"," ",""," ","5525  Wadsworth Bypass ","Arvada","80002","Jefferson"
"1301508","105.08739","39.60389","6184"," ","South","","Ammons","Way"," ",""," ","6184 South Ammons Way ","Littleton","80123","Jefferson"
"1301509","105.08732","39.603","6186"," ","South","","Ammons","Way"," ",""," ","6186 South Ammons Way ","Littleton","80123","Jefferson"
"1301510","105.08899","39.60282","6194"," ","South","","Ammons","Way"," ",""," ","6194 South Ammons Way ","Littleton","80123","Jefferson"
"1301511","105.0904","39.60291","6196"," ","South","","Ammons","Way"," ",""," ","6196 South Ammons Way ","Littleton","80123","Jefferson"
"1301512","105.08864","39.60359","6185"," ","South","","Ammons","Way"," ",""," ","6185 South Ammons Way ","Littleton","80123","Jefferson"
"1301513","105.08864","39.60405","6175"," ","South","","Ammons","Way"," ",""," ","6175 South Ammons Way ","Littleton","80123","Jefferson"
"1301514","105.08896","39.60453","6165"," ","South","","Ammons","Way"," ",""," ","6165 South Ammons Way ","Littleton","80123","Jefferson"
