"1","-105.24476931","38.42893266","1222","","South","","1St","Street","","","","1222 South 1St Street","Canon City","81212","Fremont"
"2","-105.24822285","38.42881539","1223","","South","","1St","Street","","","","1223 South 1St Street","Canon City","81212","Fremont"
"3","-105.24619067","38.42875299","1223","","South","","1St","Street","","","","1223 South 1St Street","Canon City","81212","Fremont"
"4","-105.24473376","38.43930292","118","","North","","2Nd","Street","","","","118 North 2Nd Street","Canon City","81212","Fremont"
"5","-105.24474233","38.43926255","118","","North","","2Nd","Street","","","","118 North 2Nd Street","Canon City","81212","Fremont"
"6","-105.24479965","38.43933538","120","","North","","2Nd","Street","","","","120 North 2Nd Street","Canon City","81212","Fremont"
"7","-105.24483939","38.43945056","122","","North","","2Nd","Street","","","","122 North 2Nd Street","Canon City","81212","Fremont"
"8","-105.24484942","38.43939984","122","","North","","2Nd","Street","","","","122 North 2Nd Street","Canon City","81212","Fremont"
"9","-105.24538309","38.43915619","123","","North","","2Nd","Street","","","","123 North 2Nd Street","Canon City","81212","Fremont"
"10","-105.24490071","38.43946551","124","","North","","2Nd","Street","","","","124 North 2Nd Street","Canon City","81212","Fremont"
"11","-105.24537076","38.44003344","214","","North","","2Nd","Street","","","","214 North 2Nd Street","Canon City","81212","Fremont"
"12","-105.24417134","38.43490314","800","","South","","2Nd","Street","","","","800 South 2Nd Street","Canon City","81212","Fremont"
"13","-105.24451908","38.43506119","802","","South","","2Nd","Street","","","","802 South 2Nd Street","Canon City","81212","Fremont"
"14","-105.24414334","38.43458486","808","","South","","2Nd","Street","","","","808 South 2Nd Street","Canon City","81212","Fremont"
"15","-105.24409212","38.43441577","812","","South","","2Nd","Street","","","","812 South 2Nd Street","Canon City","81212","Fremont"
"16","-105.2440622","38.43424208","816","","South","","2Nd","Street","","","","816 South 2Nd Street","Canon City","81212","Fremont"
"17","-105.24382019","38.43304167","902","","South","","2Nd","Street","","","","902 South 2Nd Street","Canon City","81212","Fremont"
"18","-105.24361309","38.43213415","1000","","South","","2Nd","Street","","","","1000 South 2Nd Street","Canon City","81212","Fremont"
"19","-105.2435811","38.43194578","1008","","South","","2Nd","Street","","","","1008 South 2Nd Street","Canon City","81212","Fremont"
"20","-105.24331822","38.43175958","1012","","South","","2Nd","Street","","","","1012 South 2Nd Street","Canon City","81212","Fremont"
"21","-105.24398649","38.42939883","1217","","South","","2Nd","Street","","","","1217 South 2Nd Street","Canon City","81212","Fremont"
"22","-105.24349844","38.42922273","1301","","South","","2Nd","Street","","","","1301 South 2Nd Street","Canon City","81212","Fremont"
"23","-105.24274929","38.4274826","1400","","South","","2Nd","Street","","","","1400 South 2Nd Street","Canon City","81212","Fremont"
"24","-105.24401523","38.43987306","130","","North","","3Rd","Street","","","","130 North 3Rd Street","Canon City","81212","Fremont"
"25","-105.24397552","38.44050735","208","","North","","3Rd","Street","","","","208 North 3Rd Street","Canon City","81212","Fremont"
"26","-105.24433422","38.44033596","211","","North","","3Rd","Street","","","","211 North 3Rd Street","Canon City","81212","Fremont"
"27","-105.24453102","38.44047095","215","","North","","3Rd","Street","","","","215 North 3Rd Street","Canon City","81212","Fremont"
"28","-105.24464474","38.44150584","316","","North","","3Rd","Street","","","","316 North 3Rd Street","Canon City","81212","Fremont"
"29","-105.24513634","38.4412608","317","","North","","3Rd","Street","","","","317 North 3Rd Street","Canon City","81212","Fremont"
"30","-105.24475355","38.44164962","322","","North","","3Rd","Street","","","","322 North 3Rd Street","Canon City","81212","Fremont"
"31","-105.24524606","38.44140367","323","","North","","3Rd","Street","","","","323 North 3Rd Street","Canon City","81212","Fremont"
"32","-105.24551304","38.44174006","401","","North","","3Rd","Street","","","","401 North 3Rd Street","Canon City","81212","Fremont"
"33","-105.2456292","38.44188509","405","","North","","3Rd","Street","","","","405 North 3Rd Street","Canon City","81212","Fremont"
"34","-105.24603342","38.44194766","419","","North","","3Rd","Street","","","","419 North 3Rd Street","Canon City","81212","Fremont"
"35","-105.24525121","38.44226497","420","","North","","3Rd","Street","","","","420 North 3Rd Street","Canon City","81212","Fremont"
"36","-105.24530159","38.44235911","422","","North","","3Rd","Street","","","","422 North 3Rd Street","Canon City","81212","Fremont"
"37","-105.24547304","38.43742864","110","","South","","1St","Street","","","","110 South 1St Street","Canon City","81212","Fremont"
"38","-105.24522945","38.43610176","302","","South","","1St","Street","","","","302 South 1St Street","Canon City","81212","Fremont"
"39","-105.2446115","38.43614653","304","","South","","1St","Street","","","","304 South 1St Street","Canon City","81212","Fremont"
"40","-105.2458749","38.43446733","803","","South","","1St","Street","","","","803 South 1St Street","Canon City","81212","Fremont"
"41","-105.24581036","38.43407556","819","","South","","1St","Street","","","","819 South 1St Street","Canon City","81212","Fremont"
"42","-105.24577955","38.43379222","827","","South","","1St","Street","","","","827 South 1St Street","Canon City","81212","Fremont"
"43","-105.24576957","38.43360982","833","","South","","1St","Street","","","","833 South 1St Street","Canon City","81212","Fremont"
"44","-105.2457565","38.43345468","835","","South","","1St","Street","","","","835 South 1St Street","Canon City","81212","Fremont"
"45","-105.24497247","38.43330844","840","","South","","1St","Street","","","","840 South 1St Street","Canon City","81212","Fremont"
"46","-105.24583568","38.43325598","841","","South","","1St","Street","","","","841 South 1St Street","Canon City","81212","Fremont"
"47","-105.24509929","38.43296245","902","","South","","1St","Street","","","","902 South 1St Street","Canon City","81212","Fremont"
"48","-105.24569997","38.43287379","903","","South","","1St","Street","","","","903 South 1St Street","Canon City","81212","Fremont"
"49","-105.24507168","38.43272361","904","","South","","1St","Street","","","","904 South 1St Street","Canon City","81212","Fremont"
"50","-105.24567383","38.43273434","905","","South","","1St","Street","","","","905 South 1St Street","Canon City","81212","Fremont"
"51","-105.24561894","38.43252278","911","","South","","1St","Street","","","","911 South 1St Street","Canon City","81212","Fremont"
"52","-105.24560135","38.43224538","921","","South","","1St","Street","","","","921 South 1St Street","Canon City","81212","Fremont"
"53","-105.24501705","38.43189668","1004","","South","","1St","Street","","","","1004 South 1St Street","Canon City","81212","Fremont"
"54","-105.24567713","38.43181347","1005","","South","","1St","Street","","","","1005 South 1St Street","Canon City","81212","Fremont"
"55","-105.24499369","38.43167587","1008","","South","","1St","Street","","","","1008 South 1St Street","Canon City","81212","Fremont"
"56","-105.24568652","38.43151776","1011","","South","","1St","Street","","","","1011 South 1St Street","Canon City","81212","Fremont"
"57","-105.24487456","38.43151147","1012","","South","","1St","Street","","","","1012 South 1St Street","Canon City","81212","Fremont"
"58","-105.24547221","38.4311926","1021","","South","","1St","Street","","","","1021 South 1St Street","Canon City","81212","Fremont"
"59","-105.24538343","38.43079705","1103","","South","","1St","Street","","","","1103 South 1St Street","Canon City","81212","Fremont"
"60","-105.24544541","38.43057116","1109","","South","","1St","Street","","","","1109 South 1St Street","Canon City","81212","Fremont"
"61","-105.24491297","38.43045512","1114","","South","","1St","Street","","","","1114 South 1St Street","Canon City","81212","Fremont"
"62","-105.24538178","38.43037856","1115","","South","","1St","Street","","","","1115 South 1St Street","Canon City","81212","Fremont"
"63","-105.24486103","38.4303067","1118","","South","","1St","Street","","","","1118 South 1St Street","Canon City","81212","Fremont"
"64","-105.24486127","38.43015548","1122","","South","","1St","Street","","","","1122 South 1St Street","Canon City","81212","Fremont"
"65","-105.24536435","38.43013858","1123","","South","","1St","Street","","","","1123 South 1St Street","Canon City","81212","Fremont"
"66","-105.24580959","38.42912283","1215","","South","","1St","Street","","","","1215 South 1St Street","Canon City","81212","Fremont"
"67","-105.24588762","38.44219963","423","","North","","3Rd","Street","","","","423 North 3Rd Street","Canon City","81212","Fremont"
"68","-105.24577375","38.44205774","423","","North","","3Rd","Street","","","","423 North 3Rd Street","Canon City","81212","Fremont"
"69","-105.24538117","38.44246049","424","","North","","3Rd","Street","","","","424 North 3Rd Street","Canon City","81212","Fremont"
"70","-105.24265752","38.43880494","110","","South","","3Rd","Street","","","","110 South 3Rd Street","Canon City","81212","Fremont"
"71","-105.24087903","38.43317455","900","","South","","3Rd","Street","","","","900 South 3Rd Street","Canon City","81212","Fremont"
"72","-105.24147494","38.43305598","903","","South","","3Rd","Street","","","","903 South 3Rd Street","Canon City","81212","Fremont"
"73","-105.24084394","38.43305534","904","","South","","3Rd","Street","","","","904 South 3Rd Street","Canon City","81212","Fremont"
"74","-105.24133656","38.43283096","907","","South","","3Rd","Street","","","","907 South 3Rd Street","Canon City","81212","Fremont"
"75","-105.24081031","38.43290266","908","","South","","3Rd","Street","","","","908 South 3Rd Street","Canon City","81212","Fremont"
"76","-105.24079259","38.43277233","912","","South","","3Rd","Street","","","","912 South 3Rd Street","Canon City","81212","Fremont"
"77","-105.24127437","38.4326631","915","","South","","3Rd","Street","","","","915 South 3Rd Street","Canon City","81212","Fremont"
"78","-105.24074613","38.43263872","916","","South","","3Rd","Street","","","","916 South 3Rd Street","Canon City","81212","Fremont"
"79","-105.24121567","38.43245806","917","","South","","3Rd","Street","","","","917 South 3Rd Street","Canon City","81212","Fremont"
"80","-105.24068771","38.43244928","918","","South","","3Rd","Street","","","","918 South 3Rd Street","Canon City","81212","Fremont"
"81","-105.24146122","38.43225418","919","","South","","3Rd","Street","","","","919 South 3Rd Street","Canon City","81212","Fremont"
"82","-105.24044595","38.43230525","920","","South","","3Rd","Street","","","","920 South 3Rd Street","Canon City","81212","Fremont"
"83","-105.24114415","38.43214466","921","","South","","3Rd","Street","","","","921 South 3Rd Street","Canon City","81212","Fremont"
"84","-105.24114219","38.43192694","933","","South","","3Rd","Street","","","","933 South 3Rd Street","Canon City","81212","Fremont"
"85","-105.24063317","38.4320901","934","","South","","3Rd","Street","","","","934 South 3Rd Street","Canon City","81212","Fremont"
"86","-105.24057772","38.43191342","936","","South","","3Rd","Street","","","","936 South 3Rd Street","Canon City","81212","Fremont"
"87","-105.24103372","38.43167857","937","","South","","3Rd","Street","","","","937 South 3Rd Street","Canon City","81212","Fremont"
"88","-105.24055309","38.43173276","938","","South","","3Rd","Street","","","","938 South 3Rd Street","Canon City","81212","Fremont"
"89","-105.24098803","38.43145081","939","","South","","3Rd","Street","","","","939 South 3Rd Street","Canon City","81212","Fremont"
"90","-105.24047064","38.43152265","1000","","South","","3Rd","Street","","","","1000 South 3Rd Street","Canon City","81212","Fremont"
"91","-105.24094074","38.43125682","1001","","South","","3Rd","Street","","","","1001 South 3Rd Street","Canon City","81212","Fremont"
"92","-105.24049063","38.43128563","1002","","South","","3Rd","Street","","","","1002 South 3Rd Street","Canon City","81212","Fremont"
"93","-105.24086884","38.43109626","1003","","South","","3Rd","Street","","","","1003 South 3Rd Street","Canon City","81212","Fremont"
"94","-105.24081261","38.43055572","1017","","South","","3Rd","Street","","","","1017 South 3Rd Street","Canon City","81212","Fremont"
"95","-105.24025493","38.43063969","1018","","South","","3Rd","Street","","","","1018 South 3Rd Street","Canon City","81212","Fremont"
"96","-105.24020892","38.43052484","1022","","South","","3Rd","Street","","","","1022 South 3Rd Street","Canon City","81212","Fremont"
"97","-105.24075764","38.43042037","1023","","South","","3Rd","Street","","","","1023 South 3Rd Street","Canon City","81212","Fremont"
"98","-105.24016534","38.43038241","1024","","South","","3Rd","Street","","","","1024 South 3Rd Street","Canon City","81212","Fremont"
"99","-105.24017281","38.43020052","1026","","South","","3Rd","Street","","","","1026 South 3Rd Street","Canon City","81212","Fremont"
"100","-105.24067344","38.43025879","1027","","South","","3Rd","Street","","","","1027 South 3Rd Street","Canon City","81212","Fremont"
"101","-105.24065283","38.43003632","1029","","South","","3Rd","Street","","","","1029 South 3Rd Street","Canon City","81212","Fremont"
"102","-105.24012927","38.43002833","1040","","South","","3Rd","Street","","","","1040 South 3Rd Street","Canon City","81212","Fremont"
"103","-105.24053553","38.4298324","1043","","South","","3Rd","Street","","","","1043 South 3Rd Street","Canon City","81212","Fremont"
"104","-105.24056332","38.42966132","1045","","South","","3Rd","Street","","","","1045 South 3Rd Street","Canon City","81212","Fremont"
"105","-105.242759","38.4404747","129","","North","","4Th","Street","","","","129 North 4Th Street","Canon City","81212","Fremont"
"106","-105.24302035","38.44086649","201","","North","","4Th","Street","","","","201 North 4Th Street","Canon City","81212","Fremont"
"107","-105.24276947","38.44132449","214","","North","","4Th","Street","","","","214 North 4Th Street","Canon City","81212","Fremont"
"108","-105.24324921","38.441099","217","","North","","4Th","Street","","","","217 North 4Th Street","Canon City","81212","Fremont"
"109","-105.24379091","38.44170927","311","","North","","4Th","Street","","","","311 North 4Th Street","Canon City","81212","Fremont"
"110","-105.24383705","38.44186316","315","","North","","4Th","Street","","","","315 North 4Th Street","Canon City","81212","Fremont"
"111","-105.24390917","38.4419575","319","","North","","4Th","Street","","","","319 North 4Th Street","Canon City","81212","Fremont"
"112","-105.24398155","38.44205159","323","","North","","4Th","Street","","","","323 North 4Th Street","Canon City","81212","Fremont"
"113","-105.24402161","38.44287629","420","","North","","4Th","Street","","","","420 North 4Th Street","Canon City","81212","Fremont"
"114","-105.24413535","38.44301506","422","","North","","4Th","Street","","","","422 North 4Th Street","Canon City","81212","Fremont"
"115","-105.24506722","38.44345152","515","","North","","4Th","Street","","","","515 North 4Th Street","Canon City","81212","Fremont"
"116","-105.24458865","38.44365248","516","","North","","4Th","Street","","","","516 North 4Th Street","Canon City","81212","Fremont"
"117","-105.24466968","38.44376363","518","","North","","4Th","Street","","","","518 North 4Th Street","Canon City","81212","Fremont"
"118","-105.24514083","38.4435494","519","","North","","4Th","Street","","","","519 North 4Th Street","Canon City","81212","Fremont"
"119","-105.24472433","38.44384139","520","","North","","4Th","Street","","","","520 North 4Th Street","Canon City","81212","Fremont"
"120","-105.24520927","38.44364401","523","","North","","4Th","Street","","","","523 North 4Th Street","Canon City","81212","Fremont"
"121","-105.24566175","38.44423001","621","","North","","4Th","Street","","","","621 North 4Th Street","Canon City","81212","Fremont"
"122","-105.24570326","38.44440509","623","","North","","4Th","Street","","","","623 North 4Th Street","Canon City","81212","Fremont"
"123","-105.24086964","38.43879794","212","","South","","4Th","Street","","","","212 South 4Th Street","Canon City","81212","Fremont"
"124","-105.24067887","38.43864703","216","","South","","4Th","Street","","","","216 South 4Th Street","Canon City","81212","Fremont"
"125","-105.24040629","38.43654562","612","","South","","4Th","Street","","","","612 South 4Th Street","Canon City","81212","Fremont"
"126","-105.24034979","38.43617806","614","","South","","4Th","Street","","","","614 South 4Th Street","Canon City","81212","Fremont"
"127","-105.24026845","38.43574498","620","","South","","4Th","Street","","","","620 South 4Th Street","Canon City","81212","Fremont"
"128","-105.24018184","38.43548438","710","","South","","4Th","Street","","","","710 South 4Th Street","Canon City","81212","Fremont"
"129","-105.24013397","38.4352754","718","","South","","4Th","Street","","","","718 South 4Th Street","Canon City","81212","Fremont"
"130","-105.2405957","38.43482863","749","","South","","4Th","Street","","","","749 South 4Th Street","Canon City","81212","Fremont"
"131","-105.24042183","38.43434666","803","","South","","4Th","Street","","","","803 South 4Th Street","Canon City","81212","Fremont"
"132","-105.23990458","38.43435229","806","","South","","4Th","Street","","","","806 South 4Th Street","Canon City","81212","Fremont"
"133","-105.23989359","38.43421547","812","","South","","4Th","Street","","","","812 South 4Th Street","Canon City","81212","Fremont"
"134","-105.24035309","38.43404119","815","","South","","4Th","Street","","","","815 South 4Th Street","Canon City","81212","Fremont"
"135","-105.23983885","38.43392115","820","","South","","4Th","Street","","","","820 South 4Th Street","Canon City","81212","Fremont"
"136","-105.24026543","38.43376603","823","","South","","4Th","Street","","","","823 South 4Th Street","Canon City","81212","Fremont"
"137","-105.23975125","38.43367412","828","","South","","4Th","Street","","","","828 South 4Th Street","Canon City","81212","Fremont"
"138","-105.23964949","38.43352575","832","","South","","4Th","Street","","","","832 South 4Th Street","Canon City","81212","Fremont"
"139","-105.23960717","38.43334833","902","","South","","4Th","Street","","","","902 South 4Th Street","Canon City","81212","Fremont"
"140","-105.24021039","38.43332925","903","","South","","4Th","Street","","","","903 South 4Th Street","Canon City","81212","Fremont"
"141","-105.24012208","38.43321852","905","","South","","4Th","Street","","","","905 South 4Th Street","Canon City","81212","Fremont"
"142","-105.23959876","38.43314411","910","","South","","4Th","Street","","","","910 South 4Th Street","Canon City","81212","Fremont"
"143","-105.24011871","38.43302571","911","","South","","4Th","Street","","","","911 South 4Th Street","Canon City","81212","Fremont"
"144","-105.24005034","38.43290611","913","","South","","4Th","Street","","","","913 South 4Th Street","Canon City","81212","Fremont"
"145","-105.2395681","38.43293537","914","","South","","4Th","Street","","","","914 South 4Th Street","Canon City","81212","Fremont"
"146","-105.24007306","38.43282774","915","","South","","4Th","Street","","","","915 South 4Th Street","Canon City","81212","Fremont"
"147","-105.24003156","38.43260105","1001","","South","","4Th","Street","","","","1001 South 4Th Street","Canon City","81212","Fremont"
"148","-105.23946663","38.4325789","1002","","South","","4Th","Street","","","","1002 South 4Th Street","Canon City","81212","Fremont"
"149","-105.23994357","38.43242655","1005","","South","","4Th","Street","","","","1005 South 4Th Street","Canon City","81212","Fremont"
"150","-105.23990107","38.43223113","1011","","South","","4Th","Street","","","","1011 South 4Th Street","Canon City","81212","Fremont"
"151","-105.23987252","38.43201129","1015","","South","","4Th","Street","","","","1015 South 4Th Street","Canon City","81212","Fremont"
"152","-105.23979616","38.43177334","1025","","South","","4Th","Street","","","","1025 South 4Th Street","Canon City","81212","Fremont"
"153","-105.23958972","38.4303532","1131","","South","","4Th","Street","","","","1131 South 4Th Street","Canon City","81212","Fremont"
"154","-105.08087253","38.4200158","825","","","","Van Egmond","Drive","","","","825 Van Egmond Drive","Penrose","81240","Fremont"
"155","-105.23931191","38.43151252","1030","","South","","4Th","Street","","","","1030 South 4Th Street","Canon City","81212","Fremont"
"156","-105.23974901","38.43145174","1103","","South","","4Th","Street","","","","1103 South 4Th Street","Canon City","81212","Fremont"
"157","-105.23973753","38.43134568","1107","","South","","4Th","Street","","","","1107 South 4Th Street","Canon City","81212","Fremont"
"158","-105.23971037","38.43121535","1111","","South","","4Th","Street","","","","1111 South 4Th Street","Canon City","81212","Fremont"
"159","-105.23900142","38.43109574","1114","","South","","4Th","Street","","","","1114 South 4Th Street","Canon City","81212","Fremont"
"160","-105.2396571","38.43099209","1117","","South","","4Th","Street","","","","1117 South 4Th Street","Canon City","81212","Fremont"
"161","-105.23908369","38.43083397","1120","","South","","4Th","Street","","","","1120 South 4Th Street","Canon City","81212","Fremont"
"162","-105.23959661","38.43074115","1125","","South","","4Th","Street","","","","1125 South 4Th Street","Canon City","81212","Fremont"
"163","-105.23962313","38.43053291","1127","","South","","4Th","Street","","Unit","1","1127 South 4Th Street Unit 1","Canon City","81212","Fremont"
"164","-105.23954805","38.43019236","1135","","South","","4Th","Street","","","","1135 South 4Th Street","Canon City","81212","Fremont"
"165","-105.23936286","38.42998354","1215","","South","","4Th","Street","","","","1215 South 4Th Street","Canon City","81212","Fremont"
"166","-105.23884641","38.43000225","1216","","South","","4Th","Street","","","","1216 South 4Th Street","Canon City","81212","Fremont"
"167","-105.23873473","38.42966746","1218","","South","","4Th","Street","","","","1218 South 4Th Street","Canon City","81212","Fremont"
"168","-105.23926618","38.429682","1219","","South","","4Th","Street","","","","1219 South 4Th Street","Canon City","81212","Fremont"
"169","-105.2393974","38.42867659","1221","","South","","4Th","Street","","","","1221 South 4Th Street","Canon City","81212","Fremont"
"170","-105.23935981","38.42592988","1287","","South","","4Th","Street","","","","1287 South 4Th Street","Canon City","81212","Fremont"
"171","-105.23682583","38.42754744","1312","","South","","4Th","Street","","","","1312 South 4Th Street","Canon City","81212","Fremont"
"172","-105.23681021","38.42715765","1314","","South","","4Th","Street","","","","1314 South 4Th Street","Canon City","81212","Fremont"
"173","-105.23733503","38.42697908","1315","","South","","4Th","Street","","","","1315 South 4Th Street","Canon City","81212","Fremont"
"174","-105.23695699","38.4264538","1320","","South","","4Th","Street","","","","1320 South 4Th Street","Canon City","81212","Fremont"
"175","-105.23736382","38.42651893","1321","","South","","4Th","Street","","","","1321 South 4Th Street","Canon City","81212","Fremont"
"176","-105.23737644","38.42636754","1323","","South","","4Th","Street","","","","1323 South 4Th Street","Canon City","81212","Fremont"
"177","-105.23691593","38.42606654","1330","","South","","4Th","Street","","","","1330 South 4Th Street","Canon City","81212","Fremont"
"178","-105.23692886","38.42586155","1334","","South","","4Th","Street","","","","1334 South 4Th Street","Canon City","81212","Fremont"
"179","-105.23692517","38.42560145","1336","","South","","4Th","Street","","","","1336 South 4Th Street","Canon City","81212","Fremont"
"180","-105.23737408","38.42570209","1339","","South","","4Th","Street","","","","1339 South 4Th Street","Canon City","81212","Fremont"
"181","-105.23685047","38.42531824","1340","","South","","4Th","Street","","","","1340 South 4Th Street","Canon City","81212","Fremont"
"182","-105.23749369","38.42538691","1341","","South","","4Th","Street","","","","1341 South 4Th Street","Canon City","81212","Fremont"
"183","-105.23801294","38.42558358","1343","","South","","4Th","Street","","","","1343 South 4Th Street","Canon City","81212","Fremont"
"184","-105.23743746","38.42510737","1345","","South","","4Th","Street","","","","1345 South 4Th Street","Canon City","81212","Fremont"
"185","-105.24082855","38.44115272","116","","North","","5Th","Street","","","","116 North 5Th Street","Canon City","81212","Fremont"
"186","-105.24139486","38.44099744","117","","North","","5Th","Street","","","","117 North 5Th Street","Canon City","81212","Fremont"
"187","-105.24189142","38.44173511","215","","North","","5Th","Street","","","","215 North 5Th Street","Canon City","81212","Fremont"
"188","-105.24260726","38.44245282","315","","North","","5Th","Street","","","","315 North 5Th Street","Canon City","81212","Fremont"
"189","-105.24213959","38.44287007","320","","North","","5Th","Street","","","","320 North 5Th Street","Canon City","81212","Fremont"
"190","-105.24266984","38.44266946","331","","North","","5Th","Street","","","","331 North 5Th Street","Canon City","81212","Fremont"
"191","-105.24317147","38.44329258","415","","North","","5Th","Street","","","","415 North 5Th Street","Canon City","81212","Fremont"
"192","-105.24271779","38.4436076","420","","North","","5Th","Street","","","","420 North 5Th Street","Canon City","81212","Fremont"
"193","-105.24328062","38.44343212","423","","North","","5Th","Street","","","","423 North 5Th Street","Canon City","81212","Fremont"
"194","-105.24327163","38.44432478","514","","North","","5Th","Street","","","","514 North 5Th Street","Canon City","81212","Fremont"
"195","-105.24380104","38.44422527","523","","North","","5Th","Street","","","","523 North 5Th Street","Canon City","81212","Fremont"
"196","-105.2433792","38.44446906","524","","North","","5Th","Street","","","","524 North 5Th Street","Canon City","81212","Fremont"
"197","-105.24430543","38.44485838","621","","North","","5Th","Street","","","","621 North 5Th Street","Canon City","81212","Fremont"
"198","-105.24437706","38.44495396","623","","North","","5Th","Street","","","","623 North 5Th Street","Canon City","81212","Fremont"
"199","-105.24444967","38.44504828","625","","North","","5Th","Street","","","","625 North 5Th Street","Canon City","81212","Fremont"
"200","-105.24503189","38.44572637","721","","North","","5Th","Street","","","","721 North 5Th Street","Canon City","81212","Fremont"
"201","-105.24480287","38.44714842","812","","North","","5Th","Street","","","","812 North 5Th Street","Canon City","81212","Fremont"
"202","-105.24475965","38.44737732","820","","North","","5Th","Street","","","","820 North 5Th Street","Canon City","81212","Fremont"
"203","-105.24475898","38.44756738","824","","North","","5Th","Street","","","","824 North 5Th Street","Canon City","81212","Fremont"
"204","-105.24474773","38.44831372","924","","North","","5Th","Street","","","","924 North 5Th Street","Canon City","81212","Fremont"
"205","-105.24524072","38.44830662","925","","North","","5Th","Street","","","","925 North 5Th Street","Canon City","81212","Fremont"
"206","-105.24521721","38.44896818","1017","","North","","5Th","Street","","","","1017 North 5Th Street","Canon City","81212","Fremont"
"207","-105.24555893","38.44896894","1017","1/2","North","","5Th","Street","","","","1017 1/2 North 5Th Street","Canon City","81212","Fremont"
"208","-105.24474707","38.44906625","1020","","North","","5Th","Street","","","","1020 North 5Th Street","Canon City","81212","Fremont"
"209","-105.24520465","38.44913245","1021","","North","","5Th","Street","","","","1021 North 5Th Street","Canon City","81212","Fremont"
"210","-105.24527663","38.44954819","1111","","North","","5Th","Street","","","","1111 North 5Th Street","Canon City","81212","Fremont"
"211","-105.24526101","38.44980589","1115","","North","","5Th","Street","","","","1115 North 5Th Street","Canon City","81212","Fremont"
"212","-105.24525187","38.45023748","1201","","North","","5Th","Street","","","","1201 North 5Th Street","Canon City","81212","Fremont"
"213","-105.24525109","38.45052062","1225","","North","","5Th","Street","","","","1225 North 5Th Street","Canon City","81212","Fremont"
"214","-105.2452263","38.45069797","1227","","North","","5Th","Street","","","","1227 North 5Th Street","Canon City","81212","Fremont"
"215","-105.24554981","38.45095575","1313","","North","","5Th","Street","","","","1313 North 5Th Street","Canon City","81212","Fremont"
"216","-105.24520848","38.45099969","1375","","North","","5Th","Street","","","","1375 North 5Th Street","Canon City","81212","Fremont"
"217","-105.24520735","38.45131481","1393","","North","","5Th","Street","","","","1393 North 5Th Street","Canon City","81212","Fremont"
"218","-105.24520528","38.45125819","1393","","North","","5Th","Street","","","","1393 North 5Th Street","Canon City","81212","Fremont"
"219","-105.24520791","38.45137261","1395","","North","","5Th","Street","","","","1395 North 5Th Street","Canon City","81212","Fremont"
"220","-105.24520219","38.45174263","1407","","North","","5Th","Street","","","","1407 North 5Th Street","Canon City","81212","Fremont"
"221","-105.24472985","38.45282715","1516","","North","","5Th","Street","","","","1516 North 5Th Street","Canon City","81212","Fremont"
"222","-105.24523776","38.45199857","1519","","North","","5Th","Street","","","","1519 North 5Th Street","Canon City","81212","Fremont"
"223","-105.24523726","38.45213684","1523","","North","","5Th","Street","","","","1523 North 5Th Street","Canon City","81212","Fremont"
"224","-105.24519255","38.45282314","1613","","North","","5Th","Street","","","","1613 North 5Th Street","Canon City","81212","Fremont"
"225","-105.24557486","38.45358292","1721","","North","","5Th","Street","","Unit","A","1721 North 5Th Street Unit A","Canon City","81212","Fremont"
"226","-105.24522906","38.45358215","1725","","North","","5Th","Street","","","","1725 North 5Th Street","Canon City","81212","Fremont"
"227","-105.24521985","38.45396098","1801","","North","","5Th","Street","","","","1801 North 5Th Street","Canon City","81212","Fremont"
"228","-105.24521998","38.45402248","1803","","North","","5Th","Street","","","","1803 North 5Th Street","Canon City","81212","Fremont"
"229","-105.24521125","38.45408129","1805","","North","","5Th","Street","","","","1805 North 5Th Street","Canon City","81212","Fremont"
"230","-105.24521292","38.4541403","1807","","North","","5Th","Street","","","","1807 North 5Th Street","Canon City","81212","Fremont"
"231","-105.24520515","38.45419889","1809","","North","","5Th","Street","","","","1809 North 5Th Street","Canon City","81212","Fremont"
"232","-105.2455955","38.45438853","1815","","North","","5Th","Street","","","","1815 North 5Th Street","Canon City","81212","Fremont"
"233","-105.24526285","38.45433774","1815","","North","","5Th","Street","","Unit","A","1815 North 5Th Street Unit A","Canon City","81212","Fremont"
"234","-105.24526787","38.45445931","1815","","North","","5Th","Street","","Unit","B","1815 North 5Th Street Unit B","Canon City","81212","Fremont"
"235","-105.24366398","38.45533219","1820","","North","","5Th","Street","","","","1820 North 5Th Street","Canon City","81212","Fremont"
"236","-105.24512838","38.45489986","1821","","North","","5Th","Street","","","","1821 North 5Th Street","Canon City","81212","Fremont"
"237","-105.24545609","38.45567351","1885","","North","","5Th","Street","","","","1885 North 5Th Street","Canon City","81212","Fremont"
"238","-105.24549629","38.45585051","1887","","North","","5Th","Street","","","","1887 North 5Th Street","Canon City","81212","Fremont"
"239","-105.24552529","38.456025","1901","","North","","5Th","Street","","","","1901 North 5Th Street","Canon City","81212","Fremont"
"240","-105.24553764","38.45620095","1903","","North","","5Th","Street","","","","1903 North 5Th Street","Canon City","81212","Fremont"
"241","-105.24553674","38.45637282","1905","","North","","5Th","Street","","","","1905 North 5Th Street","Canon City","81212","Fremont"
"242","-105.24494264","38.45651974","1906","","North","","5Th","Street","","","","1906 North 5Th Street","Canon City","81212","Fremont"
"243","-105.24553487","38.45653873","1907","","North","","5Th","Street","","","","1907 North 5Th Street","Canon City","81212","Fremont"
