"1450130","-105.08860885","40.59314425","","","","","","","",""," "," "," "," ","Larimer"
"1450131","-105.10360295","40.54906657","","","","","","","",""," "," "," "," ","Larimer"
"1450132","-105.79790655","40.97864228","","","","","","","",""," "," "," "," ","Larimer"
"1450133","-105.78769283","40.98268943","","","","","","","",""," "," "," "," ","Larimer"
"1450134","-105.05398288","40.50921723","","","","","","","",""," "," "," "," ","Larimer"
"1450135","-105.05179954","40.50964283","","","","","","","",""," "," "," "," ","Larimer"
"1450136","-105.05348463","40.5098938","","","","","","","",""," "," "," "," ","Larimer"
"1450137","-105.05337899","40.50854766","","","","","","","",""," "," "," "," ","Larimer"
"1450138","-105.05081962","40.50838338","","","","","","","",""," "," "," "," ","Larimer"
"1450139","-105.81700892","40.97149804","","","","","","","",""," "," "," "," ","Larimer"
"1450140","-105.80480488","40.96087461","","","","","","","",""," "," ","Red Feather Lakes","80545","Larimer"
"1450141","-105.10049118","40.57618715","812","","","","City","Park","",""," ","812 City Park ","Fort Collins","80521","Larimer"
"1450142","-105.58120328","40.70104255","","","","","","","",""," "," "," "," ","Larimer"
"1450143","-105.10162363","40.70285538","","","","","","","",""," "," "," "," ","Larimer"
"1450144","-105.08324813","40.87943752","20171","","","","Rawhide","Flats","",""," ","20171 Rawhide Flats ","Wellington","80549","Larimer"
"1450145","-105.07231451","40.50276143","","","","","","","",""," "," "," "," ","Larimer"
"1450146","-105.07142676","40.50547065","","","","","","","",""," "," "," "," ","Larimer"
"1450147","-104.99561353","40.46737663","8401","","","","Peak","View","",""," ","8401 Peak View ","Fort Collins","80528","Larimer"
"1450148","-105.087745","40.52805747","631","","","","Bear","Creek","",""," ","631 Bear Creek ","Fort Collins","80526","Larimer"
"1450149","-105.08796084","40.52805808","637","","","","Bear","Creek","",""," ","637 Bear Creek ","Fort Collins","80526","Larimer"
"1450150","-105.98393021","40.9520084","","","","","","","",""," "," "," "," ","Larimer"
"1450151","-106.00059348","40.95589098","","","","","","","",""," "," "," "," ","Larimer"
"1450152","-105.99992365","40.97597383","","","","","","","",""," "," "," "," ","Larimer"
"1450153","-105.69272507","40.99131682","","","","","","","",""," "," "," "," ","Larimer"
"1450154","-105.2137668","40.43173989","","","","","","","",""," "," "," "," ","Larimer"
"1450155","-105.21571322","40.43615009","","","","","","","",""," "," "," "," ","Larimer"
"1450156","-105.18026974","40.47808298","","","","","","","",""," "," "," "," ","Larimer"
"1450157","-105.40633043","40.39521567","","","","","","","",""," "," ","Estes Park","80517","Larimer"
"1450158","-105.4677958","40.43042223","","","","","","","",""," "," "," "," ","Larimer"
"1450159","-105.07060343","40.42122385","","","","","","","",""," "," "," "," ","Larimer"
