"1381498","105.22373","39.81764","6709"," "," ","St Hwy","93"," "," ",""," ","6709  St Hwy 93  ","Golden","80403","Jefferson"
"1381499","105.22286","39.8202","6809"," "," ","St Hwy","93"," "," ",""," ","6809  St Hwy 93  ","Golden","80403","Jefferson"
"1381500","105.22834","39.83706","7608"," "," ","St Hwy","93"," "," ",""," ","7608  St Hwy 93  ","Arvada","80403","Jefferson"
"1381501","105.23827","39.84507","8189"," "," ","St Hwy","93"," "," ",""," ","8189  St Hwy 93  ","Golden","80403","Jefferson"
"1381502","105.2425","39.90328","11219"," "," ","St Hwy","93"," "," ",""," ","11219  St Hwy 93  ","Boulder","80303","Jefferson"
"1381503","105.24164","39.90035","11229"," "," ","St Hwy","93"," "," ",""," ","11229  St Hwy 93  ","Boulder","80303","Jefferson"
"1381504","105.23965","39.90884","11728"," "," ","St Hwy","93"," "," ",""," ","11728  St Hwy 93  ","Boulder","80303","Jefferson"
"1381505","105.25102","39.9101","11919"," "," ","St Hwy","93"," "," ",""," ","11919  St Hwy 93  ","Boulder","80303","Jefferson"
"1381506","105.19286","39.85797","17120"," "," ","St Hwy","72"," "," ",""," ","17120  St Hwy 72  ","Arvada","80007","Jefferson"
"1381507","105.19421","39.85867","17180"," "," ","St Hwy","72"," "," ",""," ","17180  St Hwy 72  ","Arvada","80007","Jefferson"
"1381508","105.19608","39.85865","17200"," "," ","St Hwy","72"," "," ",""," ","17200  St Hwy 72  ","Arvada","80007","Jefferson"
"1381509","105.19835","39.85929","17300"," "," ","St Hwy","72"," "," ",""," ","17300  St Hwy 72  ","Arvada","80007","Jefferson"
"1381510","105.19696","39.8601","17400"," "," ","St Hwy","72"," "," ",""," ","17400  St Hwy 72  ","Arvada","80007","Jefferson"
"1381511","105.23703","39.66042","21020"," "," ","St Hwy","74"," "," ",""," ","21020  St Hwy 74  ","Idledale","80453","Jefferson"
"1381512","105.23739","39.66272","21079"," "," ","St Hwy","74"," "," ",""," ","21079  St Hwy 74  ","Idledale","80453","Jefferson"
"1381513","105.24187","39.66439","21430"," "," ","St Hwy","74"," "," ",""," ","21430  St Hwy 74  ","Idledale","80453","Jefferson"
"1381514","105.24003","39.66527","21439"," "," ","St Hwy","74"," "," ",""," ","21439  St Hwy 74  ","Idledale","80453","Jefferson"
"1381515","105.24259","39.66521","21540"," "," ","St Hwy","74"," "," ",""," ","21540  St Hwy 74  ","Idledale","80453","Jefferson"
"1381516","105.24268","39.66532","21550"," "," ","St Hwy","74"," "," ",""," ","21550  St Hwy 74  ","Idledale","80453","Jefferson"
"1381517","105.24282","39.66541","21560"," "," ","St Hwy","74"," "," ",""," ","21560  St Hwy 74  ","Idledale","80453","Jefferson"
"1381518","105.24394","39.66585","21650"," "," ","St Hwy","74"," "," ",""," ","21650  St Hwy 74  ","Idledale","80453","Jefferson"
"1381519","105.24339","39.66607","21669"," "," ","St Hwy","74"," "," ",""," ","21669  St Hwy 74  ","Idledale","80453","Jefferson"
"1381520","105.24378","39.66619","21689"," "," ","St Hwy","74"," "," ",""," ","21689  St Hwy 74  ","Idledale","80453","Jefferson"
"1381521","105.24373","39.66651","21699"," "," ","St Hwy","74"," "," ",""," ","21699  St Hwy 74  ","Idledale","80453","Jefferson"
"1381522","105.24473","39.66613","21730"," "," ","St Hwy","74"," "," ",""," ","21730  St Hwy 74  ","Idledale","80453","Jefferson"
"1381523","105.24504","39.66612","21750"," "," ","St Hwy","74"," "," ",""," ","21750  St Hwy 74  ","Idledale","80453","Jefferson"
"1381524","105.24431","39.66642","21769"," "," ","St Hwy","74"," "," ",""," ","21769  St Hwy 74  ","Idledale","80453","Jefferson"
"1381525","105.24453","39.66647","21789"," "," ","St Hwy","74"," "," ",""," ","21789  St Hwy 74  ","Idledale","80453","Jefferson"
"1381526","105.27223","39.66481","24020"," "," ","St Hwy","74"," "," ",""," ","24020  St Hwy 74  ","Idledale","80453","Jefferson"
"1381527","105.28547","39.66429","25180"," "," ","St Hwy","74"," "," ",""," ","25180  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381528","105.28748","39.65554","25540"," "," ","St Hwy","74"," "," ",""," ","25540  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381529","105.29264","39.65611","25940"," "," ","St Hwy","74"," "," ",""," ","25940  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381530","105.31668","39.63422","27925"," "," ","St Hwy","74"," "," ",""," ","27925  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381531","105.31809","39.63347","27975"," "," ","St Hwy","74"," "," ",""," ","27975  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381532","105.31811","39.63346","27985"," "," ","St Hwy","74"," "," ",""," ","27985  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381533","105.31814","39.63345","27995"," "," ","St Hwy","74"," "," ",""," ","27995  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381534","105.31816","39.63344","27997"," "," ","St Hwy","74"," "," ",""," ","27997  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381535","105.31845","39.63331","28005"," "," ","St Hwy","74"," "," ",""," ","28005  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381536","105.31718","39.63344","28016"," "," ","St Hwy","74"," "," ",""," ","28016  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381537","105.31827","39.63337","28025"," "," ","St Hwy","74"," "," ",""," ","28025  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381538","105.31817","39.63253","28026"," "," ","St Hwy","74"," "," ",""," ","28026  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381539","105.31837","39.63332","28035"," "," ","St Hwy","74"," "," ",""," ","28035  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381540","105.31816","39.63306","28036"," "," ","St Hwy","74"," "," ",""," ","28036  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381541","105.31849","39.6333","28055"," "," ","St Hwy","74"," "," ",""," ","28055  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381542","105.31852","39.63328","28065"," "," ","St Hwy","74"," "," ",""," ","28065  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381543","105.31881","39.63324","28075"," "," ","St Hwy","74"," "," ",""," ","28075  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381544","105.31828","39.63298","28076"," "," ","St Hwy","74"," "," ",""," ","28076  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381545","105.31916","39.63313","28115"," "," ","St Hwy","74"," "," ",""," ","28115  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381546","105.31986","39.63304","28135"," "," ","St Hwy","74"," "," ",""," ","28135  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381547","105.31986","39.63304","28145"," "," ","St Hwy","74"," "," ",""," ","28145  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381548","105.31986","39.63304","28155"," "," ","St Hwy","74"," "," ",""," ","28155  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381549","105.31986","39.63304","28159"," "," ","St Hwy","74"," "," ",""," ","28159  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381550","105.31986","39.63304","28175"," "," ","St Hwy","74"," "," ",""," ","28175  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381551","105.31968","39.63249","28186"," "," ","St Hwy","74"," "," ",""," ","28186  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381552","105.32038","39.63293","28195"," "," ","St Hwy","74"," "," ",""," ","28195  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381553","105.32022","39.63258","28204"," "," ","St Hwy","74"," "," ",""," ","28204  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381554","105.32022","39.63258","28206"," "," ","St Hwy","74"," "," ",""," ","28206  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381555","105.32038","39.63293","28215"," "," ","St Hwy","74"," "," ",""," ","28215  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381556","105.32049","39.63282","28225"," "," ","St Hwy","74"," "," ",""," ","28225  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381557","105.32061","39.63278","28235"," "," ","St Hwy","74"," "," ",""," ","28235  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381558","105.32098","39.63281","28245"," "," ","St Hwy","74"," "," ",""," ","28245  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381559","105.31974","39.6329","28253"," "," ","St Hwy","74"," "," ",""," ","28253  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381560","105.32078","39.63278","28261"," "," ","St Hwy","74"," "," ",""," ","28261  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381561","105.32087","39.63277","28265"," "," ","St Hwy","74"," "," ",""," ","28265  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381562","105.32101","39.63271","28275"," "," ","St Hwy","74"," "," ",""," ","28275  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381563","105.32015","39.63264","28276"," "," ","St Hwy","74"," "," ",""," ","28276  St Hwy 74  ","Evergreen","80439","Jefferson"
"1381564","105.32109","39.63289","28285"," "," ","St Hwy","74"," "," ",""," ","28285  St Hwy 74  ","Evergreen","80439","Jefferson"
