640017,031-002344-324368,NULL,-105.03290283,39.75210173,2344,NULL,North,NULL,King,Street,NULL,NULL,NULL,2344 North King Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C505BC7111B425AC010A184E544E04340
640018,031-002334-324369,NULL,-105.03272526,39.75196734,2334,NULL,North,NULL,King,Street,NULL,NULL,NULL,2334 North King Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C3C37AE2B18425AC0682F3A7740E04340
640019,031-003425-324370,NULL,-105.03218077,39.75148476,3425,NULL,West,NULL,23Rd,Avenue,NULL,NULL,NULL,3425 West 23Rd Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C909AED3F0F425AC0383B09A730E04340
640020,031-003520-324371,NULL,-105.03373130,39.74372837,3520,NULL,West,NULL,17Th,Avenue,NULL,NULL,NULL,3520 West 17Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CF0E967A028425AC0F0BE077532DF4340
640021,031-001610-324372,NULL,-105.03271175,39.74331974,1610,NULL,North,NULL,King,Street,NULL,NULL,NULL,1610 North King Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C384208F317425AC0C0E2EA1925DF4340
640022,031-001623-324373,NULL,-105.03188204,39.74337839,1623,NULL,North,NULL,Julian,Street,NULL,NULL,NULL,1623 North Julian Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C3034105E0A425AC0A8E5EC0F27DF4340
640023,031-001637-324374,NULL,-105.03013023,39.74358635,1637,NULL,North,NULL,Irving,Street,NULL,NULL,NULL,1637 North Irving Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CA0F9D1ADED415AC050DFAAD92DDF4340
640024,031-001641-324375,NULL,-105.03028261,39.74357885,1641,NULL,North,NULL,Irving,Street,NULL,NULL,NULL,1641 North Irving Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C54F68020F0415AC0A0A78D992DDF4340
640025,031-001551-324376,NULL,-105.04887720,39.74121407,1551,NULL,North,NULL,Wolff,Street,NULL,NULL,NULL,1551 North Wolff Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C0807D8CD20435AC060D8441AE0DE4340
640026,031-001555-324377,NULL,-105.04999698,39.74131238,1555,NULL,North,NULL,Xavier,Street,NULL,NULL,NULL,1555 North Xavier Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C8866722533435AC07015374DE3DE4340
