"217779","-104.96254148","39.91697404","12255",""," ","","Claude","Court","","Unit","724","12255 Claude Court Unit 724","","","Adams"
"217780","-104.96141014","39.91708684","12255",""," ","","Claude","Court","","Unit","931","12255 Claude Court Unit 931","","","Adams"
"217781","-104.96036059","39.91674844","12255",""," ","","Claude","Court","","Unit","1131","12255 Claude Court Unit 1131","","","Adams"
"217782","-104.83787975","39.74972844","2201","","North","","Ursula","Street","","Unit","424","2201 North Ursula Street Unit 424","","","Adams"
"217783","-104.96334628","39.91682363","12255",""," ","","Claude","Court","","Unit","614","12255 Claude Court Unit 614","","","Adams"
"217784","-104.9608318","39.91707393","12255",""," ","","Claude","Court","","Unit","1020","12255 Claude Court Unit 1020","","","Adams"
"217785","-104.83675072","39.74838113","2100","","North","","Ursula","Street","","Unit","104","2100 North Ursula Street Unit 104","","","Adams"
"217786","-104.96111087","39.91762319","12275",""," ","","Claude","Court","","Unit","1224","12275 Claude Court Unit 1224","","","Adams"
"217787","-104.96033386","39.9181673","12275",""," ","","Claude","Court","","Unit","126","12275 Claude Court Unit 126","","","Adams"
"217788","-104.83716132","39.75035235","2200","","North","","Ursula","Street","","Unit","347","2200 North Ursula Street Unit 347","","","Adams"
"217789","-104.83661165","39.74945323","2200","","North","","Ursula","Street","","Unit","307","2200 North Ursula Street Unit 307","","","Adams"
"217790","-104.96078955","39.91762031","12275",""," ","","Claude","Court","","Unit","1234","12275 Claude Court Unit 1234","","","Adams"
"217791","-104.96232237","39.91784422","12275",""," ","","Claude","Court","","Unit","1039","12275 Claude Court Unit 1039","","","Adams"
"217792","-104.83727014","39.74908324","2100","","North","","Ursula","Street","","Unit","120","2100 North Ursula Street Unit 120","","","Adams"
"217793","-104.96138546","39.91821663","12275",""," ","","Claude","Court","","Unit","333","12275 Claude Court Unit 333","","","Adams"
"217794","-104.96040175","39.91827198","12275",""," ","","Claude","Court","","Unit","131","12275 Claude Court Unit 131","","","Adams"
