2190041,039-005488-436354,NULL,-104.72602885,38.87491742,5488, ,,,Alteza,Drive,,,,5488 Alteza Drive ,Colorado Springs,80917,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CD4BFB641772E5AC0E8353C4BFD6F4340
2190042,039-005244-436355,NULL,-104.73193575,38.87503920,5244, ,,,Escapardo,Way,,,,5244 Escapardo Way ,Colorado Springs,80917,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C3C670D09D82E5AC070A7D94801704340
2190043,039-005236-436356,NULL,-104.73244329,38.87500272,5236, ,,,Escapardo,Way,,,,5236 Escapardo Way ,Colorado Springs,80917,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C9C08D059E02E5AC0A0E4DB1600704340
2190044,039-001004-436357,NULL,-104.80849344,38.77520711,1004, ,,,Samuel,Point,,,,1004 Samuel Point ,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CA4A9405BBE335AC058D594FC39634340
2190045,039-000010-436358,NULL,-104.79563178,38.77674588,10, ,,,Jewel,Avenue,,,,10 Jewel Avenue ,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C84B08EA1EB325AC0988ABC686C634340
2190046,039-000519-436359,NULL,-104.78952753,38.77665313,519, ,,,Loomis,Avenue,,,,519 Loomis Avenue ,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C10297A9E87325AC0E06EB15E69634340
2190047,039-000003-436360,NULL,-104.79487242,38.77667188,3, ,,,Jewel,Avenue,,,,3 Jewel Avenue ,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C7C779730DF325AC0D8DDEDFB69634340
2190048,039-008027-436361,NULL,-104.67916495,38.93318707,8027, ,,,Briarthorn,Lane,,,,8027 Briarthorn Lane ,Colorado Springs,80927,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C3C814870772B5AC0E8CA8BAC72774340
2190049,039-004060-436362,NULL,-104.72564913,38.88930175,4060, ,,,Vicksburg,Terrace,,,,4060 Vicksburg Terrace ,Colorado Springs,80917,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CC4A60F09712E5AC090B4CCA3D4714340
2190050,039-003791-436363,NULL,-104.72508087,38.88588633,3791, ,,,Homestead Ridge,Heights,,,,3791 Homestead Ridge Heights ,Colorado Springs,80917,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C5C1F9BB9672E5AC070A927B964714340
2190051,039-003141-436364,NULL,-104.72742897,38.87930651,3141, ,,,Vail Pass,Drive,,,,3141 Vail Pass Drive ,Colorado Springs,80917,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C44EE3A328E2E5AC01037971D8D704340
2190052,039-003910-436365,NULL,-104.80945312,38.77472368,3910, ,,,Leah,Heights,,,,3910 Leah Heights ,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C44E17A14CE335AC078133C252A634340
2190053,039-005549-436366,NULL,-104.78120383,38.91225793,5549, ,,,Escondido,Drive,,,,5549 Escondido Drive ,Colorado Springs,80918,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C0857593EFF315AC0B0FD24DEC4744340
2190054,039-005030-436367,NULL,-104.76709093,38.90537825,5030, ,,,Galena,Drive,,,,5030 Galena Drive ,Colorado Springs,80918,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CC092910418315AC08064306FE3734340
2190055,039-002905-436368,NULL,-104.73026085,38.87385521,2905, ,,,La Estrella,Court,,,,2905 La Estrella Court ,Colorado Springs,80917,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CC44B0498BC2E5AC098C0C77CDA6F4340
2190056,039-005481-436369,NULL,-104.72633088,38.87456731,5481, ,,,Alteza,Drive,,,,5481 Alteza Drive ,Colorado Springs,80917,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C6CC581347C2E5AC0E84C55D2F16F4340
2190057,039-008057-436370,NULL,-104.67856009,38.93319507,8057, ,,,Briarthorn,Lane,,,,8057 Briarthorn Lane ,Colorado Springs,80927,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C0CA84B876D2B5AC0A883A5EF72774340
2190058,039-007907-436371,NULL,-104.68061815,38.93249185,7907, ,,,Fallgold,Court,,,,7907 Fallgold Court ,Colorado Springs,80927,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C981F723F8F2B5AC0F09E95E45B774340
2190059,039-008067-436372,NULL,-104.67857314,38.92901738,8067, ,,,Cinnamon,Court,,,,8067 Cinnamon Court ,Colorado Springs,80927,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C3C480CBE6D2B5AC048B3A60AEA764340
