"1510000","-105.20729713","40.35545732","9001","","","","Sunflower","","",""," ","9001 Sunflower ","Loveland","80537","Larimer"
"1510001","-105.20720571","40.35589519","9000","","","","Four Wheel","","",""," ","9000 Four Wheel ","Loveland","80537","Larimer"
"1510002","-105.0716653","40.39676826","405","","","","5Th","","",""," ","405 5Th ","Loveland","80537","Larimer"
"1510003","-105.07148581","40.39676605","411","","","","5Th","","",""," ","411 5Th ","Loveland","80537","Larimer"
"1510004","-105.07154335","40.39727053","550","","","","Jefferson","","",""," ","550 Jefferson ","Loveland","80537","Larimer"
"1510005","-105.07169063","40.39572663","403","","","","4Th","","",""," ","403 4Th ","Loveland","80537","Larimer"
"1510006","-105.07151113","40.39572429","403","","","","4Th","","",""," ","403 4Th ","Loveland","80537","Larimer"
"1510007","-105.07132984","40.39572192","421","","","","4Th","","",""," ","421 4Th ","Loveland","80537","Larimer"
"1510008","-105.07119771","40.3957202","425","","","","4Th Thru","","","","","425 4Th Thru","Loveland","80537","Larimer"
"1510009","-105.07079138","40.3957149","447","","","","4Th","","",""," ","447 4Th ","Loveland","80537","Larimer"
"1510010","-105.07296232","40.39630736","444","","","","Lincoln","","",""," ","444 Lincoln ","Loveland","80537","Larimer"
"1510011","-105.07281534","40.39623446","440","","","","Lincoln","","",""," ","440 Lincoln ","Loveland","80537","Larimer"
"1510012","-105.07305427","40.39573751","301","","","","4Th","","",""," ","301 4Th ","Loveland","80537","Larimer"
"1510013","-105.07291731","40.39573573","309","","","","4Th","","",""," ","309 4Th ","Loveland","80537","Larimer"
"1510014","-105.07278269","40.39573398","313","","","","4Th","","",""," ","313 4Th ","Loveland","80537","Larimer"
"1510015","-105.07264882","40.39573224","315","","","","4Th","","",""," ","315 4Th ","Loveland","80537","Larimer"
"1510016","-105.07246158","40.3957298","333","","","","4Th","","",""," ","333 4Th ","Loveland","80537","Larimer"
"1510017","-105.07228436","40.39572748","337","","","","4Th","","",""," ","337 4Th ","Loveland","80537","Larimer"
"1510018","-105.07160774","40.39208081","120","","","","Jefferson","","",""," ","120 Jefferson ","Loveland","80537","Larimer"
"1510019","-105.0716085","40.39196003","130","","","","Jefferson","","",""," ","130 Jefferson ","Loveland","80537","Larimer"
"1510020","-105.07160876","40.39183925","140","","","","Jefferson","","",""," ","140 Jefferson ","Loveland","80537","Larimer"
"1510021","-105.07103337","40.39207045","135","","","","Washington","","",""," ","135 Washington ","Loveland","80537","Larimer"
"1510022","-105.07103452","40.39188928","145","","","","Washington","","",""," ","145 Washington ","Loveland","80537","Larimer"
"1510023","-105.07232881","40.39060389","351","","","","3Rd","Street","South East",""," ","351 3Rd Street South East ","Loveland","80537","Larimer"
"1510024","-105.07160953","40.39171847","150","","","","Jefferson","","",""," ","150 Jefferson ","Loveland","80537","Larimer"
"1510025","-105.07161155","40.39147691","170","","","","Jefferson","","",""," ","170 Jefferson ","Loveland","80537","Larimer"
"1510026","-105.18667817","40.42235846","7545","","","Cr","24","","",""," ","7545 Cr 24 ","Loveland","80538","Larimer"
"1510027","-105.18312904","40.43372208","7252","","","Cr","24H","","",""," ","7252 Cr 24H ","Loveland","80538","Larimer"
"1510028","-105.10041622","40.37139797","2207","","","","Frances","","",""," ","2207 Frances ","Loveland","80537","Larimer"
"1510029","-105.10067983","40.37106402","2211","","","","Frances","","",""," ","2211 Frances ","Loveland","80537","Larimer"
"1510030","-105.10095913","40.37071926","2215","","","","Frances","","",""," ","2215 Frances ","Loveland","80537","Larimer"
"1510031","-105.09995852","40.37071659","2212","","","","Frances","","",""," ","2212 Frances ","Loveland","80537","Larimer"
"1510032","-105.09928268","40.37073348","1527","","","","23Rd","Street","South West",""," ","1527 23Rd Street South West ","Loveland","80537","Larimer"
"1510033","-105.1886516","40.43394193","7651","","","Cr","24H","","",""," ","7651 Cr 24H ","Loveland","80538","Larimer"
"1510034","-105.10005087","40.40073659","811","","","","Kelly","","",""," ","811 Kelly ","Loveland","80537","Larimer"
"1510035","-105.10005019","40.40092909","815","","","","Kelly","","",""," ","815 Kelly ","Loveland","80537","Larimer"
"1510036","-105.10004771","40.40112055","819","","","","Kelly","","",""," ","819 Kelly ","Loveland","80537","Larimer"
"1510037","-105.10004454","40.40150536","909","","","","Kelly","","",""," ","909 Kelly ","Loveland","80537","Larimer"
"1510038","-105.10004295","40.4016975","913","","","","Kelly","","",""," ","913 Kelly ","Loveland","80537","Larimer"
