250018,005-006028-276195,NULL,-104.99916241,39.60586316,6028, ,South, ,Gallup,Street, ,NULL, ,6028 South Gallup Street ,Littleton Co,80120, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CACBBE646F23F5AC0D8E08AEC8CCD4340
250019,005-010730-276196,NULL,-104.86287545,39.66232114,10730, ,East, ,Bethany,Drive, ,NULL, ,10730 East Bethany Drive ,Aurora Co,80014, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C1CB7F55939375AC0F87672F0C6D44340
250020,005-006035-276197,NULL,-104.91731360,39.62195811,6035, ,East, ,Prentice,Place, ,NULL, ,6035 East Prentice Place ,Greenwood Village Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C400B1A44B53A5AC018B4D1529CCF4340
250021,005-000006-276198,NULL,-105.04496731,39.59622945,6, , , ,Maclean,Drive, ,NULL, ,6 Maclean Drive ,Littleton Co,80123, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C749B93BEE0425AC080E31B3F51CC4340
250022,005-000006-276199,NULL,-105.04494012,39.59651773,6, , , ,Maclean,Drive, ,Unit,A,6 Maclean Drive Unit A,Littleton Co,80123, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CCCC98B4CE0425AC0D0816FB15ACC4340
250023,005-000240-276200,NULL,-104.81039682,39.71993326,240, , , ,Granby,Way, ,Unit,A,240 Granby Way Unit A,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C484D9A8ADD335AC058E9DEC526DC4340
250024,005-000240-276201,NULL,-104.81032203,39.71994647,240, , , ,Granby,Way, ,Unit,B,240 Granby Way Unit B,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C604CEB50DC335AC0F033BE3427DC4340
250025,005-000240-276202,NULL,-104.81024723,39.71995969,240, , , ,Granby,Way, ,Unit,C,240 Granby Way Unit C,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CF0682F17DB335AC0400D97A327DC4340
250026,005-000281-276203,NULL,-104.81102512,39.72001575,281, , , ,Granby,Way, ,Unit,A,281 Granby Way Unit A,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CB895E6D5E7335AC07804EA7929DC4340
250027,005-000281-276204,NULL,-104.81095473,39.72004361,281, , , ,Granby,Way, ,Unit,B,281 Granby Way Unit B,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CBCF8AAAEE6335AC0B0C39C632ADC4340
