"610090","-108.03620062","38.73333997","558"," "," ","","1740","Road"," "," "," ","558 1740 Road ","Delta","","Delta"
"610091","-108.07432498","38.73741276","718","1/2"," ","","Columbia","Street"," "," "," ","718 1/2 Columbia Street ","Delta","","Delta"
"610092","-108.06982083","38.77219109","820"," "," ","","1575","Road"," "," "," ","820 1575 Road ","Delta","","Delta"
"610093","-108.06998433","38.75729906","720"," "," ","","1565","Road"," "," "," ","720 1565 Road ","Delta","","Delta"
"610094","-108.11080991","38.77253359","811"," "," ","","1355","Lane"," "," "," ","811 1355 Lane ","Delta","","Delta"
"610095","-108.11078838","38.77304467","813"," "," ","","1355","Lane"," ",""," ","813 1355 Lane ","Delta","","Delta"
"610096","-108.05201961","38.74341268","1285"," ","East","","3Rd","Street"," "," "," ","1285 East 3Rd Street ","Delta","","Delta"
"610097","-108.05129764","38.74366077","1347"," ","East","","3Rd","Street"," ",""," ","1347 East 3Rd Street ","Delta","","Delta"
"610098","-108.05141761","38.7436026","1345"," ","East","","3Rd","Street"," "," "," ","1345 East 3Rd Street ","Delta","","Delta"
"610099","-108.04955014","38.74284327","1370"," ","East","","3Rd","Street"," "," "," ","1370 East 3Rd Street ","Delta","","Delta"
"610100","-108.04572728","38.74343846","1621"," ","East","","3Rd","Street"," "," "," ","1621 East 3Rd Street ","Delta","","Delta"
"610101","-108.04556218","38.74357772","1621"," ","East","","3Rd","Street"," ",""," ","1621 East 3Rd Street ","Delta","","Delta"
"610102","-108.04988752","38.72449228","1407"," "," ","","Criterion","Street"," "," "," ","1407 Criterion Street ","Delta","","Delta"
"610103","-108.04961841","38.72445631","1413"," "," ","","Criterion","Street"," "," "," ","1413 Criterion Street ","Delta","","Delta"
"610104","-108.04814863","38.72442212","1449"," "," ","","Criterion","Street"," "," "," ","1449 Criterion Street ","Delta","","Delta"
"610105","-108.047675","38.72442193","1461"," "," ","","Criterion","Street"," "," "," ","1461 Criterion Street ","Delta","","Delta"
"610106","-108.04718998","38.72440935","1473"," "," ","","Criterion","Street"," "," "," ","1473 Criterion Street ","Delta","","Delta"
"610107","-108.04736531","38.72391101","1472"," "," ","","Criterion","Street"," "," "," ","1472 Criterion Street ","Delta","","Delta"
"610108","-108.0476223","38.72392439","1466"," "," ","","Criterion","Street"," "," "," ","1466 Criterion Street ","Delta","","Delta"
"610109","-108.03848939","38.73476834","960"," "," ","","Cypresswood","Lane"," "," "," ","960 Cypresswood Lane ","Delta","","Delta"
"610110","-108.03843238","38.73704123","700"," "," ","","Cypresswood","Lane"," "," "," ","700 Cypresswood Lane ","Delta","","Delta"
"610111","-108.03910657","38.73563117","881"," "," ","","Cypresswood","Lane"," "," "," ","881 Cypresswood Lane ","Delta","","Delta"
"610112","-108.03911493","38.73532075","901"," "," ","","Cypresswood","Lane"," "," "," ","901 Cypresswood Lane ","Delta","","Delta"
"610113","-108.03926153","38.73502645","941"," "," ","","Cypresswood","Lane"," "," "," ","941 Cypresswood Lane ","Delta","","Delta"
"610114","-108.03841932","38.7375729","690"," "," ","","Cypresswood","Lane"," "," "," ","690 Cypresswood Lane ","Delta","","Delta"
"610115","-108.0384017","38.73785654","680"," "," ","","Cypresswood","Lane"," "," "," ","680 Cypresswood Lane ","Delta","","Delta"
"610116","-108.03910472","38.73788383","681"," "," ","","Cypresswood","Lane"," "," "," ","681 Cypresswood Lane ","Delta","","Delta"
"610117","-108.07335061","38.74310269","258"," "," ","","Dodge","Street"," "," "," ","258 Dodge Street ","Delta","","Delta"
"610118","-108.07334322","38.74345493","236"," "," ","","Dodge","Street"," ",""," ","236 Dodge Street ","Delta","","Delta"
"610119","-108.07333718","38.74357046","232"," "," ","","Dodge","Street"," ",""," ","232 Dodge Street ","Delta","","Delta"
"610120","-108.07337265","38.74368224","228"," "," ","","Dodge","Street"," "," "," ","228 Dodge Street ","Delta","","Delta"
"610121","-108.07341633","38.74382988","222"," "," ","","Dodge","Street"," "," "," ","222 Dodge Street ","Delta","","Delta"
"610122","-108.07339579","38.74394813","210"," "," ","","Dodge","Street"," "," "," ","210 Dodge Street ","Delta","","Delta"
"610123","-108.07298729","38.7426072","320"," "," ","","Dodge","Street"," "," "," ","320 Dodge Street ","Delta","","Delta"
