"680066","-104.98973609","39.74476644","518","","","","17Th","Street","","Unit","1370","518 17Th Street Unit 1370","","","Denver"
"680067","-104.98973609","39.74476644","518","","","","17Th","Street","","Unit","1390","518 17Th Street Unit 1390","","","Denver"
"680068","-104.98973609","39.74476644","518","","","","17Th","Street","","Unit","1410","518 17Th Street Unit 1410","","","Denver"
"680069","-104.98973609","39.74476644","518","","","","17Th","Street","","Unit","1420","518 17Th Street Unit 1420","","","Denver"
"680070","-104.98973609","39.74476644","518","","","","17Th","Street","","Unit","1430","518 17Th Street Unit 1430","","","Denver"
"680071","-105.04958204","39.72929224","4814","","West","","8Th","Avenue","","","","4814 West 8Th Avenue","","","Denver"
"680072","-105.04969315","39.72929123","4816","","West","","8Th","Avenue","","","","4816 West 8Th Avenue","","","Denver"
"680073","-104.75058599","39.77807719","4445","","North","","Jebel","Street","","","","4445 North Jebel Street","","","Denver"
"680074","-104.98658088","39.72424865","25","","East","","5Th","Avenue","","Unit","418","25 East 5Th Avenue Unit 418","","","Denver"
"680075","-104.98658088","39.72424865","25","","East","","5Th","Avenue","","Unit","416","25 East 5Th Avenue Unit 416","","","Denver"
"680076","-104.98658088","39.72424865","25","","East","","5Th","Avenue","","Unit","503","25 East 5Th Avenue Unit 503","","","Denver"
"680077","-104.98658088","39.72424865","25","","East","","5Th","Avenue","","Unit","401","25 East 5Th Avenue Unit 401","","","Denver"
"680078","-104.98658088","39.72424865","25","","East","","5Th","Avenue","","Unit","413","25 East 5Th Avenue Unit 413","","","Denver"
"680079","-104.98658088","39.72424865","25","","East","","5Th","Avenue","","Unit","412","25 East 5Th Avenue Unit 412","","","Denver"
"680080","-104.98658088","39.72424865","25","","East","","5Th","Avenue","","Unit","410","25 East 5Th Avenue Unit 410","","","Denver"
"680081","-104.98658088","39.72424865","25","","East","","5Th","Avenue","","Unit","409","25 East 5Th Avenue Unit 409","","","Denver"
"680082","-104.98658088","39.72424865","25","","East","","5Th","Avenue","","Unit","408","25 East 5Th Avenue Unit 408","","","Denver"
"680083","-104.94188522","39.7132097","3855","","East","","Cedar","Avenue","","","","3855 East Cedar Avenue","","","Denver"
"680084","-104.9863236","39.73178157","975","","North","","Lincoln","Street","","Unit","K","975 North Lincoln Street Unit K","","","Denver"
"680085","-105.00502843","39.75482942","1590","","","","Little Raven","Street","","Unit","175","1590 Little Raven Street Unit 175","","","Denver"
"680086","-105.00421873","39.75507912","1610","","","","Little Raven","Street","","Unit","100","1610 Little Raven Street Unit 100","","","Denver"
"680087","-104.916212","39.677922","2111","","South","","Leyden","Street","","","","2111 South Leyden Street","","","Denver"
"680088","-105.00233488","39.69339447","1286","","South","","Mariposa","Street","","","","1286 South Mariposa Street","","","Denver"
"680089","-105.00534205","39.68284062","1505","","West","","Jewell","Avenue","","","","1505 West Jewell Avenue","","","Denver"
"680090","-104.9161692","39.70176519","810","","South","","Krameria","Street","","","","810 South Krameria Street","","","Denver"
"680091","-105.01370478","39.75902949","2945","","North","","Vallejo","Street","","","","2945 North Vallejo Street","","","Denver"
"680092","-104.99337201","39.74653088","821","","","","16Th","Street","","","","821 16Th Street","","","Denver"
"680093","-104.98616575","39.67154455","2484","","South","","Lincoln","Street","","","","2484 South Lincoln Street","","","Denver"
"680094","-105.05176456","39.74123334","1544","","North","","Zenobia","Street","","#","101","1544 North Zenobia Street # 101","","","Denver"
"680095","-105.05176456","39.74123334","1544","","North","","Zenobia","Street","","#","102","1544 North Zenobia Street # 102","","","Denver"
"680096","-105.05176456","39.74123334","1544","","North","","Zenobia","Street","","#","103","1544 North Zenobia Street # 103","","","Denver"
"680097","-105.05176456","39.74123334","1544","","North","","Zenobia","Street","","#","104","1544 North Zenobia Street # 104","","","Denver"
"680098","-105.05176456","39.74123334","1544","","North","","Zenobia","Street","","#","105","1544 North Zenobia Street # 105","","","Denver"
"680099","-104.99129971","39.74348639","500","","","","16Th","Street","","Unit","174","500 16Th Street Unit 174","","","Denver"
"680100","-104.99156554","39.74368897","500","","","","16Th","Street","","Unit","180","500 16Th Street Unit 180","","","Denver"
"680101","-104.99091533","39.74383393","500","","","","16Th","Street","","Unit","130","500 16Th Street Unit 130","","","Denver"
"680102","-105.01299061","39.7211376","360","","North","","Vallejo","Street","","","","360 North Vallejo Street","","","Denver"
"680103","-104.89463554","39.74808324","8026","","East","","20Th","Place","","","","8026 East 20Th Place","","","Denver"
"680104","-104.89487433","39.74810163","8006","","East","","20Th","Place","","","","8006 East 20Th Place","","","Denver"
"680105","-104.89435587","39.74808037","8066","","East","","20Th","Place","","","","8066 East 20Th Place","","","Denver"
"680106","-104.88318358","39.66366996","9200","","East","","Cherry Creek South","Drive","","Unit","58","9200 East Cherry Creek South Drive Unit 58","","","Denver"
"680107","-104.88318293","39.66374397","9200","","East","","Cherry Creek South","Drive","","Unit","57","9200 East Cherry Creek South Drive Unit 57","","","Denver"
"680108","-104.88114934","39.6632131","9200","","East","","Cherry Creek South","Drive","","Unit","16","9200 East Cherry Creek South Drive Unit 16","","","Denver"
"680109","-104.88318974","39.66359175","9200","","East","","Cherry Creek South","Drive","","Unit","59","9200 East Cherry Creek South Drive Unit 59","","","Denver"
"680110","-104.88319858","39.6635199","9200","","East","","Cherry Creek South","Drive","","Unit","60","9200 East Cherry Creek South Drive Unit 60","","","Denver"
"680111","-104.88024948","39.6631851","9200","","East","","Cherry Creek South","Drive","","Unit","5","9200 East Cherry Creek South Drive Unit 5","","","Denver"
"680112","-104.88185605","39.66342827","9200","","East","","Cherry Creek South","Drive","","Unit","35","9200 East Cherry Creek South Drive Unit 35","","","Denver"
"680113","-104.88196801","39.66345212","9200","","East","","Cherry Creek South","Drive","","Unit","36","9200 East Cherry Creek South Drive Unit 36","","","Denver"
"680114","-104.88025747","39.66351924","9200","","East","","Cherry Creek South","Drive","","Unit","1","9200 East Cherry Creek South Drive Unit 1","","","Denver"
"680115","-104.94152538","39.71361744","153","","South","","Harrison","Street","","","","153 South Harrison Street","","","Denver"
"680116","-105.0196615","39.74921076","2650","","West","","Front View Crescent","Drive","","Unit","308","2650 West Front View Crescent Drive Unit 308","","","Denver"
"680117","-105.0196615","39.74921076","2650","","West","","Front View Crescent","Drive","","Unit","205","2650 West Front View Crescent Drive Unit 205","","","Denver"
"680118","-105.0196615","39.74921076","2650","","West","","Front View Crescent","Drive","","Unit","407","2650 West Front View Crescent Drive Unit 407","","","Denver"
"680119","-105.0196615","39.74921076","2650","","West","","Front View Crescent","Drive","","Unit","402","2650 West Front View Crescent Drive Unit 402","","","Denver"
"680120","-104.97554416","39.76564533","1220","","","","34Th","Street","","","","1220 34Th Street","","","Denver"
"680121","-104.9755379","39.76573967","1218","","","","34Th","Street","","","","1218 34Th Street","","","Denver"
"680122","-104.97569451","39.76585618","3360","","","","Larimer","Street","","","","3360 Larimer Street","","","Denver"
"680123","-104.88561374","39.73311167","1104","","North","","Xenia","Street","","","","1104 North Xenia Street","","","Denver"
"680129","-104.80062327","39.79235615","5381","","North","","Laredo","Street","","","","5381 North Laredo Street","","","Denver"
"680130","-104.80089602","39.79245785","5383","","North","","Laredo","Street","","","","5383 North Laredo Street","","","Denver"
"680131","-104.80065231","39.79260997","5385","","North","","Laredo","Street","","","","5385 North Laredo Street","","","Denver"
"680132","-104.80087089","39.79278566","5387","","North","","Laredo","Street","","","","5387 North Laredo Street","","","Denver"
"680133","-104.80080786","39.79290836","5391","","North","","Laredo","Street","","","","5391 North Laredo Street","","","Denver"
"680134","-104.80034171","39.79303549","16115","","East","","54Th","Avenue","","","","16115 East 54Th Avenue","","","Denver"
"680135","-105.01332752","39.72132004","315","","North","","Vallejo","Street","","","","315 North Vallejo Street","","","Denver"
"680136","-105.01316018","39.7622733","2215","","West","","32Nd","Avenue","","","","2215 West 32Nd Avenue","","","Denver"
"680137","-104.9777548","39.70900873","414","","South","","Clarkson","Street","","","","414 South Clarkson Street","","","Denver"
"680138","-104.9627569","39.76317156","2050","","East","","33Rd","Avenue","","","","2050 East 33Rd Avenue","","","Denver"
"680139","-104.96523092","39.75579516","1851","","East","","27Th","Avenue","","","","1851 East 27Th Avenue","","","Denver"
"680140","-104.99360282","39.72716231","424","","West","","7Th","Avenue","","","","424 West 7Th Avenue","","","Denver"
"680141","-104.98646467","39.72473572","507","","North","","Lincoln","Street","","Unit","102","507 North Lincoln Street Unit 102","","","Denver"
"680142","-104.95805992","39.77645931","2415","","East","","43Rd","Avenue","","","","2415 East 43Rd Avenue","","","Denver"
"680143","-104.95250002","39.78628033","2945","","East","","Beekman","Place","","","","2945 East Beekman Place","","","Denver"
"680144","-104.95166629","39.74611406","2005","","North","","Steele","Street","","","","2005 North Streeteele St","","","Denver"
"680145","-104.88965461","39.70656288","8555","","East","","Fairmount","Drive","","Apt","F203","8555 East Fairmount Drive Apt F203","","","Denver"
"680146","-104.88965461","39.70656288","8555","","East","","Fairmount","Drive","","Apt","F204","8555 East Fairmount Drive Apt F204","","","Denver"
"680147","-104.88965461","39.70656288","8555","","East","","Fairmount","Drive","","Apt","F205","8555 East Fairmount Drive Apt F205","","","Denver"
"680148","-104.88965461","39.70656288","8555","","East","","Fairmount","Drive","","Apt","F206","8555 East Fairmount Drive Apt F206","","","Denver"
"680149","-104.88965461","39.70656288","8555","","East","","Fairmount","Drive","","Apt","F208","8555 East Fairmount Drive Apt F208","","","Denver"
"680150","-104.88965461","39.70656288","8555","","East","","Fairmount","Drive","","Apt","G101","8555 East Fairmount Drive Apt G101","","","Denver"
"680151","-104.88965461","39.70656288","8555","","East","","Fairmount","Drive","","Apt","G102","8555 East Fairmount Drive Apt G102","","","Denver"
"680152","-104.90134468","39.75534711","7454","","East","","28Th","Avenue","","Unit","3","7454 East 28Th Avenue Unit 3","","","Denver"
"680153","-104.90134468","39.75534711","7454","","East","","28Th","Avenue","","Unit","4","7454 East 28Th Avenue Unit 4","","","Denver"
"680154","-104.90134468","39.75534711","7444","","East","","28Th","Avenue","","Unit","1","7444 East 28Th Avenue Unit 1","","","Denver"
"680155","-104.90134468","39.75534711","7444","","East","","28Th","Avenue","","Unit","2","7444 East 28Th Avenue Unit 2","","","Denver"
"680156","-104.90134468","39.75534711","7444","","East","","28Th","Avenue","","Unit","3","7444 East 28Th Avenue Unit 3","","","Denver"
"680157","-104.90134468","39.75534711","7444","","East","","28Th","Avenue","","Unit","4","7444 East 28Th Avenue Unit 4","","","Denver"
