910018,031-004049-594371,NULL,-104.90982995,39.64395231,4049,NULL,South,NULL,Niagara,Way,NULL,NULL,NULL,4049 South Niagara Way,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010CD41D67A73A3A5AC0E8F681076DD24340
910019,031-001929-594372,NULL,-105.03402600,39.74675927,1929,NULL,North,NULL,King,Way,NULL,NULL,NULL,1929 North King Way,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C4C86667B2D425AC00049BACE95DF4340
910020,031-002225-594373,NULL,-104.96097310,39.68342177,2225,NULL,East,NULL,Buchtel,Boulevard,NULL,Apt,1110,2225 East Buchtel Boulevard Apt 1110,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010CC0A65795803D5AC0A8774F5D7AD74340
910021,031-004736-594374,NULL,-105.02247387,39.78298302,4736,NULL,North,NULL,Elm,Court,NULL,NULL,NULL,4736 North Elm Court,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010CE4F13A3670415AC018D19BC938E44340
910022,031-003625-594375,NULL,-104.97735425,39.77184890,3625,NULL,North,NULL,Brighton,Boulevard,NULL,NULL,NULL,3625 North Brighton Boulevard,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010CF003D6F88C3E5AC05854D9F1CBE24340
910023,031-001163-594376,NULL,-104.91389171,39.69569791,1163,NULL,South,NULL,Monaco Street,Parkway,NULL,NULL,NULL,1163 South Monaco Street Parkway,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C9C54AA2D7D3A5AC0A849D69F0CD94340
910024,031-001295-594377,NULL,-104.91379825,39.69485525,1295,NULL,South,NULL,Monaco Street,Parkway,NULL,NULL,NULL,1295 South Monaco Street Parkway,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C9403DAA97B3A5AC07092E8FDF0D84340
910025,031-002876-594378,NULL,-104.86741400,39.75812401,2876,NULL,North,NULL,Geneva,Court,NULL,Unit,101,2876 North Geneva Court Unit 101,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C007DB5B283375AC06852D5340AE14340
910026,031-002872-594379,NULL,-104.86741400,39.75812401,2872,NULL,North,NULL,Geneva,Court,NULL,Unit,201,2872 North Geneva Court Unit 201,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C007DB5B283375AC06852D5340AE14340
910027,031-004860-594380,NULL,-104.80777990,39.78590803,4860,NULL,North,NULL,Chambers,Road,NULL,#,152,4860 North Chambers Road # 152,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010CC08D17AFB2335AC0388FB6A398E44340
910028,031-003100-594381,NULL,-105.04820460,39.65552317,3100,NULL,South,NULL,Sheridan,Boulevard,NULL,#,J-3,3100 South Sheridan Boulevard # J-3,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C7C8866CE15435AC090232529E8D34340
910029,031-003425-594382,NULL,-104.87117033,39.76356327,3425,NULL,North,NULL,Florence,Way,NULL,NULL,NULL,3425 North Florence Way,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C38133241C1375AC09818EE70BCE14340
910030,031-004995-594383,NULL,-104.83097340,39.78674228,4995,NULL,North,NULL,Blackhawk,Way,NULL,NULL,NULL,4995 North Blackhawk Way,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010CDCC407AB2E355AC0D0EE9BF8B3E44340
910031,031-000748-594384,NULL,-105.03893092,39.70320377,748,NULL,South,NULL,Patton,Court,NULL,NULL,NULL,748 South Patton Court,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010CE4D6A6DC7D425AC0680B148D02DA4340
910032,031-000787-594385,NULL,-105.03949592,39.70244050,787,NULL,South,NULL,Patton,Court,NULL,NULL,NULL,787 South Patton Court,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C24B50E1687425AC068EA6B86E9D94340
910033,031-005030-594386,NULL,-104.95449070,39.78797223,5030,NULL,North,NULL,Thompson,Court,NULL,NULL,NULL,5030 North Thompson Court,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C4819B266163D5AC0F88A5A46DCE44340
910034,031-005070-594387,NULL,-104.95452815,39.78866380,5070,NULL,North,NULL,Thompson,Court,NULL,NULL,NULL,5070 North Thompson Court,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010CA0A03203173D5AC0C0A702F3F2E44340
910035,031-005080-594388,NULL,-104.95453589,39.78894020,5080,NULL,North,NULL,Thompson,Court,NULL,NULL,NULL,5080 North Thompson Court,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C2C50FF17173D5AC0E0191209FCE44340
910036,031-005090-594389,NULL,-104.95453847,39.78905539,5090,NULL,North,NULL,Thompson,Court,NULL,NULL,NULL,5090 North Thompson Court,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010CB8163F23173D5AC010305EB9FFE44340
910037,031-002776-594390,NULL,-105.01745610,39.75725621,2776,NULL,North,NULL,Speer,Boulevard,NULL,NULL,NULL,2776 North Speer Boulevard,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C44BA31001E415AC098C386C5EDE04340
910038,031-001661-594391,NULL,-105.03937477,39.68610409,1661,NULL,South,NULL,Patton,Court,NULL,NULL,NULL,1661 South Patton Court,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C80A7C51D85425AC058CE3D42D2D74340
910039,031-005000-594392,NULL,-104.92951416,39.74314472,5000,NULL,East,NULL,17Th Avenue,Parkway,NULL,NULL,NULL,5000 East 17Th Avenue Parkway,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C7CAAF6287D3B5AC0F871C05D1FDF4340
910040,031-005055-594393,NULL,-104.79441832,39.78636739,5055,NULL,North,NULL,Airport,Way,NULL,NULL,NULL,5055 North Airport Way,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010CD46622C0D7325AC0609109ACA7E44340
910041,031-000273-594394,NULL,-105.03522606,39.71164102,273,NULL,South,NULL,Lowell,Boulevard,NULL,NULL,NULL,273 South Lowell Boulevard,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C8CFDCE2441425AC0788C8B0D17DB4340
910042,031-002385-594395,NULL,-105.03523368,39.67346482,2385,NULL,South,NULL,Lowell,Boulevard,NULL,NULL,NULL,2385 South Lowell Boulevard,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010CF40CC74441425AC0C8025A1834D64340
910043,031-003333-594396,NULL,-105.03401958,39.79156127,3333,NULL,West,NULL,Regis,Boulevard,NULL,Bldg,X,3333 West Regis Boulevard Bldg X,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C7CA8DE612D425AC010DB3BE251E54340
910044,031-002727-594397,NULL,-105.03413964,39.66701720,2727,NULL,South,NULL,Linley,Court,NULL,NULL,NULL,2727 South Linley Court,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010CC47809582F425AC0D83AD6D160D54340
910045,031-000165-594398,NULL,-104.94105027,39.71904981,165,NULL,North,NULL,Colorado,Boulevard,NULL,NULL,NULL,165 North Colorado Boulevard,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C8C75EA2A3A3C5AC05838FFD209DC4340
910046,031-004166-594399,NULL,-105.04712795,39.77420788,4166,NULL,North,NULL,Winona,Court,NULL,NULL,NULL,4166 North Winona Court,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C7011F42404435AC06828663E19E34340
910047,031-004767-594400,NULL,-104.96058896,39.78319894,4767,NULL,North,NULL,Claude,Court,NULL,NULL,NULL,4767 North Claude Court,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C6CF31C4A7A3D5AC0707CE0DC3FE44340
910048,031-005077-594401,NULL,-104.83487329,39.79050066,5077,NULL,North,NULL,Vaughn,Way,NULL,NULL,NULL,5077 North Vaughn Way,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C844962906E355AC0507E20202FE54340
910049,031-000930-594402,NULL,-104.95569351,39.69973389,930,NULL,South,NULL,Euclid,Way,NULL,NULL,NULL,930 South Euclid Way,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010CE0891B152A3D5AC0786E4AE190D94340
910050,031-001460-594403,NULL,-105.03141768,39.69004237,1460,NULL,South,NULL,Knox,Court,NULL,NULL,NULL,1460 South Knox Court,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010CB07853BF02425AC0508FEB4E53D84340
910051,031-004284-594404,NULL,-105.03191810,39.77644889,4284,NULL,North,NULL,Knox,Court,NULL,NULL,NULL,4284 North Knox Court,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010CBCD635F20A425AC0603156AD62E34340
910052,031-003817-594405,NULL,-104.94248530,39.66372463,3817,NULL,East,NULL,Nielsen,Lane,NULL,NULL,NULL,3817 East Nielsen Lane,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010CFC68E1AD513C5AC068F6B2EDF4D44340
910053,031-003606-594406,NULL,-104.92679560,39.65110836,3606,NULL,South,NULL,Forest,Way,NULL,NULL,NULL,3606 South Forest Way,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C4863839E503B5AC0A078D08457D34340
910054,031-002034-594407,NULL,-105.02481884,39.74832019,2034,NULL,North,NULL,Federal,Boulevard,NULL,NULL,NULL,2034 North Federal Boulevard,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C3862C0A196415AC0C89BAEF4C8DF4340
910055,031-003953-594408,NULL,-104.74217350,39.77031459,3953,NULL,North,NULL,Malaya,Court,NULL,NULL,NULL,3953 North Malaya Court,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C900E4EC57F2F5AC0C0F414AB99E24340
910056,031-000870-594409,NULL,-105.04718492,39.73069047,870,NULL,North,NULL,Winona,Court,NULL,NULL,NULL,870 North Winona Court,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C6C5CEA1305435AC0D838EE4387DD4340
910057,031-002970-594410,NULL,-105.04132749,39.66078611,2970,NULL,South,NULL,Perry,Way,NULL,NULL,NULL,2970 South Perry Way,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010CD0450B1CA5425AC0F80CA6A394D44340
910058,031-004110-594411,NULL,-104.93915868,39.73404954,4110,NULL,East,NULL,Hale,Parkway,NULL,Apt,2G,4110 East Hale Parkway Apt 2G,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010CC0D5EF2C1B3C5AC07009F655F5DD4340
910059,031-002800-594412,NULL,-104.95681295,39.66574531,2800,NULL,South,NULL,University,Boulevard,NULL,Unit,156,2800 South University Boulevard Unit 156,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C0816616C3C3D5AC0E055572437D54340
910060,031-002800-594413,NULL,-104.95681295,39.66574531,2800,NULL,South,NULL,University,Boulevard,NULL,Unit,64,2800 South University Boulevard Unit 64,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,NO CHANGE,Denver,0xAD100000010C0816616C3C3D5AC0E055572437D54340
