2402801,107-003184-022504,NULL,-106.78614871,40.47435720,3184,,,,Aspen Wood,Lane,NULL,,,3184 Aspen Wood Lane ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C64E2AE4250B25AC068759CBCB73C4440
2402802,107-000672-022505,NULL,-106.80190183,40.47421072,672,,,,Meadowbrook,Circle,,,,672 Meadowbrook Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C50640A5C52B35AC0D0A4E1EFB23C4440
2402803,107-002215-022506,NULL,-106.79902747,40.47427422,2215,,,,Golf View,Way,NULL,,,2215 Golf View Way ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CDC5B214423B35AC0F8438604B53C4440
2402804,107-002236-022507,NULL,-106.79823391,40.47428611,2236,,,,Golf View,Way,NULL,,,2236 Golf View Way ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CC45AAC4316B35AC060FE4568B53C4440
2402805,107-000670-022508,NULL,-106.82836690,40.47395088,670,,,,Pamela,Lane,,,,670 Pamela Lane ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C2CDA95F603B55AC0E00C296CAA3C4440
2402806,107-000810-022509,NULL,-106.78850447,40.47440422,810,,,,Steamboat,Boulevard,,,,810 Steamboat Boulevard ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C108E6FDB76B25AC010951147B93C4440
2402807,107-002811-022510,NULL,-106.79094515,40.47437933,2811,,,,Whitewater,Lane,,,,2811 Whitewater Lane ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CDCD264D89EB25AC010FA3B76B83C4440
2402808,107-000619-022511,NULL,-106.80530864,40.47422225,619,,,,Meadowbrook,Circle,,,,619 Meadowbrook Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CDC24422D8AB35AC0D03E8D50B33C4440
2402809,107-000675-022512,NULL,-106.82869615,40.47395698,675,,,,Pamela,Lane,,,,675 Pamela Lane ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C08598F5B09B55AC098245B9FAA3C4440
2402810,107-002701-022513,NULL,-106.79242497,40.47437175,2701,,,,Whitewater,Lane,,,,2701 Whitewater Lane ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C20733517B7B25AC0C8C9B036B83C4440
2402811,107-000685-022514,NULL,-106.80162309,40.47427383,685,,,,Meadowbrook,Circle,,,,685 Meadowbrook Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CD009F2CA4DB35AC0F8E44201B53C4440
2402812,107-000616-022515,NULL,-106.80461369,40.47435915,616,,,,Meadowbrook,Circle,,,,616 Meadowbrook Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CECF768CA7EB35AC03876EFCCB73C4440
2402813,107-000655-022516,NULL,-106.82869191,40.47410814,655,,,,Pamela,Lane,,,,655 Pamela Lane ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C94C1C74909B55AC060974F93AF3C4440
2402814,107-000609-022517,NULL,-106.80450270,40.47476570,609,,,,Meadowbrook,Circle,,,,609 Meadowbrook Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CC882E4F87CB35AC0A8F8611FC53C4440
2402815,107-000769-022518,NULL,-106.82080836,40.47459013,769,,,,Sandhill,Circle,,,,769 Sandhill Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C2C79C71F88B45AC0A0F0845EBF3C4440
2402816,107-000615-022519,NULL,-106.82868329,40.47453399,615,,,,Pamela,Lane,,,,615 Pamela Lane ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CE82CA12509B55AC00889A887BD3C4440
2402817,107-001222-022520,NULL,-106.81225640,40.47472340,1222,,,,Anglers,Drive,,,,1222 Anglers Drive ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C80B64702FCB35AC0B03B7ABCC33C4440
2402818,107-000608-022521,NULL,-106.80383559,40.47482206,608,,,,Meadowbrook,Circle,,,,608 Meadowbrook Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CA861D10A72B35AC090691FF8C63C4440
2402819,107-000610-022522,NULL,-106.82834058,40.47456644,610,,,,Pamela,Lane,,,,610 Pamela Lane ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C4C30348803B55AC0A815DA97BE3C4440
2402820,107-000682-022523,NULL,-106.80265026,40.47486692,682,,,,Meadowbrook,Circle,,,,682 Meadowbrook Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C38FC2E9F5EB35AC0E0D27370C83C4440
2402821,107-000674-022524,NULL,-106.79658373,40.47494123,674,,,,Steamboat,Boulevard,,,,674 Steamboat Boulevard ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CE84A543AFBB25AC06855CFDFCA3C4440
2402822,107-000606-022525,NULL,-106.80338556,40.47487362,606,,,,Meadowbrook,Circle,,,,606 Meadowbrook Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C94B746AB6AB35AC050ABA3A8C83C4440
2402823,107-000581-022526,NULL,-106.80018268,40.47491442,581,,,,Steamboat,Boulevard,,,,581 Steamboat Boulevard ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CFC806C3136B35AC08069DCFEC93C4440
2402824,107-000714-022527,NULL,-106.82136462,40.47469606,714,,,,Sandhill,Circle,,,,714 Sandhill Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C703FE93C91B45AC0802D24D7C23C4440
2402825,107-000703-022528,NULL,-106.82184431,40.47469501,703,,,,Sandhill,Circle,,,,703 Sandhill Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CC063DF1899B45AC028C35BCEC23C4440
2402826,107-000662-022529,NULL,-106.79778689,40.47496959,662,,,,Steamboat,Boulevard,,,,662 Steamboat Boulevard ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C7081BFF00EB35AC04061ADCDCB3C4440
2402827,107-000569-022530,NULL,-106.80078704,40.47495114,569,,,,Steamboat,Boulevard,,,,569 Steamboat Boulevard ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C70BE451840B35AC0F802E432CB3C4440
2402828,107-000557-022531,NULL,-106.80117182,40.47495455,557,,,,Steamboat,Boulevard,,,,557 Steamboat Boulevard ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C3C452A6646B35AC0E067944FCB3C4440
2402829,107-000602-022532,NULL,-106.80308428,40.47494815,602,,,,Meadowbrook,Circle,,,,602 Meadowbrook Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C447C99BB65B35AC02837E019CB3C4440
2402830,107-000695-022533,NULL,-106.80232147,40.47496197,695,,,,Meadowbrook,Circle,,,,695 Meadowbrook Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C94C7283C59B35AC03868BF8DCB3C4440
2402831,107-002954-022534,NULL,-106.78904515,40.47511625,2954,,,,Clearwater,Trail,,,,2954 Clearwater Trail ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CB0F23FB77FB25AC0B811FE9BD03C4440
2402832,107-000600-022535,NULL,-106.82580546,40.47470436,600,,South,,Lincoln,Avenue,NULL,,,600 South Lincoln Avenue ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CF8BD22FFD9B45AC038FFBF1CC33C4440
2402833,107-000650-022536,NULL,-106.79834914,40.47503509,650,,,,Steamboat,Boulevard,,,,650 Steamboat Boulevard ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C188DFA2618B35AC098712EF3CD3C4440
2402834,107-000607-022537,NULL,-106.80402884,40.47497866,607,,,,Meadowbrook,Circle,,,,607 Meadowbrook Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CCC35613575B35AC0005AC719CC3C4440
2402835,107-002550-022538,NULL,-106.79448241,40.47510259,2550,,,,Heavenly View,,,,,2550 Heavenly View ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C9C0CC0CCD8B25AC008976929D03C4440
2402836,107-000692-022539,NULL,-106.82158611,40.47480266,692,,,,Sandhill,Circle,,,,692 Sandhill Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C0C53E8DD94B45AC048866655C63C4440
2402837,107-002600-022540,NULL,-106.79327923,40.47513220,2600,,,,Heavenly View,,,,,2600 Heavenly View ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CE8233C16C5B25AC028B2BF21D13C4440
2402838,107-000590-022541,NULL,-106.82833688,40.47478043,590,,,,Pamela,Lane,,,,590 Pamela Lane ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C0858AF7803B55AC008ABE79AC53C4440
2402839,107-000607-022542,NULL,-106.82051768,40.47516799,607,,,,Clermont,Circle,,,,607 Clermont Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CD06B975C83B45AC0C0B9024ED23C4440
2402840,107-000626-022543,NULL,-106.82241408,40.47515665,626,,,,Sandhill,Circle,,,,626 Sandhill Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CC844A96EA2B45AC0D8D9EAEED13C4440
2402841,107-002674-022544,NULL,-106.79281818,40.47550217,2674,,,,Heavenly View,,,,,2674 Heavenly View ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CA89E7588BDB25AC0605E4A41DD3C4440
2402842,107-000550-022545,NULL,-106.80542442,40.47537372,550,,,,Cheyenne,Court,,,,550 Cheyenne Court ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C8C9ADA128CB35AC018AFCE0BD93C4440
2402843,107-000647-022546,NULL,-106.82111770,40.47536001,647,,,,Clermont,Circle,,,,647 Clermont Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C8CFD41318DB45AC06063C898D83C4440
2402844,107-000631-022547,NULL,-106.81946096,40.47523090,631,,,,Mountain Vista,Circle,NULL,,,631 Mountain Vista Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CA02E660C72B45AC0485DC35DD43C4440
2402845,107-000623-022548,NULL,-106.81954544,40.47523719,623,,,,Mountain Vista,Circle,NULL,,,623 Mountain Vista Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C34E4BB6E73B45AC0D8BD8292D43C4440
2402846,107-000515-022549,NULL,-106.80382064,40.47542548,515,,,,Steamboat,Boulevard,,,,515 Steamboat Boulevard ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C942920CC71B35AC050E106BEDA3C4440
2402847,107-000615-022550,NULL,-106.82300513,40.47521163,615,,,,Sandhill,Circle,,,,615 Sandhill Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CF039B21DACB45AC0B8C314BCD33C4440
2402848,107-000655-022551,NULL,-106.82081761,40.47513422,655,,,,Clermont,Circle,,,,655 Clermont Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CF4199B4688B45AC0F033BA32D13C4440
2402849,107-000540-022552,NULL,-106.80561455,40.47541521,540,,,,Cheyenne,Court,,,,540 Cheyenne Court ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C3CFD4E308FB35AC09056D367DA3C4440
2402850,107-000621-022553,NULL,-106.81958590,40.47525881,621,,,,Mountain Vista,Circle,NULL,,,621 Mountain Vista Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CD0306B1874B45AC0404ED047D53C4440
2402851,107-000633-022554,NULL,-106.81938975,40.47526172,633,,,,Mountain Vista,Circle,NULL,,,633 Mountain Vista Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C7CA8B3E170B45AC030C73D60D53C4440
2402852,107-000639-022555,NULL,-106.82161762,40.47523734,639,,,,Hilltop,Parkway,,,,639 Hilltop Parkway ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CC800136295B45AC03046BC93D43C4440
2402853,107-000623-022556,NULL,-106.82194765,40.47524895,623,,,,Hilltop,Parkway,,,,623 Hilltop Parkway ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C04A64CCA9AB45AC0B0431CF5D43C4440
2402854,107-000560-022557,NULL,-106.80528305,40.47544135,560,,,,Cheyenne,Court,,,,560 Cheyenne Court ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CF4A5E6C189B35AC008DB1E43DB3C4440
2402855,107-000555-022558,NULL,-106.82866526,40.47518741,555,,,,Pamela,Lane,,,,555 Pamela Lane ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C5C8900DA08B55AC0E01EE0F0D23C4440
2402856,107-000611-022559,NULL,-106.82051511,40.47530732,611,,,,Clermont,Circle,,,,611 Clermont Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C3489CA5183B45AC010C5CDDED63C4440
2402857,107-000635-022560,NULL,-106.81931794,40.47529450,635,,,,Mountain Vista,Circle,NULL,,,635 Mountain Vista Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CDC5483B46FB45AC0C04A3873D63C4440
2402858,107-000619-022561,NULL,-106.81967392,40.47529900,619,,,,Mountain Vista,Circle,NULL,,,619 Mountain Vista Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CA8A6958975B45AC068ACF398D63C4440
2402859,107-000145-022562,NULL,-106.82692686,40.47522019,145,,,,Trafalgar,Drive,,,,145 Trafalgar Drive ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C0CAD9E5EECB45AC0B87CD803D43C4440
2402860,107-000637-022563,NULL,-106.81924034,40.47531622,637,,,,Mountain Vista,Circle,NULL,,,637 Mountain Vista Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CEC2F0C6F6EB45AC0103A7429D73C4440
2402861,107-000530-022564,NULL,-106.80267757,40.47550675,530,,,,Steamboat,Boulevard,,,,530 Steamboat Boulevard ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C0064C2115FB35AC08823BA67DD3C4440
2402862,107-000617-022565,NULL,-106.81972784,40.47532592,617,,,,Mountain Vista,Circle,NULL,,,617 Mountain Vista Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CCC2DC36B76B45AC0B842D97AD73C4440
2402863,107-000540-022566,NULL,-106.80202379,40.47553304,540,,,,Steamboat,Boulevard,,,,540 Steamboat Boulevard ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C3C50995B54B35AC0E07B4344DE3C4440
2402864,107-000593-022567,NULL,-106.82298870,40.47555817,593,,,,Sandhill,Circle,,,,593 Sandhill Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CECA5C8D8ABB45AC0407C1C17DF3C4440
2402865,107-000500-022568,NULL,-106.82578190,40.47554859,500,,South,,Lincoln,Avenue,NULL,,,500 South Lincoln Avenue ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C3C88539CD9B45AC04826B9C6DE3C4440
2402866,107-000645-022569,NULL,-106.82115230,40.47542204,645,,,,Clermont,Circle,,,,645 Clermont Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C7C3C5EC28DB45AC0C83D27A1DA3C4440
2402867,107-000571-022570,NULL,-106.81999239,40.47562649,571,,,,Mountain Vista,Circle,NULL,,,571 Mountain Vista Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CD4B95FC17AB45AC0E8172354E13C4440
2402868,107-000616-022571,NULL,-106.81968496,40.47563324,616,,,,Mountain Vista,Circle,NULL,,,616 Mountain Vista Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C84E8E5B775B45AC0E80CC98CE13C4440
2402869,107-000621-022572,NULL,-106.82056233,40.47568652,621,,,,Clermont,Circle,,,,621 Clermont Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CD8B2D91784B45AC0A8FABA4BE33C4440
2402870,107-000510-022573,NULL,-106.80505274,40.47580497,510,,,,Cheyenne,Court,,,,510 Cheyenne Court ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C5CAFF0FB85B35AC020736B2DE73C4440
2402871,107-003310-022574,NULL,-106.78427545,40.47606351,3310,,,,Clearwater,Trail,,,,3310 Clearwater Trail ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C306CAB9131B25AC078222BA6EF3C4440
2402872,107-000580-022575,NULL,-106.80463081,40.47584311,580,,,,Cheyenne,Court,,,,580 Cheyenne Court ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C908038127FB35AC0D8E2536DE83C4440
2402873,107-000623-022576,NULL,-106.82060450,40.47573612,623,,,,Clermont,Circle,,,,623 Clermont Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C74D5BFC884B45AC0C8B9C7EBE43C4440
2402874,107-000595-022577,NULL,-106.82184469,40.47565471,595,,,,Hilltop,Parkway,,,,595 Hilltop Parkway ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CC0C77C1A99B45AC07860E140E23C4440
2402875,107-000500-022578,NULL,-106.80379283,40.47586848,500,,,,Steamboat,Boulevard,,,,500 Steamboat Boulevard ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CA09F7E5771B35AC098B12742E93C4440
2402876,107-000569-022579,NULL,-106.81999592,40.47569186,569,,,,Mountain Vista,Circle,NULL,,,569 Mountain Vista Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C18E32BD07AB45AC0F8648478E33C4440
2402877,107-000643-022580,NULL,-106.82118235,40.47548686,643,,,,Clermont,Circle,,,,643 Clermont Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CBCB16F408EB45AC0E0FBE4C0DC3C4440
2402878,107-000625-022581,NULL,-106.82066423,40.47579984,625,,,,Clermont,Circle,,,,625 Clermont Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C90FD3FC385B45AC0C8DB6202E73C4440
2402879,107-000580-022582,NULL,-106.82253160,40.47569950,580,,,,Sandhill,Circle,,,,580 Sandhill Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CCCC6985BA4B45AC0E80DA8B8E33C4440
2402880,107-000627-022583,NULL,-106.82076456,40.47581434,627,,,,Clermont,Circle,,,,627 Clermont Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CD894116887B45AC00831F47BE73C4440
2402881,107-001292-022584,NULL,-106.81165856,40.47582533,1292,,,,Anglers,Drive,,,,1292 Anglers Drive ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C7CF9C236F2B35AC0B0E322D8E73C4440
2402882,107-000589-022585,NULL,-106.80051947,40.47595300,589,,,,Forest View,Drive,NULL,,,589 Forest View Drive ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CA0CA02B63BB35AC0B8912207EC3C4440
2402883,107-000629-022586,NULL,-106.82085794,40.47583405,629,,,,Clermont,Circle,,,,629 Clermont Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C1009C2EF88B45AC0A0CC4621E83C4440
2402884,107-000567-022587,NULL,-106.82000863,40.47576573,567,,,,Mountain Vista,Circle,NULL,,,567 Mountain Vista Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C28387C057BB45AC0B8BF39E4E53C4440
2402885,107-000633-022588,NULL,-106.82103908,40.47580853,633,,,,Clermont,Circle,,,,633 Clermont Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C00B484E78BB45AC05032444BE73C4440
2402886,107-000635-022589,NULL,-106.82120461,40.47579091,635,,,,Clermont,Circle,,,,635 Clermont Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C0C86C39D8EB45AC098176FB7E63C4440
2402887,107-000637-022590,NULL,-106.82123091,40.47572247,637,,,,Clermont,Circle,,,,637 Clermont Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C00EF120C8FB45AC0B8E65979E43C4440
2402888,107-000639-022591,NULL,-106.82124545,40.47565484,639,,,,Clermont,Circle,,,,639 Clermont Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C089515498FB45AC0406F0542E23C4440
2402889,107-000747-022592,NULL,-106.81865908,40.47614957,747,,,,Mountain Vista,Circle,NULL,,,747 Mountain Vista Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C74920AE964B45AC098502278F23C4440
2402890,107-000536-022593,NULL,-106.82076589,40.47612864,536,,,,Eaglepointe,Court,,,,536 Eaglepointe Court ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CF8F3A96D87B45AC0A0BE84C8F13C4440
2402891,107-000512-022594,NULL,-106.81962098,40.47615463,512,,,,Mountain Vista,Circle,NULL,,,512 Mountain Vista Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C64AF88AB74B45AC0F06683A2F23C4440
2402892,107-000546-022595,NULL,-106.82226883,40.47612687,546,,,,Sandhill,Circle,,,,546 Sandhill Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C906A720DA0B45AC0108DA9B9F13C4440
2402893,107-002912-022596,NULL,-106.79074227,40.47650306,2912,,,,Heavenly View,,,,,2912 Heavenly View ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C9C6078859BB25AC0F0465D0DFE3C4440
2402894,107-000510-022597,NULL,-106.81954707,40.47617957,510,,,,Mountain Vista,Circle,NULL,,,510 Mountain Vista Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C3017927573B45AC0307FB773F33C4440
2402895,107-000534-022598,NULL,-106.82073476,40.47617027,534,,,,Eaglepointe,Court,,,,534 Eaglepointe Court ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CBC5E18EB86B45AC068EEC225F33C4440
2402896,107-000782-022599,NULL,-106.81947758,40.47619929,782,,,,Mountain Vista,Circle,NULL,,,782 Mountain Vista Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010CB09F195272B45AC0A09C2E19F43C4440
2402897,107-000511-022600,NULL,-106.81993939,40.47619667,511,,,,Mountain Vista,Circle,NULL,,,511 Mountain Vista Circle ,NULL,NULL,NULL,NULL,2019-01-30 00:00:00.0000000,ACTIVE,NO CHANGE,Routt,0xAD100000010C80F70CE379B45AC0285A3603F43C4440
