2379992,093-003940-029933,NULL,-105.95235179,39.06780883,3940, , , ,Bare,Trail, ,NULL, ,3940 Bare Trail ,Hartsel,80449,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NO CHANGE,Park,0xAD100000010C344EEF54F37C5AC0382CABF5AD884340
2379993,093-004410-029934,NULL,-105.96039039,39.06505884,4410, , , ,Bare,Trail, ,NULL, ,4410 Bare Trail ,Hartsel,80449,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NO CHANGE,Park,0xAD100000010C342F4209777D5AC0E0A523D953884340
2379994,093-003750-029935,NULL,-105.94253027,39.07501208,3750, , , ,Rogers,Drive, ,NULL, ,3750 Rogers Drive ,Hartsel,80449,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NO CHANGE,Park,0xAD100000010CB46E7D6A527C5AC0E033EFFE99894340
2379995,093-001270-029936,NULL,-105.94858344,39.08077290,1270, , , ,Rogers,Drive, ,NULL, ,1270 Rogers Drive ,Hartsel,80449,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NO CHANGE,Park,0xAD100000010C2CEF4E97B57C5AC0A0F331C4568A4340
2379996,093-000415-029937,NULL,-105.96601030,39.08308813,415, , , ,Rogers,Drive, ,NULL, ,415 Rogers Drive ,Hartsel,80449,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NO CHANGE,Park,0xAD100000010C3899DE1CD37D5AC060AAC2A1A28A4340
2379997,093-005640-029938,NULL,-105.96537189,39.08064559,5640, , , ,Rogers,Drive, ,NULL, ,5640 Rogers Drive ,Hartsel,80449,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NO CHANGE,Park,0xAD100000010C04DC2BA7C87D5AC0B8F43F98528A4340
2379998,093-000700-029939,NULL,-105.95889670,39.07902801,700, , , ,Rogers,Drive, ,NULL, ,700 Rogers Drive ,Hartsel,80449,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NO CHANGE,Park,0xAD100000010CC08941905E7D5AC0809EF6961D8A4340
2379999,093-005095-029940,NULL,-105.97039032,39.07133013,5095, , , ,Rodgers,Drive, ,NULL, ,5095 Rodgers Drive ,Hartsel,80449,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NO CHANGE,Park,0xAD100000010C503000E01A7E5AC0A8EE815821894340
2380000,093-001031-029941,NULL,-105.89651170,39.07056667,1031, , , ,High Creek,Drive, ,NULL, ,1031 High Creek Drive ,Hartsel,80449,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NO CHANGE,Park,0xAD100000010C504AA07260795AC0B89F1D5408894340
2380001,093-002400-029942,NULL,-105.88252938,39.07253923,2400, , , ,Fourmile Creek,Road, ,NULL, ,2400 Fourmile Creek Road ,Hartsel,80449,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NO CHANGE,Park,0xAD100000010C98D87C5C7B785AC080432AF748894340
2380002,093-002381-029943,NULL,-105.88859711,39.07208596,2381, , , ,Fourmile Creek,Road, ,NULL, ,2381 Fourmile Creek Road ,Hartsel,80449,NULL,NULL,2019-02-07 00:00:00.0000000,ACTIVE,NO CHANGE,Park,0xAD100000010CE45264C6DE785AC0C0F0E41C3A894340
