170000,001-010119-316523,NULL,-104.92697035,39.88082436,10119,NULL, ,NULL,Elm,Court,NULL,NULL, ,10119 Elm Court ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C802E6F7B533B5AC0B09041DABEF04340
170001,001-011115-316524,NULL,-104.92760432,39.89797100,11115,NULL, ,NULL,Fairfax,Court,NULL,NULL, ,11115 Fairfax Court ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CEC6E81DE5D3B5AC01024ACB6F0F24340
170002,001-011182-316525,NULL,-104.93606269,39.89758539,11182,NULL, ,NULL,Albion,Way,NULL,NULL, ,11182 Albion Way ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C146F8073E83B5AC0F069F713E4F24340
170003,001-011039-316526,NULL,-104.92496894,39.89617438,11039,NULL, ,NULL,Grape,Way,NULL,NULL, ,11039 Grape Way ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CCC25F2B0323B5AC000838ED7B5F24340
170004,001-011100-316527,NULL,-104.93078248,39.89692785,11100,NULL, ,NULL,Eudora,Circle,NULL,NULL, ,11100 Eudora Circle ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CEC30B3F0913B5AC0984F2388CEF24340
170005,001-011082-316528,NULL,-104.93529817,39.89801839,11082,NULL, ,NULL,Clermont,Way,NULL,NULL, ,11082 Clermont Way ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CA0BED6ECDB3B5AC0606C4444F2F24340
170006,001-011134-316529,NULL,-104.92786810,39.89828541,11134,NULL, ,NULL,Eudora,Place,NULL,NULL, ,11134 Eudora Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C7C7EE730623B5AC088102B04FBF24340
170007,001-010989-316530,NULL,-104.92389279,39.89478253,10989,NULL, ,NULL,Grange Creek,Drive,NULL,NULL, ,10989 Grange Creek Drive ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C3CE23E0F213B5AC0E819DB3B88F24340
170008,001-011140-316531,NULL,-104.93291585,39.89803999,11140,NULL, ,NULL,Cherry,Circle,NULL,NULL, ,11140 Cherry Circle ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C44C9B3E4B43B5AC0785D7AF9F2F24340
170009,001-010954-316532,NULL,-104.93723269,39.89503833,10954,NULL, ,NULL,Ash,Circle,NULL,NULL, ,10954 Ash Circle ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C504BD59EFB3B5AC0E827B49D90F24340
170010,001-010924-316533,NULL,-104.93620814,39.89502468,10924,NULL, ,NULL,Bellaire,Way,NULL,NULL, ,10924 Bellaire Way ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C7CAA88D5EA3B5AC05072392B90F24340
170011,001-011060-316534,NULL,-104.93449212,39.89727494,11060,NULL, ,NULL,Clermont,Drive,NULL,NULL, ,11060 Clermont Drive ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CA4CF0EB8CE3B5AC000D2B4E7D9F24340
170012,001-010941-316535,NULL,-104.93373991,39.89443593,10941,NULL, ,NULL,Birch,Drive,NULL,NULL, ,10941 Birch Drive ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CC02D0B65C23B5AC0986A5FE07CF24340
170013,001-010962-316536,NULL,-104.92901064,39.89447790,10962,NULL, ,NULL,Elm,Drive,NULL,NULL, ,10962 Elm Drive ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CE41B0BE9743B5AC0605680407EF24340
170014,001-011022-316537,NULL,-104.93891162,39.89592873,11022,NULL, ,NULL,Albion,Drive,NULL,NULL, ,11022 Albion Drive ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CC094C520173C5AC09098EBCAADF24340
170015,001-010972-316538,NULL,-104.92865985,39.89474844,10972,NULL, ,NULL,Elm,Drive,NULL,NULL, ,10972 Elm Drive ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CAC5CBB296F3B5AC0783CE11D87F24340
170016,001-010915-316539,NULL,-104.93560035,39.89525475,10915,NULL, ,NULL,Albion,Drive,NULL,NULL, ,10915 Albion Drive ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CF06A4BE0E03B5AC0A8DC2EB597F24340
