"1104989","-106.30528404","39.64259501","3891",""," ","","Bighorn","Road","","Unit","E","3891 Bighorn Road Unit E","Vail Area","","Eagle"
"1104990","-106.3049657","39.63953455","3916",""," ","","Lupine","Drive","","Unit","A","3916 Lupine Drive Unit A","Vail Area","","Eagle"
"1104991","-106.30476323","39.63927439","3956",""," ","","Lupine","Drive","","Unit","2","3956 Lupine Drive Unit 2","Vail Area","","Eagle"
"1104992","-106.30454398","39.63920854","3956",""," ","","Lupine","Drive","","Unit","1","3956 Lupine Drive Unit 1","Vail Area","","Eagle"
"1104993","-106.30436628","39.63902525","3966",""," ","","Lupine","Drive","","Unit","1","3966 Lupine Drive Unit 1","Vail Area","","Eagle"
"1104994","-106.30425738","39.63885024","3966",""," ","","Lupine","Drive","","Unit","2","3966 Lupine Drive Unit 2","Vail Area","","Eagle"
"1104995","-106.30399286","39.638735","3988",""," ","","Lupine","Drive","","Unit","B","3988 Lupine Drive Unit B","Vail Area","","Eagle"
"1104996","-106.30382317","39.63857496","3988",""," ","","Lupine","Drive","","Unit","A","3988 Lupine Drive Unit A","Vail Area","","Eagle"
"1104997","-106.30363131","39.63839181","3996",""," ","","Lupine","Drive","","Unit","B","3996 Lupine Drive Unit B","Vail Area","","Eagle"
"1104998","-106.30332137","39.63827062","3996",""," ","","Lupine","Drive","","Unit","A","3996 Lupine Drive Unit A","Vail Area","","Eagle"
"1104999","-106.29912701","39.63540002","4229",""," ","","Nugget","Lane","","Unit","A","4229 Nugget Lane Unit A","Vail Area","","Eagle"
"1105000","-106.29918081","39.63531383","4229",""," ","","Nugget","Lane","","Unit","B","4229 Nugget Lane Unit B","Vail Area","","Eagle"
"1105001","-106.29808412","39.63493362","4278",""," ","","Nugget","Lane","","Unit","A","4278 Nugget Lane Unit A","Vail Area","","Eagle"
"1105002","-106.29794692","39.63494082","4278",""," ","","Nugget","Lane","","Unit","B","4278 Nugget Lane Unit B","Vail Area","","Eagle"
"1105003","-106.29446664","39.63354875","4496",""," ","","Timber Falls","Court","","Unit","1902","4496 Timber Falls Court Unit 1902","Vail Area","","Eagle"
"1105004","-106.29449266","39.63358213","4496",""," ","","Timber Falls","Court","","Unit","1903","4496 Timber Falls Court Unit 1903","Vail Area","","Eagle"
"1105005","-106.2943869","39.63356149","4496",""," ","","Timber Falls","Court","","Unit","1904","4496 Timber Falls Court Unit 1904","Vail Area","","Eagle"
"1105006","-106.2943833","39.63359202","4496",""," ","","Timber Falls","Court","","Unit","1905","4496 Timber Falls Court Unit 1905","Vail Area","","Eagle"
"1105007","-106.29429789","39.63353998","4496",""," ","","Timber Falls","Court","","Unit","1906","4496 Timber Falls Court Unit 1906","Vail Area","","Eagle"
"1105008","-106.29426668","39.63357145","4469",""," ","","Timber Falls","Court","","Unit","1901","4469 Timber Falls Court Unit 1901","Vail Area","","Eagle"
"1105009","-106.29485915","39.63344334","4459",""," ","","Timber Falls","Court","","Unit","1801","4459 Timber Falls Court Unit 1801","Vail Area","","Eagle"
"1105010","-106.2948527","39.6334838","4459",""," ","","Timber Falls","Court","","Unit","1803","4459 Timber Falls Court Unit 1803","Vail Area","","Eagle"
"1105011","-106.29479589","39.63343156","4459",""," ","","Timber Falls","Court","","Unit","1804","4459 Timber Falls Court Unit 1804","Vail Area","","Eagle"
"1105012","-106.29478766","39.63348805","4459",""," ","","Timber Falls","Court","","Unit","1805","4459 Timber Falls Court Unit 1805","Vail Area","","Eagle"
"1105013","-106.29470147","39.63345508","4459",""," ","","Timber Falls","Court","","Unit","1806","4459 Timber Falls Court Unit 1806","Vail Area","","Eagle"
"1105014","-106.29470191","39.63349321","4459",""," ","","Timber Falls","Court","","Unit","1802","4459 Timber Falls Court Unit 1802","Vail Area","","Eagle"
"1105015","-106.29509456","39.63309812","4560",""," ","","Timber Falls","Court","","Unit","1701","4560 Timber Falls Court Unit 1701","Vail Area","","Eagle"
"1105016","-106.29512145","39.63312158","4560",""," ","","Timber Falls","Court","","Unit","1702","4560 Timber Falls Court Unit 1702","Vail Area","","Eagle"
"1105017","-106.29506542","39.63313797","4560",""," ","","Timber Falls","Court","","Unit","1703","4560 Timber Falls Court Unit 1703","Vail Area","","Eagle"
"1105018","-106.29510207","39.63315222","4560",""," ","","Timber Falls","Court","","Unit","1704","4560 Timber Falls Court Unit 1704","Vail Area","","Eagle"
"1105019","-106.29501395","39.63320848","4560",""," ","","Timber Falls","Court","","Unit","1705","4560 Timber Falls Court Unit 1705","Vail Area","","Eagle"
"1105020","-106.29504566","39.633222","4560",""," ","","Timber Falls","Court","","Unit","1706","4560 Timber Falls Court Unit 1706","Vail Area","","Eagle"
