"1741419","-106.93259462","39.2182049","3904"," "," "," ","Brush Creek","Road"," "," ","1-3","3904 Brush Creek Road 1-3","Snowmass Village","81615","Pitkin"
"1741420","-106.93289607","39.21785163","3904"," "," "," ","Brush Creek","Road"," "," ","4-7","3904 Brush Creek Road 4-7","Snowmass Village","81615","Pitkin"
"1741421","-106.93333867","39.2175177","3904"," "," "," ","Brush Creek","Road"," "," ","8-11","3904 Brush Creek Road 8-11","Snowmass Village","81615","Pitkin"
"1741422","-106.93387189","39.21738059","3904"," "," "," ","Brush Creek","Road"," "," ","12-15","3904 Brush Creek Road 12-15","Snowmass Village","81615","Pitkin"
"1741423","-106.93412741","39.21706526","4000"," "," "," ","Brush Creek","Road"," "," ","1-3","4000 Brush Creek Road 1-3","Snowmass Village","81615","Pitkin"
"1741424","-106.93433085","39.21675216","4000"," "," "," ","Brush Creek","Road"," "," ","4-8","4000 Brush Creek Road 4-8","Snowmass Village","81615","Pitkin"
"1741425","-106.93478118","39.21659922","4000"," "," "," ","Brush Creek","Road"," "," ","9-14","4000 Brush Creek Road 9-14","Snowmass Village","81615","Pitkin"
"1741426","-106.93527609","39.21630885","4000"," "," "," ","Brush Creek","Road"," "," ","15-19","4000 Brush Creek Road 15-19","Snowmass Village","81615","Pitkin"
"1741427","-106.93557435","39.21599984","4000"," "," "," ","Brush Creek","Road"," "," ","20-23","4000 Brush Creek Road 20-23","Snowmass Village","81615","Pitkin"
"1741428","-106.93601125","39.21585233","4000"," "," "," ","Brush Creek","Road"," "," ","24-28","4000 Brush Creek Road 24-28","Snowmass Village","81615","Pitkin"
"1741429","-106.93538517","39.2142784","5115"," "," "," ","Owl Creek","Road"," "," ","27-30","5115 Owl Creek Road 27-30","Snowmass Village","81615","Pitkin"
"1741430","-106.93502345","39.21435625","5115"," "," "," ","Owl Creek","Road"," "," ","22-26","5115 Owl Creek Road 22-26","Snowmass Village","81615","Pitkin"
"1741431","-106.93463874","39.21446375","5115"," "," "," ","Owl Creek","Road"," "," ","16-21","5115 Owl Creek Road 16-21","Snowmass Village","81615","Pitkin"
"1741432","-106.93421098","39.21454241","5115"," "," "," ","Owl Creek","Road"," "," ","10-15","5115 Owl Creek Road 10-15","Snowmass Village","81615","Pitkin"
"1741433","-106.93387927","39.21470431","5115"," "," "," ","Owl Creek","Road"," "," ","6-9","5115 Owl Creek Road 6-9","Snowmass Village","81615","Pitkin"
"1741434","-106.93349501","39.21483382","5115"," "," "," ","Owl Creek","Road"," "," ","1-5","5115 Owl Creek Road 1-5","Snowmass Village","81615","Pitkin"
"1741435","-106.87010825","39.22156714","1003"," "," "," ","Owl Creek","Road"," "," ","1003-1007","1003 Owl Creek Road 1003-1007","Pitkin County","81611","Pitkin"
"1741436","-106.9430152","39.21029208","65"," "," "," ","Timbers Club","Court"," "," ","121-134","65 Timbers Club Court 121-134","Snowmass Village","81615","Pitkin"
"1741437","-106.83218308","39.19123241","300"," "," "," ","S 7Th","Street"," "," "," ","300 S 7Th Street ","Pitkin County","81611","Pitkin"
"1741438","-106.83306537","39.19141284","301"," "," "," ","S 7Th","Street"," "," "," ","301 S 7Th Street ","Pitkin County","81611","Pitkin"
"1741439","-106.83218038","39.19087642","308"," "," "," ","S 7Th","Street"," "," "," ","308 S 7Th Street ","Pitkin County","81611","Pitkin"
"1741440","-106.83306332","39.19109119","310"," "," "," ","S 7Th","Street"," "," "," ","310 S 7Th Street ","Pitkin County","81611","Pitkin"
"1741441","-106.83376918","39.19127988","315"," "," "," ","S 7Th","Street"," "," "," ","315 S 7Th Street ","Pitkin County","81611","Pitkin"
"1741442","-106.83396385","39.19096223","327"," "," "," ","S 7Th","Street"," "," "," ","327 S 7Th Street ","Pitkin County","81611","Pitkin"
"1741443","-106.8346594","39.19060451","411"," "," "," ","S 7Th","Street"," "," "," ","411 S 7Th Street ","Pitkin County","81611","Pitkin"
"1741444","-106.83102097","39.1950789","816"," "," "," ","W Hallam","Street"," "," "," ","816 W Hallam Street ","Aspen","81611","Pitkin"
"1741445","-106.83039752","39.19605405","417"," "," "," ","N 7Th","Street"," "," "," ","417 N 7Th Street ","Aspen","81611","Pitkin"
"1741446","-106.82948829","39.20168443"," "," "," "," "," "," "," "," ","704-707,7*"," 704-707,7*","Aspen","81611","Pitkin"
"1741447","-106.82926003","39.20165576"," "," "," "," "," "," "," "," ","708-711,7*"," 708-711,7*","Aspen","81611","Pitkin"
"1741448","-106.81533834","39.18801987","715"," "," "," ","E Hyman","Avenue"," "," ","6-9,15-18*","715 E Hyman Avenue 6-9,15-18*","Aspen","81611","Pitkin"
"1741449","-106.81551448","39.1880562","715"," "," "," ","E Hyman","Avenue"," "," ","4,5,13,14*","715 E Hyman Avenue 4,5,13,14*","Aspen","81611","Pitkin"
"1741450","-106.81529359","39.18632402","803"," "," "," ","E Durant","Avenue"," "," ","1-10","803 E Durant Avenue 1-10","Aspen","81611","Pitkin"
"1741451","-106.81490762","39.18622927","835"," "," "," ","E Durant","Avenue"," "," ","1-6","835 E Durant Avenue 1-6","Aspen","81611","Pitkin"
"1741452","-106.81467127","39.18608938","835"," "," "," ","E Durant","Avenue"," "," ","7-11","835 E Durant Avenue 7-11","Aspen","81611","Pitkin"
"1741453","-106.81713707","39.18505976","107"," "," "," ","Aspen Mtn","Road"," "," ","1-9","107 Aspen Mtn Road 1-9","Aspen","81611","Pitkin"
"1741454","-106.81668229","39.18503437","777"," "," "," ","Ute","Avenue"," "," ","1-6","777 Ute Avenue 1-6","Aspen","81611","Pitkin"
"1741455","-106.81861436","39.18821455","316"," "," "," ","S Galena","Street"," "," "," ","316 S Galena Street ","Aspen","81611","Pitkin"
"1741456","-106.81861276","39.18833319","312"," "," "," ","S Galena","Street"," "," "," ","312 S Galena Street ","Aspen","81611","Pitkin"
"1741457","-106.8186368","39.18825977","314"," "," "," ","S Galena","Street"," "," "," ","314 S Galena Street ","Aspen","81611","Pitkin"
"1741458","-106.81856285","39.18844941","308"," "," "," ","S Galena","Street"," "," "," ","308 S Galena Street ","Aspen","81611","Pitkin"
"1741459","-106.81877245","39.18783872","402"," "," "," ","S Galena","Street"," "," "," ","402 S Galena Street ","Aspen","81611","Pitkin"
"1741460","-106.81878858","39.18778641","404"," "," "," ","S Galena","Street"," "," ","1 - 313","404 S Galena Street 1 - 313","Aspen","81611","Pitkin"
"1741461","-106.81880709","39.18773484","406"," "," "," ","S Galena","Street"," "," "," ","406 S Galena Street ","Aspen","81611","Pitkin"
"1741462","-106.8187274","39.18790477","501"," "," "," ","E Cooper","Avenue"," "," "," ","501 E Cooper Avenue ","Aspen","81611","Pitkin"
"1741463","-106.81816258","39.18775191","525"," "," "," ","E Cooper","Avenue"," "," "," ","525 E Cooper Avenue ","Aspen","81611","Pitkin"
"1741464","-106.81806047","39.18773871","529"," "," "," ","E Cooper","Avenue"," "," "," ","529 E Cooper Avenue ","Aspen","81611","Pitkin"
"1741465","-106.81801471","39.18773036","531"," "," "," ","E Cooper","Avenue"," "," "," ","531 E Cooper Avenue ","Aspen","81611","Pitkin"
"1741466","-106.81795027","39.18771445","533"," "," "," ","E Cooper","Avenue"," "," "," ","533 E Cooper Avenue ","Aspen","81611","Pitkin"
"1741467","-106.81790303","39.18770389","535"," "," "," ","E Cooper","Avenue"," "," "," ","535 E Cooper Avenue ","Aspen","81611","Pitkin"
"1741468","-106.81791319","39.18763722","407"," "," "," ","S Hunter","Street"," "," "," ","407 S Hunter Street ","Aspen","81611","Pitkin"
"1741469","-106.81834916","39.18738631","520"," "," "," ","E Durant","Avenue"," "," "," ","520 E Durant Avenue ","Aspen","81611","Pitkin"
"1741470","-106.81872373","39.18734685","516"," "," "," ","E Durant","Avenue"," "," "," ","516 E Durant Avenue ","Aspen","81611","Pitkin"
"1741471","-106.8188152","39.18736024","510"," "," "," ","E Durant","Avenue"," "," "," ","510 E Durant Avenue ","Aspen","81611","Pitkin"
"1741472","-106.81883211","39.18747996","450"," "," "," ","S Galena","Street"," "," "," ","450 S Galena Street ","Aspen","81611","Pitkin"
"1741473","-106.81758532","39.18759392","402"," "," "," ","S Hunter","Street"," "," "," ","402 S Hunter Street ","Aspen","81611","Pitkin"
"1741474","-106.81760548","39.18752824","408"," "," "," ","S Hunter","Street"," "," "," ","408 S Hunter Street ","Aspen","81611","Pitkin"
"1741475","-106.81775141","39.18712211","614"," "," "," ","E Durant","Avenue"," "," "," ","614 E Durant Avenue ","Aspen","81611","Pitkin"
"1741476","-106.81741082","39.18760226","605"," "," "," ","E Cooper","Avenue"," "," "," ","605 E Cooper Avenue ","Aspen","81611","Pitkin"
"1741477","-106.81747091","39.18761378","601"," "," "," ","E Cooper","Avenue"," "," "," ","601 E Cooper Avenue ","Aspen","81611","Pitkin"
"1741478","-106.81735357","39.1875896","607"," "," "," ","E Cooper","Avenue"," "," "," ","607 E Cooper Avenue ","Aspen","81611","Pitkin"
"1741479","-106.81729349","39.18757807","609"," "," "," ","E Cooper","Avenue"," "," "," ","609 E Cooper Avenue ","Aspen","81611","Pitkin"
"1741480","-107.01158453","39.35086972","548"," "," "," ","Holland Hills","Road"," "," ","1-4","548 Holland Hills Road 1-4","Pitkin County","81621","Pitkin"
"1741481","-107.0111198","39.35050059","586"," "," "," ","Holland Hills","Road"," "," ","1-4","586 Holland Hills Road 1-4","Pitkin County","81621","Pitkin"
"1741482","-106.82261778","39.19414507","120"," "," "," ","W Francis","Street"," "," "," ","120 W Francis Street ","Aspen","81611","Pitkin"
"1741483","-106.82220105","39.19405698","100"," "," "," ","W Francis","Street"," "," "," ","100 W Francis Street ","Aspen","81611","Pitkin"
"1741484","-106.82305085","39.19383202","135"," "," "," ","W Francis","Street"," "," "," ","135 W Francis Street ","Aspen","81611","Pitkin"
"1741485","-106.82287795","39.19377087","129"," "," "," ","W Francis","Street"," "," "," ","129 W Francis Street ","Aspen","81611","Pitkin"
"1741486","-106.82272483","39.19374661","123"," "," "," ","W Francis","Street"," "," "," ","123 W Francis Street ","Aspen","81611","Pitkin"
"1741487","-106.82232725","39.19366202","101"," "," "," ","W Francis","Street"," "," "," ","101 W Francis Street ","Aspen","81611","Pitkin"
"1741488","-106.82174428","39.1938691","100"," "," "," ","E Francis","Street"," "," "," ","100 E Francis Street ","Aspen","81611","Pitkin"
"1741489","-106.82250101","39.19325909","100"," "," "," ","W Hallam","Street"," "," "," ","100 W Hallam Street ","Aspen","81611","Pitkin"
"1741490","-106.82360899","39.19357324","200"," "," "," ","W Hallam","Street"," "," "," ","200 W Hallam Street ","Aspen","81611","Pitkin"
"1741491","-106.82394829","39.19360281","220"," "," "," ","W Hallam","Street"," "," "," ","220 W Hallam Street ","Aspen","81611","Pitkin"
"1741492","-106.8240824","39.19363098","224"," "," "," ","W Hallam","Street"," "," "," ","224 W Hallam Street ","Aspen","81611","Pitkin"
"1741493","-106.82424009","39.19364405","234"," "," "," ","W Hallam","Street"," "," "," ","234 W Hallam Street ","Aspen","81611","Pitkin"
"1741494","-106.82447171","39.19327387","235"," "," "," ","W Hallam","Street"," "," "," ","235 W Hallam Street ","Aspen","81611","Pitkin"
"1741495","-106.82419408","39.19322505","229"," "," "," ","W Hallam","Street"," "," "," ","229 W Hallam Street ","Aspen","81611","Pitkin"
"1741496","-106.82407469","39.19321897","215"," "," "," ","W Hallam","Street"," "," "," ","215 W Hallam Street ","Aspen","81611","Pitkin"
"1741497","-106.82381116","39.19315885","201"," "," "," ","W Hallam","Street"," "," "," ","201 W Hallam Street ","Aspen","81611","Pitkin"
"1741498","-106.82510904","39.19342257","317"," "," "," ","W Hallam","Street"," "," "," ","317 W Hallam Street ","Aspen","81611","Pitkin"
"1741499","-106.82537243","39.19347527","323"," "," "," ","W Hallam","Street"," "," "," ","323 W Hallam Street ","Aspen","81611","Pitkin"
"1741500","-106.82485772","39.19375955","300"," "," "," ","W Hallam","Street"," "," "," ","300 W Hallam Street ","Aspen","81611","Pitkin"
"1741501","-106.8251012","39.19376793","304"," "," "," ","W Hallam","Street"," "," "," ","304 W Hallam Street ","Aspen","81611","Pitkin"
"1741502","-106.82527874","39.1938216","320"," "," "," ","W Hallam","Street"," "," "," ","320 W Hallam Street ","Aspen","81611","Pitkin"
"1741503","-106.80092304","39.18341703","200"," "," "," ","W Lupine","Drive"," "," "," ","200 W Lupine Drive ","Pitkin County","81611","Pitkin"
"1741504","-106.80083148","39.18328742","198"," "," "," ","W Lupine","Drive"," "," "," ","198 W Lupine Drive ","Pitkin County","81611","Pitkin"
"1741505","-106.80122689","39.18339731","190"," "," "," ","W Lupine","Drive"," "," "," ","190 W Lupine Drive ","Pitkin County","81611","Pitkin"
"1741506","-106.80158453","39.18316472","182"," "," "," ","W Lupine","Drive"," "," "," ","182 W Lupine Drive ","Pitkin County","81611","Pitkin"
"1741507","-106.80158278","39.1827851","164"," "," "," ","W Lupine","Drive"," "," "," ","164 W Lupine Drive ","Pitkin County","81611","Pitkin"
"1741508","-106.80153936","39.18238662","136"," "," "," ","W Lupine","Drive"," "," "," ","136 W Lupine Drive ","Pitkin County","81611","Pitkin"
"1741509","-106.8016032","39.1821848","116"," "," "," ","W Lupine","Drive"," "," "," ","116 W Lupine Drive ","Pitkin County","81611","Pitkin"
"1741510","-106.80095538","39.18289415","187"," "," "," ","W Lupine","Drive"," "," "," ","187 W Lupine Drive ","Pitkin County","81611","Pitkin"
"1741511","-106.80097949","39.18277958","185"," "," "," ","W Lupine","Drive"," "," "," ","185 W Lupine Drive ","Pitkin County","81611","Pitkin"
"1741512","-106.80092255","39.18253529","153"," "," "," ","W Lupine","Drive"," "," "," ","153 W Lupine Drive ","Pitkin County","81611","Pitkin"
"1741513","-106.80094479","39.18231869","137"," "," "," ","W Lupine","Drive"," "," "," ","137 W Lupine Drive ","Pitkin County","81611","Pitkin"
"1741514","-106.80095887","39.18222872","135"," "," "," ","W Lupine","Drive"," "," "," ","135 W Lupine Drive ","Pitkin County","81611","Pitkin"
"1741515","-106.80152902","39.18185906","82"," "," "," ","W Lupine","Drive"," "," "," ","82 W Lupine Drive ","Pitkin County","81611","Pitkin"
"1741516","-106.80134569","39.1815876","64"," "," "," ","W Lupine","Drive"," "," "," ","64 W Lupine Drive ","Pitkin County","81611","Pitkin"
"1741517","-106.80051099","39.18126217","39"," "," "," ","W Lupine","Drive"," "," "," ","39 W Lupine Drive ","Pitkin County","81611","Pitkin"
"1741518","-106.80064533","39.18158036","93"," "," "," ","W Lupine","Drive"," "," "," ","93 W Lupine Drive ","Pitkin County","81611","Pitkin"
"1741519","-106.80081644","39.18189966","107"," "," "," ","W Lupine","Drive"," "," "," ","107 W Lupine Drive ","Pitkin County","81611","Pitkin"
"1741520","-106.80036302","39.18091683","19"," "," "," ","E Lupine","Drive"," "," "," ","19 E Lupine Drive ","Pitkin County","81611","Pitkin"
"1741521","-106.80011678","39.18064607","45"," "," "," ","E Lupine","Drive"," "," "," ","45 E Lupine Drive ","Pitkin County","81611","Pitkin"
"1741522","-106.79997316","39.18025171","91"," "," "," ","E Lupine","Drive"," "," "," ","91 E Lupine Drive ","Pitkin County","81611","Pitkin"
"1741523","-106.79988011","39.18004047","103"," "," "," ","E Lupine","Drive"," "," "," ","103 E Lupine Drive ","Pitkin County","81611","Pitkin"
"1741524","-106.79983104","39.17993896","105"," "," "," ","E Lupine","Drive"," "," "," ","105 E Lupine Drive ","Pitkin County","81611","Pitkin"
"1741525","-106.80026747","39.17971367","118"," "," "," ","E Lupine","Drive"," "," "," ","118 E Lupine Drive ","Pitkin County","81611","Pitkin"
"1741526","-106.7996424","39.17966348","143"," "," "," ","E Lupine","Drive"," "," "," ","143 E Lupine Drive ","Pitkin County","81611","Pitkin"
"1741527","-106.80064931","39.18022784","42575"," "," "," ","Hwy 82"," "," "," "," ","42575 Hwy 82 ","Pitkin County","81611","Pitkin"
"1741528","-106.80042022","39.18003446","42591"," "," "," ","Hwy 82"," "," "," "," ","42591 Hwy 82 ","Pitkin County","81611","Pitkin"
"1741529","-106.80048037","39.17988274","42593"," "," "," ","Hwy 82"," "," "," "," ","42593 Hwy 82 ","Pitkin County","81611","Pitkin"
"1741530","-106.80030761","39.17961525","42601"," "," "," ","Hwy 82"," "," "," "," ","42601 Hwy 82 ","Pitkin County","81611","Pitkin"
"1741531","-106.80031412","39.17939882","154"," "," "," ","E Lupine","Drive"," "," "," ","154 E Lupine Drive ","Pitkin County","81611","Pitkin"
"1741532","-106.80009358","39.1790992","212"," "," "," ","E Lupine","Drive"," "," "," ","212 E Lupine Drive ","Pitkin County","81611","Pitkin"
"1741533","-106.79945369","39.17938391","149"," "," "," ","E Lupine","Drive"," "," "," ","149 E Lupine Drive ","Pitkin County","81611","Pitkin"
"1741534","-106.80013651","39.178815","42701"," "," "," ","Hwy 82"," "," "," "," ","42701 Hwy 82 ","Pitkin County","81611","Pitkin"
"1741535","-106.79970785","39.17865854","42705"," "," "," ","Hwy 82"," "," "," "," ","42705 Hwy 82 ","Pitkin County","81611","Pitkin"
"1741536","-106.79811457","39.17814968","42791"," "," "," ","Hwy 82"," "," "," "," ","42791 Hwy 82 ","Pitkin County","81611","Pitkin"
"1741537","-106.83225052","39.19246834","207"," "," "," ","S 7Th","Street"," "," "," ","207 S 7Th Street ","Pitkin County","81611","Pitkin"
"1741538","-106.83247529","39.19204417","221"," "," "," ","S 7Th","Street"," "," "," ","221 S 7Th Street ","Pitkin County","81611","Pitkin"
"1741539","-106.83188698","39.19149187","298"," "," "," ","S 7Th","Street"," "," "," ","298 S 7Th Street ","Pitkin County","81611","Pitkin"
"1741540","-106.87914097","39.16657988","3133"," "," "," ","Maroon Creek","Road"," "," ","45","3133 Maroon Creek Road 45","Pitkin County","81611","Pitkin"
"1741541","-106.81657849","39.18822856","637"," "," "," ","E Hyman","Avenue"," "," "," ","637 E Hyman Avenue ","Aspen","81611","Pitkin"
"1741542","-106.8180792","39.1885375","517"," "," "," ","E Hyman","Avenue"," "," "," ","517 E Hyman Avenue ","Aspen","81611","Pitkin"
"1741543","-106.81798501","39.18851004","521"," "," "," ","E Hyman","Avenue"," "," "," ","521 E Hyman Avenue ","Aspen","81611","Pitkin"
"1741544","-106.81786088","39.18803761","534"," "," "," ","E Cooper","Avenue"," "," "," ","534 E Cooper Avenue ","Aspen","81611","Pitkin"
"1741545","-107.02298141","39.36227066","23655"," "," "," ","Hwy 82"," "," "," "," ","23655 Hwy 82 ","Pitkin County","81621","Pitkin"
"1741546","-107.14000397","39.31024344","5353"," "," "," ","W Sopris Creek","Road"," "," "," ","5353 W Sopris Creek Road ","Pitkin County","81621","Pitkin"
"1741547","-106.81956061","39.18804726","419"," "," "," ","E Cooper","Avenue"," "," "," ","419 E Cooper Avenue ","Aspen","81611","Pitkin"
"1741548","-106.81974363","39.18838536","400"," "," "," ","E Cooper","Avenue"," "," "," ","400 E Cooper Avenue ","Aspen","81611","Pitkin"
"1741549","-107.20921555","39.31986494","7202"," "," "," ","Hwy 133"," "," "," "," ","7202 Hwy 133 ","Pitkin County","81623","Pitkin"
"1741550","-106.80154387","39.18246441","138"," "," "," ","W Lupine","Drive"," "," "," ","138 W Lupine Drive ","Pitkin County","81611","Pitkin"
"1741551","-106.83741551","39.20234283","1215"," "," "," ","Snowbunny","Lane"," "," "," A","1215 Snowbunny Lane A","Aspen","81611","Pitkin"
"1741552","-106.83731199","39.2025186","1215"," "," "," ","Snowbunny","Lane"," "," ","B","1215 Snowbunny Lane B","Aspen","81611","Pitkin"
"1741553","-106.824277","39.19543597","525"," "," "," ","N 2Nd","Street"," "," "," ","525 N 2Nd Street ","Aspen","81611","Pitkin"
"1741554","-106.82654498","39.19726349","639"," "," "," ","N 4Th","Street"," "," "," ","639 N 4Th Street ","Aspen","81611","Pitkin"
"1741555","-106.82657459","39.19704851","633"," "," "," ","N 4Th","Street"," "," "," ","633 N 4Th Street ","Aspen","81611","Pitkin"
"1741556","-106.83170027","39.19684482","916"," "," "," ","W Smuggler","Street"," "," "," ","916 W Smuggler Street ","Aspen","81611","Pitkin"
"1741557","-106.8313841","39.19677789","505"," "," "," ","N 8Th","Street"," "," "," ","505 N 8Th Street ","Aspen","81611","Pitkin"
"1741558","-106.83065735","39.19669708","822"," "," "," ","W Smuggler","Street"," "," "," ","822 W Smuggler Street ","Aspen","81611","Pitkin"
"1741559","-106.83057493","39.19662748","820"," "," "," ","W Smuggler","Street"," "," "," ","820 W Smuggler Street ","Aspen","81611","Pitkin"
"1741560","-106.83036483","39.19661873","810"," "," "," ","W Smuggler","Street"," "," "," ","810 W Smuggler Street ","Aspen","81611","Pitkin"
"1741561","-106.83016772","39.1965393","800"," "," "," ","W Smuggler","Street"," "," "," ","800 W Smuggler Street ","Aspen","81611","Pitkin"
"1741562","-106.82969421","39.19647787","736"," "," "," ","W Smuggler","Street"," "," "," ","736 W Smuggler Street ","Aspen","81611","Pitkin"
"1741563","-106.82962098","39.1963896","734"," "," "," ","W Smuggler","Street"," "," "," ","734 W Smuggler Street ","Aspen","81611","Pitkin"
"1741564","-106.82940106","39.19636612","730"," "," "," ","W Smuggler","Street"," "," "," ","730 W Smuggler Street ","Aspen","81611","Pitkin"
"1741565","-106.82916164","39.19632058","720"," "," "," ","W Smuggler","Street"," "," "," ","720 W Smuggler Street ","Aspen","81611","Pitkin"
"1741566","-106.82984408","39.1960752","735"," "," "," ","W Smuggler","Street"," "," "," ","735 W Smuggler Street ","Aspen","81611","Pitkin"
"1741567","-106.82964269","39.19602181","725"," "," "," ","W Smuggler","Street"," "," "," ","725 W Smuggler Street ","Aspen","81611","Pitkin"
"1741568","-106.82945589","39.1959831","715"," "," "," ","W Smuggler","Street"," "," "," ","715 W Smuggler Street ","Aspen","81611","Pitkin"
"1741569","-106.82175052","39.19229239","118"," "," "," ","E Bleeker","Street"," "," "," ","118 E Bleeker Street ","Aspen","81611","Pitkin"
"1741570","-106.82194141","39.19232624","114"," "," "," ","E Bleeker","Street"," "," "," ","114 E Bleeker Street ","Aspen","81611","Pitkin"
"1741571","-106.82204446","39.19233708","110"," "," "," ","E Bleeker","Street"," "," "," ","110 E Bleeker Street ","Aspen","81611","Pitkin"
"1741572","-106.82223536","39.19237093","100"," "," "," ","E Bleeker","Street"," "," "," ","100 E Bleeker Street ","Aspen","81611","Pitkin"
"1741573","-106.82676294","39.19249963","402"," "," "," ","W Main","Street"," "," "," ","402 W Main Street ","Aspen","81611","Pitkin"
"1741574","-106.82946252","39.19304113","630"," "," "," ","W Main","Street"," "," "," ","630 W Main Street ","Aspen","81611","Pitkin"
"1741575","-106.81598881","39.18611913","525"," "," "," ","S Original","Street"," "," ","A-G","525 S Original Street A-G","Aspen","81611","Pitkin"
"1741576","-106.81553749","39.18590198","520"," "," "," ","S Original","Street"," "," ","A-D","520 S Original Street A-D","Aspen","81611","Pitkin"
"1741577","-106.81483695","39.18578938","527"," "," "," ","S West End","Street"," "," ","1-3","527 S West End Street 1-3","Aspen","81611","Pitkin"
"1741578","-106.81506648","39.18555116","601"," "," "," ","S West End","Street"," "," ","1-13","601 S West End Street 1-13","Aspen","81611","Pitkin"
"1741579","-106.81168779","39.18536426","550"," "," "," ","S Riverside","Avenue"," "," ","1 - 5","550 S Riverside Avenue 1 - 5","Aspen","81611","Pitkin"
"1741580","-106.81678689","39.18792643","630"," "," "," ","E Cooper","Avenue"," "," ","1-21","630 E Cooper Avenue 1-21","Aspen","81611","Pitkin"
"1741581","-106.81240159","39.18695245","1012"," "," "," ","E Cooper","Avenue"," "," ","1-5","1012 E Cooper Avenue 1-5","Aspen","81611","Pitkin"
"1741582","-106.81042776","39.18581848","1235"," "," "," ","E Cooper","Avenue"," "," ","1-8","1235 E Cooper Avenue 1-8","Aspen","81611","Pitkin"
"1741583","-106.81477903","39.18828856","250"," "," "," ","S Original","Street"," "," "," ","250 S Original Street ","Aspen","81611","Pitkin"
"1741584","-106.81398906","39.18854547","825"," "," "," ","E Hopkins","Avenue"," "," ","1H-3S","825 E Hopkins Avenue 1H-3S","Aspen","81611","Pitkin"
"1741585","-106.81464335","39.18864557","801"," "," "," ","E Hopkins","Avenue"," "," ","1-5","801 E Hopkins Avenue 1-5","Aspen","81611","Pitkin"
"1741586","-106.81526071","39.18840658","720"," "," "," ","E Hyman","Avenue"," "," "," ","720 E Hyman Avenue ","Aspen","81611","Pitkin"
"1741587","-106.8129457","39.18871574","916"," "," "," ","E Hopkins","Avenue"," "," ","1-304","916 E Hopkins Avenue 1-304","Aspen","81611","Pitkin"
"1741588","-106.81659535","39.18870577","620"," "," "," ","E Hyman","Avenue"," "," ","1 - 4","620 E Hyman Avenue 1 - 4","Aspen","81611","Pitkin"
"1741589","-106.81719684","39.18840612","601"," "," "," ","E Hyman","Avenue"," "," "," ","601 E Hyman Avenue ","Aspen","81611","Pitkin"
"1741590","-106.81757444","39.18884558","534"," "," "," ","E Hyman","Avenue"," "," "," ","534 E Hyman Avenue ","Aspen","81611","Pitkin"
"1741591","-106.81673881","39.18953259","600"," "," "," ","E Hopkins","Avenue"," "," "," ","600 E Hopkins Avenue ","Aspen","81611","Pitkin"
"1741592","-106.8164255","39.18947072","620"," "," "," ","E Hopkins","Avenue"," "," "," 1 - 13","620 E Hopkins Avenue 1 - 13","Aspen","81611","Pitkin"
"1741593","-106.81604109","39.18967437","117"," "," "," ","S Spring","Street"," "," "," ","117 S Spring Street ","Aspen","81611","Pitkin"
"1741594","-106.81609389","39.19031148","600"," "," "," ","E Main","Street"," "," ","1A - 410","600 E Main Street 1A - 410","Aspen","81611","Pitkin"
"1741595","-106.87682926","39.16770803","3125"," "," "," ","Maroon Creek","Road"," "," ","19-21","3125 Maroon Creek Road 19-21","Pitkin County","81611","Pitkin"
"1741596","-106.88052486","39.1659642","3135"," "," "," ","Maroon Creek","Road"," "," ","52-53","3135 Maroon Creek Road 52-53","Pitkin County","81611","Pitkin"
"1741597","-106.8796962","39.16671857","3135"," "," "," ","Maroon Creek","Road"," "," ","54","3135 Maroon Creek Road 54","Pitkin County","81611","Pitkin"
"1741598","-106.87884204","39.16726711","3129"," "," "," ","Maroon Creek","Road"," "," ","22-26","3129 Maroon Creek Road 22-26","Pitkin County","81611","Pitkin"
"1741599","-106.8793551","39.1653677","3133"," "," "," ","Maroon Creek","Road"," "," ","49","3133 Maroon Creek Road 49","Pitkin County","81611","Pitkin"
"1741600","-106.87690116","39.16628972","3133"," "," "," ","Maroon Creek","Road"," "," ","51","3133 Maroon Creek Road 51","Pitkin County","81611","Pitkin"
"1741601","-106.81430875","39.18778426","835"," "," "," ","E Hyman","Avenue"," "," ","A-L","835 E Hyman Avenue A-L","Aspen","81611","Pitkin"
"1741602","-106.81442065","39.18779599","819"," "," "," ","E Hyman","Avenue"," "," ","1-8","819 E Hyman Avenue 1-8","Aspen","81611","Pitkin"
"1741603","-106.81482449","39.18738688","810"," "," "," ","E Cooper","Avenue"," "," ","810-816","810 E Cooper Avenue 810-816","Aspen","81611","Pitkin"
"1741604","-106.81502537","39.18739258","802"," "," "," ","E Cooper","Avenue"," "," ","1-4","802 E Cooper Avenue 1-4","Aspen","81611","Pitkin"
"1741605","-106.81459454","39.18730853","820"," "," "," ","E Cooper","Avenue"," "," "," ","820 E Cooper Avenue ","Aspen","81611","Pitkin"
"1741606","-106.81447765","39.1872951","824"," "," "," ","E Cooper","Avenue"," "," "," ","824 E Cooper Avenue ","Aspen","81611","Pitkin"
"1741607","-106.81437912","39.18725987","832"," "," "," ","E Cooper","Avenue"," "," ","1-8","832 E Cooper Avenue 1-8","Aspen","81611","Pitkin"
"1741608","-106.81295109","39.18613072","960"," "," "," ","E Durant","Avenue"," "," ","5-8","960 E Durant Avenue 5-8","Aspen","81611","Pitkin"
