"320000","-104.988781","39.63163627","4680"," ","South"," ","Acoma","Street"," ",""," ","4680 South Acoma Street ","Englewood Co","80110","Arapahoe"
"320001","-104.82167171","39.6307232","4804"," ","South"," ","Crystal","Street"," ",""," ","4804 South Crystal Street ","Aurora Co","80015","Arapahoe"
"320002","-104.8213328","39.6306702","14308"," ","East"," ","Layton","Drive"," ",""," ","14308 East Layton Drive ","Aurora Co","80015","Arapahoe"
"320003","-104.99059614","39.63163793","4681"," ","South"," ","Bannock","Street"," ",""," ","4681 South Bannock Street ","Englewood Co","80110","Arapahoe"
"320004","-104.74525494","39.63032349","4755"," ","South"," ","Liverpool","Court"," ",""," ","4755 South Liverpool Court ","Aurora Co","80015","Arapahoe"
"320005","-104.82223565","39.63073797","4803"," ","South"," ","Crystal","Street"," ",""," ","4803 South Crystal Street ","Aurora Co","80015","Arapahoe"
"320006","-104.8116769","39.6307135","4724"," ","South"," ","Fraser","Street"," ",""," ","4724 South Fraser Street ","Aurora Co","80015","Arapahoe"
"320007","-104.91406634","39.63098133","6425"," "," "," ","Greenbriar","Drive"," ",""," ","6425 Greenbriar Drive ","Englewood Co","80111","Arapahoe"
"320008","-104.8200589","39.63071386","14347"," ","East"," ","Layton","Drive"," ",""," ","14347 East Layton Drive ","Aurora Co","80015","Arapahoe"
"320009","-104.79503634","39.63051739","4802"," ","South"," ","Nucla","Way"," ",""," ","4802 South Nucla Way ","Aurora Co","80015","Arapahoe"
"320010","-104.80190857","39.63053871","15979"," ","East"," ","Union","Avenue"," ",""," ","15979 East Union Avenue ","Aurora Co","80015","Arapahoe"
"320011","-104.81345905","39.63070608","4721"," ","South"," ","Fairplay","Court"," ",""," ","4721 South Fairplay Court ","Aurora Co","80015","Arapahoe"
"320012","-104.82262413","39.63072268","4802"," ","South"," ","Carson","Street"," ",""," ","4802 South Carson Street ","Aurora Co","80015","Arapahoe"
"320013","-104.76353868","39.63041084","4762"," ","South"," ","Danube","Circle"," ",""," ","4762 South Danube Circle ","Aurora Co","80015","Arapahoe"
"320014","-104.96090217","39.63131084","4701"," ","South"," ","University","Boulevard"," ",""," ","4701 South University Boulevard ","Englewood Co","80113","Arapahoe"
"320015","-104.74561097","39.63028188","4754"," ","South"," ","Lisbon","Court"," ",""," ","4754 South Lisbon Court ","Aurora Co","80015","Arapahoe"
"320016","-104.81281978","39.63070002","4722"," ","South"," ","Fairplay","Court"," ",""," ","4722 South Fairplay Court ","Aurora Co","80015","Arapahoe"
"320017","-104.95861321","39.63126024","4601"," ","South"," ","Columbine","Court"," ",""," ","4601 South Columbine Court ","Englewood Co","80113","Arapahoe"
"320018","-104.81249256","39.63058911","15077"," ","East"," ","Wagontrail","Drive"," ",""," ","15077 East Wagontrail Drive ","Aurora Co","80015","Arapahoe"
