"923438","-104.99948341","39.74778965","1423","","","","Larimer","Street","","#","060","1423 Larimer Street # 060","","","Denver"
"923439","-104.91923811","39.73999503","5904","","East","","Colfax","Avenue","","","","5904 East Colfax Avenue","","","Denver"
"923440","-105.03562197","39.74258455","1592","","North","","Meade","Street","","","","1592 North Meade Street","","","Denver"
"923441","-104.99185924","39.7540793","1312","","","","21St","Street","","","","1312 21St Street","","","Denver"
"923442","-104.99955027","39.74739187","1404","","","","Larimer","Street","","","","1404 Larimer Street","","","Denver"
"923443","-104.99950378","39.74742736","1406","","","","Larimer","Street","","","","1406 Larimer Street","","","Denver"
"923444","-104.99948341","39.74778965","1423","","","","Larimer","Street","","#","010","1423 Larimer Street # 010","","","Denver"
"923445","-104.99948341","39.74778965","1423","","","","Larimer","Street","","#","030","1423 Larimer Street # 030","","","Denver"
"923446","-105.00874907","39.76282598","1822","","West","","33Rd","Avenue","","#","105","1822 West 33Rd Avenue # 105","","","Denver"
"923447","-105.00874592","39.76276832","1822","","West","","33Rd","Avenue","","#","106","1822 West 33Rd Avenue # 106","","","Denver"
"923448","-105.00874631","39.76271342","1822","","West","","33Rd","Avenue","","#","107","1822 West 33Rd Avenue # 107","","","Denver"
"923449","-105.00871176","39.76307564","1822","","West","","33Rd","Avenue","","#","101","1822 West 33Rd Avenue # 101","","","Denver"
"923450","-105.00865484","39.76307541","1822","","West","","33Rd","Avenue","","#","102","1822 West 33Rd Avenue # 102","","","Denver"
"923451","-104.99842243","39.74795534","1228","","","","15Th","Street","","","","1228 15Th Street","","","Denver"
"923452","-104.99834107","39.74789459","1226","","","","15Th","Street","","","","1226 15Th Street","","","Denver"
"923453","-105.00875188","39.76293306","1822","","West","","33Rd","Avenue","","#","103","1822 West 33Rd Avenue # 103","","","Denver"
"923454","-105.00874513","39.76288087","1822","","West","","33Rd","Avenue","","#","104","1822 West 33Rd Avenue # 104","","","Denver"
"923455","-105.02858201","39.74295188","1605","","North","","Hooker","Street","","","","1605 North Hooker Street","","","Denver"
"923456","-104.97829128","39.68848443","1551","","South","","Clarkson","Street","","","","1551 South Clarkson Street","","","Denver"
"923457","-104.86514084","39.75610495","2705","","North","","Iola","Street","","","","2705 North Iola Street","","","Denver"
"923458","-104.86492819","39.75602144","2725","","North","","Iola","Street","","","","2725 North Iola Street","","","Denver"
"923459","-104.8647323","39.75605058","2745","","North","","Iola","Street","","","","2745 North Iola Street","","","Denver"
"923460","-105.02858753","39.74318799","1617","","North","","Hooker","Street","","","","1617 North Hooker Street","","","Denver"
"923461","-105.02858838","39.74306171","1611","","North","","Hooker","Street","","","","1611 North Hooker Street","","","Denver"
"923462","-105.01166283","39.69738805","1929","","West","","Mississippi","Avenue","","","","1929 West Mississippi Avenue","","","Denver"
"923463","-105.01159527","39.69739326","1927","","West","","Mississippi","Avenue","","","","1927 West Mississippi Avenue","","","Denver"
"923464","-105.00628382","39.76285136","3246","","North","","Pecos","Street","","","","3246 North Pecos Street","","","Denver"
"923465","-105.00579315","39.76433447","1618","","West","","34Th","Avenue","","","","1618 West 34Th Avenue","","","Denver"
"923466","-104.91568636","39.69680483","6255","","East","","Mississippi","Avenue","","","","6255 East Mississippi Avenue","","","Denver"
"923467","-104.86555214","39.75624717","2784","","North","","Havana","Street","","","","2784 North Havana Street","","","Denver"
"923468","-104.86567245","39.75631645","2786","","North","","Havana","Street","","","","2786 North Havana Street","","","Denver"
"923469","-104.99948948","39.74743828","1408","","","","Larimer","Street","","","","1408 Larimer Street","","","Denver"
"923470","-104.97319109","39.74307657","1100","","East","","17Th","Avenue","","","","1100 East 17Th Avenue","","","Denver"
"923471","-105.01088594","39.76704333","3600","","North","","Tejon","Street","","#","201","3600 North Tejon Street # 201","","","Denver"
"923472","-104.99918549","39.74767583","1426","","","","Larimer","Street","","","","1426 Larimer Street","","","Denver"
"923473","-105.04902492","39.72930294","4804","","West","","8Th","Avenue","","","","4804 West 8Th Avenue","","","Denver"
"923474","-105.04880794","39.77961692","4569","","North","","Wolff","Street","","","","4569 North Wolff Street","","","Denver"
"923475","-104.90068503","39.75681839","2823","","North","","Roslyn","Street","","","","2823 North Roslyn Street","","","Denver"
"923476","-105.04912091","39.72930331","4806","","West","","8Th","Avenue","","","","4806 West 8Th Avenue","","","Denver"
"923477","-104.97473221","39.71583656","14","","South","","Ogden","Street","","","","14 South Ogden Street","","","Denver"
"923478","-105.01721794","39.7608515","2449","","West","","Caithness","Place","","","","2449 West Caithness Place","","","Denver"
"923479","-104.97847483","39.72642806","636","","North","","Washington","Street","","Unit","205","636 North Washington Street Unit 205","","","Denver"
"923480","-104.97839681","39.72640026","636","","North","","Washington","Street","","Unit","203","636 North Washington Street Unit 203","","","Denver"
"923481","-104.97839724","39.72634261","636","","North","","Washington","Street","","Unit","202","636 North Washington Street Unit 202","","","Denver"
"923482","-104.97839724","39.72634261","636","","North","","Washington","Street","","Unit","102","636 North Washington Street Unit 102","","","Denver"
"923483","-104.97841153","39.72633444","636","","North","","Washington","Street","","Unit","101","636 North Washington Street Unit 101","","","Denver"
"923484","-104.97839724","39.72634261","636","","North","","Washington","Street","","Unit","302","636 North Washington Street Unit 302","","","Denver"
"923485","-104.97839681","39.72640026","636","","North","","Washington","Street","","Unit","303","636 North Washington Street Unit 303","","","Denver"
"923486","-104.97845339","39.72644169","636","","North","","Washington","Street","","Unit","304","636 North Washington Street Unit 304","","","Denver"
"923487","-104.98392951","39.74708831","1975","","North","","Grant","Street","","Unit","329","1975 North Grant Street Unit 329","","","Denver"
"923488","-104.98388117","39.74737361","1975","","North","","Grant","Street","","Unit","401","1975 North Grant Street Unit 401","","","Denver"
"923489","-104.98390954","39.74738472","1975","","North","","Grant","Street","","Unit","404","1975 North Grant Street Unit 404","","","Denver"
"923490","-104.98402692","39.74738249","1975","","North","","Grant","Street","","Unit","408","1975 North Grant Street Unit 408","","","Denver"
"923491","-104.99917551","39.7475797","1418","","","","Larimer","Street","","","","1418 Larimer Street","","","Denver"
"923492","-104.9840135","39.74727262","1975","","North","","Grant","Street","","Unit","410","1975 North Grant Street Unit 410","","","Denver"
"923493","-104.9840464","39.74715197","1975","","North","","Grant","Street","","Unit","413","1975 North Grant Street Unit 413","","","Denver"
"923494","-104.98404363","39.74704489","1975","","North","","Grant","Street","","Unit","415","1975 North Grant Street Unit 415","","","Denver"
"923495","-104.98404417","39.74697077","1975","","North","","Grant","Street","","Unit","417","1975 North Grant Street Unit 417","","","Denver"
"923496","-105.00563933","39.77151811","3949","","North","","Osage","Street","","","","3949 North Osage Street","","","Denver"
"923497","-105.0519953","39.74129736","1544","","North","","Zenobia","Street","","","","1544 North Zenobia Street","","","Denver"
"923498","-104.98401247","39.74692945","1975","","North","","Grant","Street","","Unit","721","1975 North Grant Street Unit 721","","","Denver"
"923499","-104.98393066","39.74693184","1975","","North","","Grant","Street","","Unit","725","1975 North Grant Street Unit 725","","","Denver"
"923500","-104.98393056","39.74694556","1975","","North","","Grant","Street","","Unit","727","1975 North Grant Street Unit 727","","","Denver"
"923501","-104.98393056","39.74694556","1975","","North","","Grant","Street","","Unit","827","1975 North Grant Street Unit 827","","","Denver"
"923502","-104.98388117","39.74737361","1975","","North","","Grant","Street","","Unit","801","1975 North Grant Street Unit 801","","","Denver"
"923503","-104.98388109","39.74738459","1975","","North","","Grant","Street","","Unit","803","1975 North Grant Street Unit 803","","","Denver"
"923504","-104.98390954","39.74738472","1975","","North","","Grant","Street","","Unit","804","1975 North Grant Street Unit 804","","","Denver"
"923505","-104.98392983","39.74704439","1975","","North","","Grant","Street","","Unit","127","1975 North Grant Street Unit 127","","","Denver"
"923506","-104.98393031","39.74697851","1975","","North","","Grant","Street","","Unit","125","1975 North Grant Street Unit 125","","","Denver"
"923507","-104.98393066","39.74693184","1975","","North","","Grant","Street","","Unit","123","1975 North Grant Street Unit 123","","","Denver"
"923508","-104.98401247","39.74692945","1975","","North","","Grant","Street","","Unit","421","1975 North Grant Street Unit 421","","","Denver"
"923509","-104.98393066","39.74693184","1975","","North","","Grant","Street","","Unit","425","1975 North Grant Street Unit 425","","","Denver"
"923510","-104.98393056","39.74694556","1975","","North","","Grant","Street","","Unit","427","1975 North Grant Street Unit 427","","","Denver"
"923511","-105.03147569","39.71222736","245","","South","","Julian","Street","","","","245 South Julian Street","","","Denver"
"923512","-104.97147698","39.74497136","1225","","East","","18Th","Avenue","","","","1225 East 18Th Avenue","","","Denver"
"923513","-104.97142362","39.74497386","1227","","East","","18Th","Avenue","","","","1227 East 18Th Avenue","","","Denver"
"923514","-104.97135963","39.74497083","1229","","East","","18Th","Avenue","","","","1229 East 18Th Avenue","","","Denver"
"923515","-104.97129206","39.74497052","1231","","East","","18Th","Avenue","","","","1231 East 18Th Avenue","","","Denver"
"923516","-104.97304174","39.7430759","1110","","East","","17Th","Avenue","","","","1110 East 17Th Avenue","","","Denver"
"923517","-104.99914014","39.7475521","1420","","","","Larimer","Street","","","","1420 Larimer Street","","","Denver"
"923518","-105.04530106","39.76790329","4527","","West","","37Th","Avenue","","","","4527 West 37Th Avenue","","","Denver"
"923519","-105.0453036","39.76805977","4547","","West","","37Th","Avenue","","","","4547 West 37Th Avenue","","","Denver"
"923520","-104.90204936","39.74030976","7401","","East","","Colfax","Avenue","","","","7401 East Colfax Avenue","","","Denver"
"923521","-105.04441089","39.78007491","4400","","West","","46Th","Avenue","","Unit","106","4400 West 46Th Avenue Unit 106","","","Denver"
"923522","-105.04446783","39.78007239","4400","","West","","46Th","Avenue","","Unit","107","4400 West 46Th Avenue Unit 107","","","Denver"
"923523","-104.97133595","39.67168764","2477","","South","","Lafayette","Street","","","","2477 South Lafayette Street","","","Denver"
"923524","-104.99913265","39.74760422","1422","","","","Larimer","Street","","","","1422 Larimer Street","","","Denver"
"923525","-104.90069856","39.75648354","2807","","North","","Roslyn","Street","","","","2807 North Roslyn Street","","","Denver"
"923526","-104.97123161","39.74497025","1233","","East","","18Th","Avenue","","","","1233 East 18Th Avenue","","","Denver"
"923527","-104.97117115","39.74496998","1235","","East","","18Th","Avenue","","","","1235 East 18Th Avenue","","","Denver"
"923528","-104.97714845","39.69354996","1265","","South","","Emerson","Street","","","","1265 South Emerson Street","","","Denver"
"923529","-104.9530132","39.72398168","2912","","East","","5Th","Avenue","","","","2912 East 5Th Avenue","","","Denver"
"923530","-104.90069096","39.75612387","2803","","North","","Roslyn","Street","","","","2803 North Roslyn Street","","","Denver"
"923531","-104.88077346","39.65496273","9051","","East","","Girard","Avenue","","","","9051 East Girard Avenue","","","Denver"
"923532","-104.99961585","39.74766942","1413","","","","Larimer","Street","","","","1413 Larimer Street","","","Denver"
"923533","-104.99919744","39.74799433","1441","","","","Larimer","Street","","","","1441 Larimer Street","","","Denver"
"923534","-104.97105335","39.74502985","1801","","North","","Lafayette","Street","","","","1801 North Lafayette Street","","","Denver"
"923536","-105.04429147","39.77983562","4575","","North","","Tennyson","Street","","","","4575 North Tennyson Street","","","Denver"
"923537","-104.97330469","39.73221129","1139","","East","","10Th","Avenue","","","","1139 East 10Th Avenue","","","Denver"
"923538","-104.99841083","39.72421969","899","","West","","5Th","Avenue","","","","899 West 5Th Avenue","","","Denver"
"923539","-104.98334613","39.74565822","1840","","North","","Grant","Street","","","","1840 North Grant Street","","","Denver"
