150018,001-001492-296541,NULL,-105.00500082,39.88284066,1492,NULL,West,NULL,103Rd,Avenue,NULL,NULL, ,1492 West 103Rd Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C3CCFF8EE51405AC000FE36EC00F14340
150019,001-001028-296542,NULL,-104.99907910,39.88130740,1028,NULL,West,NULL,102Nd,Place,NULL,NULL, ,1028 West 102Nd Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C5C3A78E9F03F5AC0D0CD54AECEF04340
150020,001-000880-296543,NULL,-104.99759688,39.88195174,880,NULL,West,NULL,103Rd,Avenue,NULL,NULL, ,880 West 103Rd Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CA4EA9AA0D83F5AC0A86263CBE3F04340
150021,001-001120-296544,NULL,-105.00033588,39.87847474,1120,NULL,West,NULL,100Th,Place,NULL,NULL, ,1120 West 100Th Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CE4B2CC8005405AC0C0BD32DC71F04340
150022,001-000941-296545,NULL,-104.99817710,39.87781791,941,NULL,West,NULL,100Th,Avenue,NULL,NULL, ,941 West 100Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CD0653922E23F5AC0483451565CF04340
150023,001-001244-296546,NULL,-105.00174470,39.88428558,1244,NULL, ,NULL,Spangler,Drive,NULL,NULL, ,1244 Spangler Drive ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CB810C9951C405AC09810154530F14340
150024,001-001483-296547,NULL,-105.00472136,39.88394593,1483,NULL,West,NULL,103Rd,Place,NULL,NULL, ,1483 West 103Rd Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C5CEBD45A4D405AC0E8F2DF2325F14340
150025,001-001121-296548,NULL,-105.00051289,39.87814804,1121,NULL,West,NULL,100Th,Avenue,NULL,NULL, ,1121 West 100Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C0C39346708405AC0E8B7B02767F04340
150026,001-001061-296549,NULL,-104.99964287,39.87798417,1061,NULL,West,NULL,100Th,Avenue,NULL,NULL, ,1061 West 100Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CB8CD1926FA3F5AC0A8FB03C961F04340
150027,001-010373-296550,NULL,-105.00579459,39.88476101,10373,NULL, ,NULL,Pecos,Street,NULL,NULL, ,10373 Pecos Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C286A42F05E405AC0F8F351D93FF14340
