290018,005-011925-316195,NULL,-104.84927301,39.67015838,11925, ,East, ,Harvard,Avenue, ,Unit,108,11925 East Harvard Avenue Unit 108,Aurora Co,80014, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CD4D42E7D5A365AC0882DECBFC7D54340
290019,005-012634-316196,NULL,-104.84108903,39.67006387,12634, ,East, ,Harvard,Circle, ,NULL, ,12634 East Harvard Circle ,Aurora Co,80014, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C90D90F67D4355AC050A51FA7C4D54340
290020,005-002591-316197,NULL,-104.79405773,39.66976128,2591, ,South, ,Olathe,Way, ,NULL, ,2591 South Olathe Way ,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C9CAA87D7D1325AC01046CCBCBAD54340
290021,005-002645-316198,NULL,-104.83273191,39.67005877,2645, ,South, ,Xanadu,Way, ,Unit,B,2645 South Xanadu Way Unit B,Aurora Co,80014, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C44F2C77A4B355AC0B011607CC4D54340
290022,005-002646-316199,NULL,-104.75125972,39.66942950,2646, ,South, ,Jebel,Way, ,NULL, ,2646 South Jebel Way ,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C88AEA0A314305AC0A871A4DDAFD54340
290023,005-002572-316200,NULL,-104.78992344,39.66970473,2572, ,South, ,Pagosa,Way, ,NULL, ,2572 South Pagosa Way ,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CD4810E1B8E325AC0505E70E2B8D54340
290024,005-011925-316201,NULL,-104.84915769,39.67014401,11925, ,East, ,Harvard,Avenue, ,Unit,208,11925 East Harvard Avenue Unit 208,Aurora Co,80014, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C98EC7E9958365AC040936B47C7D54340
290025,005-012399-316202,NULL,-104.84331265,39.66989667,12399, ,East, ,Lasalle,Place, ,NULL, ,12399 East Lasalle Place ,Aurora Co,80014, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C043CA2D5F8355AC0C0AC902CBFD54340
290026,005-012401-316203,NULL,-104.84306245,39.66987040,12401, ,East, ,Lasalle,Place, ,NULL, ,12401 East Lasalle Place ,Aurora Co,80014, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C50A932BCF4355AC008933650BED54340
290027,005-020473-316204,NULL,-104.74942211,39.66942370,20473, ,East, ,Yale,Place, ,NULL, ,20473 East Yale Place ,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CFC8E2A88F62F5AC0B02FFFACAFD54340
290028,005-002635-316205,NULL,-104.83189548,39.67004099,2635, ,South, ,Xanadu,Way, ,Unit,D,2635 South Xanadu Way Unit D,Aurora Co,80014, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CF0D986C63D355AC050CF39E7C3D54340
290029,005-002513-316206,NULL,-104.81780684,39.66984037,2513, ,South, ,Eagle,Street, ,NULL, ,2513 South Eagle Street ,Aurora Co,80014, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C504883F256345AC028E74254BDD54340
290030,005-008009-316207,NULL,-104.89480372,39.67027143,8009, ,East, ,Vassar,Drive, ,NULL, ,8009 East Vassar Drive ,Denver Co,80231, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CC823CE7644395AC0C87F4574CBD54340
290031,005-002544-316208,NULL,-104.85366420,39.66999952,2544, ,South, ,Lima,Way, ,NULL, ,2544 South Lima Way ,Aurora Co,80014, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CC4562D6FA2365AC07038538BC2D54340
