2100036,039-000670-346349,NULL,-104.83972110,39.09978738,670, ,,,Larks Nest,Way,,,,670 Larks Nest Way ,Monument,80132,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C30458DFDBD355AC0F0443DD5C58C4340
2100037,039-010712-346350,NULL,-104.76848169,38.98570240,10712, ,,,Horseshoe Creek,Point,,,,10712 Horseshoe Creek Point ,Colorado Springs,80908,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CFC87D3CD2E315AC060CB097F2B7E4340
2100038,039-010627-346351,NULL,-104.76860293,38.98525293,10627, ,,,Silverton Creek,Point,,,,10627 Silverton Creek Point ,Colorado Springs,80908,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C4C1059CA30315AC0B8519CC41C7E4340
2100039,039-003460-346352,NULL,-104.76174334,38.94391362,3460, ,,,Sun River,Place,,,,3460 Sun River Place ,Colorado Springs,80920,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C7C752567C0305AC018135829D2784340
2100040,039-007935-346353,NULL,-104.76919395,38.94717532,7935, ,,,Lexington Park,Drive,,,,7935 Lexington Park Drive ,Colorado Springs,80920,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CBC0745793A315AC088EE7D0A3D794340
2100041,039-010615-346354,NULL,-104.76854260,38.98515197,10615, ,,,Silverton Creek,Point,,,,10615 Silverton Creek Point ,Colorado Springs,80908,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CEC5D50CD2F315AC03813AE75197E4340
2100042,039-012450-346355,NULL,-104.57868958,39.01074070,12450, ,,,Lonesome Pine,Trail,,,,12450 Lonesome Pine Trail ,Elbert County,80106,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C943B064009255AC0C8E989F35F814340
2100043,039-003066-346356,NULL,-104.76946597,38.98607494,3066, ,,,Ironton Creek,Point,,,,3066 Ironton Creek Point ,Colorado Springs,80908,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C98E92EEE3E315AC088341FB4377E4340
2100044,039-003072-346357,NULL,-104.76940131,38.98602986,3072, ,,,Ironton Creek,Point,,,,3072 Ironton Creek Point ,Colorado Springs,80908,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C00D7FBDE3D315AC03861013A367E4340
2100045,039-010803-346358,NULL,-104.76869747,38.98620189,10803, ,,,Creede Creek,Point,,,,10803 Creede Creek Point ,Colorado Springs,80908,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CBC8ADF5632315AC018AA05DD3B7E4340
2100046,039-003317-346359,NULL,-104.76818195,38.98620343,3317, ,,,Gladstone Creek,Point,,,,3317 Gladstone Creek Point ,Colorado Springs,80908,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CA4DC9BE429315AC0984306EA3B7E4340
2100047,039-010621-346360,NULL,-104.76857888,38.98520488,10621, ,,,Silverton Creek,Point,,,,10621 Silverton Creek Point ,Colorado Springs,80908,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C005A766530315AC0A0E08B311B7E4340
2100048,039-010815-346361,NULL,-104.76880699,38.98629358,10815, ,,,Creede Creek,Point,,,,10815 Creede Creek Point ,Colorado Springs,80908,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CFCD13C2234315AC068962EDE3E7E4340
2100049,039-007908-346362,NULL,-104.76848411,38.94669438,7908, ,,,Lexington Park,Drive,,,,7908 Lexington Park Drive ,Colorado Springs,80920,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C2435FDD72E315AC0E0D90E482D794340
2100050,039-014040-346363,NULL,-104.78081636,39.03616549,14040, ,,,Shadow Pines,Road,,,,14040 Shadow Pines Road ,Colorado Springs,80921,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C6C982EE5F8315AC0E03F1C12A1844340
2100051,039-007933-346364,NULL,-104.76921024,38.94713377,7933, ,,,Lexington Park,Drive,,,,7933 Lexington Park Drive ,Colorado Springs,80920,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C341095BD3A315AC07065E9AD3B794340
2100052,039-007929-346365,NULL,-104.76922924,38.94696838,7929, ,,,Lexington Park,Drive,,,,7929 Lexington Park Drive ,Colorado Springs,80920,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CD4864B0D3B315AC028D08F4236794340
2100053,039-007638-346366,NULL,-104.76263948,38.94315684,7638, ,,,Lexington Manor,Drive,,,,7638 Lexington Manor Drive ,Colorado Springs,80920,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CC49AD615CF305AC000F5FC5CB9784340
2100054,039-010833-346367,NULL,-104.76897125,38.98643351,10833, ,,,Creede Creek,Point,,,,10833 Creede Creek Point ,Colorado Springs,80908,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C785B2DD336315AC038B60A74437E4340
2100055,039-003090-346368,NULL,-104.76922342,38.98590871,3090, ,,,Ironton Creek,Point,,,,3090 Ironton Creek Point ,Colorado Springs,80908,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CA833E0F43A315AC0D870B541327E4340
