"449731","-104.75710941","39.74241257","19654"," ","East"," ","Buchanan","Place"," ",""," ","19654 East Buchanan Place ","Aurora, Co","80011","Arapahoe"
"449732","-104.7540256","39.74233788","19939"," ","East"," ","Batavia","Drive"," ",""," ","19939 East Batavia Drive ","Aurora, Co","80011","Arapahoe"
"449733","-104.74871106","39.74236046","20603"," ","East"," ","Batavia","Drive"," ",""," ","20603 East Batavia Drive ","Aurora, Co","80011","Arapahoe"
"449734","-104.75084991","39.7420067","20306"," ","East"," ","Batavia","Drive"," ",""," ","20306 East Batavia Drive ","Aurora, Co","80011","Arapahoe"
"449735","-104.75304454","39.74238164","1608"," "," "," ","Halifax","Way"," ",""," ","1608 Halifax Way ","Aurora, Co","80011","Arapahoe"
"449736","-104.75464503","39.74188535","19866"," ","East"," ","Batavia","Drive"," ",""," ","19866 East Batavia Drive ","Aurora, Co","80011","Arapahoe"
"449737","-104.7564134","39.74165894","19682"," ","East"," ","Batavia","Drive"," ",""," ","19682 East Batavia Drive ","Aurora, Co","80011","Arapahoe"
"449738","-104.33180192","39.74028283","1609"," "," "," ","Vista","Lane"," ",""," ","1609 Vista Lane ","Uninc Adam, Co","80136","Arapahoe"
"449739","-104.75750933","39.74184242","19622"," ","East"," ","Batavia","Drive"," ",""," ","19622 East Batavia Drive ","Aurora, Co","80011","Arapahoe"
"449740","-104.32954909","39.74103392","1655"," "," "," ","Longbranch","Street"," ",""," ","1655 Longbranch Street ","Uninc Adam, Co","80136","Arapahoe"
"449741","-104.32285251","39.73935157","1555"," "," "," ","Adams","Street"," ",""," ","1555 Adams Street ","Uninc Adam, Co","80136","Arapahoe"
"449742","-104.75707799","39.74173641","19652"," ","East"," ","Batavia","Drive"," ",""," ","19652 East Batavia Drive ","Aurora, Co","80011","Arapahoe"
"449743","-104.3311366","39.74067572","1628"," "," "," ","Vista","Lane"," ",""," ","1628 Vista Lane ","Uninc Adam, Co","80136","Arapahoe"
"449744","-104.52544976","39.74064625","1614"," "," "," ","Manilla","Road"," ",""," ","1614 Manilla Road ","Uninc Adam, Co","80102","Arapahoe"
"449745","-104.76991949","39.74058161","1510"," "," "," ","Argonne","Street"," ",""," ","1510 Argonne Street ","Aurora, Co","80011","Arapahoe"
"449746","-104.32752238","39.74050345","1622"," "," "," ","Burton","Street"," ",""," ","1622 Burton Street ","Uninc Adam, Co","80136","Arapahoe"
"449747","-104.76954939","39.74190714","1609"," "," "," ","Bahama","Street"," ",""," ","1609 Bahama Street ","Aurora, Co","80011","Arapahoe"
