1280028,059-001126-322328,NULL,105.11043000,39.69632000,1126, ,South,NULL,Kline,Street, ,NULL, ,1126 South Kline Street ,Lakewood,80232,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C9C2DE55111475AC02030512221D94340
1280029,059-001156-322329,NULL,105.11043000,39.69609000,1156, ,South,NULL,Kline,Street, ,NULL, ,1156 South Kline Street ,Lakewood,80232,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C8CDA645711475AC000C6D96519D94340
1280030,059-001166-322330,NULL,105.11043000,39.69588000,1166, ,South,NULL,Kline,Street, ,NULL, ,1166 South Kline Street ,Lakewood,80232,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C545A505C11475AC01017A27812D94340
1280031,059-001176-322331,NULL,105.11043000,39.69567000,1176, ,South,NULL,Kline,Street, ,NULL, ,1176 South Kline Street ,Lakewood,80232,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C6887245211475AC0E84F67D00BD94340
1280032,059-001186-322332,NULL,105.11043000,39.69546000,1186, ,South,NULL,Kline,Street, ,NULL, ,1186 South Kline Street ,Lakewood,80232,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C24D9FE5611475AC0A87836FA04D94340
1280033,059-001196-322333,NULL,105.11045000,39.69525000,1196, ,South,NULL,Kline,Street, ,NULL, ,1196 South Kline Street ,Lakewood,80232,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C789DB18811475AC0304145F6FDD84340
1280034,059-001226-322334,NULL,105.11035000,39.69506000,1226, ,South,NULL,Kline,Street, ,NULL, ,1226 South Kline Street ,Lakewood,80232,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C68DB840910475AC0D851BED5F7D84340
1280035,059-001236-322335,NULL,105.11014000,39.69492000,1236, ,South,NULL,Kline,Street, ,NULL, ,1236 South Kline Street ,Lakewood,80232,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010CD0939E8E0C475AC0D09E4B0BF3D84340
1280036,059-001246-322336,NULL,105.11003000,39.69473000,1246, ,South,NULL,Kline,Street, ,NULL, ,1246 South Kline Street ,Lakewood,80232,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C90B60AC50A475AC0B82636BCECD84340
1280037,059-001256-322337,NULL,105.11004000,39.69451000,1256, ,South,NULL,Kline,Street, ,NULL, ,1256 South Kline Street ,Lakewood,80232,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010CC48DBEF60A475AC040EF44B8E5D84340
1280038,059-001266-322338,NULL,105.11004000,39.69430000,1266, ,South,NULL,Kline,Street, ,NULL, ,1266 South Kline Street ,Lakewood,80232,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010CB8C0D3CE0A475AC040C6CFF8DED84340
1280039,059-001276-322339,NULL,105.11009000,39.69409000,1276, ,South,NULL,Kline,Street, ,NULL, ,1276 South Kline Street ,Lakewood,80232,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C604A24D10B475AC07096450DD8D84340
1280040,059-001286-322340,NULL,105.11022000,39.69389000,1286, ,South,NULL,Kline,Street, ,NULL, ,1286 South Kline Street ,Lakewood,80232,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C48EE78DF0D475AC03855A27FD1D84340
1280041,059-001287-322341,NULL,105.11069000,39.69409000,1287, ,South,NULL,Kline,Street, ,NULL, ,1287 South Kline Street ,Lakewood,80232,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C78F82F9915475AC0C077D606D8D84340
1280042,059-001326-322342,NULL,105.11035000,39.69368000,1326, ,South,NULL,Kline,Street, ,NULL, ,1326 South Kline Street ,Lakewood,80232,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010CDCFE0DEE0F475AC0A869DF95CAD84340
1280043,059-004716-322343,NULL,105.11172000,39.63124000,4716, ,South,NULL,Kline,Street, ,NULL, ,4716 South Kline Street ,Littleton,80127,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010CF4ED776A26475AC0309D1488CCD04340
1280044,059-004726-322344,NULL,105.11166000,39.63102000,4726, ,South,NULL,Kline,Street, ,NULL, ,4726 South Kline Street ,Littleton,80127,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010CF4CB787225475AC07853093DC5D04340
1280045,059-004727-322345,NULL,105.11231000,39.63079000,4727, ,South,NULL,Kline,Street, ,NULL, ,4727 South Kline Street ,Littleton,80127,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C503C170E30475AC030BF74A9BDD04340
1280046,059-004736-322346,NULL,105.11156000,39.63080000,4736, ,South,NULL,Kline,Street, ,NULL, ,4736 South Kline Street ,Littleton,80127,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C389396C723475AC008EBE535BED04340
1280047,059-004737-322347,NULL,105.11217000,39.63057000,4737, ,South,NULL,Kline,Street, ,NULL, ,4737 South Kline Street ,Littleton,80127,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C642A85BF2D475AC0187B2C73B6D04340
1280048,059-004747-322348,NULL,105.11196000,39.63040000,4747, ,South,NULL,Kline,Street, ,NULL, ,4747 South Kline Street ,Littleton,80127,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C906DA6632A475AC000FBB607B1D04340
1280049,059-004756-322349,NULL,105.11128000,39.63057000,4756, ,South,NULL,Kline,Street, ,NULL, ,4756 South Kline Street ,Littleton,80127,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C64ED8E431F475AC01086B271B6D04340
1280050,059-004757-322350,NULL,105.11176000,39.63026000,4757, ,South,NULL,Kline,Street, ,NULL, ,4757 South Kline Street ,Littleton,80127,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010CCC841A1627475AC0D8209D6BACD04340
1280051,059-004767-322351,NULL,105.11155000,39.63012000,4767, ,South,NULL,Kline,Street, ,NULL, ,4767 South Kline Street ,Littleton,80127,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010CF4C9B4AA23475AC0489456E6A7D04340
