2090025,039-006495-336338,NULL,-104.80653942,38.92556066,6495, ,,,Yvonne,Way,,APT,4,6495 Yvonne Way APT 4,Colorado Springs,80918,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C6CF583579E335AC008FE85C578764340
2090026,039-006485-336339,NULL,-104.80656906,38.92532349,6485, ,,,Yvonne,Way,,APT,1,6485 Yvonne Way APT 1,Colorado Springs,80918,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C38E3D8D39E335AC0A04BFFFF70764340
2090027,039-006490-336340,NULL,-104.80724107,38.92541078,6490, ,,,Yvonne,Way,,APT,2,6490 Yvonne Way APT 2,Colorado Springs,80918,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CB4FB73D6A9335AC0A0243DDC73764340
2090028,039-006490-336341,NULL,-104.80703056,38.92540714,6490, ,,,Yvonne,Way,,APT,4,6490 Yvonne Way APT 4,Colorado Springs,80918,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C64AA8363A6335AC0F898B8BD73764340
2090029,039-006470-336342,NULL,-104.80710545,38.92513104,6470, ,,,Yvonne,Way,,APT,1,6470 Yvonne Way APT 1,Colorado Springs,80918,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C140B9E9DA7335AC000379EB16A764340
2090030,039-006470-336343,NULL,-104.80728445,38.92523698,6470, ,,,Yvonne,Way,,APT,7,6470 Yvonne Way APT 7,Colorado Springs,80918,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CCC9B628CAA335AC070ED522A6E764340
2090031,039-006470-336344,NULL,-104.80717078,38.92515884,6470, ,,,Yvonne,Way,,APT,2,6470 Yvonne Way APT 2,Colorado Springs,80918,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C60D1A4AFA8335AC0A042D29A6B764340
2090032,039-006490-336345,NULL,-104.80731581,38.92541241,6490, ,,,Yvonne,Way,,APT,1,6490 Yvonne Way APT 1,Colorado Springs,80918,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C1CABF20FAB335AC0E892F8E973764340
2090033,039-006190-336346,NULL,-104.71242359,38.86559363,6190, ,,,Lake Shore,Court,,UNIT,1,6190 Lake Shore Court UNIT 1,Colorado Springs,80915,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C3C482159982D5AC0F0A59DC5CB6E4340
2090034,039-009625-336347,NULL,-104.74435610,38.97186382,9625, ,,,Prominent,Point,,STE,17,9625 Prominent Point STE 17,Colorado Springs,80924,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C1C72C387A32F5AC0F0D3A108667C4340
2090035,039-009625-336348,NULL,-104.74443934,38.97178857,9625, ,,,Prominent,Point,,STE,16,9625 Prominent Point STE 16,Colorado Springs,80924,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C9802EAE4A42F5AC0A8A65491637C4340
2090036,039-002460-336349,NULL,-104.72077005,38.86696252,2460, ,North,,Powers,Boulevard,,APT,21,2460 North Powers Boulevard APT 21,Colorado Springs,80915,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C48F3B018212E5AC0008AB2A0F86E4340
2090037,039-005825-336350,NULL,-104.71805027,38.91027652,5825, ,,,Stetson Hills,Boulevard,,STE,12,5825 Stetson Hills Boulevard STE 12,Colorado Springs,80922,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CACED2289F42D5AC000B6E3F083744340
