140018,001-011228-286541,NULL,-104.94559214,39.90037382,11228,NULL, ,NULL,Cook,Street,NULL,NULL, ,11228 Cook Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C4888EA94843C5AC058AF09733FF34340
140019,001-003477-286542,NULL,-104.94635207,39.90010667,3477,NULL,East,NULL,112Th,Place,NULL,NULL, ,3477 East 112Th Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C58024908913C5AC0689307B236F34340
140020,001-003506-286543,NULL,-104.94577085,39.89973734,3506,NULL,East,NULL,112Th,Place,NULL,NULL, ,3506 East 112Th Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C20457182873C5AC06896DF972AF34340
140021,001-003311-286544,NULL,-104.94767029,39.90110427,3311,NULL, ,NULL,Jackson,Way,NULL,NULL, ,3311 Jackson Way ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CD8F44CA1A63C5AC0D060746257F34340
140022,001-011259-286545,NULL,-104.94527199,39.90091306,11259,NULL, ,NULL,Madison,Street,NULL,NULL, ,11259 Madison Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C7C031B567F3C5AC0A007781E51F34340
140023,001-011235-286546,NULL,-104.94665273,39.90038883,11235,NULL, ,NULL,Adams,Street,NULL,NULL, ,11235 Adams Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C9C5F5AF5953C5AC05844F1F03FF34340
140024,001-003926-286547,NULL,-104.94109210,39.90028894,3926,NULL,East,NULL,113Th,Avenue,NULL,NULL, ,3926 East 113Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CE4C858DA3A3C5AC098D4FCAA3CF34340
140025,001-011218-286548,NULL,-104.94555491,39.90015825,11218,NULL, ,NULL,Cook,Street,NULL,NULL, ,11218 Cook Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C88AEBCF8833C5AC088A2B46238F34340
140026,001-003596-286549,NULL,-104.94522661,39.89972356,3596,NULL,East,NULL,112Th,Place,NULL,NULL, ,3596 East 112Th Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CF4AEC5977E3C5AC0C8603A242AF34340
140027,001-011502-286550,NULL,-104.94452306,39.90462624,11502,NULL, ,NULL,Monroe,Way,NULL,NULL, ,11502 Monroe Way ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CA48CDD10733C5AC0B08AF2CACAF34340
140028,001-011503-286551,NULL,-104.94397399,39.90456309,11503,NULL, ,NULL,Monroe,Street,NULL,NULL, ,11503 Monroe Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C4820E6116A3C5AC0C0EA25B9C8F34340
140029,001-003654-286552,NULL,-104.94485156,39.90416480,3654,NULL,East,NULL,115Th,Avenue,NULL,NULL, ,3654 East 115Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C5097AF72783C5AC0205C08ACBBF34340
140030,001-003644-286553,NULL,-104.94509745,39.90411563,3644,NULL,East,NULL,115Th,Avenue,NULL,NULL, ,3644 East 115Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C7C30097A7C3C5AC0109F9F0FBAF34340
140031,001-003794-286554,NULL,-104.94302116,39.90394156,3794,NULL,East,NULL,115Th,Avenue,NULL,NULL, ,3794 East 115Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C947B6D755A3C5AC000425E5BB4F34340
140032,001-003593-286555,NULL,-104.94580119,39.90337296,3593,NULL,East,NULL,114Th,Drive,NULL,NULL, ,3593 East 114Th Drive ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CD498B201883C5AC08016AAB9A1F34340
140033,001-003444-286556,NULL,-104.94669979,39.90337589,3444,NULL,East,NULL,115Th,Avenue,NULL,NULL, ,3444 East 115Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CA438B6BA963C5AC0C8C537D2A1F34340
140034,001-003622-286557,NULL,-104.94502538,39.90334548,3622,NULL,East,NULL,114Th,Drive,NULL,NULL, ,3622 East 114Th Drive ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CBC9DC04B7B3C5AC0385A18D3A0F34340
140035,001-003811-286558,NULL,-104.94318830,39.90226034,3811,NULL, ,NULL,Jackson,Way,NULL,NULL, ,3811 Jackson Way ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CB0D678325D3C5AC050F247447DF34340
140036,001-003711-286559,NULL,-104.94421470,39.90215310,3711,NULL, ,NULL,Jackson,Way,NULL,NULL, ,3711 Jackson Way ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C1C017B036E3C5AC05881ABC079F34340
140037,001-003820-286560,NULL,-104.94275556,39.90197399,3820,NULL,East,NULL,114Th,Drive,NULL,NULL, ,3820 East 114Th Drive ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CDC6E681B563C5AC0D0BD3EE273F34340
140038,001-003343-286561,NULL,-104.94783268,39.90191134,3343,NULL,East,NULL,114Th,Drive,NULL,NULL, ,3343 East 114Th Drive ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C64BE674AA93C5AC0C8DBA3D471F34340
140039,001-003739-286562,NULL,-104.94386267,39.90140117,3739,NULL,East,NULL,113Th,Avenue,NULL,NULL, ,3739 East 113Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CCC1CFC3E683C5AC0F045081D61F34340
140040,001-003460-286563,NULL,-104.94627469,39.90142861,3460,NULL, ,NULL,Jackson,Way,NULL,NULL, ,3460 Jackson Way ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CC459B3C38F3C5AC040F6410362F34340
140041,001-011288-286564,NULL,-104.94607082,39.90112628,11288,NULL, ,NULL,Cook,Street,NULL,NULL, ,11288 Cook Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C80D39E6C8C3C5AC050AC271B58F34340
140042,001-003718-286565,NULL,-104.94426493,39.90105876,3718,NULL,East,NULL,113Th,Avenue,NULL,NULL, ,3718 East 113Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CE4592DD66E3C5AC0F83FAEE455F34340
140043,001-011229-286566,NULL,-104.94264740,39.90037806,11229,NULL, ,NULL,Garfield,Street,NULL,NULL, ,11229 Garfield Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C5097C155543C5AC0F8039B963FF34340
140044,001-003856-286567,NULL,-104.94213407,39.90032287,3856,NULL,East,NULL,113Th,Avenue,NULL,NULL, ,3856 East 113Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CFCEBB4EC4B3C5AC0188296C73DF34340
140045,001-003617-286568,NULL,-104.94458511,39.90011758,3617,NULL,East,NULL,112Th,Place,NULL,NULL, ,3617 East 112Th Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C80C91815743C5AC0D8EA900D37F34340
140046,001-011219-286569,NULL,-104.94517279,39.90014535,11219,NULL, ,NULL,Madison,Street,NULL,NULL, ,11219 Madison Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CDC6101B67D3C5AC0003671F637F34340
140047,001-011523-286570,NULL,-104.94180712,39.90464075,11523,NULL, ,NULL,Garfield,Way,NULL,NULL, ,11523 Garfield Way ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C08975A91463C5AC080599944CBF34340
140048,001-011513-286571,NULL,-104.94153896,39.90462337,11513,NULL, ,NULL,Garfield,Way,NULL,NULL, ,11513 Garfield Way ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C0447A02C423C5AC0B886D4B2CAF34340
140049,001-011492-286572,NULL,-104.94248700,39.90385537,11492,NULL, ,NULL,Garfield,Street,NULL,NULL, ,11492 Garfield Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C682EFAB4513C5AC068A45A88B1F34340
140050,001-003554-286573,NULL,-104.94630558,39.90361234,3554,NULL,East,NULL,115Th,Avenue,NULL,NULL, ,3554 East 115Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CD0874745903C5AC0F0B0AB91A9F34340
140051,001-011525-286574,NULL,-104.94417410,39.90515690,11525,NULL, ,NULL,Monroe,Street,NULL,NULL, ,11525 Monroe Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C5C8737596D3C5AC060EB6D2EDCF34340
140052,001-011560-286575,NULL,-104.94566125,39.90508651,11560,NULL, ,NULL,Madison,Street,NULL,NULL, ,11560 Madison Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C8CC1C7B6853C5AC0E0CEE9DFD9F34340
140053,001-011504-286576,NULL,-104.94339876,39.90474347,11504,NULL, ,NULL,Monroe,Street,NULL,NULL, ,11504 Monroe Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CD8062DA5603C5AC040C153A2CEF34340
140054,001-003885-286577,NULL,-104.94126167,39.90430524,3885,NULL,East,NULL,115Th,Avenue,NULL,NULL, ,3885 East 115Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C942F93A13D3C5AC0F0FE2F46C0F34340
140055,001-003825-286578,NULL,-104.94210981,39.90430702,3825,NULL,East,NULL,115Th,Avenue,NULL,NULL, ,3825 East 115Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CB080ED864B3C5AC040ED1555C0F34340
140056,001-003734-286579,NULL,-104.94382520,39.90408279,3734,NULL,East,NULL,115Th,Avenue,NULL,NULL, ,3734 East 115Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CC0EED1A1673C5AC0204224FCB8F34340
140057,001-003763-286580,NULL,-104.94356317,39.90344027,3763,NULL,East,NULL,114Th,Drive,NULL,NULL, ,3763 East 114Th Drive ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C8C82CB56633C5AC0D05340EEA3F34340
140058,001-003642-286581,NULL,-104.94476649,39.90343363,3642,NULL,East,NULL,114Th,Drive,NULL,NULL, ,3642 East 114Th Drive ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CC85FE00D773C5AC030098DB6A3F34340
140059,001-011421-286582,NULL,-104.94124036,39.90321593,11421,NULL, ,NULL,Jackson,Street,NULL,NULL, ,11421 Jackson Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C844339483D3C5AC0C84960949CF34340
140060,001-003424-286583,NULL,-104.94691187,39.90318812,3424,NULL,East,NULL,115Th,Avenue,NULL,NULL, ,3424 East 115Th Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C802A3A349A3C5AC0A05B1FAB9BF34340
140061,001-003720-286584,NULL,-104.94414766,39.90176747,3720,NULL, ,NULL,Jackson,Way,NULL,NULL, ,3720 Jackson Way ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CA0B850EA6C3C5AC0A0B6D81D6DF34340
140062,001-003451-286585,NULL,-104.94679528,39.90158796,3451,NULL, ,NULL,Jackson,Way,NULL,NULL, ,3451 Jackson Way ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C18C1384B983C5AC0387BFB3B67F34340
140063,001-003342-286586,NULL,-104.94755656,39.90162558,3342,NULL,East,NULL,114Th,Drive,NULL,NULL, ,3342 East 114Th Drive ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C18EE42C4A43C5AC02814857768F34340
140064,001-003330-286587,NULL,-104.94717332,39.90094945,3330,NULL, ,NULL,Jackson,Way,NULL,NULL, ,3330 Jackson Way ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C8C68DA7C9E3C5AC03841BF4F52F34340
140065,001-003251-286588,NULL,-104.94833807,39.90074393,3251,NULL, ,NULL,Jackson,Way,NULL,NULL, ,3251 Jackson Way ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C24E72692B13C5AC0E04CC5934BF34340
140066,001-011238-286589,NULL,-104.94567999,39.90057369,11238,NULL, ,NULL,Cook,Street,NULL,NULL, ,11238 Cook Street ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C403C5B05863C5AC020AFB1FF45F34340
140067,001-003260-286590,NULL,-104.94784688,39.90058700,3260,NULL, ,NULL,Jackson,Way,NULL,NULL, ,3260 Jackson Way ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C6C06F985A93C5AC038F44D6F46F34340
140068,001-003486-286591,NULL,-104.94602752,39.89974466,3486,NULL,East,NULL,112Th,Place,NULL,NULL, ,3486 East 112Th Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C683F08B78B3C5AC0F8933ED52AF34340
140069,001-003646-286592,NULL,-104.94431832,39.89974828,3646,NULL,East,NULL,112Th,Place,NULL,NULL, ,3646 East 112Th Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C38801DB66F3C5AC0C834A7F32AF34340
