1670029,077-000515-141578,NULL,-108.53222126,39.08076322,515, , , ,Court,Road, ,Unit,101,515 Court Road Unit 101,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CC48EC3E90F225BC0D803FA72568A4340
1670030,077-000515-141579,NULL,-108.53253891,39.08077913,515, , , ,Court,Road, ,Unit,201,515 Court Road Unit 201,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CA8CB171E15225BC058C674F8568A4340
1670031,077-000515-141580,NULL,-108.53240348,39.08077626,515, , , ,Court,Road, ,Unit,202,515 Court Road Unit 202,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C38A50AE612225BC0A8CA65E0568A4340
1670032,077-000520-141581,NULL,-108.53149830,39.07935858,520, , , ,Court,Road, ,Unit,903,520 Court Road Unit 903,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CA8DF6E1104225BC0A86FFE6B288A4340
1670033,077-000520-141582,NULL,-108.53161304,39.07936330,520, , , ,Court,Road, ,Unit,904,520 Court Road Unit 904,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CB002B0F205225BC06097A593288A4340
1670034,077-000520-141583,NULL,-108.53161685,39.07942309,520, , , ,Court,Road, ,Unit,908,520 Court Road Unit 908,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CA4E4A90206225BC040322D892A8A4340
1670035,077-000520-141584,NULL,-108.53150497,39.07942072,520, , , ,Court,Road, ,Unit,907,520 Court Road Unit 907,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CECF36B2D04225BC0B8CE4D752A8A4340
1670036,077-000520-141585,NULL,-108.53161843,39.07946216,520, , , ,Court,Road, ,Unit,905,520 Court Road Unit 905,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C40B34E0906225BC028D3F1D02B8A4340
1670037,077-000520-141586,NULL,-108.53151228,39.07946451,520, , , ,Court,Road, ,Unit,906,520 Court Road Unit 906,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C4C14164C04225BC088AC9DE42B8A4340
1670038,077-000520-141587,NULL,-108.53162574,39.07950595,520, , , ,Court,Road, ,Unit,901,520 Court Road Unit 901,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CA0D3F82706225BC0F8B041402D8A4340
1670039,077-000520-141588,NULL,-108.53149914,39.07950327,520, , , ,Court,Road, ,Unit,902,520 Court Road Unit 902,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C3C55FC1404225BC0E023C2292D8A4340
1670040,077-000520-141589,NULL,-108.53162195,39.07978374,520, , , ,Court,Road, ,Unit,808,520 Court Road Unit 808,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C9832111806225BC0B86F7C5A368A4340
1670041,077-000520-141590,NULL,-108.53151007,39.07978137,520, , , ,Court,Road, ,Unit,807,520 Court Road Unit 807,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CE441D34204225BC078E69A46368A4340
1670042,077-000520-141591,NULL,-108.53161796,39.07981351,520, , , ,Court,Road, ,Unit,804,520 Court Road Unit 804,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C4443590706225BC090E03454378A4340
1670043,077-000520-141592,NULL,-108.53151189,39.07981356,520, , , ,Court,Road, ,Unit,803,520 Court Road Unit 803,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C6C9D774A04225BC05840A054378A4340
1670044,077-000520-141593,NULL,-108.53160960,39.07988452,520, , , ,Court,Road, ,Unit,805,520 Court Road Unit 805,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CD04341E405225BC068FCE5A7398A4340
1670045,077-000520-141594,NULL,-108.53151530,39.07988482,520, , , ,Court,Road, ,Unit,806,520 Court Road Unit 806,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C1813C55804225BC0681568AA398A4340
1670046,077-000520-141595,NULL,-108.53161412,39.07992365,520, , , ,Court,Road, ,Unit,801,520 Court Road Unit 801,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CFC2A3FF705225BC0709C2DF03A8A4340
1670047,077-000520-141596,NULL,-108.53151386,39.07992612,520, , , ,Court,Road, ,Unit,802,520 Court Road Unit 802,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C28BDB85204225BC048E5E5043B8A4340
1670048,077-000520-141597,NULL,-108.53114588,39.08017093,520, , , ,Court,Road, ,Unit,703,520 Court Road Unit 703,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C90DA474BFE215BC0185E830A438A4340
1670049,077-000520-141598,NULL,-108.53127526,39.08017826,520, , , ,Court,Road, ,Unit,704,520 Court Road Unit 704,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C0CA5F16900225BC078DD0648438A4340
1670050,077-000520-141599,NULL,-108.53128019,39.08020593,520, , , ,Court,Road, ,Unit,708,520 Court Road Unit 708,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C7CF89B7E00225BC0D08E1230448A4340
1670051,077-000520-141600,NULL,-108.53115064,39.08020318,520, , , ,Court,Road, ,Unit,707,520 Court Road Unit 707,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C8C61465FFE215BC018B70B19448A4340
1670052,077-000520-141601,NULL,-108.53128480,39.08024277,520, , , ,Court,Road, ,Unit,705,520 Court Road Unit 705,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CA4EBF19100225BC0F8DA1B65458A4340
1670053,077-000520-141602,NULL,-108.53115517,39.08024232,520, , , ,Court,Road, ,Unit,706,520 Court Road Unit 706,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CD4354372FE215BC0E07C5561458A4340
1670054,077-000520-141603,NULL,-108.53128646,39.08027954,520, , , ,Court,Road, ,Unit,701,520 Court Road Unit 701,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C7CA0EC9800225BC05002A099468A4340
1670055,077-000520-141604,NULL,-108.53115103,39.08027668,520, , , ,Court,Road, ,Unit,702,520 Court Road Unit 702,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CC89FE160FE215BC0E0E08E81468A4340
1670056,077-000520-141605,NULL,-108.53160214,39.08060543,520, , , ,Court,Road, ,Unit,504,520 Court Road Unit 504,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C445FFAC405225BC0F8285F47518A4340
1670057,077-000520-141606,NULL,-108.53128998,39.08060112,520, , , ,Court,Road, ,Unit,608,520 Court Road Unit 608,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C14FAACA700225BC0E09E2A23518A4340
1670058,077-000520-141607,NULL,-108.53148127,39.08060746,520, , , ,Court,Road, ,Unit,503,520 Court Road Unit 503,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CE40C01CA03225BC0C8D86A58518A4340
1670059,077-000520-141608,NULL,-108.53116027,39.08060296,520, , , ,Court,Road, ,Unit,607,520 Court Road Unit 607,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C085EA887FE215BC060BAA432518A4340
1670060,077-000520-141609,NULL,-108.53116186,39.08064203,520, , , ,Court,Road, ,Unit,603,520 Court Road Unit 603,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CC4194C8EFE215BC08835677A528A4340
1670061,077-000520-141610,NULL,-108.53147959,39.08065565,520, , , ,Court,Road, ,Unit,507,520 Court Road Unit 507,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C042AF5C203225BC0B8EFA7EC528A4340
1670062,077-000520-141611,NULL,-108.53129116,39.08065166,520, , , ,Court,Road, ,Unit,604,520 Court Road Unit 604,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CA436A3AC00225BC040542DCB528A4340
1670063,077-000520-141612,NULL,-108.53160324,39.08065827,520, , , ,Court,Road, ,Unit,508,520 Court Road Unit 508,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C78C89BC905225BC0F057A202538A4340
1670064,077-000520-141613,NULL,-108.53130635,39.08072317,520, , , ,Court,Road, ,Unit,605,520 Court Road Unit 605,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CA8FB53EC00225BC080E20B23558A4340
1670065,077-000520-141614,NULL,-108.53115906,39.08072235,520, , , ,Court,Road, ,Unit,606,520 Court Road Unit 606,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CA09F8D82FE215BC0B85B221C558A4340
1670066,077-000520-141615,NULL,-108.53160355,39.08073406,520, , , ,Court,Road, ,Unit,505,520 Court Road Unit 505,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C5C33E2CA05225BC090D5637E558A4340
1670067,077-000520-141616,NULL,-108.53147973,39.08073603,520, , , ,Court,Road, ,Unit,506,520 Court Road Unit 506,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C8CB58EC303225BC08860EA8E558A4340
1670068,077-000520-141617,NULL,-108.53115475,39.08076130,520, , , ,Court,Road, ,Unit,602,520 Court Road Unit 602,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C1C3D8070FE215BC0288DDA62568A4340
1670069,077-000520-141618,NULL,-108.53160505,39.08077543,520, , , ,Court,Road, ,Unit,501,520 Court Road Unit 501,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010CF8F52ED105225BC050CA66D9568A4340
1670070,077-000520-141619,NULL,-108.53148139,39.08077281,520, , , ,Court,Road, ,Unit,502,520 Court Road Unit 502,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C646A89CA03225BC018626CC3568A4340
1670071,077-000520-141620,NULL,-108.53130474,39.08076907,520, , , ,Court,Road, ,Unit,601,520 Court Road Unit 601,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C20EC9CE500225BC0D87F08A4568A4340
1670072,077-000547-141621,NULL,-108.52012610,39.08422833,547,1/2, , ,28 3/4,Road, ,NULL, ,547 1/2 28 3/4 Road ,Grand Junction,81501,NULL,NULL,2019-05-21 00:00:00.0000000,ACTIVE,ADD,Mesa,0xAD100000010C749EFFBE49215BC0601C7CFEC78A4340
