"577410","-105.02491627","39.99708078","16600"," "," ","","Edwards","Way"," "," "," ","16600 Edwards Way ","Broomfield","80023","Broomfield"
"577411","-105.09094237","39.9043645","11421"," "," ","","Uptown","Avenue"," ","Unit","307","11421 Uptown Avenue Unit 307","Broomfield","80021","Broomfield"
"577412","-105.08294982","39.91113969","11795"," "," ","","Colmans","Way"," "," "," ","11795 Colmans Way ","Broomfield","80020","Broomfield"
"577413","-105.07216054","39.91197546","11889"," "," ","","Main","Street"," "," "," ","11889 Main Street ","Broomfield","80020","Broomfield"
"577414","-105.0436006","39.91456137","4381"," ","West","","120Th","Avenue"," "," "," ","4381 West 120Th Avenue ","Broomfield","80020","Broomfield"
"577415","-105.05415516","39.92281626","12555"," "," ","","Sheridan","Boulevard"," ","Apt","208","12555 Sheridan Boulevard Apt 208","Broomfield","80020","Broomfield"
"577416","-105.01861061","39.96248911","14651"," "," ","","Stellas Meadow","Drive"," "," "," ","14651 Stellas Meadow Drive ","Broomfield","80023","Broomfield"
"577417","-105.10163178","39.92885579","940"," "," ","","Lilac","Street"," "," "," ","940 Lilac Street ","Broomfield","80020","Broomfield"
"577418","-105.09774731","39.93040791","2200"," ","West","","10Th","Avenue"," ","Gar","33","2200 West 10Th Avenue Gar 33","Broomfield","80020","Broomfield"
"577419","-105.09364859","39.92798814","780"," "," ","","Burbank","Street"," ","Apt","301","780 Burbank Street Apt 301","Broomfield","80020","Broomfield"
"577420","-105.01842371","39.93051605","2885"," ","East","","Midway","Boulevard"," ","Lot","314","2885 East Midway Boulevard Lot 314","Broomfield","80234","Broomfield"
"577421","-105.12078068","39.94411857","13630"," "," ","","Via Varra"," "," ","Apt","336","13630 Via Varra Apt 336","Broomfield","80020","Broomfield"
"577422","-105.03054469","39.95437702","14138"," "," ","","Whitney","Circle"," "," "," ","14138 Whitney Circle ","Broomfield","80023","Broomfield"
"577423","-105.08905786","39.90456985","11450"," "," ","","Colony","Row"," ","Unit","106","11450 Colony Row Unit 106","Broomfield","80021","Broomfield"
"577424","-105.14667865","39.92756365","220"," "," ","","Summit","Boulevard"," ","Apt","327","220 Summit Boulevard Apt 327","Broomfield","80021","Broomfield"
"577425","-105.1398953","39.92576726","400"," "," ","","Summit","Boulevard"," ","Ste","1218","400 Summit Boulevard Ste 1218","Broomfield","80021","Broomfield"
"577426","-105.08609773","39.92058214","1308"," ","West","","4Th","Avenue"," ","Apt","C302","1308 West 4Th Avenue Apt C302","Broomfield","80020","Broomfield"
"577427","-105.01784083","39.92699929","12613"," "," ","","Zuni","Street"," "," "," ","12613 Zuni Street ","Broomfield","80020","Broomfield"
"577428","-105.09781343","39.92934788","2080"," ","West","","10Th","Avenue"," ","Apt","201","2080 West 10Th Avenue Apt 201","Broomfield","80020","Broomfield"
"577429","-105.09642406","39.93555619","2735"," "," ","","Overlook","Drive"," "," "," ","2735 Overlook Drive ","Broomfield","80020","Broomfield"
"577430","-105.0339341","39.94478727","13689"," "," ","","Boulder","Point"," "," "," ","13689 Boulder Point ","Broomfield","80023","Broomfield"
"577431","-105.04639558","39.9698422","4810"," "," ","","Raven","Run"," "," "," ","4810 Raven Run ","Broomfield","80023","Broomfield"
"577432","-105.05758819","39.9238142","1233"," ","East","","3Rd","Avenue"," "," "," ","1233 East 3Rd Avenue ","Broomfield","80020","Broomfield"
"577433","-105.0420494","39.92075404","12205"," "," ","","Perry","Street"," ","Lot","105","12205 Perry Street Lot 105","Broomfield","80020","Broomfield"
"577434","-105.13251873","39.93268171","1"," ","West","","Flatiron Crossing","Drive"," ","Unit","2188","1 West Flatiron Crossing Drive Unit 2188","Broomfield","80021","Broomfield"
"577435","-105.0794873","39.92803231","920"," "," ","","Garnet","Street"," "," "," ","920 Garnet Street ","Broomfield","80020","Broomfield"
"577436","-105.1393553","39.89478294","12771"," "," ","","Meadowlark","Lane"," "," "," ","12771 Meadowlark Lane ","Broomfield","80021","Broomfield"
"577437","-105.09068645","39.90238797","11251"," "," ","","Uptown","Avenue"," ","Irrr","601","11251 Uptown Avenue Irrr 601","Broomfield","80021","Broomfield"
