"1950039","-104.76801474","40.11486899","7896",""," "," ","Harold","Street"," ",""," ","7896 Harold Street ","Fort Lupton","80621","Weld"
"1950040","-104.76966785","40.11490871","15162",""," "," ","Morris","Avenue"," ",""," ","15162 Morris Avenue ","Fort Lupton","80621","Weld"
"1950041","-104.51105719","40.11237111","525","","East"," ","Railroad","Avenue"," ",""," ","525 East Railroad Avenue ","Keenesburg","80643","Weld"
"1950042","-104.77249932","40.11475191","15022",""," "," ","Morris","Avenue"," ",""," ","15022 Morris Avenue ","Fort Lupton","80621","Weld"
"1950043","-104.52181273","40.1128534","245","","North"," ","Market","Street"," ",""," ","245 North Market Street ","Keenesburg","80643","Weld"
"1950044","-104.94091974","40.11585603","123",""," "," ","Wooster","Drive"," ",""," ","123 Wooster Drive ","Frederick","80530","Weld"
"1950045","-104.94047403","40.11580455","120",""," "," ","Wooster","Drive"," ",""," ","120 Wooster Drive ","Frederick","80530","Weld"
"1950046","-104.93899187","40.1155467","730",""," "," ","1St","Street"," ",""," ","730 1St Street ","Frederick","80530","Weld"
"1950047","-104.94096054","40.11574634","125",""," "," ","Wooster","Drive"," ",""," ","125 Wooster Drive ","Frederick","80530","Weld"
"1950048","-104.81018179","40.10933312","7504",""," ","Hwy","85"," "," ",""," ","7504 Hwy 85 ","Fort Lupton","80621","Weld"
"1950049","-104.94052189","40.1156908","124",""," "," ","Wooster","Drive"," ",""," ","124 Wooster Drive ","Frederick","80530","Weld"
"1950050","-104.94105706","40.11563667","127",""," "," ","Wooster","Drive"," ",""," ","127 Wooster Drive ","Frederick","80530","Weld"
"1950051","-104.50972238","40.11239583","595","","East"," ","Railroad","Avenue"," ",""," ","595 East Railroad Avenue ","Keenesburg","80643","Weld"
"1950052","-104.94058676","40.11552179","128",""," "," ","Wooster","Drive"," ",""," ","128 Wooster Drive ","Frederick","80530","Weld"
"1950053","-104.93949485","40.11549258","731",""," "," ","1St","Street"," ",""," ","731 1St Street ","Frederick","80530","Weld"
"1950054","-104.93976264","40.11527684","131",""," "," ","Jackson","Drive"," ",""," ","131 Jackson Drive ","Frederick","80530","Weld"
"1950055","-104.97499475","40.11531196","7510",""," "," ","Johnson","Drive"," ",""," ","7510 Johnson Drive ","Longmont","80504","Weld"
"1950056","-104.94104928","40.11550603","129",""," "," ","Wooster","Drive"," ",""," ","129 Wooster Drive ","Frederick","80530","Weld"
"1950057","-104.75462165","40.11411488","15971",""," "," ","Dale","Avenue"," ",""," ","15971 Dale Avenue ","Fort Lupton","80621","Weld"
"1950058","-104.75529805","40.11412444","15941",""," "," ","Dale","Avenue"," ",""," ","15941 Dale Avenue ","Fort Lupton","80621","Weld"
"1950059","-104.75604041","40.11419392","7843",""," "," ","Woodruff","Street"," ",""," ","7843 Woodruff Street ","Fort Lupton","80621","Weld"
"1950060","-104.93994524","40.11525939","129",""," "," ","Jackson","Drive"," ",""," ","129 Jackson Drive ","Frederick","80530","Weld"
"1950061","-104.7577221","40.11406278","15811",""," "," ","Dale","Avenue"," ",""," ","15811 Dale Avenue ","Fort Lupton","80621","Weld"
"1950062","-104.7585251","40.11406479","15771",""," "," ","Dale","Avenue"," ",""," ","15771 Dale Avenue ","Fort Lupton","80621","Weld"
"1950063","-104.76003597","40.11407883","15681",""," "," ","Dale","Avenue"," ",""," ","15681 Dale Avenue ","Fort Lupton","80621","Weld"
"1950064","-104.76178617","40.11403165","7840",""," "," ","Henry","Street"," ",""," ","7840 Henry Street ","Fort Lupton","80621","Weld"
"1950065","-104.76244719","40.11428686","7849",""," "," ","Henry","Street"," ",""," ","7849 Henry Street ","Fort Lupton","80621","Weld"
"1950066","-104.76417939","40.11414145","15461",""," "," ","Dale","Avenue"," ",""," ","15461 Dale Avenue ","Fort Lupton","80621","Weld"
"1950067","-104.76463117","40.11409636","15421",""," "," ","Dale","Avenue"," ",""," ","15421 Dale Avenue ","Fort Lupton","80621","Weld"
"1950068","-104.76581731","40.11419371","7847",""," "," ","Richard","Street"," ",""," ","7847 Richard Street ","Fort Lupton","80621","Weld"
"1950069","-104.76667292","40.11405096","15331",""," "," ","Dale","Avenue"," ",""," ","15331 Dale Avenue ","Fort Lupton","80621","Weld"
"1950070","-104.9410949","40.11534621","131",""," "," ","Wooster","Drive"," ",""," ","131 Wooster Drive ","Frederick","80530","Weld"
"1950071","-104.76732296","40.114202","15291",""," "," ","Dale","Avenue"," ",""," ","15291 Dale Avenue ","Fort Lupton","80621","Weld"
