1780015,101-000649-201683,NULL,-104.73130299,38.31192757,649,NULL,South,NULL,Inca,Drive,NULL,NULL,NULL,649 South Inca Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C344E0DABCD2E5AC0C060223EED274340
1780016,101-000643-201684,NULL,-104.73118480,38.31211795,643,NULL,South,NULL,Inca,Drive,NULL,NULL,NULL,643 South Inca Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CA09C51BBCB2E5AC01805247BF3274340
1780017,101-000679-201685,NULL,-104.73210557,38.31096903,679,NULL,South,NULL,Inca,Drive,NULL,NULL,NULL,679 South Inca Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C842A53D1DA2E5AC0681B4DD5CD274340
1780018,101-000685-201686,NULL,-104.73223669,38.31076153,685,NULL,South,NULL,Inca,Drive,NULL,NULL,NULL,685 South Inca Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C48D342F7DC2E5AC040839F08C7274340
1780019,101-000673-201687,NULL,-104.73194864,38.31113646,673,NULL,South,NULL,Inca,Drive,NULL,NULL,NULL,673 South Inca Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C307E173FD82E5AC0504BCE51D3274340
1780020,101-000667-201688,NULL,-104.73175262,38.31136487,667,NULL,South,NULL,Inca,Drive,NULL,NULL,NULL,667 South Inca Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C60EAF008D52E5AC000E3D6CDDA274340
1780021,101-000674-201689,NULL,-104.73150633,38.31093666,674,NULL,South,NULL,Inca,Drive,NULL,NULL,NULL,674 South Inca Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CECE4EAFFD02E5AC0B078BAC5CC274340
1780022,101-000594-201690,NULL,-104.73415940,38.31176759,594,NULL,South,NULL,Falcon,Drive,NULL,NULL,NULL,594 South Falcon Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C4043B577FC2E5AC020A61B00E8274340
1780023,101-000588-201691,NULL,-104.73391105,38.31191722,588,NULL,South,NULL,Falcon,Drive,NULL,NULL,NULL,588 South Falcon Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C70420A66F82E5AC0D81152E7EC274340
1780024,101-000596-201692,NULL,-104.73475921,38.31202343,596,NULL,South,NULL,Bond,Drive,NULL,NULL,NULL,596 South Bond Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C806B7F4B062F5AC0C8203562F0274340
1780025,101-000605-201693,NULL,-104.73156412,38.31325787,605,NULL,South,NULL,Rogers,Drive,NULL,NULL,NULL,605 South Rogers Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C0C824FF2D12E5AC0E8B16ED518284340
1780026,101-000581-201694,NULL,-104.73093428,38.31363776,581,NULL,South,NULL,Rogers,Drive,NULL,NULL,NULL,581 South Rogers Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CC42D95A0C72E5AC0908D324825284340
1780027,101-000537-201695,NULL,-104.73069938,38.31378067,537,NULL,South,NULL,Rogers,Drive,NULL,NULL,NULL,537 South Rogers Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C28C850C7C32E5AC0304B01F729284340
1780028,101-000567-201696,NULL,-104.73046620,38.31391200,567,NULL,South,NULL,Rogers,Drive,NULL,NULL,NULL,567 South Rogers Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CB85353F5BF2E5AC040E9B6442E284340
1780029,101-000551-201697,NULL,-104.73001363,38.31418777,551,NULL,South,NULL,Rogers,Drive,NULL,NULL,NULL,551 South Rogers Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C7853128BB82E5AC0087A0A4E37284340
1780030,101-000559-201698,NULL,-104.73025472,38.31404724,559,NULL,South,NULL,Rogers,Drive,NULL,NULL,NULL,559 South Rogers Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CB0F6497EBC2E5AC008E534B332284340
1780031,101-000533-201699,NULL,-104.72931184,38.31421387,533,NULL,South,NULL,Maher,Drive,NULL,NULL,NULL,533 South Maher Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C4C91940BAD2E5AC088F2FD2838284340
1780032,101-000561-201700,NULL,-104.72903696,38.31403506,561,NULL,South,NULL,Maher,Drive,NULL,NULL,NULL,561 South Maher Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C7C44A48AA82E5AC0B0A8FB4C32284340
1780033,101-000548-201701,NULL,-104.72961791,38.31391205,548,NULL,South,NULL,Rogers,Drive,NULL,NULL,NULL,548 South Rogers Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C8894520FB22E5AC0C0D71B452E284340
1780034,101-000556-201702,NULL,-104.72989057,38.31375215,556,NULL,South,NULL,Rogers,Drive,NULL,NULL,NULL,556 South Rogers Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CA006F186B62E5AC0683DD40729284340
1780035,101-000564-201703,NULL,-104.73009027,38.31364138,564,NULL,South,NULL,Rogers,Drive,NULL,NULL,NULL,564 South Rogers Drive,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C44E685CCB92E5AC06097926625284340
1780036,101-000587-201704,NULL,-104.77166102,38.32033149,587,NULL,South,NULL,Spaulding,Avenue,NULL,NULL,NULL,587 South Spaulding Avenue,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CBC32E8E462315AC028FA419F00294340
1780037,101-000603-201705,NULL,-104.77165438,38.31977090,603,NULL,South,NULL,Spaulding,Avenue,NULL,NULL,NULL,603 South Spaulding Avenue,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CEC410AC962315AC04072C340EE284340
1780038,101-000611-201706,NULL,-104.77163403,38.31899372,611,NULL,South,NULL,Spaulding,Avenue,NULL,NULL,NULL,611 South Spaulding Avenue,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C48C2B17362315AC0085E43C9D4284340
1780039,101-000647-201707,NULL,-104.77156107,38.31754268,647,NULL,South,NULL,Spaulding,Avenue,NULL,NULL,NULL,647 South Spaulding Avenue,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C74FFB34161315AC0D01A063DA5284340
1780040,101-000655-201708,NULL,-104.77154378,38.31700091,655,NULL,South,NULL,Spaulding,Avenue,NULL,NULL,NULL,655 South Spaulding Avenue,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010CF0B42AF960315AC0D0EB627C93284340
1780041,101-000635-201709,NULL,-104.77142910,38.31805034,635,NULL,South,NULL,Spaulding,Avenue,NULL,NULL,NULL,635 South Spaulding Avenue,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C90FE29185F315AC01864A0DFB5284340
1780042,101-000642-201710,NULL,-104.77040821,38.31770377,642,NULL,South,NULL,Spaulding,Avenue,NULL,NULL,NULL,642 South Spaulding Avenue,Pueblo West,81007,NULL,NULL,2019-02-05 00:00:00.0000000,ACTIVE,NO CHANGE,Pueblo,0xAD100000010C24B43D5E4E315AC0B0926B84AA284340
