"1361498","105.32381","39.63744","28509"," "," ","","Pine","Drive"," ",""," ","28509  Pine Drive ","Evergreen","80439","Jefferson"
"1361499","105.32398","39.63699","28510"," "," ","","Pine","Drive"," ",""," ","28510  Pine Drive ","Evergreen","80439","Jefferson"
"1361500","105.32467","39.63742","28559"," "," ","","Pine","Drive"," ",""," ","28559  Pine Drive ","Evergreen","80439","Jefferson"
"1361501","105.32459","39.63698","28560"," "," ","","Pine","Drive"," ",""," ","28560  Pine Drive ","Evergreen","80439","Jefferson"
"1361502","105.32536","39.6375","28609"," "," ","","Pine","Drive"," ",""," ","28609  Pine Drive ","Evergreen","80439","Jefferson"
"1361503","105.32541","39.63702","28610"," "," ","","Pine","Drive"," ",""," ","28610  Pine Drive ","Evergreen","80439","Jefferson"
"1361504","105.32594","39.63707","28630"," "," ","","Pine","Drive"," ",""," ","28630  Pine Drive ","Evergreen","80439","Jefferson"
"1361505","105.32593","39.63761","28659"," "," ","","Pine","Drive"," ",""," ","28659  Pine Drive ","Evergreen","80439","Jefferson"
"1361506","105.32653","39.63715","28660"," "," ","","Pine","Drive"," ",""," ","28660  Pine Drive ","Evergreen","80439","Jefferson"
"1361507","105.32698","39.63739","28760"," "," ","","Pine","Drive"," ",""," ","28760  Pine Drive ","Evergreen","80439","Jefferson"
"1361508","105.32744","39.63749","28790"," "," ","","Pine","Drive"," ",""," ","28790  Pine Drive ","Evergreen","80439","Jefferson"
"1361509","105.32576","39.49592","12146"," "," ","","Pine","Lane"," ",""," ","12146  Pine Lane ","Conifer","80433","Jefferson"
"1361510","105.26831","39.71568","24"," "," ","","Pine","Road"," ",""," ","24  Pine Road ","Golden","80401","Jefferson"
"1361511","105.26994","39.38812","18094"," "," ","","Pine","Street"," ",""," ","18094  Pine Street ","Pine","80470","Jefferson"
"1361512","105.26897","39.38768","18106"," "," ","","Pine","Street"," ",""," ","18106  Pine Street ","Pine","80470","Jefferson"
"1361513","105.32446","39.49813","28340"," "," ","","Pine","Trail"," ",""," ","28340  Pine Trail ","Conifer","80433","Jefferson"
"1361514","105.32606","39.49718","28459"," "," ","","Pine","Trail"," ",""," ","28459  Pine Trail ","Conifer","80433","Jefferson"
"1361515","105.32674","39.49606","28470"," "," ","","Pine","Trail"," ",""," ","28470  Pine Trail ","Conifer","80433","Jefferson"
"1361516","105.32744","39.49594","28550"," "," ","","Pine","Trail"," ",""," ","28550  Pine Trail ","Conifer","80433","Jefferson"
"1361517","105.32864","39.49642","28669"," "," ","","Pine","Trail"," ",""," ","28669  Pine Trail ","Conifer","80433","Jefferson"
"1361518","105.3296","39.49654","28749"," "," ","","Pine","Trail"," ",""," ","28749  Pine Trail ","Conifer","80433","Jefferson"
"1361519","105.32755","39.6294","4649"," ","South","","Pine","Road"," ",""," ","4649 South Pine Road ","Evergreen","80439","Jefferson"
"1361520","105.32734","39.6291","4658"," ","South","","Pine","Road"," ",""," ","4658 South Pine Road ","Evergreen","80439","Jefferson"
"1361521","105.32776","39.62888","4664"," ","South","","Pine","Road"," ",""," ","4664 South Pine Road ","Evergreen","80439","Jefferson"
"1361522","105.3279","39.62852","4684"," ","South","","Pine","Road"," ",""," ","4684 South Pine Road ","Evergreen","80439","Jefferson"
