"491087","-104.70587136","39.697823","1030"," ","South"," ","De Gaulle","Court"," ",""," ","1030 South De Gaulle Court ","Aurora Co","80018","Arapahoe"
"491088","-104.70587086","39.69732254","1060"," ","South"," ","De Gaulle","Court"," ",""," ","1060 South De Gaulle Court ","Aurora Co","80018","Arapahoe"
"491089","-104.70589965","39.69750385","1050"," ","South"," ","De Gaulle","Court"," ",""," ","1050 South De Gaulle Court ","Aurora Co","80018","Arapahoe"
"491090","-104.70588543","39.69767057","1040"," ","South"," ","De Gaulle","Court"," ",""," ","1040 South De Gaulle Court ","Aurora Co","80018","Arapahoe"
"491091","-104.70550387","39.69867368","985"," ","South"," ","Elk","Way"," ",""," ","985 South Elk Way ","Aurora Co","80018","Arapahoe"
"491092","-104.70553071","39.69848321","995"," ","South"," ","Elk","Way"," ",""," ","995 South Elk Way ","Aurora Co","80018","Arapahoe"
"491093","-104.70551999","39.69834015","1005"," ","South"," ","Elk","Way"," ",""," ","1005 South Elk Way ","Aurora Co","80018","Arapahoe"
"491094","-104.70554682","39.69814968","1015"," ","South"," ","Elk","Way"," ",""," ","1015 South Elk Way ","Aurora Co","80018","Arapahoe"
"491095","-104.70554233","39.6980019","1025"," ","South"," ","Elk","Way"," ",""," ","1025 South Elk Way ","Aurora Co","80018","Arapahoe"
"491096","-104.70556916","39.69781143","1035"," ","South"," ","Elk","Way"," ",""," ","1035 South Elk Way ","Aurora Co","80018","Arapahoe"
"491097","-104.7055585","39.6976636","1045"," ","South"," ","Elk","Way"," ",""," ","1045 South Elk Way ","Aurora Co","80018","Arapahoe"
"491098","-104.705554","39.69751582","1055"," ","South"," ","Elk","Way"," ",""," ","1055 South Elk Way ","Aurora Co","80018","Arapahoe"
"491099","-104.70558084","39.69732535","1065"," ","South"," ","Elk","Way"," ",""," ","1065 South Elk Way ","Aurora Co","80018","Arapahoe"
"491100","-104.70646783","39.69854673","991"," ","South"," ","De Gaulle","Court"," ",""," ","991 South De Gaulle Court ","Aurora Co","80018","Arapahoe"
"491101","-104.70645181","39.69832738","1001"," ","South"," ","De Gaulle","Court"," ",""," ","1001 South De Gaulle Court ","Aurora Co","80018","Arapahoe"
"491102","-104.70646018","39.69813202","1011"," ","South"," ","De Gaulle","Court"," ",""," ","1011 South De Gaulle Court ","Aurora Co","80018","Arapahoe"
"491103","-104.70649308","39.69795112","1021"," ","South"," ","De Gaulle","Court"," ",""," ","1021 South De Gaulle Court ","Aurora Co","80018","Arapahoe"
"491104","-104.70650146","39.69775576","1031"," ","South"," ","De Gaulle","Court"," ",""," ","1031 South De Gaulle Court ","Aurora Co","80018","Arapahoe"
"491105","-104.70648543","39.6975364","1041"," ","South"," ","De Gaulle","Court"," ",""," ","1041 South De Gaulle Court ","Aurora Co","80018","Arapahoe"
"491106","-104.70649381","39.69734104","1051"," ","South"," ","De Gaulle","Court"," ",""," ","1051 South De Gaulle Court ","Aurora Co","80018","Arapahoe"
"491107","-104.7065267","39.69716015","1061"," ","South"," ","De Gaulle","Court"," ",""," ","1061 South De Gaulle Court ","Aurora Co","80018","Arapahoe"
"491108","-104.70643031","39.69695454","1071"," ","South"," ","De Gaulle","Court"," ",""," ","1071 South De Gaulle Court ","Aurora Co","80018","Arapahoe"
"491109","-104.70093633","39.70044915","872"," ","South"," ","Flat Rock","Way"," ",""," ","872 South Flat Rock Way ","Aurora Co","80018","Arapahoe"
"491110","-104.70078089","39.70055295","862"," ","South"," ","Flat Rock","Way"," ",""," ","862 South Flat Rock Way ","Aurora Co","80018","Arapahoe"
"491111","-104.70119692","39.70032223","24557"," ","East"," ","Ada","Avenue"," ",""," ","24557 East Ada Avenue ","Aurora Co","80018","Arapahoe"
"491112","-104.7010502","39.70020208","24567"," ","East"," ","Ada","Avenue"," ",""," ","24567 East Ada Avenue ","Aurora Co","80018","Arapahoe"
"491113","-104.70088465","39.70011039","24587"," ","East"," ","Ada","Avenue"," ",""," ","24587 East Ada Avenue ","Aurora Co","80018","Arapahoe"
"491114","-104.7007749","39.69999526","24597"," ","East"," ","Ada","Avenue"," ",""," ","24597 East Ada Avenue ","Aurora Co","80018","Arapahoe"
"491115","-104.70143734","39.69979957","24568"," ","East"," ","Ada","Avenue"," ",""," ","24568 East Ada Avenue ","Aurora Co","80018","Arapahoe"
"491116","-104.70127179","39.69970789","24588"," ","East"," ","Ada","Avenue"," ",""," ","24588 East Ada Avenue ","Aurora Co","80018","Arapahoe"
"491117","-104.70116203","39.69959275","24598"," ","East"," ","Ada","Avenue"," ",""," ","24598 East Ada Avenue ","Aurora Co","80018","Arapahoe"
"491118","-104.70091796","39.69935278","24608"," ","East"," ","Ada","Avenue"," ",""," ","24608 East Ada Avenue ","Aurora Co","80018","Arapahoe"
"491119","-104.70180817","39.6997449","938"," ","South"," ","Grand Baker","Street"," ",""," ","938 South Grand Baker Street ","Aurora Co","80018","Arapahoe"
"491120","-104.70164938","39.69960083","948"," ","South"," ","Grand Baker","Street"," ",""," ","948 South Grand Baker Street ","Aurora Co","80018","Arapahoe"
"491121","-104.70149071","39.69944723","958"," ","South"," ","Grand Baker","Street"," ",""," ","958 South Grand Baker Street ","Aurora Co","80018","Arapahoe"
"491122","-104.70132554","39.69932219","968"," ","South"," ","Grand Baker","Street"," ",""," ","968 South Grand Baker Street ","Aurora Co","80018","Arapahoe"
"491123","-104.70116096","39.69914472","978"," ","South"," ","Grand Baker","Street"," ",""," ","978 South Grand Baker Street ","Aurora Co","80018","Arapahoe"
"491124","-104.70177993","39.69897257","24523"," ","East"," ","Ford","Drive"," ",""," ","24523 East Ford Drive ","Aurora Co","80018","Arapahoe"
"491125","-104.7026939","39.69890251","986"," ","South"," ","Flat Rock","Way"," ",""," ","986 South Flat Rock Way ","Aurora Co","80018","Arapahoe"
"491126","-104.70257543","39.69901133","976"," ","South"," ","Flat Rock","Way"," ",""," ","976 South Flat Rock Way ","Aurora Co","80018","Arapahoe"
"491127","-104.7024384","39.69912479","966"," ","South"," ","Flat Rock","Way"," ",""," ","966 South Flat Rock Way ","Aurora Co","80018","Arapahoe"
"491128","-104.70227079","39.69921421","956"," ","South"," ","Flat Rock","Way"," ",""," ","956 South Flat Rock Way ","Aurora Co","80018","Arapahoe"
"491129","-104.7021277","39.6993181","946"," ","South"," ","Flat Rock","Way"," ",""," ","946 South Flat Rock Way ","Aurora Co","80018","Arapahoe"
"491130","-104.70094298","39.698781","988"," ","South"," ","Grand Baker","Street"," ",""," ","988 South Grand Baker Street ","Aurora Co","80018","Arapahoe"
"491131","-104.70143297","39.69693025","24532"," ","East"," ","Tennessee","Place"," ",""," ","24532 East Tennessee Place ","Aurora Co","80018","Arapahoe"
"491132","-104.70157591","39.69846596","954"," ","South"," ","Fultondale","Court"," ",""," ","954 South Fultondale Court ","Aurora Co","80018","Arapahoe"
"491133","-104.70148516","39.69830806","974"," ","South"," ","Fultondale","Court"," ",""," ","974 South Fultondale Court ","Aurora Co","80018","Arapahoe"
"491134","-104.70141275","39.69816458","994"," ","South"," ","Fultondale","Court"," ",""," ","994 South Fultondale Court ","Aurora Co","80018","Arapahoe"
"491135","-104.70136491","39.6980308","1004"," ","South"," ","Fultondale","Court"," ",""," ","1004 South Fultondale Court ","Aurora Co","80018","Arapahoe"
"491136","-104.70131729","39.69787795","1024"," ","South"," ","Fultondale","Court"," ",""," ","1024 South Fultondale Court ","Aurora Co","80018","Arapahoe"
"491137","-104.70128802","39.69773953","1034"," ","South"," ","Fultondale","Court"," ",""," ","1034 South Fultondale Court ","Aurora Co","80018","Arapahoe"
"491138","-104.70125885","39.69759158","1044"," ","South"," ","Fultondale","Court"," ",""," ","1044 South Fultondale Court ","Aurora Co","80018","Arapahoe"
"491139","-104.70124814","39.69744852","1054"," ","South"," ","Fultondale","Court"," ",""," ","1054 South Fultondale Court ","Aurora Co","80018","Arapahoe"
"491140","-104.70126238","39.69728179","1064"," ","South"," ","Fultondale","Court"," ",""," ","1064 South Fultondale Court ","Aurora Co","80018","Arapahoe"
"491141","-104.70128306","39.69709128","1074"," ","South"," ","Fultondale","Court"," ",""," ","1074 South Fultondale Court ","Aurora Co","80018","Arapahoe"
"491142","-104.70029017","39.69813312","24671"," ","East"," ","Tennessee","Avenue"," ",""," ","24671 East Tennessee Avenue ","Aurora Co","80018","Arapahoe"
"491143","-104.70009269","39.69813654","24681"," ","East"," ","Tennessee","Avenue"," ",""," ","24681 East Tennessee Avenue ","Aurora Co","80018","Arapahoe"
"491144","-104.69989553","39.69811137","24691"," ","East"," ","Tennessee","Avenue"," ",""," ","24691 East Tennessee Avenue ","Aurora Co","80018","Arapahoe"
"491145","-104.69966066","39.6981479","24701"," ","East"," ","Tennessee","Avenue"," ",""," ","24701 East Tennessee Avenue ","Aurora Co","80018","Arapahoe"
"491146","-104.69947595","39.69811328","24721"," ","East"," ","Tennessee","Avenue"," ",""," ","24721 East Tennessee Avenue ","Aurora Co","80018","Arapahoe"
"491147","-104.69927241","39.69810713","24741"," ","East"," ","Tennessee","Avenue"," ",""," ","24741 East Tennessee Avenue ","Aurora Co","80018","Arapahoe"
"491148","-104.69910545","39.69813935","24761"," ","East"," ","Tennessee","Avenue"," ",""," ","24761 East Tennessee Avenue ","Aurora Co","80018","Arapahoe"
"491149","-104.69888357","39.69811878","24781"," ","East"," ","Tennessee","Avenue"," ",""," ","24781 East Tennessee Avenue ","Aurora Co","80018","Arapahoe"
"491150","-104.69830625","39.69788606","1022"," ","South"," ","Gold Bug","Court"," ",""," ","1022 South Gold Bug Court ","Aurora Co","80018","Arapahoe"
"491151","-104.69832049","39.69771934","1032"," ","South"," ","Gold Bug","Court"," ",""," ","1032 South Gold Bug Court ","Aurora Co","80018","Arapahoe"
"491152","-104.69832835","39.69757164","1042"," ","South"," ","Gold Bug","Court"," ",""," ","1042 South Gold Bug Court ","Aurora Co","80018","Arapahoe"
"491153","-104.69832998","39.69742866","1052"," ","South"," ","Gold Bug","Court"," ",""," ","1052 South Gold Bug Court ","Aurora Co","80018","Arapahoe"
"491154","-104.69829487","39.6972616","1062"," ","South"," ","Gold Bug","Court"," ",""," ","1062 South Gold Bug Court ","Aurora Co","80018","Arapahoe"
"491155","-104.69833964","39.69712369","1072"," ","South"," ","Gold Bug","Court"," ",""," ","1072 South Gold Bug Court ","Aurora Co","80018","Arapahoe"
"491156","-104.69845286","39.69693381","1082"," ","South"," ","Gold Bug","Court"," ",""," ","1082 South Gold Bug Court ","Aurora Co","80018","Arapahoe"
"491157","-104.69870652","39.69687357","24794"," ","East"," ","Tennessee","Place"," ",""," ","24794 East Tennessee Place ","Aurora Co","80018","Arapahoe"
"491158","-104.69891033","39.6968559","24784"," ","East"," ","Tennessee","Place"," ",""," ","24784 East Tennessee Place ","Aurora Co","80018","Arapahoe"
"491159","-104.69910775","39.69685724","24764"," ","East"," ","Tennessee","Place"," ",""," ","24764 East Tennessee Place ","Aurora Co","80018","Arapahoe"
"491160","-104.69937254","39.69690194","24744"," ","East"," ","Tennessee","Place"," ",""," ","24744 East Tennessee Place ","Aurora Co","80018","Arapahoe"
"491161","-104.69958247","39.69688907","24724"," ","East"," ","Tennessee","Place"," ",""," ","24724 East Tennessee Place ","Aurora Co","80018","Arapahoe"
"491162","-104.69974292","39.6968854","24704"," ","East"," ","Tennessee","Place"," ",""," ","24704 East Tennessee Place ","Aurora Co","80018","Arapahoe"
"491163","-104.69997725","39.69689652","24694"," ","East"," ","Tennessee","Place"," ",""," ","24694 East Tennessee Place ","Aurora Co","80018","Arapahoe"
"491164","-104.70022338","39.6969554","1085"," ","South"," ","Grand Baker","Court"," ",""," ","1085 South Grand Baker Court ","Aurora Co","80018","Arapahoe"
"491165","-104.700277","39.69712258","1075"," ","South"," ","Grand Baker","Court"," ",""," ","1075 South Grand Baker Court ","Aurora Co","80018","Arapahoe"
"491166","-104.70025665","39.69728449","1065"," ","South"," ","Grand Baker","Court"," ",""," ","1065 South Grand Baker Court ","Aurora Co","80018","Arapahoe"
"491167","-104.70025497","39.69743224","1055"," ","South"," ","Grand Baker","Court"," ",""," ","1055 South Grand Baker Court ","Aurora Co","80018","Arapahoe"
"491168","-104.70025951","39.69757526","1045"," ","South"," ","Grand Baker","Court"," ",""," ","1045 South Grand Baker Court ","Aurora Co","80018","Arapahoe"
"491169","-104.70023948","39.69770858","1035"," ","South"," ","Grand Baker","Court"," ",""," ","1035 South Grand Baker Court ","Aurora Co","80018","Arapahoe"
"491170","-104.69970884","39.69770973","24702"," ","East"," ","Tennessee","Avenue"," ",""," ","24702 East Tennessee Avenue ","Aurora Co","80018","Arapahoe"
"491171","-104.69952414","39.69767511","24722"," ","East"," ","Tennessee","Avenue"," ",""," ","24722 East Tennessee Avenue ","Aurora Co","80018","Arapahoe"
"491172","-104.6993206","39.69766896","24742"," ","East"," ","Tennessee","Avenue"," ",""," ","24742 East Tennessee Avenue ","Aurora Co","80018","Arapahoe"
"491173","-104.69915364","39.69770118","24762"," ","East"," ","Tennessee","Avenue"," ",""," ","24762 East Tennessee Avenue ","Aurora Co","80018","Arapahoe"
"491174","-104.69893176","39.69768061","24782"," ","East"," ","Tennessee","Avenue"," ",""," ","24782 East Tennessee Avenue ","Aurora Co","80018","Arapahoe"
"491175","-104.69893546","39.69735653","24783"," ","East"," ","Tennessee","Place"," ",""," ","24783 East Tennessee Place ","Aurora Co","80018","Arapahoe"
"491176","-104.69913288","39.69735787","24763"," ","East"," ","Tennessee","Place"," ",""," ","24763 East Tennessee Place ","Aurora Co","80018","Arapahoe"
"491177","-104.69932397","39.69737347","24743"," ","East"," ","Tennessee","Place"," ",""," ","24743 East Tennessee Place ","Aurora Co","80018","Arapahoe"
"491178","-104.6995339","39.6973606","24723"," ","East"," ","Tennessee","Place"," ",""," ","24723 East Tennessee Place ","Aurora Co","80018","Arapahoe"
"491179","-104.69969436","39.69735693","24703"," ","East"," ","Tennessee","Place"," ",""," ","24703 East Tennessee Place ","Aurora Co","80018","Arapahoe"
"491180","-104.7352372","39.63487384","21715"," ","East"," ","Stanford","Circle"," ",""," ","21715 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491181","-104.7351394","39.63501023","21725"," ","East"," ","Stanford","Circle"," ",""," ","21725 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491182","-104.73503797","39.63512575","21745"," ","East"," ","Stanford","Circle"," ",""," ","21745 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491183","-104.7349365","39.63524425","21755"," ","East"," ","Stanford","Circle"," ",""," ","21755 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491184","-104.73489267","39.63537802","21775"," ","East"," ","Stanford","Circle"," ",""," ","21775 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491185","-104.73479466","39.63553229","21795"," ","East"," ","Stanford","Circle"," ",""," ","21795 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491186","-104.73464347","39.63561769","21807"," ","East"," ","Stanford","Circle"," ",""," ","21807 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491187","-104.73445078","39.63562239","21817"," ","East"," ","Stanford","Circle"," ",""," ","21817 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491188","-104.73426593","39.63561523","21827"," ","East"," ","Stanford","Circle"," ",""," ","21827 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491189","-104.73409243","39.63562602","21837"," ","East"," ","Stanford","Circle"," ",""," ","21837 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491190","-104.73391512","39.6356338","21847"," ","East"," ","Stanford","Circle"," ",""," ","21847 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491191","-104.73371851","39.63564443","21857"," ","East"," ","Stanford","Circle"," ",""," ","21857 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491192","-104.73356444","39.63564045","21867"," ","East"," ","Stanford","Circle"," ",""," ","21867 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491193","-104.73337949","39.63564222","21877"," ","East"," ","Stanford","Circle"," ",""," ","21877 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491194","-104.73557542","39.63459601","21693"," ","East"," ","Stanford","Circle"," ",""," ","21693 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491195","-104.73525165","39.63283929","21752"," ","East"," ","Tufts","Circle"," ",""," ","21752 East Tufts Circle ","Aurora Co"," ","Arapahoe"
"491196","-104.73525596","39.63421263","21684"," ","East"," ","Stanford","Circle"," ",""," ","21684 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491197","-104.73511702","39.63388105","21665"," ","East"," ","Stanford","Drive"," ",""," ","21665 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491198","-104.73498075","39.63401124","21685"," ","East"," ","Stanford","Drive"," ",""," ","21685 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491199","-104.73485621","39.63412661","21695"," ","East"," ","Stanford","Drive"," ",""," ","21695 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491200","-104.73575007","39.63447799","21683"," ","East"," ","Stanford","Circle"," ",""," ","21683 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491201","-104.73536865","39.63412399","21664"," ","East"," ","Stanford","Circle"," ",""," ","21664 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491202","-104.73548562","39.63399665","21654"," ","East"," ","Stanford","Circle"," ",""," ","21654 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491203","-104.73564506","39.63386066","21634"," ","East"," ","Stanford","Circle"," ",""," ","21634 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491204","-104.73575034","39.63374517","21624"," ","East"," ","Stanford","Circle"," ",""," ","21624 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491205","-104.73522217","39.63377747","21655"," ","East"," ","Stanford","Drive"," ",""," ","21655 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491206","-104.73534276","39.63367102","21635"," ","East"," ","Stanford","Drive"," ",""," ","21635 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491207","-104.73549466","39.63352008","21625"," ","East"," ","Stanford","Drive"," ",""," ","21625 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491208","-104.73508305","39.63275478","21772"," ","East"," ","Tufts","Circle"," ",""," ","21772 East Tufts Circle ","Aurora Co"," ","Arapahoe"
"491209","-104.73539324","39.6329266","21732"," ","East"," ","Tufts","Circle"," ",""," ","21732 East Tufts Circle ","Aurora Co"," ","Arapahoe"
"491210","-104.7355386","39.63302287","21712"," ","East"," ","Tufts","Circle"," ",""," ","21712 East Tufts Circle ","Aurora Co"," ","Arapahoe"
"491211","-104.73566848","39.633125","21690"," ","East"," ","Tufts","Circle"," ",""," ","21690 East Tufts Circle ","Aurora Co"," ","Arapahoe"
"491212","-104.73581396","39.63320936","21670"," ","East"," ","Tufts","Circle"," ",""," ","21670 East Tufts Circle ","Aurora Co"," ","Arapahoe"
"491213","-104.73595546","39.63330561","21650"," ","East"," ","Tufts","Circle"," ",""," ","21650 East Tufts Circle ","Aurora Co"," ","Arapahoe"
"491214","-104.73609324","39.63338992","21630"," ","East"," ","Tufts","Circle"," ",""," ","21630 East Tufts Circle ","Aurora Co"," ","Arapahoe"
"491215","-104.7362385","39.63349513","21610"," ","East"," ","Tufts","Circle"," ",""," ","21610 East Tufts Circle ","Aurora Co"," ","Arapahoe"
"491216","-104.73588232","39.63436267","21663"," ","East"," ","Stanford","Circle"," ",""," ","21663 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491217","-104.73600298","39.63425025","21653"," ","East"," ","Stanford","Circle"," ",""," ","21653 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491218","-104.73615057","39.63414099","21633"," ","East"," ","Stanford","Circle"," ",""," ","21633 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491219","-104.73625184","39.63404036","21623"," ","East"," ","Stanford","Circle"," ",""," ","21623 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491220","-104.73643054","39.63390449","21603"," ","East"," ","Stanford","Circle"," ",""," ","21603 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491221","-104.73513132","39.63433693","21694"," ","East"," ","Stanford","Circle"," ",""," ","21694 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491222","-104.73490997","39.63449635","21706"," ","East"," ","Stanford","Circle"," ",""," ","21706 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491223","-104.73480858","39.63460889","21716"," ","East"," ","Stanford","Circle"," ",""," ","21716 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491224","-104.73468759","39.6347511","21726"," ","East"," ","Stanford","Circle"," ",""," ","21726 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491225","-104.73458593","39.63488747","21746"," ","East"," ","Stanford","Circle"," ",""," ","21746 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491226","-104.73443018","39.63503838","21756"," ","East"," ","Stanford","Circle"," ",""," ","21756 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491227","-104.73429019","39.63515663","21808"," ","East"," ","Stanford","Circle"," ",""," ","21808 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491228","-104.73402009","39.63519359","21838"," ","East"," ","Stanford","Circle"," ",""," ","21838 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491229","-104.73383514","39.63519537","21848"," ","East"," ","Stanford","Circle"," ",""," ","21848 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491230","-104.73364633","39.63519711","21858"," ","East"," ","Stanford","Circle"," ",""," ","21858 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491231","-104.7334652","39.63520189","21868"," ","East"," ","Stanford","Circle"," ",""," ","21868 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491232","-104.73327659","39.63518576","21878"," ","East"," ","Stanford","Circle"," ",""," ","21878 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491233","-104.73306457","39.6351963","21898"," ","East"," ","Stanford","Circle"," ",""," ","21898 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491234","-104.73313671","39.63494058","21889"," ","East"," ","Stanford","Drive"," ",""," ","21889 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491235","-104.73332179","39.63492689","21859"," ","East"," ","Stanford","Drive"," ",""," ","21859 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491236","-104.73354155","39.63491343","21829"," ","East"," ","Stanford","Drive"," ",""," ","21829 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491237","-104.73371896","39.63489671","21819"," ","East"," ","Stanford","Drive"," ",""," ","21819 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491238","-104.73393072","39.63491001","21809"," ","East"," ","Stanford","Drive"," ",""," ","21809 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491239","-104.73415501","39.63483402","21797"," ","East"," ","Stanford","Drive"," ",""," ","21797 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491240","-104.73426848","39.63467389","21777"," ","East"," ","Stanford","Drive"," ",""," ","21777 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491241","-104.7344008","39.63455262","21757"," ","East"," ","Stanford","Drive"," ",""," ","21757 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491242","-104.73453305","39.6344373","21737"," ","East"," ","Stanford","Drive"," ",""," ","21737 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491243","-104.73461887","39.63433955","21717"," ","East"," ","Stanford","Drive"," ",""," ","21717 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491244","-104.73485691","39.63335506","21636"," ","East"," ","Stanford","Drive"," ",""," ","21636 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491245","-104.73477089","39.63347068","21656"," ","East"," ","Stanford","Drive"," ",""," ","21656 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491246","-104.73466166","39.63359509","21666"," ","East"," ","Stanford","Drive"," ",""," ","21666 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491247","-104.73452549","39.63371634","21686"," ","East"," ","Stanford","Drive"," ",""," ","21686 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491248","-104.73440082","39.63384362","21696"," ","East"," ","Stanford","Drive"," ",""," ","21696 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491249","-104.73418295","39.63403762","21718"," ","East"," ","Stanford","Drive"," ",""," ","21718 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491250","-104.73407076","39.63415128","21738"," ","East"," ","Stanford","Drive"," ",""," ","21738 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491251","-104.73396498","39.63424115","21758"," ","East"," ","Stanford","Drive"," ",""," ","21758 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491252","-104.73384678","39.63434048","21778"," ","East"," ","Stanford","Drive"," ",""," ","21778 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491253","-104.73366703","39.63442986","21810"," ","East"," ","Stanford","Drive"," ",""," ","21810 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491254","-104.73343871","39.63445221","21830"," ","East"," ","Stanford","Drive"," ",""," ","21830 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491255","-104.73326612","39.63445108","21860"," ","East"," ","Stanford","Drive"," ",""," ","21860 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491256","-104.73307493","39.63445937","21890"," ","East"," ","Stanford","Drive"," ",""," ","21890 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491257","-104.73287779","39.63444855","21932"," ","East"," ","Stanford","Drive"," ",""," ","21932 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491258","-104.73267552","39.63434236","21972"," ","East"," ","Stanford","Drive"," ",""," ","21972 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491259","-104.7324545","39.63425989","21992"," ","East"," ","Stanford","Drive"," ",""," ","21992 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491260","-104.73289653","39.63491994","21911"," ","East"," ","Stanford","Drive"," ",""," ","21911 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491261","-104.73269985","39.63486623","21931"," ","East"," ","Stanford","Drive"," ",""," ","21931 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491262","-104.73249106","39.63479337","21951"," ","East"," ","Stanford","Drive"," ",""," ","21951 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491263","-104.73232551","39.63471126","21971"," ","East"," ","Stanford","Drive"," ",""," ","21971 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491264","-104.73214744","39.63464813","21991"," ","East"," ","Stanford","Drive"," ",""," ","21991 East Stanford Drive ","Aurora Co"," ","Arapahoe"
"491265","-104.73286743","39.63518548","21910"," ","East"," ","Stanford","Circle"," ",""," ","21910 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491266","-104.73267049","39.63515559","21930"," ","East"," ","Stanford","Circle"," ",""," ","21930 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491267","-104.73246776","39.63509231","21950"," ","East"," ","Stanford","Circle"," ",""," ","21950 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491268","-104.73229004","39.63499582","21970"," ","East"," ","Stanford","Circle"," ",""," ","21970 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491269","-104.73211797","39.63494703","21980"," ","East"," ","Stanford","Circle"," ",""," ","21980 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491270","-104.73194652","39.63484105","21990"," ","East"," ","Stanford","Circle"," ",""," ","21990 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491271","-104.73302055","39.63562915","21897"," ","East"," ","Stanford","Circle"," ",""," ","21897 East Stanford Circle ","Aurora Co"," ","Arapahoe"
"491272","-104.73282941","39.63563267","21909"," ","East"," ","Stanford","Circle"," ",""," ","21909 East Stanford Circle ","Aurora Co"," ","Arapahoe"
