422692,005-000124-448869,NULL,-104.22720059,39.71213389,124, ,North, ,Fetzer,Street, ,NULL, ,124 North Fetzer Street ,Byers Co,80103, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C20A053748A0E5AC0B0AA073427DB4340
422693,005-000043-448870,NULL,-104.22284305,39.71176812,43, ,East, ,Cedar,Avenue, ,NULL, ,43 East Cedar Avenue ,Byers Co,80103, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CA09A790F430E5AC0E803C1371BDB4340
422694,005-000027-448871,NULL,-104.22919472,39.71071726,27, ,South, ,Jewell,Street, ,NULL, ,27 South Jewell Street ,Byers Co, , , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CD8EC5720AB0E5AC010E879C8F8DA4340
422695,005-000027-448872,NULL,-104.22919472,39.71071726,27, ,South, ,Jewell,Street, ,NULL, ,27 South Jewell Street ,Byers Co, , , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C34B45420AB0E5AC010E879C8F8DA4340
422696,005-000045-448873,NULL,-104.22842345,39.71054297,45, ,South, ,Jewell,Street, ,NULL, ,45 South Jewell Street ,Byers Co, , , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C5037697D9E0E5AC008B87712F3DA4340
422697,005-020601-448874,NULL,-104.74949731,39.60473395,20601, ,East, ,Fair,Avenue, ,NULL, ,20601 East Fair Avenue ,Centennial Co,80016, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CB4DE92C3F72F5AC0F86C04EC67CD4340
422698,005-023155-448875,NULL,-104.72028221,39.57455948,23155, ,East, ,Heritage,Parkway, ,NULL, ,23155 East Heritage Parkway ,Aurora Co,80016, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CAC088F1A192E5AC0B85D352A8BC94340
422699,005-005660-448876,NULL,-104.89919133,39.61330372,5660, ,East, ,Greenwood Plaza,Boulevard, ,NULL, ,5660 East Greenwood Plaza Boulevard ,Greenwood Village Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C1081C6598C395AC0F01A80BC80CE4340
422700,005-007800-448877,NULL,-104.89806972,39.60828939,7800, ,East, ,Orchard,Road, ,NULL, ,7800 East Orchard Road ,Greenwood Village Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CDCEF66F979395AC068FB396DDCCD4340
422701,005-007385-448878,NULL,-104.84613540,39.58132972,7385, ,South, ,Peoria,Street, ,NULL, ,7385 South Peoria Street ,Englewood Co,80112, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CB473131527365AC0A8F1250369CA4340
422702,005-007365-448879,NULL,-104.84612384,39.58094770,7365, ,South, ,Peoria,Street, ,NULL, ,7365 South Peoria Street ,Englewood Co,80112, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CBC379AE426365AC0A0A67F7E5CCA4340
422703,005-006728-448880,NULL,-104.91150155,39.56690789,6728, ,East, ,Phillips,Place, ,NULL, ,6728 East Phillips Place ,Centennial Co,80112, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C54CD970A563A5AC08849187090C84340
422704,005-000200-448881,NULL,-104.85866843,39.57236145,200, ,East, ,Inverness,Drive,West,NULL, ,200 East Inverness Drive West ,Englewood Co,80112, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CEC75716CF4365AC02079D42343C94340
422705,005-007745-448882,NULL,-104.84610459,39.58055816,7745, ,South, ,Peoria,Street, ,NULL, ,7745 South Peoria Street ,Englewood Co,80112, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C448ADA9326365AC06093C8BA4FCA4340
422706,005-000017-448883,NULL,-105.02800641,39.60323057,17, ,South, ,Fairway,Lane, ,NULL, ,17 South Fairway Lane ,Littleton Co,80123, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C0C9C63DBCA415AC04032CBA836CD4340
422707,005-000008-448884,NULL,-105.02832210,39.60457318,8, , , ,Lilhaven,Lane, ,NULL, ,8 Lilhaven Lane ,Littleton Co,80123, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C9C177C07D0415AC008EC67A762CD4340
422708,005-000017-448885,NULL,-105.03210520,39.59959570,17, ,South, ,Fairway,Lane, ,NULL, ,17 South Fairway Lane ,Littleton Co,80123, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C80B6F3020E425AC04092408DBFCC4340
422709,005-000017-448886,NULL,-105.03508776,39.60124138,17, , , ,Fairway,Lane, ,NULL, ,17 Fairway Lane ,Littleton Co,80123, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CE891BDE03E425AC0D09B397AF5CC4340
422710,005-000017-448887,NULL,-105.03530278,39.60002712,17, ,South, ,Fairway,Lane, ,NULL, ,17 South Fairway Lane ,Littleton Co,80123, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C14C29C6642425AC0C8FF52B0CDCC4340
422711,005-000850-448888,NULL,-104.99838773,39.56669860,850, ,South, ,Southpark,Drive, ,NULL, ,850 South Southpark Drive ,Littleton Co,80120, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CB86AA895E53F5AC0F066629489C84340
422712,005-000524-448889,NULL,-104.23056149,39.70985366,524, ,West, ,Front,Street, ,NULL, ,524 West Front Street ,Byers Co, , , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CB809FE84C10E5AC0B852177CDCDA4340
422713,005-026900-448890,NULL,-104.67304187,39.73693389,26900, ,East, ,Colfax,Avenue, ,Unit,86,26900 East Colfax Avenue Unit 86,Aurora Co,80018, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CE0C02F1E132B5AC0E04884D953DE4340
422714,005-026900-448891,NULL,-104.67307006,39.73751699,26900, ,East, ,Colfax,Avenue, ,Unit,177,26900 East Colfax Avenue Unit 177,Aurora Co,80018, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CD4AE6E94132B5AC03871F0F466DE4340
422715,005-026900-448892,NULL,-104.67408615,39.73695448,26900, ,East, ,Colfax,Avenue, ,Unit,83,26900 East Colfax Avenue Unit 83,Aurora Co,80018, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CEC3B3C3A242B5AC090AD388654DE4340
422716,005-026900-448893,NULL,-104.67571655,39.73753840,26900, ,East, ,Colfax,Avenue, ,Unit,24,26900 East Colfax Avenue Unit 24,Aurora Co,80018, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C04899BF03E2B5AC030118AA867DE4340
422717,005-026900-448894,NULL,-104.67057074,39.73723178,26900, ,East, ,Colfax,Avenue, ,Unit,112,26900 East Colfax Avenue Unit 112,Aurora Co,80018, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C346A88A1EA2A5AC04830669C5DDE4340
422718,005-003297-448895,NULL,-105.00109685,39.65720798,3297, ,South, ,Santa Fe,Drive, ,Unit,16,3297 South Santa Fe Drive Unit 16,Englewood Co,80110, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CFCDD87F811405AC018171A641FD44340
422719,005-008201-448896,NULL,-105.03453021,39.56683557,8201, ,South, ,Santa Fe,Drive, ,Unit,310,8201 South Santa Fe Drive Unit 310,Littleton Co,80120, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C00BE33BE35425AC0D06A70118EC84340
422720,005-006705-448897,NULL,-105.03374389,39.56622283,6705, ,South, ,Santa Fe,Drive, ,Unit,319,6705 South Santa Fe Drive Unit 319,Littleton Co,80120, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CF83725DC28425AC0A88C5CFD79C84340
422721,005-000651-448898,NULL,-104.04279830,39.61596442,651, , , ,5Th,Avenue, ,Unit,7,651 5Th Avenue Unit 7,Deer Trail Co, , , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C008F1235BD025AC0A8670BECD7CE4340
422722,005-000121-448899,NULL,-104.71692954,39.71404906,121, ,South, ,Gun Club,Road, ,NULL, ,121 South Gun Club Road ,Aurora Co,80018, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C20976A2CE22D5AC0C8ECA3F565DB4340
422723,005-000175-448900,NULL,-104.04813036,39.61763373,175, , , ,Grape,Street, ,NULL, ,175 Grape Street ,Deer Trail Co, , , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C80635A9114035AC0A0C6419F0ECF4340
422724,005-000175-448901,NULL,-104.04826245,39.61758533,175, , , ,Grape,Street, ,NULL, ,175 Grape Street ,Deer Trail Co, , , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C58DF5FBB16035AC0B8453B090DCF4340
422725,005-000257-448902,NULL,-104.03749099,39.61225688,257, , , ,7Th,Avenue, ,NULL, ,257 7Th Avenue ,Deer Trail Co,80105, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C14359F4066025AC0F095ED6E5ECE4340
422726,005-000257-448903,NULL,-104.03741107,39.61224494,257, , , ,7Th,Avenue, ,NULL, ,257 7Th Avenue ,Deer Trail Co,80105, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CE0AF68F164025AC08838CD0A5ECE4340
422727,005-000257-448904,NULL,-104.03736279,39.61229905,257, , , ,7Th,Avenue, ,NULL, ,257 7Th Avenue ,Deer Trail Co,80105, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C2410E32664025AC060B5B7D05FCE4340
422728,005-002680-448905,NULL,-105.01910940,39.63050260,2680, ,West, ,Union,Avenue, ,NULL, ,2680 West Union Avenue ,Englewood Co,80110, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C744EA61639415AC0C85F254FB4D04340
422729,005-028121-448906,NULL,-104.65256928,39.63888162,28121, ,East, ,Quincy,Avenue, ,NULL, ,28121 East Quincy Avenue ,Watkins Co,80137, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CF49FEBB1C3295AC0B0A973DFC6D14340
422730,005-000297-448907,NULL,-104.03769606,39.61260376,297, , , ,7Th,Avenue, ,NULL, ,297 7Th Avenue ,Deer Trail Co,80105, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C945EBE9C69025AC02802C9CC69CE4340
422731,005-000297-448908,NULL,-104.03764955,39.61252978,297, , , ,7Th,Avenue, ,NULL, ,297 7Th Avenue ,Deer Trail Co,80105, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C4090A9D968025AC0102B326067CE4340
422732,005-000351-448909,NULL,-104.04057676,39.61226108,351, , , ,5Th,Avenue, ,Unit,10,351 5Th Avenue Unit 10,Deer Trail Co,80105, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C1C7146CF98025AC068323A925ECE4340
422733,005-000375-448910,NULL,-104.50211068,39.71943738,375, , , ,Tom Bay,Road, ,NULL, ,375 Tom Bay Road ,Bennett Co,80102, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C608AD79422205AC0A029278616DC4340
422734,005-000630-448911,NULL,-104.04640259,39.61427527,630, , , ,1St,Avenue, ,NULL, ,630 1St Avenue ,Deer Trail Co,80105, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CD8B29242F8025AC0688C6F92A0CE4340
422735,005-002249-448912,NULL,-105.01437315,39.66883624,2249, ,West, ,College,Avenue, ,NULL, ,2249 West College Avenue ,Englewood Co,80110, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C6C265A7DEB405AC0C8BC0A6D9CD54340
422736,005-000298-448913,NULL,-104.22687337,39.70979845,298, ,West, ,Front,Street, ,NULL, ,298 West Front Street ,Byers Co,80103, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C507DE717850E5AC0789AF2ACDADA4340
422737,005-000278-448914,NULL,-104.22672346,39.70982402,278, ,West, ,Front,Street, ,NULL, ,278 West Front Street ,Byers Co,80103, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C603019A3820E5AC058516B83DBDA4340
422738,005-000228-448915,NULL,-104.22618178,39.70984259,228, ,West, ,Front,Street, ,NULL, ,228 West Front Street ,Byers Co,80103, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CE0A41FC3790E5AC0E044431FDCDA4340
422739,005-000268-448916,NULL,-104.22658070,39.70986806,268, ,West, ,Front,Street, ,NULL, ,268 West Front Street ,Byers Co,80103, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C8852594C800E5AC0A8F0E0F4DCDA4340
422740,005-000429-448917,NULL,-104.70534549,39.72322585,429, ,North, ,Eaton Park,Court, ,NULL, ,429 North Eaton Park Court ,Aurora Co,80018, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C740E6A61242D5AC0186422AA92DC4340
422741,005-000426-448918,NULL,-104.70610043,39.72369712,426, ,North, ,Coolidge,Way, ,NULL, ,426 North Coolidge Way ,Aurora Co,80018, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C88B5DCBF302D5AC08899771BA2DC4340
422742,005-000436-448919,NULL,-104.70585946,39.72375638,436, ,North, ,Coolidge,Way, ,NULL, ,436 North Coolidge Way ,Aurora Co,80018, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C0C4A2BCD2C2D5AC0C872840CA4DC4340
422743,005-001295-448920,NULL,-104.87314692,39.73629372,1295, , , ,Elmira,Street, ,NULL, ,1295 Elmira Street ,Aurora Co,80010, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C10939FA3E1375AC0781659DF3EDE4340
422744,005-001293-448921,NULL,-104.87314816,39.73615508,1293, , , ,Elmira,Street, ,NULL, ,1293 Elmira Street ,Aurora Co,80010, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CCCF0D1A8E1375AC0F03F5E543ADE4340
422745,005-001268-448922,NULL,-104.87733933,39.73574415,1268, , , ,Clinton,Street, ,NULL, ,1268 Clinton Street ,Aurora Co,80010, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CACAEDF5326385AC0A03C43DD2CDE4340
422746,005-001200-448923,NULL,-104.87853379,39.73482611,1200, , , ,Chester,Street, ,NULL, ,1200 Chester Street ,Aurora Co,80010, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C8844CCE539385AC078332DC80EDE4340
422747,005-001400-448924,NULL,-104.88299487,39.73895138,1400, , , ,Akron,Street, ,NULL, ,1400 Akron Street ,Aurora Co,80010, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C6497EEFC82385AC0585D77F595DE4340
422748,005-001388-448925,NULL,-104.88441223,39.73839516,1388, , , ,Yosemite,Street, ,NULL, ,1388 Yosemite Street ,Denver Co,80220, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CACA3BB359A385AC0D07394BB83DE4340
422749,005-001391-448926,NULL,-104.88378116,39.73856024,1391, , , ,Akron,Street, ,NULL, ,1391 Akron Street ,Aurora Co,80010, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C74AED9DE8F385AC0082B522489DE4340
422750,005-003650-448927,NULL,-105.00531555,39.65035283,3650, , , ,River Point,Parkway, ,NULL, ,3650 River Point Parkway ,Englewood Co,80110, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C9C21051757405AC09026F8C23ED34340
422751,005-006082-448928,NULL,-104.90935559,39.60614586,6082, ,South, ,Newport,Street, ,NULL, ,6082 South Newport Street ,Centennial Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CC404CCE1323A5AC0303E0B3096CD4340
422752,005-006113-448929,NULL,-104.90969635,39.60575638,6113, ,South, ,Newport,Street, ,NULL, ,6113 South Newport Street ,Centennial Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C385B0D77383A5AC0D04FD96C89CD4340
422753,005-006709-448930,NULL,-104.90995490,39.60618284,6709, ,East, ,Lake,Circle, ,NULL, ,6709 East Lake Circle ,Centennial Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CCCDC76B33C3A5AC02802306697CD4340
422754,005-006729-448931,NULL,-104.91049362,39.60617843,6729, ,East, ,Lake,Circle, ,NULL, ,6729 East Lake Circle ,Centennial Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C545A0987453A5AC0887D3E4197CD4340
422755,005-006719-448932,NULL,-104.91020588,39.60618154,6719, ,East, ,Lake,Circle, ,NULL, ,6719 East Lake Circle ,Centennial Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C44F42BD0403A5AC06004535B97CD4340
422756,005-006172-448933,NULL,-104.91041899,39.60471695,6172, ,South, ,Niagara,Way, ,NULL, ,6172 South Niagara Way ,Centennial Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CE425064E443A5AC028CB715D67CD4340
422757,005-006143-448934,NULL,-104.90967951,39.60501340,6143, ,South, ,Newport,Street, ,NULL, ,6143 South Newport Street ,Centennial Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CE02C6630383A5AC0E8E0381471CD4340
422758,005-006153-448935,NULL,-104.90968157,39.60478699,6153, ,South, ,Newport,Street, ,NULL, ,6153 South Newport Street ,Centennial Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C84991139383A5AC0602304A969CD4340
422759,005-006173-448936,NULL,-104.90968236,39.60456228,6173, ,South, ,Newport,Street, ,NULL, ,6173 South Newport Street ,Centennial Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C10DB613C383A5AC0F0CAFE4B62CD4340
422760,005-006123-448937,NULL,-104.90965922,39.60525484,6123, ,South, ,Newport,Street, ,NULL, ,6123 South Newport Street ,Centennial Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C08074DDB373A5AC0A05491FD78CD4340
422761,005-007004-448938,NULL,-104.90767623,39.60455462,7004, ,East, ,Maplewood,Place, ,NULL, ,7004 East Maplewood Place ,Centennial Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CB481065E173A5AC0A054B20B62CD4340
422762,005-006924-448939,NULL,-104.90803646,39.60455479,6924, ,East, ,Maplewood,Place, ,NULL, ,6924 East Maplewood Place ,Centennial Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C80E4F5441D3A5AC0E0232A0D62CD4340
422763,005-006819-448940,NULL,-104.90997832,39.60793593,6819, ,East, ,Lake,Circle, ,NULL, ,6819 East Lake Circle ,Centennial Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CA456B8153D3A5AC0E81D2CD8D0CD4340
422764,005-006002-448941,NULL,-104.90914500,39.60846209,6002, ,South, ,Newport,Street, ,NULL, ,6002 South Newport Street ,Centennial Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C1CE0866E2F3A5AC0B8D9F615E2CD4340
422765,005-006012-448942,NULL,-104.90893795,39.60821411,6012, ,South, ,Newport,Street, ,NULL, ,6012 South Newport Street ,Centennial Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C740A100A2C3A5AC0381EB7F5D9CD4340
422766,005-005913-448943,NULL,-104.91011898,39.60923556,5913, ,South, ,Monaco,Way, ,NULL, ,5913 South Monaco Way ,Centennial Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CA47EAB633F3A5AC09024406EFBCD4340
422767,005-005914-448944,NULL,-104.90974581,39.60919384,5914, ,South, ,Monaco,Way, ,NULL, ,5914 South Monaco Way ,Centennial Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CFC547C46393A5AC0D0735A10FACD4340
422768,005-005923-448945,NULL,-104.91031301,39.60905496,5923, ,South, ,Monaco,Way, ,NULL, ,5923 South Monaco Way ,Centennial Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C2C797B91423A5AC0187B5183F5CD4340
422769,005-005921-448946,NULL,-104.91151969,39.60855566,5921, ,South, ,Niagara,Street, ,NULL, ,5921 South Niagara Street ,Centennial Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C708DAE56563A5AC0B002D626E5CD4340
422770,005-005931-448947,NULL,-104.91130671,39.60838086,5931, ,South, ,Niagara,Street, ,NULL, ,5931 South Niagara Street ,Centennial Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C346366D9523A5AC03004846CDFCD4340
422771,005-006569-448948,NULL,-104.91243943,39.60823409,6569, ,East, ,Lake,Place, ,NULL, ,6569 East Lake Place ,Centennial Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C54015C68653A5AC07005639DDACD4340
422772,005-006549-448949,NULL,-104.91271077,39.60820158,6549, ,East, ,Lake,Place, ,NULL, ,6549 East Lake Place ,Centennial Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C14D16CDA693A5AC02097A18CD9CD4340
422773,005-006589-448950,NULL,-104.91216409,39.60823092,6589, ,East, ,Lake,Place, ,NULL, ,6589 East Lake Place ,Centennial Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C102783E5603A5AC0F89CBE82DACD4340
422774,005-006055-448951,NULL,-104.91313714,39.60729242,6055, ,South, ,Monaco,Way, ,NULL, ,6055 South Monaco Way ,Centennial Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CC869C4D6703A5AC0605B0BC2BBCD4340
422775,005-006046-448952,NULL,-104.91268220,39.60689751,6046, ,South, ,Monaco,Way, ,NULL, ,6046 South Monaco Way ,Centennial Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C68F09662693A5AC0F02D55D1AECD4340
422776,005-005914-448953,NULL,-104.91633248,39.60878598,5914, ,South, ,Krameria,Street, ,NULL, ,5914 South Krameria Street ,Centennial Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C148AFD30A53A5AC0882EF1B2ECCD4340
422777,005-005924-448954,NULL,-104.91650465,39.60856911,5924, ,South, ,Krameria,Street, ,NULL, ,5924 South Krameria Street ,Centennial Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C30BE2003A83A5AC0E8F5AD97E5CD4340
422778,005-005975-448955,NULL,-104.91590667,39.60834151,5975, ,South, ,Leyden,Street, ,NULL, ,5975 South Leyden Street ,Centennial Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C44AE05379E3A5AC070D47022DECD4340
422779,005-005985-448956,NULL,-104.91597092,39.60808477,5985, ,South, ,Leyden,Street, ,NULL, ,5985 South Leyden Street ,Centennial Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C484C7D449F3A5AC0806FB9B8D5CD4340
422780,005-005995-448957,NULL,-104.91601035,39.60782469,5995, ,South, ,Leyden,Street, ,NULL, ,5995 South Leyden Street ,Centennial Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CA4A4DAE99F3A5AC0F8C51033CDCD4340
422781,005-006005-448958,NULL,-104.91605064,39.60752518,6005, ,South, ,Leyden,Street, ,NULL, ,6005 South Leyden Street ,Centennial Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C884AE092A03A5AC060CC9562C3CD4340
422782,005-006015-448959,NULL,-104.91609372,39.60725351,6015, ,South, ,Leyden,Street, ,NULL, ,6015 South Leyden Street ,Centennial Co,80111, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CC07F8847A13A5AC030A7B17BBACD4340
422783,005-006584-448960,NULL,-104.92244202,39.59691097,6584, ,South, ,Holly,Street, ,NULL, ,6584 South Holly Street ,Centennial Co,80121, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CA829424A093B5AC0503D219467CC4340
422784,005-007007-448961,NULL,-104.93192159,39.59084219,7007, ,South, ,Dahlia,Street, ,NULL, ,7007 South Dahlia Street ,Centennial Co,80122, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CE004769AA43B5AC098217FB7A0CB4340
