2109998,039-001530-356311,NULL,-104.79858969,38.78615964,1530, ,,,Witches Willow,Lane,,,,1530 Witches Willow Lane ,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CA4BCF3171C335AC0180703E1A0644340
2109999,039-001435-356312,NULL,-104.80060566,38.78564972,1435, ,,,Witches Willow,Lane,,,,1435 Witches Willow Lane ,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CB40A8B1F3D335AC088588F2B90644340
2110000,039-003867-356313,NULL,-104.69494386,38.88867006,3867, ,,,Springs Ranch,Drive,,,,3867 Springs Ranch Drive ,Colorado Springs,80922,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CE41BD4F5792C5AC040E8CEF0BF714340
2110001,039-010703-356314,NULL,-104.59594316,38.98524669,10703, ,,,Torreys Peak,Way,,,,10703 Torreys Peak Way ,Peyton,80831,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CC065C4EE23265AC0700544901C7E4340
2110002,039-010933-356315,NULL,-104.59912937,38.98897449,10933, ,,,Torreys Peak,Way,,,,10933 Torreys Peak Way ,Peyton,80831,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C647BB52258265AC0301F4BB7967E4340
2110003,039-003825-356316,NULL,-104.69533450,38.88757962,3825, ,,,Springs Ranch,Drive,,,,3825 Springs Ranch Drive ,Colorado Springs,80922,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CF051465C802C5AC0C8197E359C714340
2110004,039-007152-356317,NULL,-104.69278258,38.88261419,7152, ,,,Bonnie Brae,Lane,,,,7152 Bonnie Brae Lane ,Colorado Springs,80922,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C04DDBB8C562C5AC010397080F9704340
2110005,039-005550-356318,NULL,-104.76085114,38.91205471,5550, ,,,Flintridge,Drive,,,,5550 Flintridge Drive ,Colorado Springs,80918,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C44C8F9C8B1305AC0305D6935BE744340
2110006,039-006990-356319,NULL,-104.78085422,38.93161067,6990, ,,,Los Reyes,Circle,,,,6990 Los Reyes Circle ,Colorado Springs,80918,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C9CAEFD83F9315AC06046BA043F774340
2110007,039-010712-356320,NULL,-104.59636617,38.98529406,10712, ,,,Torreys Peak,Way,,,,10712 Torreys Peak Way ,Peyton,80831,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C48DAFEDC2A265AC0982CA01D1E7E4340
2110008,039-003891-356321,NULL,-104.69452011,38.88915186,3891, ,,,Springs Ranch,Drive,,,,3891 Springs Ranch Drive ,Colorado Springs,80922,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CAC7E7604732C5AC0A0616EBACF714340
2110009,039-006448-356322,NULL,-104.70780711,38.88814032,6448, ,,,Range Overlook,Heights,,,,6448 Range Overlook Heights ,Colorado Springs,80922,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C44B336B64C2D5AC0A02EFC94AE714340
2110010,039-005316-356323,NULL,-104.75627732,38.90939445,5316, ,,,Cambria,Drive,,,,5316 Cambria Drive ,Colorado Springs,80918,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C902CFFD866305AC000F58E0967744340
2110011,039-002325-356324,NULL,-104.78498039,38.90889812,2325, ,,,Montebello Square,Drive,,,,2325 Montebello Square Drive ,Colorado Springs,80918,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C849D611E3D325AC028D710C656744340
2110012,039-003837-356325,NULL,-104.69532372,38.88786345,3837, ,,,Springs Ranch,Drive,,,,3837 Springs Ranch Drive ,Colorado Springs,80922,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C98160B2F802C5AC0F0AD7282A5714340
2110013,039-006607-356326,NULL,-104.70837720,38.88704337,6607, ,,,Range Overlook,Heights,,,,6607 Range Overlook Heights ,Colorado Springs,80922,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CF8BB510D562D5AC0508D13A38A714340
2110014,039-006424-356327,NULL,-104.70737369,38.88808559,6424, ,,,Range Overlook,Heights,,,,6424 Range Overlook Heights ,Colorado Springs,80922,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CD484519C452D5AC0F066E0C9AC714340
2110015,039-014960-356328,NULL,-104.54964367,38.83912643,14960, ,,Highway,94,,,,,14960 Highway 94 ,Colorado Springs,80930,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C38689F5C2D235AC09870A67E686B4340
2110016,039-007160-356329,NULL,-104.69272690,38.88289419,7160, ,,,Bonnie Brae,Lane,,,,7160 Bonnie Brae Lane ,Colorado Springs,80922,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C48D830A3552C5AC0307F3DAD02714340
2110017,039-012730-356330,NULL,-104.75955725,39.01598668,12730, ,,,Bridle Bit,Road,,,,12730 Bridle Bit Road ,Colorado Springs,80908,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C041F04969C305AC0C84BF5D90B824340
2110018,039-000537-356331,NULL,-104.83748667,38.79955362,537, ,,,Bear Paw,Lane,South,,,537 Bear Paw Lane South ,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CD8C4B26199355AC0300FDCC557664340
2110019,039-001545-356332,NULL,-104.79842794,38.78555836,1545, ,,,Witches Willow,Lane,,,,1545 Witches Willow Lane ,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CEC8D7F7119335AC0A0172B2D8D644340
2110020,039-001418-356333,NULL,-104.80084096,38.78616205,1418, ,,,Witches Willow,Lane,,,,1418 Witches Willow Lane ,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CD01F71FA40335AC0A0763AF5A0644340
2110021,039-001425-356334,NULL,-104.80076134,38.78550900,1425, ,,,Witches Willow,Lane,,,,1425 Witches Willow Lane ,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C588179AC3F335AC0A84C1B8F8B644340
2110022,039-001555-356335,NULL,-104.79824044,38.78544937,1555, ,,,Witches Willow,Lane,,,,1555 Witches Willow Lane ,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CE041155F16335AC07042DC9A89644340
2110023,039-001550-356336,NULL,-104.79826697,38.78597399,1550, ,,,Witches Willow,Lane,,,,1550 Witches Willow Lane ,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CBC0953CE16335AC088B8B9CB9A644340
2110024,039-004330-356337,NULL,-104.69122280,38.89537737,4330, ,,,Range Creek,Drive,,,,4330 Range Creek Drive ,Colorado Springs,80922,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C54D78AFE3C2C5AC048DDC4B99B724340
2110025,039-007230-356338,NULL,-104.69519291,38.87967647,7230, ,,,Heron Gulf,View,,,,7230 Heron Gulf View ,Colorado Springs,80922,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CBC6F6A0A7E2C5AC08026173D99704340
2110026,039-001805-356339,NULL,-104.85768054,38.79040514,1805, ,,,Pine Grove,Avenue,,,,1805 Pine Grove Avenue ,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CE85AEA3CE4365AC0B800DBFE2B654340
2110027,039-006480-356340,NULL,-104.70832497,38.88820276,6480, ,,,Range Overlook,Heights,,,,6480 Range Overlook Heights ,Colorado Springs,80922,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CC4454132552D5AC0A8A6CDA0B0714340
2110028,039-003807-356341,NULL,-104.69532419,38.88715369,3807, ,,,Springs Ranch,Drive,,,,3807 Springs Ranch Drive ,Colorado Springs,80922,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C981D0931802C5AC0B8898A408E714340
2110029,039-007156-356342,NULL,-104.69276341,38.88276109,7156, ,,,Bonnie Brae,Lane,,,,7156 Bonnie Brae Lane ,Colorado Springs,80922,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C8C3B543C562C5AC0A046B550FE704340
2110030,039-007128-356343,NULL,-104.69322020,38.88183078,7128, ,,,Bonnie Brae,Lane,,,,7128 Bonnie Brae Lane ,Colorado Springs,80922,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C68E840B85D2C5AC0F0A5C0D4DF704340
2110031,039-007144-356344,NULL,-104.69281650,38.88232378,7144, ,,,Bonnie Brae,Lane,,,,7144 Bonnie Brae Lane ,Colorado Springs,80922,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C4468041B572C5AC068F053FCEF704340
2110032,039-006814-356345,NULL,-104.78075943,38.93118971,6814, ,,,Los Reyes,Circle,,,,6814 Los Reyes Circle ,Colorado Springs,80918,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CB0C46AF6F7315AC0F0F76C3931774340
2110033,039-004390-356346,NULL,-104.69121336,38.89604749,4390, ,,,Range Creek,Drive,,,,4390 Range Creek Drive ,Colorado Springs,80922,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CC4CAF3D63C2C5AC0489B24AFB1724340
2110034,039-001445-356347,NULL,-104.80047665,38.78579525,1445, ,,,Witches Willow,Lane,,,,1445 Witches Willow Lane ,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CA82A69023B335AC0D83254F094644340
2110035,039-003778-356348,NULL,-104.83097338,38.77749564,3778, ,,,Blue Merion,Court,,,,3778 Blue Merion Court ,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C34F5FBAA2E355AC0A0E12DFA84634340
2110036,039-009860-356349,NULL,-104.64262868,38.52085714,9860, ,,,Calle Bernardo,Point,,,,9860 Calle Bernardo Point ,Fountain,80817,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CF0CB07D420295AC018185F72AB424340
2110037,039-007140-356350,NULL,-104.69288375,38.88218064,7140, ,,,Bonnie Brae,Lane,,,,7140 Bonnie Brae Lane ,Colorado Springs,80922,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010CC0651335582C5AC070648A4BEB704340
2110038,039-010702-356351,NULL,-104.59618445,38.98514937,10702, ,,,Torreys Peak,Way,,,,10702 Torreys Peak Way ,Peyton,80831,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C087DCEE227265AC0E85AE95F197E4340
2110039,039-001482-356352,NULL,-104.79921730,38.78622889,1482, ,,,Witches Willow,Lane,,,,1482 Witches Willow Lane ,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C6C79516026335AC078B6F225A3644340
2110040,039-001525-356353,NULL,-104.79886300,38.78575068,1525, ,,,Witches Willow,Lane,,,,1525 Witches Willow Lane ,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C5C86439220335AC038DA727A93644340
2110041,039-006464-356354,NULL,-104.70798504,38.88816295,6464, ,,,Range Overlook,Heights,,,,6464 Range Overlook Heights ,Colorado Springs,80922,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,ElPaso,0xAD100000010C9C5C7EA04F2D5AC0389FDE52AF714340
