"1400061","-106.32157839","39.25999316","1832","","","","Silver Eagle","Circle","","","","1832 Silver Eagle Circle ","LEADVILLE","80461","Lake"
"1400062","-106.32148555","39.26026047","1848","","","","Silver Eagle","Circle","","","","1848 Silver Eagle Circle ","LEADVILLE","80461","Lake"
"1400063","-106.32064538","39.26047277","1642","","","","Hummer","Court","","","","1642 Hummer Court ","LEADVILLE","80461","Lake"
"1400064","-106.32105009","39.26050498","1664","","","","Hummer","Court","","","","1664 Hummer Court ","LEADVILLE","80461","Lake"
"1400065","-106.32191472","39.26114948","1891","","","","Silver Eagle","Circle","","","","1891 Silver Eagle Circle ","LEADVILLE","80461","Lake"
"1400066","-106.32195869","39.26088793","1875","","","","Silver Eagle","Circle","","","","1875 Silver Eagle Circle ","LEADVILLE","80461","Lake"
"1400067","-106.32208591","39.26040099","1851","","","","Silver Eagle","Circle","","","","1851 Silver Eagle Circle ","LEADVILLE","80461","Lake"
"1400068","-106.322066","39.26013179","1843","","","","Silver Eagle","Circle","","","","1843 Silver Eagle Circle ","LEADVILLE","80461","Lake"
"1400069","-106.31707258","39.2597389","1860","","","","Autumn","Drive","","","","1860 Autumn Drive ","LEADVILLE","80461","Lake"
"1400070","-106.31798452","39.26071825"," ",""," ","","Autumn","Place"," "," "," "," Autumn Place ","LEADVILLE","0","Lake"
"1400071","-106.31958459","39.25966639"," ",""," ","","Mountain View","Drive"," "," "," "," Mountain View Drive ","LEADVILLE","0","Lake"
"1400072","-106.31717307","39.26003062","1868","","","","Autumn","Drive","","","","1868 Autumn Drive ","LEADVILLE","80461","Lake"
"1400073","-106.31772412","39.25973297"," ",""," ","","Autumn","Drive"," "," "," "," Autumn Drive ","LEADVILLE","0","Lake"
"1400074","-106.31818915","39.25947985"," ",""," ","","Mountain View","Drive"," "," "," "," Mountain View Drive ","LEADVILLE","0","Lake"
"1400075","-106.31851083","39.25935267","1480","","","","Mountain View","Drive","","","","1480 Mountain View Drive ","LEADVILLE","80461","Lake"
"1400076","-106.31860153","39.25895115","1643","","","","4 Seasons","Boulevard","","","","1643 4 Seasons Boulevard ","LEADVILLE","80461","Lake"
"1400077","-106.31857646","39.25861634","1651","","","","4 Seasons","Boulevard","","","","1651 4 Seasons Boulevard ","LEADVILLE","80461","Lake"
"1400078","-106.31863838","39.25832211","1659","","","","4 Seasons","Boulevard","","","","1659 4 Seasons Boulevard ","LEADVILLE","80461","Lake"
"1400079","-106.31875359","39.2579012","1667","","","","4 Seasons","Boulevard","","","","1667 4 Seasons Boulevard ","LEADVILLE","80461","Lake"
"1400080","-106.31862913","39.25752316","1679","","","","4 Seasons","Boulevard","","","","1679 4 Seasons Boulevard ","LEADVILLE","80461","Lake"
"1400081","-106.31934375","39.25762935","1676","","","","4 Seasons","Boulevard","","","","1676 4 Seasons Boulevard ","LEADVILLE","80461","Lake"
"1400082","-106.31779266","39.25642992","4","","","","Seasons","Boulevard","","","","4 Seasons Boulevard ","LEADVILLE","80461","Lake"
"1400083","-106.31841593","39.25634397","1727","","","","4 Seasons","Boulevard","","","","1727 4 Seasons Boulevard ","LEADVILLE","80461","Lake"
"1400084","-106.31710092","39.25791552","1820","","","","Autumn","Drive","","","","1820 Autumn Drive ","LEADVILLE","80461","Lake"
"1400085","-106.31698459","39.25733828","1812","","","","Autumn","Drive","","","","1812 Autumn Drive ","LEADVILLE","80461","Lake"
"1400086","-106.31554931","39.25658779","1796","","","","4 Seasons","Boulevard","","","","1796 4 Seasons Boulevard ","LEADVILLE","80461","Lake"
"1400087","-106.31624411","39.25711836","1807","","","","4 Seasons","Boulevard","","","","1807 4 Seasons Boulevard ","LEADVILLE","80461","Lake"
"1400088","-106.31634316","39.25881319","1843","","","","4 Seasons","Boulevard","","","","1843 4 Seasons Boulevard ","LEADVILLE","80461","Lake"
"1400089","-106.31634272","39.2583162","1835","","","","4 Seasons","Boulevard","","","","1835 4 Seasons Boulevard ","LEADVILLE","80461","Lake"
"1400090","-106.31547276","39.25775665","1820","","","","4 Seasons","Boulevard","","","","1820 4 Seasons Boulevard ","LEADVILLE","80461","Lake"
"1400091","-106.31546583","39.25807521","4","","","","Seasons","Boulevard","","","","4 Seasons Boulevard ","LEADVILLE","80461","Lake"
"1400092","-106.31635975","39.257804","1832","","","","4 Seasons","Boulevard","","","","1832 4 Seasons Boulevard ","LEADVILLE","80461","Lake"
"1400093","-106.31620826","39.26073891","1889","","","","4 Seasons","Boulevard","","","","1889 4 Seasons Boulevard ","LEADVILLE","80461","Lake"
"1400094","-106.31635337","39.26015442","1875","","","","4 Seasons","Boulevard","","","","1875 4 Seasons Boulevard ","LEADVILLE","80461","Lake"
