"831114","-104.88166992","39.65422984","3450","","South","","Akron","Street","","Unit","2","3450 South Akron Street Unit 2","","","Denver"
"831115","-104.88128087","39.6546308","3432","","South","","Akron","Street","","Unit","33","3432 South Akron Street Unit 33","","","Denver"
"831116","-104.88120717","39.65459753","3432","","South","","Akron","Street","","Unit","35","3432 South Akron Street Unit 35","","","Denver"
"831117","-104.96449671","39.73179482","802","","North","","High","Street","","","","802 North High Street","","","Denver"
"831118","-104.96452465","39.7317735","1002","","North","","High","Street","","","","1002 North High Street","","","Denver"
"831119","-104.89867139","39.76319642","3302","","North","","Syracuse","Street","","","","3302 North Syracuse Street","","","Denver"
"831120","-104.92719882","39.66776527","5307","","East","","Yale","Avenue","","Unit","002","5307 East Yale Avenue Unit 002","","","Denver"
"831121","-104.92719882","39.66776527","5307","","East","","Yale","Avenue","","Unit","201","5307 East Yale Avenue Unit 201","","","Denver"
"831122","-104.92719882","39.66776527","5307","","East","","Yale","Avenue","","Unit","202","5307 East Yale Avenue Unit 202","","","Denver"
"831123","-104.92719882","39.66776527","5307","","East","","Yale","Avenue","","Unit","203","5307 East Yale Avenue Unit 203","","","Denver"
"831124","-104.94566623","39.74313132","1661","","North","","Monroe","Street","","","","1661 North Monroe Street","","","Denver"
"831125","-104.98288198","39.75410609","2441","","","","Stout","Street","","","","2441 Streetout St","","","Denver"
"831126","-105.03962099","39.7823705","4705","","North","","Perry","Street","","","","4705 North Perry Street","","","Denver"
"831127","-104.97841482","39.70102832","851","","South","","Clarkson","Street","","","","851 South Clarkson Street","","","Denver"
"831128","-105.02604281","39.76770379","3027","","West","","37Th","Avenue","","","","3027 West 37Th Avenue","","","Denver"
"831129","-105.10790448","39.62779744","4894","","South","","Jellison","Street","","","","4894 South Jellison Street","","","Denver"
"831130","-105.00243187","39.73823217","1372","","North","","Mariposa","Street","","","","1372 North Mariposa Street","","","Denver"
"831131","-104.76232576","39.78190975","4741","","North","","Dunkirk","Street","","","","4741 North Dunkirk Street","","","Denver"
"831132","-104.93422786","39.75570237","2653","","North","","Cherry","Street","","","","2653 North Cherry Street","","","Denver"
"831133","-104.96255208","39.76476542","3411","","North","","Vine","Street","","","","3411 North Vine Street","","","Denver"
"831134","-104.99671221","39.7246105","523","","North","","Galapago","Street","","","","523 North Galapago Street","","","Denver"
"831135","-104.99201645","39.75299835","2012","","","","Larimer","Street","","","","2012 Larimer Street","","","Denver"
"831136","-104.99215211","39.67318857","2390","","South","","Delaware","Street","","","","2390 South Delaware Street","","","Denver"
"831137","-104.98894747","39.7441618","410","","","","17Th","Street","","Ste","1200","410 17Th Street Ste 1200","","","Denver"
"831138","-104.98894747","39.7441618","410","","","","17Th","Street","","Ste","310","410 17Th Street Ste 310","","","Denver"
"831139","-104.89369045","39.75744143","8149","","East","","28Th","Place","","","","8149 East 28Th Place","","","Denver"
"831140","-104.93895693","39.76254971","3226","","North","","Albion","Street","","","","3226 North Albion Street","","","Denver"
"831141","-104.93029193","39.6911772","1403","","South","","Eudora","Street","","","","1403 South Eudora Street","","","Denver"
"831142","-104.95379548","39.66414835","2855","","East","","Bates","Avenue","","","","2855 East Bates Avenue","","","Denver"
"831143","-104.86910746","39.76076304","10246","","East","","31St","Avenue","","","","10246 East 31St Avenue","","","Denver"
"831144","-105.05251414","39.73187485","921","","North","","Zenobia","Street","","","","921 North Zenobia Street","","","Denver"
"831145","-104.96904892","39.68379797","1805","","South","","Franklin","Street","","","","1805 South Franklin Street","","","Denver"
"831146","-104.9207889","39.75200501","2348","","North","","Ivanhoe","Street","","","","2348 North Ivanhoe Street","","","Denver"
"831147","-105.04486315","39.78768365","4435","","West","","50Th","Avenue","","","","4435 West 50Th Avenue","","","Denver"
