"524380","-105.18543449","40.05337551","7229",""," ","","Bluegrass"," ",""," "," ","7229 Bluegrass "," ","80301","Boulder"
"524381","-105.18090248","40.06879567","7465",""," ","","Spyglass"," ",""," "," ","7465 Spyglass "," ","80301","Boulder"
"524382","-105.25977434","39.97339869","1510",""," ","","Lehigh"," ",""," "," ","1510 Lehigh ","Boulder","80305","Boulder"
"524383","-105.2505394","40.00311337","855",""," ","","33Rd"," ",""," "," ","855 33Rd ","Boulder","80303","Boulder"
"524385","-105.27485904","40.03295595","1705",""," ","","Forest"," ",""," "," ","1705 Forest ","Boulder","80304","Boulder"
"524386","-105.29235937","40.02604586","2720",""," ","","3Rd"," ",""," "," ","2720 3Rd ","Boulder","80304","Boulder"
"524387","-105.26284949","40.03129438","2625",""," ","","Fremont"," ",""," "," ","2625 Fremont ","Boulder","80304","Boulder"
"524388","-105.27368891","40.01940882","2017",""," ","","17Th"," ",""," "," ","2017 17Th ","Boulder","80302","Boulder"
"524389","-105.17162755","40.06061042","7741",""," ","","Essex"," ",""," "," ","7741 Essex "," ","80301","Boulder"
"524390","-105.18086827","40.06817961","7409",""," ","","Spyglass"," ",""," "," ","7409 Spyglass "," ","80301","Boulder"
"524391","-105.28029396","40.0081705","1145",""," ","","10Th"," ",""," "," ","1145 10Th ","Boulder","80302","Boulder"
"524392","-105.26041561","40.02803768","2930",""," ","","Shady","",""," "," ","2930 Shady ","Boulder","80304","Boulder"
"524393","-105.24801446","39.97759605","1216",""," ","","Gillaspie"," ",""," "," ","1216 Gillaspie ","Boulder","80305","Boulder"
"524395","-105.26544796","39.97926349","2267",""," ","","Holyoke"," ",""," "," ","2267 Holyoke ","Boulder","80305","Boulder"
"524396","-105.23767432","39.98653247","4900",""," ","","Moorhead"," ",""," "," ","4900 Moorhead ","Boulder","80305","Boulder"
"524397","-105.26293277","39.98270357","2265",""," ","","Hillsdale"," ",""," "," ","2265 Hillsdale ","Boulder","80305","Boulder"
"524398","-105.27753662","40.02226795","1450",""," ","","High"," ",""," "," ","1450 High ","Boulder","80304","Boulder"
"524399","-105.16218222","40.05846559","8170",""," ","","Kincross"," ",""," "," ","8170 Kincross "," ","80301","Boulder"
"524400","-105.27630459","40.01882629","1447",""," ","","Pearl"," ",""," "," ","1447 Pearl ","Boulder","80302","Boulder"
"524401","-105.23725326","40.01328158","4504",""," ","","Macarthur"," ",""," "," ","4504 Macarthur ","Boulder","80303","Boulder"
"524402","-105.25590573","39.9771134","1245",""," ","","Hartford"," ",""," "," ","1245 Hartford ","Boulder","80305","Boulder"
"524403","-105.22844508","40.00556679","5200",""," ","","Euclid"," ",""," "," ","5200 Euclid ","Boulder","80303","Boulder"
"524404","-105.26003247","39.98192583","2705",""," ","","Stephens"," ",""," "," ","2705 Stephens ","Boulder","80305","Boulder"
"524406","-105.22141832","40.00079174","5681",""," ","","Cascade"," ",""," "," ","5681 Cascade ","Boulder","80303","Boulder"
"524407","-105.19335769","40.07517164","5500",""," ","","Homestead"," ",""," "," ","5500 Homestead "," ","80301","Boulder"
"524408","-105.26129572","39.98855914","2535",""," ","","Kenwood"," ",""," "," ","2535 Kenwood ","Boulder","80305","Boulder"
"524409","-105.25170792","40.045176","3878",""," ","","Bosque"," ",""," "," ","3878 Bosque "," ","80301","Boulder"
"524410","-105.21876114","40.01717929","5757",""," ","","Arapahoe"," ",""," "," ","5757 Arapahoe ","Boulder","80301","Boulder"
"524411","-105.27304785","40.0452649","1891",""," ","","Oak"," ",""," "," ","1891 Oak ","Boulder","80304","Boulder"
"524412","-105.17711297","40.05756034","4500",""," ","","Ashfield"," ",""," "," ","4500 Ashfield "," ","80301","Boulder"
"524413","-105.24140887","40.03213089","4825",""," ","","Franklin"," ",""," "," ","4825 Franklin ","Boulder","80301","Boulder"
"524414","-105.26306158","39.9804555","2500",""," ","","Table"," ",""," "," ","2500 Table ","Boulder","80305","Boulder"
"524415","-105.21327742","40.05600965","6034",""," ","","Scotswood"," ",""," "," ","6034 Scotswood "," ","80301","Boulder"
"524416","-105.2622129","39.97525539","1334",""," ","","Scrub"," ",""," "," ","1334 Scrub ","Boulder","80305","Boulder"
"524417","-105.26836236","39.99846965","1911",""," ","","Mariposa"," ",""," "," ","1911 Mariposa ","Boulder","80302","Boulder"
"524419","-105.25384764","40.02860684","2887",""," ","","30Th"," ",""," "," ","2887 30Th ","Boulder","80301","Boulder"
"524420","-105.26803222","40.01525105","2044",""," ","","Grove"," ",""," "," ","2044 Grove ","Boulder","80302","Boulder"
"524421","-105.26526213","39.99935256","2149",""," ","","Columbine"," ",""," "," ","2149 Columbine ","Boulder","80302","Boulder"
"524423","-105.27808006","40.04453761","1524",""," ","","Oak"," ",""," "," ","1524 Oak ","Boulder","80304","Boulder"
"524424","-105.26264266","39.9742903","88",""," ","","Benthaven"," ",""," "," ","88 Benthaven ","Boulder","80305","Boulder"
"524425","-105.2719208","40.0300317","2961",""," ","","20Th"," ",""," "," ","2961 20Th ","Boulder","80304","Boulder"
"524426","-105.28676478","40.01975672","725",""," ","","Highland"," ",""," "," ","725 Highland ","Boulder","80302","Boulder"
"524427","-105.25959631","40.04847663","4068",""," ","","Dawn"," ",""," "," ","4068 Dawn ","Boulder","80304","Boulder"
"524428","-105.28625671","40.02351086","834",""," ","","Dewey"," ",""," "," ","834 Dewey ","Boulder","80304","Boulder"
"524429","-105.27627477","40.02160838","1528",""," ","","Mapleton"," ",""," "," ","1528 Mapleton ","Boulder","80302","Boulder"
"524431","-105.19498889","40.06527684","4972",""," ","","Carter"," ",""," "," ","4972 Carter "," ","80301","Boulder"
"524432","-105.2465042","39.99055215","3820",""," ","","Elmhurst"," ",""," "," ","3820 Elmhurst ","Boulder","80305","Boulder"
"524433","-105.27056387","40.03955721","3584",""," ","","Kirkwood"," ",""," "," ","3584 Kirkwood ","Boulder","80304","Boulder"
"524434","-105.24982066","39.96526131","3793",""," ","","Smuggler"," ",""," "," ","3793 Smuggler ","Boulder","80305","Boulder"
"524435","-105.17288737","40.05940029","7702",""," ","","Devonshire"," ",""," "," ","7702 Devonshire "," ","80301","Boulder"
"524436","-105.25523588","40.03128946","2971",""," ","","Eagle"," ",""," "," ","2971 Eagle ","Boulder","80301","Boulder"
"524437","-105.25939234","39.97573646","2855",""," ","","Kenyon"," ",""," "," ","2855 Kenyon ","Boulder","80305","Boulder"
"524439","-105.18547355","40.07084084","7224",""," ","","Augusta"," ",""," "," ","7224 Augusta ","Boulder","80301","Boulder"
"524440","-105.21539249","40.05617583","4474",""," ","","Pembroke"," ",""," "," ","4474 Pembroke "," ","80301","Boulder"
"524441","-105.22819176","40.00912289","5316",""," ","","Gallatin"," ",""," "," ","5316 Gallatin ","Boulder","80303","Boulder"
"524442","-105.27028352","40.05974563","2053",""," ","","Yarmouth"," ",""," "," ","2053 Yarmouth "," ","80301","Boulder"
"524443","-105.27533874","40.0011837","765",""," ","","14Th"," ",""," "," ","765 14Th ","Boulder","80302","Boulder"
"524444","-105.27077022","40.01261662","1800",""," ","","Athens"," ",""," "," ","1800 Athens ","Boulder","80302","Boulder"
"524445","-105.1874054","40.06994498","5255",""," ","","Quail","Court",""," "," ","5255 Quail Court ","Boulder","80301","Boulder"
"524446","-105.22276282","39.98846811","130",""," ","","Huron"," ",""," "," ","130 Huron ","Boulder","80303","Boulder"
"524447","-105.28510965","40.06286401","4863",""," ","","10Th"," ",""," "," ","4863 10Th ","Boulder","80302","Boulder"
"524448","-105.27996832","40.03551575","3335",""," ","","14Th"," ",""," "," ","3335 14Th ","Boulder","80304","Boulder"
"524449","-105.23896279","40.03161821","4916",""," ","","Tesla"," ",""," "," ","4916 Tesla ","Boulder","80301","Boulder"
"524450","-105.28370943","40.01652977","1900",""," ","","9Th"," ",""," "," ","1900 9Th ","Boulder","80302","Boulder"
"524451","-105.24577855","40.04886249","4400",""," ","","Nassau"," ",""," "," ","4400 Nassau ","Boulder","80301","Boulder"
"524452","-105.25127872","40.04838674","4100",""," ","","Eleuthera"," ",""," "," ","4100 Eleuthera ","Boulder","80301","Boulder"
"524453","-105.27616897","40.03833564","3500",""," ","","Copper"," ",""," "," ","3500 Copper ","Boulder","80304","Boulder"
"524454","-105.28050456","40.01940656","2100",""," ",""," "," ",""," "," ","2100 ","Boulder","80302","Boulder"
"524455","-105.25249441","40.04449551","3848",""," ","","Angelovic"," ",""," "," ","3848 Angelovic "," ","80301","Boulder"
"524456","-105.27451613","40.02731289","2830",""," ","","17Th"," ",""," "," ","2830 17Th ","Boulder","80304","Boulder"
"524457","-105.26445985","40.03962521","2493",""," ","","Kalmia"," ",""," "," ","2493 Kalmia ","Boulder","80304","Boulder"
"524458","-105.25005859","39.96653492","3702",""," ","","Telluride"," ",""," "," ","3702 Telluride ","Boulder","80305","Boulder"
"524459","-105.243355","40.03311973","4746",""," ","","Franklin"," ",""," "," ","4746 Franklin ","Boulder","80301","Boulder"
"524460","-105.27899227","40.06159929","1400",""," ","","Lee","Road",""," ","1","1400 Lee Road 1","Boulder","80304","Boulder"
"524461","-105.28892009","40.03862184","600",""," ","","Kalmia"," ",""," "," ","600 Kalmia ","Boulder","80304","Boulder"
"524462","-105.29079372","40.03704402","450",""," ","","Juniper"," ",""," "," ","450 Juniper ","Boulder","80304","Boulder"
"524463","-105.26707672","40.02243638","2212",""," ","","Pine"," ",""," "," ","2212 Pine ","Boulder","80302","Boulder"
"524464","-105.1791787","40.06623493","5054",""," ","","Buckingham"," ",""," "," ","5054 Buckingham "," ","80301","Boulder"
"524465","-105.21818145","40.02134154","2100",""," ","","Central"," ",""," "," ","2100 Central ","Boulder","80301","Boulder"
"524466","-105.26019396","40.03166361","3142",""," ","","Eastwood"," ",""," "," ","3142 Eastwood ","Boulder","80304","Boulder"
"524467","-105.29120296","40.02149603","2442",""," ","","4Th"," ",""," "," ","2442 4Th ","Boulder","80304","Boulder"
"524468","-105.24605545","40.04613858","4407",""," ","","S"," ",""," "," ","4407 S ","Boulder","80301","Boulder"
"524469","-105.28529299","40.04748449","920",""," ","","Quince"," ",""," "," ","920 Quince ","Boulder","80304","Boulder"
"524470","-105.2484507","39.97662485","1265",""," ","","Gillaspie"," ",""," "," ","1265 Gillaspie ","Boulder","80305","Boulder"
"524471","-105.23754059","39.97697521","4700",""," ","","Ludlow"," ",""," "," ","4700 Ludlow ","Boulder","80305","Boulder"
"524472","-105.25535827","39.97778344","1180",""," ","","Hartford"," ",""," "," ","1180 Hartford ","Boulder","80305","Boulder"
"524473","-105.28560788","40.04134719","905",""," ","","Linden"," ",""," "," ","905 Linden ","Boulder","80304","Boulder"
"524474","-105.2241971","40.02545935","2560",""," ","","55Th"," ",""," "," ","2560 55Th ","Boulder","80301","Boulder"
"524475","-105.25058374","39.96488378","3570",""," ","","Smuggler"," ",""," "," ","3570 Smuggler ","Boulder","80305","Boulder"
"524476","-105.26166513","40.04906496","4135",""," ","","Amber"," ",""," "," ","4135 Amber ","Boulder","80304","Boulder"
"524477","-105.2224966","40.00521629","5620",""," ","","Pennsylvania"," ",""," "," ","5620 Pennsylvania ","Boulder","80303","Boulder"
"524478","-105.28176872","40.04478593","3874",""," ","","Broadway"," ",""," ","7","3874 Broadway 7","Boulder","80304","Boulder"
"524479","-105.28237613","40.00984044","1321",""," ","","9Th"," ",""," "," ","1321 9Th ","Boulder","80302","Boulder"
"524480","-105.25901363","39.99607487","315",""," ","","28Th"," ",""," "," ","315 28Th ","Boulder","80305","Boulder"
"524481","-105.26220385","40.01604798","2525",""," ","","Arapahoe"," ",""," "," ","2525 Arapahoe ","Boulder","80302","Boulder"
"524483","-105.22182849","40.02460675","5733",""," ","","Central"," ",""," "," ","5733 Central ","Boulder","80301","Boulder"
"524484","-105.17951312","40.07951588","7481",""," ","","Mount"," ",""," "," ","7481 Mount "," ","80503","Boulder"
"524485","-105.26208413","40.00987791","2505",""," ","","University","Avenue",""," "," ","2505 University Avenue ","Boulder","80302","Boulder"
"524486","-105.27781297","40.02430096","1472",""," ","","North"," ",""," "," ","1472 North ","Boulder","80304","Boulder"
"524487","-105.28728712","40.03786876","700",""," ","","Jonquil"," ",""," "," ","700 Jonquil ","Boulder","80304","Boulder"
"524488","-105.19198889","40.06737237","5065",""," ","","Cottonwood"," ",""," "," ","5065 Cottonwood "," ","80301","Boulder"
"524489","-105.27587012","40.00431529","926",""," ","","13Th"," ",""," "," ","926 13Th ","Boulder","80302","Boulder"
"524490","-105.25715975","40.02352645","2800",""," ","","Spruce"," ",""," "," ","2800 Spruce ","Boulder","80301","Boulder"
"524491","-105.28404108","40.02829983","2910",""," ","","10Th"," ",""," "," ","2910 10Th ","Boulder","80304","Boulder"
"524492","-105.26169169","39.97481988","65",""," ","","Benthaven"," ",""," "," ","65 Benthaven ","Boulder","80305","Boulder"
"524493","-105.27836017","40.01786588","1968",""," ","","13Th"," ",""," "," ","1968 13Th ","Boulder","80302","Boulder"
"524494","-105.27233412","40.02977276","2950",""," ","","19Th"," ",""," "," ","2950 19Th ","Boulder","80304","Boulder"
"524495","-105.21048289","40.0606338","6178",""," ","","Habitat"," ",""," "," ","6178 Habitat "," ","80301","Boulder"
"524496","-105.2874518","40.04590726","3935",""," ","","Orchard"," ",""," "," ","3935 Orchard ","Boulder","80304","Boulder"
"524497","-105.22827761","40.00482274","5233",""," ","","E"," ",""," "," ","5233 E ","Boulder","80303","Boulder"
"524498","-105.26459634","39.98873133","2290",""," ","","Dartmouth"," ",""," "," ","2290 Dartmouth ","Boulder","80305","Boulder"
"524499","-105.23612541","40.00835413","4750",""," ","","Harrison"," ",""," "," ","4750 Harrison ","Boulder","80303","Boulder"
"524500","-105.19933256","40.08043723","6100",""," ","","State","Highway",""," "," ","6100 State Highway "," ","80301","Boulder"
"524501","-105.24841732","40.00546822","1000",""," ","","35Th"," ",""," "," ","1000 35Th ","Boulder","80303","Boulder"
"524502","-105.22652138","40.00435945","900",""," ","","Sycamore"," ",""," "," ","900 Sycamore ","Boulder","80303","Boulder"
"524503","-105.24771533","40.04666381","4141",""," ","","S"," ",""," "," ","4141 S ","Boulder","80301","Boulder"
"524504","-105.2539358","39.97124168","2945",""," ","","Juilliard"," ",""," "," ","2945 Juilliard ","Boulder","80305","Boulder"
"524505","-105.26827163","40.02884675","2279",""," ","","Nicholl"," ",""," "," ","2279 Nicholl ","Boulder","80304","Boulder"
"524506","-105.20152086","40.0547198","4404",""," ","","Mast"," ",""," "," ","4404 Mast "," ","80301","Boulder"
"524507","-105.28769474","40.01808765","630",""," ","","Pine"," ",""," "," ","630 Pine ","Boulder","80302","Boulder"
"524508","-105.27126341","40.02291821","1900",""," ","","Mapleton"," ",""," "," ","1900 Mapleton ","Boulder","80302","Boulder"
"524510","-105.2283466","39.98996999","165",""," ","","Manhattan"," ",""," "," ","165 Manhattan ","Boulder","80303","Boulder"
"524511","-105.19875371","40.05540715","4446",""," ","","Galley"," ",""," "," ","4446 Galley "," ","80301","Boulder"
"524512","-105.22284822","39.98730099","00",""," ","","Huron"," ",""," "," ","00 Huron ","Boulder","80303","Boulder"
"524513","-105.27818971","40.00892724","1121",""," ","","Pennsylvania"," ",""," "," ","1121 Pennsylvania ","Boulder","80302","Boulder"
