1730766,085-002709-036271,NULL,-107.84145144,38.47987293,2709, , ,NULL,Daisy,Court, , , ,2709 Daisy Court ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C60BDA52ADAF55AC0C82119476C3D4340
1730767,085-017133-036272,NULL,-107.85632043,38.43382393,17133, , ,NULL,Pintado,Place, , , ,17133 Pintado Place ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CB454B8C7CDF65AC09882235887374340
1730768,085-000615-036273,NULL,-107.84177206,38.48083278,615, , ,NULL,Laurel,Lane, , , ,615 Laurel Lane ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CE4D76C6BDFF55AC08075E9BA8B3D4340
1730769,085-001886-036274,NULL,-107.83498869,38.46634035,1886, , ,NULL,Natalia,Way, , , ,1886 Natalia Way ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CA822EE4770F55AC030E6A5D7B03B4340
1730770,085-001379-036275,NULL,-107.86736993,38.49793861,1379, , ,NULL,Pitchfork,Road, ,NULL, ,1379 Pitchfork Road ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C94F3A4D082F75AC0A81C0A41BC3F4340
1730771,085-002032-036276,NULL,-107.85501710,38.43827258,2032, , ,NULL,Brook,Way, , , ,2032 Brook Way ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C7C40266DB8F65AC090EF221E19384340
1730772,085-003835-036277,NULL,-107.88661865,38.43983113,3835, , ,NULL,Mount Hayden,Drive, , , ,3835 Mount Hayden Drive ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CAC30A82FBEF85AC0989B42304C384340
1730773,085-002105-036278,NULL,-107.83432605,38.46528027,2105, , ,NULL,Leah,Lane, , , ,2105 Leah Lane ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C48ED9E6C65F55AC040E0131B8E3B4340
1730774,085-002084-036279,NULL,-107.83601236,38.46419534,2084, , ,NULL,Natalia,Way, , , ,2084 Natalia Way ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C4CA6860D81F55AC010DAFD8D6A3B4340
1730775,085-000440-036280,NULL,-107.84734874,38.49453250,440, , ,NULL,Golden,Drive, ,NULL, ,440 Golden Drive ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C7C1AB3C93AF65AC0E84980A44C3F4340
1730776,085-016881-036281,NULL,-107.86288718,38.43967535,16881, , ,NULL,Riverview,Court, , , ,16881 Riverview Court ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CC0ACAD5E39F75AC0E89A7B1547384340
1730777,085-002140-036282,NULL,-107.82855921,38.46378379,2140, , ,NULL,Patriot,Court, , , ,2140 Patriot Court ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CE454B9F006F55AC0E0F4A8115D3B4340
1730778,085-002105-036283,NULL,-107.83280047,38.46491293,2105, , ,NULL,Stan,Drive, , , ,2105 Stan Drive ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CE0F2E06D4CF55AC090A49211823B4340
1730779,085-003385-036284,NULL,-107.82733141,38.46201637,3385, , ,NULL,Valley,Way, , , ,3385 Valley Way ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CA4C8FED2F2F45AC0C81C7327233B4340
1730780,085-001676-036285,NULL,-107.85896722,38.45473725,1676, , ,NULL,Ironton,Street, , , ,1676 Ironton Street ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C80282525F9F65AC09844D7A1343A4340
1730781,085-002074-036286,NULL,-107.83592889,38.46440915,2074, , ,NULL,Natalia,Way, , , ,2074 Natalia Way ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C487E6EAF7FF55AC0687A918F713B4340
1730782,085-003923-036287,NULL,-107.88730610,38.43845089,3923, , ,NULL,Mount Hayden,Drive, , , ,3923 Mount Hayden Drive ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CC86AFF72C9F85AC048A1F5F51E384340
1730783,085-001947-036288,NULL,-107.84060386,38.46466240,1947, , ,NULL,Ouray,Drive, , , ,1947 Ouray Drive ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C2429AB47CCF55AC008DCFDDB793B4340
1730784,085-002740-036289,NULL,-107.84052843,38.46369698,2740, , ,NULL,Cirque,Way, , , ,2740 Cirque Way ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C3C72450BCBF55AC0E02967395A3B4340
1730785,085-001898-036290,NULL,-107.83525165,38.46577005,1898, , ,NULL,Natalia,Way, , , ,1898 Natalia Way ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C1049DD9674F55AC000AE9B279E3B4340
1730786,085-002705-036291,NULL,-107.85655941,38.45605438,2705, , ,NULL,Abrams,Avenue, , , ,2705 Abrams Avenue ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C44EE0FB2D1F65AC0F8AAAFCA5F3A4340
1730787,085-001673-036292,NULL,-107.85946347,38.45512086,1673, , ,NULL,Ironton,Street, , , ,1673 Ironton Street ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C38E8964601F75AC01070BC33413A4340
1730788,085-001854-036293,NULL,-107.83364624,38.46682915,1854, , ,NULL,Natalia,Way, , , ,1854 Natalia Way ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C985948495AF55AC0485906DCC03B4340
1730789,085-001866-036294,NULL,-107.83417077,38.46684460,1866, , ,NULL,Natalia,Way, , , ,1866 Natalia Way ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C600050E162F55AC0D03B965DC13B4340
1730790,085-001870-036295,NULL,-107.83443262,38.46683945,1870, , ,NULL,Natalia,Way, , , ,1870 Natalia Way ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CF0849A2B67F55AC068486B32C13B4340
1730791,085-000631-036296,NULL,-107.86817564,38.47612592,631, ,South,NULL,7Th,Street, , , ,631 South 7Th Street ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C9CB20C0490F75AC028E7FB7EF13C4340
1730792,085-000639-036297,NULL,-107.86804802,38.47623147,639, ,South,NULL,7Th,Street, , , ,639 South 7Th Street ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C40B1C4EC8DF75AC088105CF4F43C4340
1730793,085-000649-036298,NULL,-107.86791956,38.47631128,649, ,South,NULL,7Th,Street, , , ,649 South 7Th Street ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C7855FFD18BF75AC0C8E1DC91F73C4340
1730794,085-002769-036299,NULL,-107.84169777,38.47597254,2769, , ,NULL,Country Club,Way, , , ,2769 Country Club Way ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CD0C8D733DEF55AC060AE4578EC3C4340
1730795,085-001672-036300,NULL,-107.85935817,38.45474768,1672, , ,NULL,Ironton,Street, , , ,1672 Ironton Street ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CBCD1EC8CFFF65AC0280C40F9343A4340
1730796,085-000521-036301,NULL,-107.84554570,38.49634618,521, , ,NULL,Silver,Drive, ,NULL, ,521 Silver Drive ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C4492323F1DF65AC0E822BC12883F4340
1730797,085-000601-036302,NULL,-107.84569417,38.49666222,601, , ,NULL,Silver,Drive, ,NULL, ,601 Silver Drive ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C1C05EDAD1FF65AC0209BE96D923F4340
1730798,085-001286-036303,NULL,-107.86790822,38.49817419,1286, , ,NULL,Wagon,Road, ,NULL, ,1286 Wagon Road ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C60E16BA28BF75AC008753CF9C33F4340
1730799,085-002811-036304,NULL,-107.84035819,38.48120242,2811, , ,NULL,Primrose,Court, , , ,2811 Primrose Court ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CB86A3841C8F55AC0C82AABD7973D4340
1730800,085-001890-036305,NULL,-107.83506716,38.46619308,1890, , ,NULL,Natalia,Way, , , ,1890 Natalia Way ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CA4E0119171F55AC0F0AF3D04AC3B4340
1730801,085-001894-036306,NULL,-107.83514790,38.46598549,1894, , ,NULL,Natalia,Way, , , ,1894 Natalia Way ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C3892B4E372F55AC0D0FFDF36A53B4340
1730802,085-001370-036307,NULL,-107.86714036,38.49740906,1370, , ,NULL,Pitchfork,Road, ,NULL, ,1370 Pitchfork Road ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CC07BC80D7FF75AC028B4D3E6AA3F4340
1730803,085-002809-036308,NULL,-107.83977402,38.48002398,2809, , ,NULL,Bluebell,Court, , , ,2809 Bluebell Court ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C108206AFBEF55AC000D5363A713D4340
1730804,085-002175-036309,NULL,-107.86572138,38.46269838,2175, ,South,NULL,Townsend,Avenue, , , ,2175 South Townsend Avenue ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CD40322CE67F75AC0302C9B80393B4340
1730805,085-000475-036310,NULL,-107.88931222,38.43703784,475, , ,NULL,Cobble,Drive, , , ,475 Cobble Drive ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C944A4551EAF85AC0E8F962A8F0374340
1730806,085-000510-036311,NULL,-107.84727113,38.49599266,510, , ,NULL,Golden,Drive, ,NULL, ,510 Golden Drive ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C00132F8439F65AC0A04E3A7D7C3F4340
1730807,085-000316-036312,NULL,-107.86405977,38.48390301,316, , ,NULL,Colonial,Way, , , ,316 Colonial Way ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C6428DA944CF75AC0409FE455F03D4340
1730808,085-017123-036313,NULL,-107.85669625,38.43404640,17123, , ,NULL,Pintado,Place, , , ,17123 Pintado Place ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CD0E804F0D3F65AC090606BA28E374340
1730809,085-002762-036314,NULL,-107.84140852,38.47560772,2762, , ,NULL,Country Club,Way, , , ,2762 Country Club Way ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C1C09A576D9F55AC0A023F783E03C4340
1730810,085-002750-036315,NULL,-107.84188913,38.47566447,2750, , ,NULL,Country Club,Way, , , ,2750 Country Club Way ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CB4A67156E1F55AC0C864FE5FE23C4340
1730811,085-000343-036316,NULL,-107.88302744,38.48482254,343, ,North,NULL,7Th,Street, , , ,343 North 7Th Street ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CF0EDFA5883F85AC048F773770E3E4340
1730812,085-001275-036317,NULL,-107.86786679,38.49868764,1275, , ,NULL,Wagon,Road, ,NULL, ,1275 Wagon Road ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CA82A9EF48AF75AC0303B62CCD43F4340
1730813,085-001378-036318,NULL,-107.86704365,38.49763770,1378, , ,NULL,Pitchfork,Road, ,NULL, ,1378 Pitchfork Road ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CF88A21787DF75AC0381AD764B23F4340
1730814,085-004050-036319,NULL,-107.85368805,38.43801234,4050, , ,NULL,Pioneer,Road, , , ,4050 Pioneer Road ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C6832BDA6A2F65AC0D03B1C9710384340
1730815,085-001295-036320,NULL,-107.86740248,38.49833902,1295, , ,NULL,Wagon,Road, ,NULL, ,1295 Wagon Road ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CB4B0315983F75AC0D098E55FC93F4340
1730816,085-002800-036321,NULL,-107.84026919,38.47920132,2800, , ,NULL,Bluebell,Court, , , ,2800 Bluebell Court ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C84B0F1CBC6F55AC0A0A33945563D4340
1730817,085-001964-036322,NULL,-107.83553058,38.46522766,1964, , ,NULL,Natalia,Way, , , ,1964 Natalia Way ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CE4F1C52879F55AC06077BC618C3B4340
1730818,085-002064-036323,NULL,-107.83580551,38.46460426,2064, , ,NULL,Natalia,Way, , , ,2064 Natalia Way ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C9CEEEBA97DF55AC0386C3CF4773B4340
1730819,085-002806-036324,NULL,-107.83985994,38.47937961,2806, , ,NULL,Bluebell,Court, , , ,2806 Bluebell Court ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C18D96C17C0F55AC03862E11C5C3D4340
1730820,085-003720-036325,NULL,-107.88387876,38.44118733,3720, , ,NULL,Buffalo,Lane, , , ,3720 Buffalo Lane ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CB468B54B91F85AC0A0C8E1A078384340
1730821,085-004009-036326,NULL,-107.85597057,38.43686936,4009, , ,NULL,Pioneer,Road, , , ,4009 Pioneer Road ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C0C174E0CC8F65AC0F0D01F23EB374340
1730822,085-002711-036327,NULL,-107.85658673,38.45550366,2711, , ,NULL,Abrams,Avenue, , , ,2711 Abrams Avenue ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C50C7A924D2F65AC068EAEFBE4D3A4340
1730823,085-002104-036328,NULL,-107.83314016,38.46470299,2104, , ,NULL,Stan,Drive, , , ,2104 Stan Drive ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CD4DD9DFE51F55AC0C0127A307B3B4340
1730824,085-002108-036329,NULL,-107.83482344,38.46389861,2108, , ,NULL,Kia,Lane, , , ,2108 Kia Lane ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C4872D4926DF55AC02896D0D4603B4340
1730825,085-001836-036330,NULL,-107.83269110,38.46681495,1836, , ,NULL,Natalia,Way, , , ,1836 Natalia Way ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C50BB24A34AF55AC0700CD964C03B4340
1730826,085-001842-036331,NULL,-107.83300612,38.46684306,1842, , ,NULL,Natalia,Way, , , ,1842 Natalia Way ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C500771CC4FF55AC0208DB150C13B4340
1730827,085-004066-036332,NULL,-107.85264185,38.43754421,4066, , ,NULL,Pioneer,Road, , , ,4066 Pioneer Road ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C04FCA08291F65AC0E890244001384340
1730828,085-001848-036333,NULL,-107.83329203,38.46684593,1848, , ,NULL,Natalia,Way, , , ,1848 Natalia Way ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CACF6997B54F55AC048A6B368C13B4340
1730829,085-001371-036334,NULL,-107.86750665,38.49772656,1371, , ,NULL,Pitchfork,Road, ,NULL, ,1371 Pitchfork Road ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C843A1B0E85F75AC0D87F404EB53F4340
1730830,085-001285-036335,NULL,-107.86763145,38.49854807,1285, , ,NULL,Wagon,Road, ,NULL, ,1285 Wagon Road ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CF06D911987F75AC080CA9339D03F4340
1730831,085-001984-036336,NULL,-107.83568151,38.46478240,1984, , ,NULL,Natalia,Way, , , ,1984 Natalia Way ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C24F2D3A17BF55AC0B0E59FCA7D3B4340
1730832,085-001669-036337,NULL,-107.85983298,38.45518356,1669, , ,NULL,Ironton,Street, , , ,1669 Ironton Street ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C7C526E5407F75AC018F5B741433A4340
1730833,085-000539-036338,NULL,-107.88840715,38.43963014,539, , ,NULL,Cobble,Drive, , , ,539 Cobble Drive ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C58C7217DDBF85AC008FC2E9A45384340
1730834,085-002756-036339,NULL,-107.84165235,38.47560989,2756, , ,NULL,Country Club,Way, , , ,2756 Country Club Way ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CA8355375DDF55AC0F8072996E03C4340
1730835,085-001801-036340,NULL,-107.85565449,38.45514124,1801, , ,NULL,Ironton,Street, , , ,1801 Ironton Street ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CB87A8DDEC2F65AC090BEBADE413A4340
1730836,085-002710-036341,NULL,-107.84116673,38.47944688,2710, , ,NULL,Daisy,Court, , , ,2710 Daisy Court ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CE0128280D5F55AC010762C515E3D4340
1730837,085-001324-036342,NULL,-107.86351695,38.48363908,1324, , ,NULL,Colonial,Drive, , , ,1324 Colonial Drive ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CD0B11AB043F75AC0C8F7DEAFE73D4340
1730838,085-001979-036343,NULL,-107.83968094,38.46433333,1979, , ,NULL,Ouray,Drive, , , ,1979 Ouray Drive ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C40C4A028BDF55AC010627E136F3B4340
1730839,085-002814-036344,NULL,-107.83982114,38.48087890,2814, , ,NULL,Primrose,Court, , , ,2814 Primrose Court ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CEC4BAA74BFF55AC0304AD83D8D3D4340
1730840,085-001386-036345,NULL,-107.86691031,38.49795937,1386, , ,NULL,Pitchfork,Road, ,NULL, ,1386 Pitchfork Road ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C1CA9DA487BF75AC0A05036EFBC3F4340
1730841,085-003728-036346,NULL,-107.88383815,38.44078630,3728, , ,NULL,Buffalo,Lane, , , ,3728 Buffalo Lane ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CE8C060A190F85AC0D044CA7C6B384340
1730842,085-002104-036347,NULL,-107.83510740,38.46431392,2104, , ,NULL,Kia,Lane, , , ,2104 Kia Lane ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CC02CD83972F55AC0B850B4706E3B4340
1730843,085-002106-036348,NULL,-107.83496939,38.46409347,2106, , ,NULL,Kia,Lane, , , ,2106 Kia Lane ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C8C9FF6F66FF55AC088F46637673B4340
1730844,085-001689-036349,NULL,-107.85794890,38.45519777,1689, , ,NULL,Ironton,Street, , , ,1689 Ironton Street ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C50620076E8F65AC0301CE3B8433A4340
1730845,085-001425-036350,NULL,-107.86714002,38.49850471,1425, , ,NULL,Pitchfork,Road, ,NULL, ,1425 Pitchfork Road ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C1CE5530C7FF75AC020DEC9CDCE3F4340
1730846,085-003713-036351,NULL,-107.88344555,38.44131117,3713, , ,NULL,Buffalo,Lane, , , ,3713 Buffalo Lane ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C2402B6328AF85AC0A028BAAF7C384340
1730847,085-001665-036352,NULL,-107.86021390,38.45514742,1665, , ,NULL,Ironton,Street, , , ,1665 Ironton Street ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C889D19920DF75AC0789A8912423A4340
1730848,085-002241-036353,NULL,-107.82797563,38.46484167,2241, , ,NULL,Mead,Lane, , , ,2241 Mead Lane ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C745F0761FDF45AC0405EC4BB7F3B4340
1730849,085-002810-036354,NULL,-107.83949397,38.47954561,2810, , ,NULL,Bluebell,Court, , , ,2810 Bluebell Court ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CE4EB7418BAF55AC0D05F5F8D613D4340
1730850,085-000221-036355,NULL,-107.88069487,38.48023652,221, ,North,NULL,Townsend,Avenue, , , ,221 North Townsend Avenue ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C0C427D215DF85AC0B0982931783D4340
1730851,085-001316-036356,NULL,-107.86360938,38.48355860,1316, , ,NULL,Colonial,Drive, , , ,1316 Colonial Drive ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C405BC43345F75AC02056BF0CE53D4340
1730852,085-002110-036357,NULL,-107.83395783,38.46434054,2110, , ,NULL,Leah,Lane, , , ,2110 Leah Lane ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CFC572C645FF55AC080EB0A506F3B4340
1730853,085-002113-036358,NULL,-107.83357954,38.46454822,2113, , ,NULL,Leah,Lane, , , ,2113 Leah Lane ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CB8108A3159F55AC0302D2E1E763B4340
1730854,085-002768-036359,NULL,-107.84122244,38.47560712,2768, , ,NULL,Country Club,Way, , , ,2768 Country Club Way ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C90EF276AD6F55AC0180FE67EE03C4340
1730855,085-002105-036360,NULL,-107.83481778,38.46454358,2105, , ,NULL,Kia,Lane, , , ,2105 Kia Lane ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C308D0F7B6DF55AC038DA41F7753B4340
1730856,085-002707-036361,NULL,-107.85656749,38.45590112,2707, , ,NULL,Abrams,Avenue, , , ,2707 Abrams Avenue ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C009EF1D3D1F65AC0E8520CC55A3A4340
1730857,085-001962-036362,NULL,-107.84047320,38.46410312,1962, , ,NULL,Ouray,Drive, , , ,1962 Ouray Drive ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C909C9D23CAF55AC0A8775E88673B4340
1730858,085-067120-036363,NULL,-107.83581398,38.47411151,67120, , ,NULL,Sunnyside,Road, , , ,67120 Sunnyside Road ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010C18286DCD7DF55AC09812DF7CAF3C4340
1730859,085-003711-036364,NULL,-107.88356189,38.44153169,3711, , ,NULL,Buffalo,Lane, , , ,3711 Buffalo Lane ,Montrose,NULL,NULL,NULL,2019-02-11 00:00:00.0000000,ACTIVE,NO CHANGE,Montrose,0xAD100000010CF40EAC1A8CF85AC0706697E983384340
