750017,031-001966-434368,NULL,-104.91369261,39.68064961,1966,NULL,South,NULL,Locust,Street,NULL,NULL,NULL,1966 South Locust Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C5C6A8EF0793A5AC068EFC9861FD74340
750018,031-002758-434369,NULL,-105.02181931,39.76418654,2758,NULL,West,NULL,34Th,Avenue,NULL,NULL,NULL,2758 West 34Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C64F0D47C65415AC0F8144ADDD0E14340
750019,031-000542-434370,NULL,-104.95438856,39.72497775,542,NULL,North,NULL,Detroit,Street,NULL,NULL,NULL,542 North Detroit Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CC05814B3143D5AC0F00BA11DCCDC4340
750020,031-002087-434371,NULL,-104.98437852,39.67876882,2087,NULL,South,NULL,Grant,Street,NULL,NULL,NULL,2087 South Grant Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C0049A20E003F5AC0A8CFC1DFE1D64340
750021,031-002632-434372,NULL,-105.02014597,39.75556516,2632,NULL,North,NULL,Clay,Street,NULL,NULL,NULL,2632 North Clay Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C108051124A415AC0B8CDED5BB6E04340
750022,031-001054-434373,NULL,-104.94697564,39.73311448,1054,NULL,North,NULL,Cook,Street,NULL,NULL,NULL,1054 North Cook Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CC832BA3F9B3C5AC0F806F1B1D6DD4340
750023,031-001225-434374,NULL,-104.95430128,39.73572101,1225,NULL,North,NULL,Detroit,Street,NULL,NULL,NULL,1225 North Detroit Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C202EAF45133D5AC050BA1B1B2CDE4340
750024,031-003336-434375,NULL,-105.02327567,39.76397008,3336,NULL,North,NULL,Eliot,Street,NULL,NULL,NULL,3336 North Eliot Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C306F3D597D415AC040EB7FC5C9E14340
750025,031-000192-434376,NULL,-104.99221464,39.71187774,192,NULL,West,NULL,Byers,Place,NULL,NULL,NULL,192 West Byers Place,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CA034D371803F5AC0402C50CF1EDB4340
750026,031-000251-434377,NULL,-104.91568659,39.71214291,251,NULL,South,NULL,Leyden,Street,NULL,NULL,NULL,251 South Leyden Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CC06EEE9B9A3A5AC0A843B67F27DB4340
750027,031-001557-434378,NULL,-105.01079316,39.71508611,1557,NULL,West,NULL,Bayaud,Avenue,NULL,NULL,NULL,1557 West Bayaud Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CB8EFC5D5B0405AC050FD0DF187DB4340
