"2090495","-104.84578603","38.84971145","1660"," ","","","Gatehouse","Circle","North","APT","12","1660 Gatehouse Circle North APT 12","Colorado Springs","80904","ElPaso"
"2090496","-104.84605573","38.84968437","1660"," ","","","Gatehouse","Circle","North","APT","21","1660 Gatehouse Circle North APT 21","Colorado Springs","80904","ElPaso"
"2090497","-104.84530391","38.84956954","1610"," ","","","Gatehouse","Circle","North","APT","24","1610 Gatehouse Circle North APT 24","Colorado Springs","80904","ElPaso"
"2090498","-104.84501967","38.84958605","1610"," ","","","Gatehouse","Circle","North","APT","23","1610 Gatehouse Circle North APT 23","Colorado Springs","80904","ElPaso"
"2090499","-104.84466683","38.84999618","1570"," ","","","Gatehouse","Circle","North","APT","11","1570 Gatehouse Circle North APT 11","Colorado Springs","80904","ElPaso"
"2090500","-104.84455586","38.84999841","1570"," ","","","Gatehouse","Circle","North","APT","21","1570 Gatehouse Circle North APT 21","Colorado Springs","80904","ElPaso"
"2090501","-104.84588152","38.84937162","1655"," ","","","Gatehouse","Circle","North","APT","23","1655 Gatehouse Circle North APT 23","Colorado Springs","80904","ElPaso"
"2090502","-104.8458436","38.84921862","1645"," ","","","Gatehouse","Circle","North","APT","11","1645 Gatehouse Circle North APT 11","Colorado Springs","80904","ElPaso"
"2090503","-104.8458619","38.84921777","1645"," ","","","Gatehouse","Circle","North","APT","21","1645 Gatehouse Circle North APT 21","Colorado Springs","80904","ElPaso"
"2090504","-104.84614907","38.84871606","1694"," ","","","Gatehouse","Circle","South","APT","11","1694 Gatehouse Circle South APT 11","Colorado Springs","80904","ElPaso"
"2090505","-104.84608634","38.84993529","1670"," ","","","Gatehouse","Circle","North","APT","21","1670 Gatehouse Circle North APT 21","Colorado Springs","80904","ElPaso"
"2090506","-104.84581678","38.84994712","1670"," ","","","Gatehouse","Circle","North","APT","22","1670 Gatehouse Circle North APT 22","Colorado Springs","80904","ElPaso"
"2090507","-104.84632025","38.84992254","1680"," ","","","Gatehouse","Circle","North","APT","22","1680 Gatehouse Circle North APT 22","Colorado Springs","80904","ElPaso"
"2090508","-104.8463199","38.84982815","1680"," ","","","Gatehouse","Circle","North","APT","12","1680 Gatehouse Circle North APT 12","Colorado Springs","80904","ElPaso"
"2090509","-104.84551804","38.85004912","1640"," ","","","Gatehouse","Circle","North","APT","21","1640 Gatehouse Circle North APT 21","Colorado Springs","80904","ElPaso"
"2090510","-104.84604655","38.84962234","1660"," ","","","Gatehouse","Circle","North","APT","14","1660 Gatehouse Circle North APT 14","Colorado Springs","80904","ElPaso"
"2090511","-104.84605004","38.84964048","1660"," ","","","Gatehouse","Circle","North","APT","24","1660 Gatehouse Circle North APT 24","Colorado Springs","80904","ElPaso"
"2090512","-104.84549479","38.84966047","1650"," ","","","Gatehouse","Circle","North","APT","11","1650 Gatehouse Circle North APT 11","Colorado Springs","80904","ElPaso"
"2090513","-104.84556067","38.84965608","1650"," ","","","Gatehouse","Circle","North","APT","12","1650 Gatehouse Circle North APT 12","Colorado Springs","80904","ElPaso"
"2090514","-104.8453096","38.84961343","1610"," ","","","Gatehouse","Circle","North","APT","21","1610 Gatehouse Circle North APT 21","Colorado Springs","80904","ElPaso"
"2090515","-104.84530042","38.8495514","1610"," ","","","Gatehouse","Circle","North","APT","14","1610 Gatehouse Circle North APT 14","Colorado Springs","80904","ElPaso"
"2090516","-104.84456978","38.84971675","1590"," ","","","Gatehouse","Circle","North","APT","22","1590 Gatehouse Circle North APT 22","Colorado Springs","80904","ElPaso"
"2090517","-104.84433513","38.84967777","1550"," ","","","Gatehouse","Circle","North","APT","12","1550 Gatehouse Circle North APT 12","Colorado Springs","80904","ElPaso"
"2090518","-104.84616384","38.84943041","1655"," ","","","Gatehouse","Circle","North","APT","11","1655 Gatehouse Circle North APT 11","Colorado Springs","80904","ElPaso"
"2090519","-104.84587925","38.84935254","1655"," ","","","Gatehouse","Circle","North","APT","13","1655 Gatehouse Circle North APT 13","Colorado Springs","80904","ElPaso"
"2090520","-104.84642252","38.85006613","1690"," ","","","Gatehouse","Circle","North","APT","21","1690 Gatehouse Circle North APT 21","Colorado Springs","80904","ElPaso"
"2090521","-104.84579641","38.84990791","1670"," ","","","Gatehouse","Circle","North","APT","23","1670 Gatehouse Circle North APT 23","Colorado Springs","80904","ElPaso"
"2090522","-104.84550219","38.85004903","1640"," ","","","Gatehouse","Circle","North","APT","11","1640 Gatehouse Circle North APT 11","Colorado Springs","80904","ElPaso"
"2090523","-104.84529524","38.84978258","1620"," ","","","Gatehouse","Circle","North","APT","14","1620 Gatehouse Circle North APT 14","Colorado Springs","80904","ElPaso"
"2090524","-104.84454593","38.84965941","1590"," ","","","Gatehouse","Circle","North","APT","13","1590 Gatehouse Circle North APT 13","Colorado Springs","80904","ElPaso"
"2090525","-104.84428939","38.8498446","1550"," ","","","Gatehouse","Circle","North","APT","21","1550 Gatehouse Circle North APT 21","Colorado Springs","80904","ElPaso"
"2090526","-104.84434552","38.84984015","1550"," ","","","Gatehouse","Circle","North","APT","23","1550 Gatehouse Circle North APT 23","Colorado Springs","80904","ElPaso"
"2090527","-104.84552821","38.84931301","1615"," ","","","Gatehouse","Circle","North","APT","22","1615 Gatehouse Circle North APT 22","Colorado Springs","80904","ElPaso"
"2090528","-104.84578617","38.8496962","1660"," ","","","Gatehouse","Circle","North","APT","22","1660 Gatehouse Circle North APT 22","Colorado Springs","80904","ElPaso"
"2090529","-104.84576231","38.84963886","1660"," ","","","Gatehouse","Circle","North","APT","13","1660 Gatehouse Circle North APT 13","Colorado Springs","80904","ElPaso"
"2090530","-104.8457658","38.84965699","1660"," ","","","Gatehouse","Circle","North","APT","23","1660 Gatehouse Circle North APT 23","Colorado Springs","80904","ElPaso"
"2090531","-104.8455049","38.84975492","1650"," ","","","Gatehouse","Circle","North","APT","21","1650 Gatehouse Circle North APT 21","Colorado Springs","80904","ElPaso"
"2090532","-104.84556102","38.84975047","1650"," ","","","Gatehouse","Circle","North","APT","22","1650 Gatehouse Circle North APT 22","Colorado Springs","80904","ElPaso"
"2090533","-104.84504004","38.84962525","1610"," ","","","Gatehouse","Circle","North","APT","22","1610 Gatehouse Circle North APT 22","Colorado Springs","80904","ElPaso"
"2090534","-104.84501618","38.84956791","1610"," ","","","Gatehouse","Circle","North","APT","13","1610 Gatehouse Circle North APT 13","Colorado Springs","80904","ElPaso"
"2090535","-104.84426925","38.84968216","1550"," ","","","Gatehouse","Circle","North","APT","22","1550 Gatehouse Circle North APT 22","Colorado Springs","80904","ElPaso"
"2090536","-104.84616158","38.84941133","1655"," ","","","Gatehouse","Circle","North","APT","21","1655 Gatehouse Circle North APT 21","Colorado Springs","80904","ElPaso"
"2090537","-104.84652048","38.85002092","1690"," ","","","Gatehouse","Circle","North","APT","12","1690 Gatehouse Circle North APT 12","Colorado Springs","80904","ElPaso"
"2090538","-104.84608065","38.8498914","1670"," ","","","Gatehouse","Circle","North","APT","24","1670 Gatehouse Circle North APT 24","Colorado Springs","80904","ElPaso"
"2090539","-104.84550002","38.84988694","1640"," ","","","Gatehouse","Circle","North","APT","12","1640 Gatehouse Circle North APT 12","Colorado Springs","80904","ElPaso"
"2090540","-104.84551832","38.84988609","1640"," ","","","Gatehouse","Circle","North","APT","22","1640 Gatehouse Circle North APT 22","Colorado Springs","80904","ElPaso"
"2090541","-104.84503486","38.84985643","1620"," ","","","Gatehouse","Circle","North","APT","22","1620 Gatehouse Circle North APT 22","Colorado Springs","80904","ElPaso"
"2090542","-104.845011","38.84979909","1620"," ","","","Gatehouse","Circle","North","APT","13","1620 Gatehouse Circle North APT 13","Colorado Springs","80904","ElPaso"
"2090543","-104.84483016","38.8496429","1590"," ","","","Gatehouse","Circle","North","APT","14","1590 Gatehouse Circle North APT 14","Colorado Springs","80904","ElPaso"
"2090544","-104.84483365","38.84966104","1590"," ","","","Gatehouse","Circle","North","APT","24","1590 Gatehouse Circle North APT 24","Colorado Springs","80904","ElPaso"
"2090545","-104.84427929","38.84975015","1550"," ","","","Gatehouse","Circle","North","APT","11","1550 Gatehouse Circle North APT 11","Colorado Springs","80904","ElPaso"
"2090546","-104.84559284","38.84931147","1615"," ","","","Gatehouse","Circle","North","APT","25","1615 Gatehouse Circle North APT 25","Colorado Springs","80904","ElPaso"
"2090547","-104.8459387","38.84908663","1645"," ","","","Gatehouse","Circle","North","APT","15","1645 Gatehouse Circle North APT 15","Colorado Springs","80904","ElPaso"
"2090548","-104.84591116","38.8488996","1645"," ","","","Gatehouse","Circle","North","APT","24","1645 Gatehouse Circle North APT 24","Colorado Springs","80904","ElPaso"
"2090549","-104.84588701","38.84943743","1655"," ","","","Gatehouse","Circle","North","APT","12","1655 Gatehouse Circle North APT 12","Colorado Springs","80904","ElPaso"
"2090550","-104.8453779","38.84921361","1605"," ","","","Gatehouse","Circle","North","APT","12","1605 Gatehouse Circle North APT 12","Colorado Springs","80904","ElPaso"
"2090551","-104.8459326","38.84921912","1645"," ","","","Gatehouse","Circle","North","APT","26","1645 Gatehouse Circle North APT 26","Colorado Springs","80904","ElPaso"
"2090552","-104.8448392","38.84972018","1590"," ","","","Gatehouse","Circle","North","APT","11","1590 Gatehouse Circle North APT 11","Colorado Springs","80904","ElPaso"
"2090553","-104.84456964","38.84973201","1590"," ","","","Gatehouse","Circle","North","APT","12","1590 Gatehouse Circle North APT 12","Colorado Springs","80904","ElPaso"
"2090554","-104.84483935","38.84970493","1590"," ","","","Gatehouse","Circle","North","APT","21","1590 Gatehouse Circle North APT 21","Colorado Springs","80904","ElPaso"
"2090555","-104.84434517","38.84974576","1550"," ","","","Gatehouse","Circle","North","APT","13","1550 Gatehouse Circle North APT 13","Colorado Springs","80904","ElPaso"
"2090556","-104.84615609","38.84934551","1655"," ","","","Gatehouse","Circle","North","APT","14","1655 Gatehouse Circle North APT 14","Colorado Springs","80904","ElPaso"
"2090557","-104.8458314","38.84908698","1645"," ","","","Gatehouse","Circle","North","APT","12","1645 Gatehouse Circle North APT 12","Colorado Springs","80904","ElPaso"
"2090558","-104.84566559","38.84895447","1635"," ","","","Gatehouse","Circle","North","APT","11","1635 Gatehouse Circle North APT 11","Colorado Springs","80904","ElPaso"
"2090559","-104.84603729","38.84867348","1694"," ","","","Gatehouse","Circle","South","APT","12","1694 Gatehouse Circle South APT 12","Colorado Springs","80904","ElPaso"
"2090560","-104.84597705","38.84846402","1662"," ","","","Gatehouse","Circle","South","APT","25","1662 Gatehouse Circle South APT 25","Colorado Springs","80904","ElPaso"
"2090561","-104.84558542","38.8498817","1640"," ","","","Gatehouse","Circle","North","APT","23","1640 Gatehouse Circle North APT 23","Colorado Springs","80904","ElPaso"
"2090562","-104.84530428","38.84985986","1620"," ","","","Gatehouse","Circle","North","APT","11","1620 Gatehouse Circle North APT 11","Colorado Springs","80904","ElPaso"
"2090563","-104.84441801","38.84994519","1560"," ","","","Gatehouse","Circle","North","APT","12","1560 Gatehouse Circle North APT 12","Colorado Springs","80904","ElPaso"
"2090564","-104.84615835","38.84936459","1655"," ","","","Gatehouse","Circle","North","APT","24","1655 Gatehouse Circle North APT 24","Colorado Springs","80904","ElPaso"
"2090565","-104.84549595","38.8491088","1615"," ","","","Gatehouse","Circle","North","APT","13","1615 Gatehouse Circle North APT 13","Colorado Springs","80904","ElPaso"
"2090566","-104.8459204","38.84908748","1645"," ","","","Gatehouse","Circle","North","APT","25","1645 Gatehouse Circle North APT 25","Colorado Springs","80904","ElPaso"
"2090567","-104.84592945","38.84889875","1645"," ","","","Gatehouse","Circle","North","APT","14","1645 Gatehouse Circle North APT 14","Colorado Springs","80904","ElPaso"
"2090568","-104.8453591","38.84867339","1614"," ","","","Gatehouse","Circle","South","APT","22","1614 Gatehouse Circle South APT 22","Colorado Springs","80904","ElPaso"
"2090569","-104.84579292","38.84988978","1670"," ","","","Gatehouse","Circle","North","APT","13","1670 Gatehouse Circle North APT 13","Colorado Springs","80904","ElPaso"
"2090570","-104.84561012","38.85004583","1640"," ","","","Gatehouse","Circle","North","APT","14","1640 Gatehouse Circle North APT 14","Colorado Springs","80904","ElPaso"
"2090571","-104.84530442","38.8498446","1620"," ","","","Gatehouse","Circle","North","APT","21","1620 Gatehouse Circle North APT 21","Colorado Springs","80904","ElPaso"
"2090572","-104.84435213","38.84994959","1560"," ","","","Gatehouse","Circle","North","APT","11","1560 Gatehouse Circle North APT 11","Colorado Springs","80904","ElPaso"
"2090573","-104.84454772","38.84995546","1570"," ","","","Gatehouse","Circle","North","APT","22","1570 Gatehouse Circle North APT 22","Colorado Springs","80904","ElPaso"
"2090574","-104.84556153","38.84940187","1615"," ","","","Gatehouse","Circle","North","APT","21","1615 Gatehouse Circle North APT 21","Colorado Springs","80904","ElPaso"
"2090575","-104.84558498","38.84910549","1615"," ","","","Gatehouse","Circle","North","APT","24","1615 Gatehouse Circle North APT 24","Colorado Springs","80904","ElPaso"
"2090576","-104.84560938","38.84910372","1615"," ","","","Gatehouse","Circle","North","APT","14","1615 Gatehouse Circle North APT 14","Colorado Springs","80904","ElPaso"
"2090577","-104.84525429","38.8492644","1605"," ","","","Gatehouse","Circle","North","APT","21","1605 Gatehouse Circle North APT 21","Colorado Springs","80904","ElPaso"
"2090578","-104.84538228","38.84926703","1605"," ","","","Gatehouse","Circle","North","APT","11","1605 Gatehouse Circle North APT 11","Colorado Springs","80904","ElPaso"
"2090579","-104.84566129","38.84889152","1635"," ","","","Gatehouse","Circle","North","APT","24","1635 Gatehouse Circle North APT 24","Colorado Springs","80904","ElPaso"
"2090580","-104.84566026","38.84887149","1635"," ","","","Gatehouse","Circle","North","APT","14","1635 Gatehouse Circle North APT 14","Colorado Springs","80904","ElPaso"
"2090581","-104.84465722","38.84876287","1584"," ","","","Gatehouse","Circle","South","APT","14","1584 Gatehouse Circle South APT 14","Colorado Springs","80904","ElPaso"
"2090582","-104.84560494","38.8498799","1640"," ","","","Gatehouse","Circle","North","APT","13","1640 Gatehouse Circle North APT 13","Colorado Springs","80904","ElPaso"
"2090583","-104.84530946","38.84962868","1610"," ","","","Gatehouse","Circle","North","APT","11","1610 Gatehouse Circle North APT 11","Colorado Springs","80904","ElPaso"
"2090584","-104.84503989","38.84964051","1610"," ","","","Gatehouse","Circle","North","APT","12","1610 Gatehouse Circle North APT 12","Colorado Springs","80904","ElPaso"
"2090585","-104.8452499","38.84921098","1605"," ","","","Gatehouse","Circle","North","APT","22","1605 Gatehouse Circle North APT 22","Colorado Springs","80904","ElPaso"
"2090586","-104.84566456","38.84893444","1635"," ","","","Gatehouse","Circle","North","APT","21","1635 Gatehouse Circle North APT 21","Colorado Springs","80904","ElPaso"
"2090587","-104.84542534","38.84896074","1635"," ","","","Gatehouse","Circle","North","APT","12","1635 Gatehouse Circle North APT 12","Colorado Springs","80904","ElPaso"
"2090588","-104.84465617","38.84877788","1584"," ","","","Gatehouse","Circle","South","APT","24","1584 Gatehouse Circle South APT 24","Colorado Springs","80904","ElPaso"
"2090589","-104.84588474","38.84941835","1655"," ","","","Gatehouse","Circle","North","APT","22","1655 Gatehouse Circle North APT 22","Colorado Springs","80904","ElPaso"
"2090590","-104.8459509","38.84921827","1645"," ","","","Gatehouse","Circle","North","APT","16","1645 Gatehouse Circle North APT 16","Colorado Springs","80904","ElPaso"
"2090591","-104.84539765","38.84849222","1628"," ","","","Gatehouse","Circle","South","APT","12","1628 Gatehouse Circle South APT 12","Colorado Springs","80904","ElPaso"
"2090592","-104.84539948","38.84855897","1628"," ","","","Gatehouse","Circle","South","APT","22","1628 Gatehouse Circle South APT 22","Colorado Springs","80904","ElPaso"
"2090593","-104.84388473","38.84870893","1546"," ","","","Gatehouse","Circle","South","APT","24","1546 Gatehouse Circle South APT 24","Colorado Springs","80904","ElPaso"
"2090594","-104.8458497","38.84908613","1645"," ","","","Gatehouse","Circle","North","APT","22","1645 Gatehouse Circle North APT 22","Colorado Springs","80904","ElPaso"
"2090595","-104.8461422","38.8486674","1694"," ","","","Gatehouse","Circle","South","APT","22","1694 Gatehouse Circle South APT 22","Colorado Springs","80904","ElPaso"
"2090596","-104.84597475","38.84844875","1662"," ","","","Gatehouse","Circle","South","APT","15","1662 Gatehouse Circle South APT 15","Colorado Springs","80904","ElPaso"
"2090597","-104.8455692","38.84853227","1628"," ","","","Gatehouse","Circle","South","APT","11","1628 Gatehouse Circle South APT 11","Colorado Springs","80904","ElPaso"
"2090598","-104.84387904","38.8486648","1546"," ","","","Gatehouse","Circle","South","APT","14","1546 Gatehouse Circle South APT 14","Colorado Springs","80904","ElPaso"
"2090599","-104.84438181","38.84878205","1584"," ","","","Gatehouse","Circle","South","APT","23","1584 Gatehouse Circle South APT 23","Colorado Springs","80904","ElPaso"
"2090600","-104.84488732","38.85002173","1580"," ","","","Gatehouse","Circle","North","APT","14","1580 Gatehouse Circle North APT 14","Colorado Springs","80904","ElPaso"
"2090601","-104.84479552","38.84986199","1580"," ","","","Gatehouse","Circle","North","APT","22","1580 Gatehouse Circle North APT 22","Colorado Springs","80904","ElPaso"
"2090602","-104.8456429","38.84877009","1678"," ","","","Gatehouse","Circle","South","APT","11","1678 Gatehouse Circle South APT 11","Colorado Springs","80904","ElPaso"
"2090603","-104.84572838","38.84845785","1662"," ","","","Gatehouse","Circle","South","APT","14","1662 Gatehouse Circle South APT 14","Colorado Springs","80904","ElPaso"
"2090604","-104.84343722","38.84881366","1538"," ","","","Gatehouse","Circle","South","APT","22","1538 Gatehouse Circle South APT 22","Colorado Springs","80904","ElPaso"
"2090605","-104.84353236","38.84874269","1538"," ","","","Gatehouse","Circle","South","APT","26","1538 Gatehouse Circle South APT 26","Colorado Springs","80904","ElPaso"
"2090606","-104.84376057","38.84878569","1546"," ","","","Gatehouse","Circle","South","APT","22","1546 Gatehouse Circle South APT 22","Colorado Springs","80904","ElPaso"
"2090607","-104.8441356","38.84877351","1576"," ","","","Gatehouse","Circle","South","APT","21","1576 Gatehouse Circle South APT 21","Colorado Springs","80904","ElPaso"
"2090608","-104.84453455","38.8484802","1568"," ","","","Gatehouse","Circle","South","APT","14","1568 Gatehouse Circle South APT 14","Colorado Springs","80904","ElPaso"
"2090609","-104.84454002","38.84854888","1568"," ","","","Gatehouse","Circle","South","APT","21","1568 Gatehouse Circle South APT 21","Colorado Springs","80904","ElPaso"
"2090610","-104.84607716","38.84987327","1670"," ","","","Gatehouse","Circle","North","APT","14","1670 Gatehouse Circle North APT 14","Colorado Springs","80904","ElPaso"
"2090611","-104.8456798","38.84940063","1615"," ","","","Gatehouse","Circle","North","APT","11","1615 Gatehouse Circle North APT 11","Colorado Springs","80904","ElPaso"
"2090612","-104.8455038","38.84931478","1615"," ","","","Gatehouse","Circle","North","APT","12","1615 Gatehouse Circle North APT 12","Colorado Springs","80904","ElPaso"
"2090613","-104.84541679","38.84876429","1614"," ","","","Gatehouse","Circle","South","APT","11","1614 Gatehouse Circle South APT 11","Colorado Springs","80904","ElPaso"
"2090614","-104.84341742","38.84881236","1538"," ","","","Gatehouse","Circle","South","APT","12","1538 Gatehouse Circle South APT 12","Colorado Springs","80904","ElPaso"
"2090615","-104.84476705","38.8486551","1592"," ","","","Gatehouse","Circle","South","APT","22","1592 Gatehouse Circle South APT 22","Colorado Springs","80904","ElPaso"
"2090616","-104.84460778","38.84896805","1585"," ","","","Gatehouse","Circle","North","APT","22","1585 Gatehouse Circle North APT 22","Colorado Springs","80904","ElPaso"
"2090617","-104.84488215","38.84985581","1580"," ","","","Gatehouse","Circle","North","APT","13","1580 Gatehouse Circle North APT 13","Colorado Springs","80904","ElPaso"
"2090618","-104.84592996","38.84867764","1694"," ","","","Gatehouse","Circle","South","APT","23","1694 Gatehouse Circle South APT 23","Colorado Springs","80904","ElPaso"
"2090619","-104.84573068","38.84847312","1662"," ","","","Gatehouse","Circle","South","APT","24","1662 Gatehouse Circle South APT 24","Colorado Springs","80904","ElPaso"
"2090620","-104.84559183","38.85004573","1640"," ","","","Gatehouse","Circle","North","APT","24","1640 Gatehouse Circle North APT 24","Colorado Springs","80904","ElPaso"
"2090621","-104.84503471","38.84987168","1620"," ","","","Gatehouse","Circle","North","APT","12","1620 Gatehouse Circle North APT 12","Colorado Springs","80904","ElPaso"
"2090622","-104.84436223","38.85004404","1560"," ","","","Gatehouse","Circle","North","APT","21","1560 Gatehouse Circle North APT 21","Colorado Springs","80904","ElPaso"
"2090623","-104.84441836","38.85003958","1560"," ","","","Gatehouse","Circle","North","APT","22","1560 Gatehouse Circle North APT 22","Colorado Springs","80904","ElPaso"
"2090624","-104.84465382","38.8499532","1570"," ","","","Gatehouse","Circle","North","APT","12","1570 Gatehouse Circle North APT 12","Colorado Springs","80904","ElPaso"
"2090625","-104.84552035","38.84910703","1615"," ","","","Gatehouse","Circle","North","APT","23","1615 Gatehouse Circle North APT 23","Colorado Springs","80904","ElPaso"
"2090626","-104.84466026","38.84883058","1584"," ","","","Gatehouse","Circle","South","APT","21","1584 Gatehouse Circle South APT 21","Colorado Springs","80904","ElPaso"
"2090627","-104.84438484","38.84884976","1584"," ","","","Gatehouse","Circle","South","APT","12","1584 Gatehouse Circle South APT 12","Colorado Springs","80904","ElPaso"
"2090628","-104.84333446","38.848917","1518"," ","","","Gatehouse","Circle","South","APT","22","1518 Gatehouse Circle South APT 22","Colorado Springs","80904","ElPaso"
"2090629","-104.84572897","38.8485265","1662"," ","","","Gatehouse","Circle","South","APT","23","1662 Gatehouse Circle South APT 23","Colorado Springs","80904","ElPaso"
"2090630","-104.84573127","38.84854177","1662"," ","","","Gatehouse","Circle","South","APT","13","1662 Gatehouse Circle South APT 13","Colorado Springs","80904","ElPaso"
"2090631","-104.84355216","38.848744","1538"," ","","","Gatehouse","Circle","South","APT","16","1538 Gatehouse Circle South APT 16","Colorado Springs","80904","ElPaso"
"2090632","-104.84425328","38.848573","1568"," ","","","Gatehouse","Circle","South","APT","12","1568 Gatehouse Circle South APT 12","Colorado Springs","80904","ElPaso"
"2090633","-104.84356186","38.84934399","1535"," ","","","Gatehouse","Circle","North","APT","11","1535 Gatehouse Circle North APT 11","Colorado Springs","80904","ElPaso"
"2090634","-104.84366993","38.84962229","1525"," ","","","Gatehouse","Circle","North","APT","11","1525 Gatehouse Circle North APT 11","Colorado Springs","80904","ElPaso"
"2090635","-104.84367002","38.84961299","1525"," ","","","Gatehouse","Circle","North","APT","21","1525 Gatehouse Circle North APT 21","Colorado Springs","80904","ElPaso"
"2090636","-104.84396184","38.84877491","1546"," ","","","Gatehouse","Circle","South","APT","21","1546 Gatehouse Circle South APT 21","Colorado Springs","80904","ElPaso"
"2090637","-104.84398164","38.84877622","1546"," ","","","Gatehouse","Circle","South","APT","11","1546 Gatehouse Circle South APT 11","Colorado Springs","80904","ElPaso"
"2090638","-104.84441792","38.84906352","1565"," ","","","Gatehouse","Circle","North","APT","25","1565 Gatehouse Circle North APT 25","Colorado Springs","80904","ElPaso"
"2090639","-104.84477939","38.85002494","1580"," ","","","Gatehouse","Circle","North","APT","11","1580 Gatehouse Circle North APT 11","Colorado Springs","80904","ElPaso"
"2090640","-104.84479524","38.85002503","1580"," ","","","Gatehouse","Circle","North","APT","21","1580 Gatehouse Circle North APT 21","Colorado Springs","80904","ElPaso"
"2090641","-104.84542431","38.84894072","1635"," ","","","Gatehouse","Circle","North","APT","22","1635 Gatehouse Circle North APT 22","Colorado Springs","80904","ElPaso"
"2090642","-104.84641438","38.85002318","1690"," ","","","Gatehouse","Circle","North","APT","22","1690 Gatehouse Circle North APT 22","Colorado Springs","80904","ElPaso"
"2090643","-104.84653349","38.8500639","1690"," ","","","Gatehouse","Circle","North","APT","11","1690 Gatehouse Circle North APT 11","Colorado Springs","80904","ElPaso"
"2090644","-104.84529873","38.84980071","1620"," ","","","Gatehouse","Circle","North","APT","24","1620 Gatehouse Circle North APT 24","Colorado Springs","80904","ElPaso"
"2090645","-104.84441884","38.84904624","1565"," ","","","Gatehouse","Circle","North","APT","15","1565 Gatehouse Circle North APT 15","Colorado Springs","80904","ElPaso"
"2090646","-104.84376052","38.84902238","1530"," ","","","Gatehouse","Circle","South","APT","11","1530 Gatehouse Circle South APT 11","Colorado Springs","80904","ElPaso"
"2090647","-104.84375111","38.84895225","1530"," ","","","Gatehouse","Circle","South","APT","21","1530 Gatehouse Circle South APT 21","Colorado Springs","80904","ElPaso"
"2090648","-104.84332679","38.84916975","1502"," ","","","Gatehouse","Circle","South","APT","12","1502 Gatehouse Circle South APT 12","Colorado Springs","80904","ElPaso"
"2090649","-104.84320936","38.8492276","1502"," ","","","Gatehouse","Circle","South","APT","21","1502 Gatehouse Circle South APT 21","Colorado Springs","80904","ElPaso"
