"2410044","-106.85289898","40.5128148","1708","","","","Copper Ridge Spur","","","","","1708 Copper Ridge Spur ","","","Routt"
"2410045","-106.85793798","40.51350252","3064","","","","Elk River","Road","","","","3064 Elk River Road ","","","Routt"
"2410046","-106.85802785","40.51406542","3194","","","","Elk River","Road","","","","3194 Elk River Road ","","","Routt"
"2410047","-106.86396092","40.51625509","3455","","","","Airport","Circle","","","","3455 Airport Circle ","","","Routt"
"2410048","-106.86443405","40.51728343","3495","","","","Airport","Circle","","","","3495 Airport Circle ","","","Routt"
"2410049","-106.86481578","40.51768024","3499","","","","Airport","Circle","","","","3499 Airport Circle ","","","Routt"
"2410050","-106.864918","40.51810062","3587","","","","Airport","Circle","","","","3587 Airport Circle ","","","Routt"
"2410051","-106.8654075","40.51815156","3619","","","","Airport","Circle","","","","3619 Airport Circle ","","","Routt"
"2410052","-106.8649911","40.51924857","3687","","","","Airport","Circle","","","","3687 Airport Circle ","","","Routt"
"2410053","-106.86460795","40.51929478","3677","","","","Airport","Circle","","","","3677 Airport Circle ","","","Routt"
"2410054","-106.86442066","40.51937562","3679","","","","Airport","Circle","","","","3679 Airport Circle ","","","Routt"
"2410055","-106.864112","40.51955439","3681","","","","Airport","Circle","","","","3681 Airport Circle ","","","Routt"
"2410056","-106.86451247","40.51959259","3683","","","","Airport","Circle","","","","3683 Airport Circle ","","","Routt"
"2410057","-106.86493623","40.51972279","3685","","","","Airport","Circle","","","","3685 Airport Circle ","","","Routt"
"2410058","-106.86729381","40.50525582","2354","","","","Savoy","Place","","","","2354 Savoy Place ","","","Routt"
"2410059","-106.86753681","40.50526151","2355","","","","Savoy","Place","","","","2355 Savoy Place ","","","Routt"
"2410060","-106.8661459","40.50527978","2328","","","","Penny","Lane","","","","2328 Penny Lane ","","","Routt"
"2410061","-106.85450616","40.50542264","2520","","","","Copper Ridge","Drive","","","","2520 Copper Ridge Drive ","","","Routt"
"2410062","-106.86643924","40.50531151","2345","","","","Penny","Lane","","","","2345 Penny Lane ","","","Routt"
"2410063","-106.86532183","40.50536553","2327","","","","Oxford","Way","","","","2327 Oxford Way ","","","Routt"
"2410064","-106.86443279","40.50537978","2653","","","","Abbey","Road","","","","2653 Abbey Road ","","","Routt"
"2410065","-106.86736348","40.50537479","2366","","","","Savoy","Place","","","","2366 Savoy Place ","","","Routt"
"2410066","-106.86851543","40.50536598","2978","","","","Abbey","Road","","","","2978 Abbey Road ","","","Routt"
"2410067","-106.86763634","40.50537918","2367","","","","Savoy","Place","","","","2367 Savoy Place ","","","Routt"
"2410068","-106.86622424","40.50539675","2340","","","","Penny","Lane","","","","2340 Penny Lane ","","","Routt"
"2410069","-106.86651653","40.505438","2357","","","","Penny","Lane","","","","2357 Penny Lane ","","","Routt"
"2410070","-106.86539657","40.5054892","2339","","","","Oxford","Way","","","","2339 Oxford Way ","","","Routt"
"2410071","-106.86432239","40.50552559","2637","","","","Abbey","Road","","","","2637 Abbey Road ","","","Routt"
"2410072","-106.86856652","40.50548992","2980","","","","Abbey","Road","","","","2980 Abbey Road ","","","Routt"
"2410073","-106.86630649","40.50552223","2352","","","","Penny","Lane","","","","2352 Penny Lane ","","","Routt"
"2410074","-106.86467941","40.50554512","2640","","","","Abbey","Road","","","","2640 Abbey Road ","","","Routt"
"2410075","-106.86659999","40.50556156","2369","","","","Penny","Lane","","","","2369 Penny Lane ","","","Routt"
"2410076","-106.86749813","40.5055662","2380","","","","Savoy","Place","","","","2380 Savoy Place ","","","Routt"
"2410077","-106.85412725","40.50572385","2530","","","","Copper Ridge","Drive","","","","2530 Copper Ridge Drive ","","","Routt"
"2410078","-106.86548242","40.50560798","2351","","","","Oxford","Way","","","","2351 Oxford Way ","","","Routt"
"2410079","-106.864208","40.50565908","2621","","","","Abbey","Road","","","","2621 Abbey Road ","","","Routt"
"2410080","-106.86884667","40.50560832","2981","","","","Abbey","Road","","","","2981 Abbey Road ","","","Routt"
"2410081","-106.86639364","40.50564385","2364","","","","Penny","Lane","","","","2364 Penny Lane ","","","Routt"
"2410082","-106.85599829","40.50577561","2530","","South","","Copper","Ftg","","","","2530 South Copper Ftg ","","","Routt"
"2410083","-106.8666709","40.50568052","2381","","","","Penny","Lane","","","","2381 Penny Lane ","","","Routt"
"2410084","-106.85454683","40.5058618","2535","","","","Copper Ridge","Drive","","","","2535 Copper Ridge Drive ","","","Routt"
"2410085","-106.81778858","40.47899887","171","","","","Hillside","Drive","","","","171 Hillside Drive ","","","Routt"
"2410086","-106.81985638","40.47898029","815","","","","West Hillside","Court","","","","815 West Hillside Court ","","","Routt"
"2410087","-106.82087895","40.47897703","585","","","","Wyatt","Drive","","","","585 Wyatt Drive ","","","Routt"
"2410088","-106.81228571","40.47908071","220","","","","Valverdant","Court","","","","220 Valverdant Court ","","","Routt"
