1000018,035-007151-211960,NULL,-104.75475653,39.46290527,7151, , ,NULL,Mayfield,Court, ,NULL, ,7151 Mayfield Court ,Parker,80134,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C944556EE4D305AC0689AD57A40BB4340
1000019,035-007163-211961,NULL,-104.75426783,39.46281503,7163, , ,NULL,Mayfield,Court, ,NULL, ,7163 Mayfield Court ,Parker,80134,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C78A494EC45305AC0886AE3853DBB4340
1000020,035-007153-211962,NULL,-104.75294515,39.46281231,7153, , ,NULL,Windwood,Way, ,NULL, ,7153 Windwood Way ,Parker,80134,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C0083D74030305AC03060056F3DBB4340
1000021,035-007141-211963,NULL,-104.75247326,39.46278166,7141, , ,NULL,Windwood,Way, ,NULL, ,7141 Windwood Way ,Parker,80134,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C00C79B8528305AC0004CED6D3CBB4340
1000022,035-007129-211964,NULL,-104.75204853,39.46275822,7129, , ,NULL,Windwood,Way, ,NULL, ,7129 Windwood Way ,Parker,80134,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C300B249021305AC0409350A93BBB4340
1000023,035-007139-211965,NULL,-104.75498982,39.46265032,7139, , ,NULL,Mayfield,Court, ,NULL, ,7139 Mayfield Court ,Parker,80134,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C3C0FCDC051305AC0285A242038BB4340
1000024,035-007170-211966,NULL,-104.75399768,39.46268205,7170, , ,NULL,Windwood,Way, ,NULL, ,7170 Windwood Way ,Parker,80134,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010CA86F7F7F41305AC0680A5F2A39BB4340
1000025,035-007117-211967,NULL,-104.75169439,39.46266845,7117, , ,NULL,Windwood,Way, ,NULL, ,7117 Windwood Way ,Parker,80134,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C9C7BCAC21B305AC0501538B838BB4340
1000026,035-007165-211968,NULL,-104.75330628,39.46267086,7165, , ,NULL,Windwood,Way, ,NULL, ,7165 Windwood Way ,Parker,80134,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C08318C2B36305AC0D0846FCC38BB4340
1000027,035-007105-211969,NULL,-104.75135407,39.46262314,7105, , ,NULL,Windwood,Way, ,NULL, ,7105 Windwood Way ,Parker,80134,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C54AA622F16305AC068C7323C37BB4340
1000028,035-006625-211970,NULL,-105.05661128,39.45579840,6625, , ,NULL,Roxborough Park,Road, ,NULL, ,6625 Roxborough Park Road ,Littleton,80125,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010CD00BEB849F435AC0A057149A57BA4340
1000029,035-006811-211971,NULL,-105.05631707,39.45907702,6811, , ,NULL,Roxborough Park,Road, ,NULL, ,6811 Roxborough Park Road ,Littleton,80125,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C4C2BE5B29A435AC028C52B09C3BA4340
1000030,035-008835-211972,NULL,-105.01206276,39.55564242,8835, , ,NULL,Edinburgh,Circle, ,NULL, ,8835 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010CC4ECE1A2C5405AC0D015734A1FC74340
1000031,035-008813-211973,NULL,-105.01273681,39.55561502,8813, , ,NULL,Edinburgh,Circle, ,NULL, ,8813 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010CF0990DAED0405AC088089A641EC74340
1000032,035-008857-211974,NULL,-105.01111731,39.55555406,8857, , ,NULL,Edinburgh,Circle, ,NULL, ,8857 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010CC4A45F25B6405AC060DF41651CC74340
1000033,035-008839-211975,NULL,-105.01175285,39.55558176,8839, , ,NULL,Edinburgh,Circle, ,NULL, ,8839 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C9C98068FC0405AC0E8DF9A4D1DC74340
1000034,035-008811-211976,NULL,-105.01280016,39.55555831,8811, , ,NULL,Edinburgh,Circle, ,NULL, ,8811 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010CD4D9BEB7D1405AC018F9EC881CC74340
1000035,035-008817-211977,NULL,-105.01242174,39.55553066,8817, , ,NULL,Edinburgh,Circle, ,NULL, ,8817 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C30229384CB405AC0989BF4A01BC74340
1000036,035-008833-211978,NULL,-105.01208906,39.55555742,8833, , ,NULL,Edinburgh,Circle, ,NULL, ,8833 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C787B3311C6405AC0A8F96A811CC74340
1000037,035-008853-211979,NULL,-105.01144544,39.55554376,8853, , ,NULL,Edinburgh,Circle, ,NULL, ,8853 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010CC0EAAB85BB405AC0F87ED60E1CC74340
1000038,035-008809-211980,NULL,-105.01288491,39.55548282,8809, , ,NULL,Edinburgh,Circle, ,NULL, ,8809 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010CB4E93C1BD3405AC0F848A90F1AC74340
1000039,035-008841-211981,NULL,-105.01178172,39.55551016,8841, , ,NULL,Edinburgh,Circle, ,NULL, ,8841 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010CAC981E08C1405AC0A074F2F41AC74340
1000040,035-008831-211982,NULL,-105.01212786,39.55546149,8831, , ,NULL,Edinburgh,Circle, ,NULL, ,8831 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C1C26E9B3C6405AC0F029B75C19C74340
1000041,035-008851-211983,NULL,-105.01147963,39.55547287,8851, , ,NULL,Edinburgh,Circle, ,NULL, ,8851 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010CE0DA0E15BC405AC0D07E1EBC19C74340
1000042,035-008819-211984,NULL,-105.01250471,39.55545722,8819, , ,NULL,Edinburgh,Circle, ,NULL, ,8819 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C406B92E0CC405AC0608EE73819C74340
1000043,035-008859-211985,NULL,-105.01116051,39.55546158,8859, , ,NULL,Edinburgh,Circle, ,NULL, ,8859 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C187093DAB6405AC078BB7C5D19C74340
1000044,035-008843-211986,NULL,-105.01182049,39.55541732,8843, , ,NULL,Edinburgh,Circle, ,NULL, ,8843 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C2091BBAAC1405AC018ED23EA17C74340
1000045,035-008821-211987,NULL,-105.01256717,39.55540052,8821, , ,NULL,Edinburgh,Circle, ,NULL, ,8821 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C902F8AE6CD405AC0A80D345D17C74340
